mode,variant,model,year,n,events,prevalence,ap,ap_lift,estimable,top20_k,top20_tp
common_rows,fixedpre_vf75_q3_max,trajectory_plus_oisst,2014,129,49,0.3798449612403101,0.535141549450088,0.15529658820977787,True,26,17
common_rows,fixedpre_vf75_q3_max,trajectory_plus_oisst,2015,115,60,0.5217391304347826,0.7734144352481372,0.25167530481335465,True,23,19
common_rows,fixedpre_vf75_q3_max,trajectory_plus_oisst,2016,97,33,0.3402061855670103,0.557856738963036,0.21765055339602568,True,20,12
common_rows,fixedpre_vf75_q3_max,trajectory_plus_oisst,2017,109,13,0.11926605504587157,0.31149861291455294,0.19223255786868138,True,22,5
common_rows,fixedpre_vf75_q3_max,trajectory_plus_oisst,2018,122,98,0.8032786885245902,0.9115857979205901,0.10830710939599997,True,25,25
common_rows,fixedpre_vf75_q3_max,trajectory_plus_oisst,2019,84,27,0.32142857142857145,0.5310322560882955,0.20960368465972407,True,17,11
common_rows,fixedpre_vf75_q3_max,trajectory_plus_oisst,2020,106,38,0.3584905660377358,0.4907969306762082,0.1323063646384724,True,22,10
common_rows,fixedpre_vf75_q3_max,trajectory_plus_oisst,2021,105,33,0.3142857142857143,0.5321638772761864,0.21787816299047214,True,21,12
common_rows,fixedpre_vf75_q3_max,trajectory_plus_oisst,2022,105,71,0.6761904761904762,0.811319289155469,0.1351288129649928,True,21,17
common_rows,fixedpre_vf75_q3_max,trajectory_plus_oisst,2023,80,14,0.175,0.2958268529278988,0.1208268529278988,True,16,2
common_rows,fixedpre_vf75_q3_max,trajectory_plus_oisst,2024,91,16,0.17582417582417584,0.22762520947597942,0.05180103365180358,True,19,3
common_rows,legacy_allhist_vf75_max,current_only,2005,129,80,0.6201550387596899,0.7517579621231918,0.13160292336350188,True,26,21
common_rows,legacy_allhist_vf75_max,current_only,2006,100,14,0.14,0.5305126421368871,0.3905126421368871,True,20,9
common_rows,legacy_allhist_vf75_max,current_only,2007,137,42,0.30656934306569344,0.5455264480591894,0.23895710499349593,True,28,19
common_rows,legacy_allhist_vf75_max,current_only,2008,140,34,0.24285714285714285,0.4926307994084693,0.24977365655132647,True,28,15
common_rows,legacy_allhist_vf75_max,current_only,2009,143,70,0.48951048951048953,0.5933657035108914,0.10385521400040182,True,29,15
common_rows,legacy_allhist_vf75_max,current_only,2010,142,74,0.5211267605633803,0.653800930168846,0.13267416960546574,True,29,20
common_rows,legacy_allhist_vf75_max,current_only,2011,94,29,0.30851063829787234,0.4947370496175197,0.18622641131964734,True,19,11
common_rows,legacy_allhist_vf75_max,current_only,2012,99,15,0.15151515151515152,0.5590437664729361,0.4075286149577846,True,20,10
common_rows,legacy_allhist_vf75_max,current_only,2013,138,92,0.6666666666666666,0.7432133519585833,0.07654668529191666,True,28,22
common_rows,legacy_allhist_vf75_max,current_only,2014,129,49,0.3798449612403101,0.5498861444338189,0.1700411831935088,True,26,19
common_rows,legacy_allhist_vf75_max,current_only,2015,115,59,0.5130434782608696,0.7550154645381226,0.24197198627725303,True,23,18
common_rows,legacy_allhist_vf75_max,current_only,2016,97,35,0.36082474226804123,0.6361260665848146,0.2753013243167734,True,20,14
common_rows,legacy_allhist_vf75_max,current_only,2017,109,14,0.12844036697247707,0.21682759346696867,0.0883872264944916,True,22,5
common_rows,legacy_allhist_vf75_max,current_only,2018,122,96,0.7868852459016393,0.8729199517375822,0.08603470583594286,True,25,24
common_rows,legacy_allhist_vf75_max,current_only,2019,84,28,0.3333333333333333,0.5932201237819084,0.25988679044857504,True,17,12
common_rows,legacy_allhist_vf75_max,current_only,2020,106,36,0.33962264150943394,0.41822866829424976,0.07860602678481582,True,22,9
common_rows,legacy_allhist_vf75_max,current_only,2021,105,34,0.3238095238095238,0.48431400834060045,0.16050448453107663,True,21,12
common_rows,legacy_allhist_vf75_max,current_only,2022,105,72,0.6857142857142857,0.8562150973776554,0.17050081166336972,True,21,19
common_rows,legacy_allhist_vf75_max,current_only,2023,80,14,0.175,0.2578683954400399,0.08286839544003993,True,16,4
common_rows,legacy_allhist_vf75_max,current_only,2024,91,16,0.17582417582417584,0.19808187115251819,0.022257695328342347,True,19,1
common_rows,legacy_allhist_vf75_max,current_plus_trajectory,2005,129,80,0.6201550387596899,0.7721198454813007,0.15196480672161083,True,26,21
common_rows,legacy_allhist_vf75_max,current_plus_trajectory,2006,100,14,0.14,0.6947488942583385,0.5547488942583385,True,20,10
common_rows,legacy_allhist_vf75_max,current_plus_trajectory,2007,137,42,0.30656934306569344,0.5788108819758699,0.2722415389101765,True,28,19
common_rows,legacy_allhist_vf75_max,current_plus_trajectory,2008,140,34,0.24285714285714285,0.5108859812004076,0.26802883834326474,True,28,16
common_rows,legacy_allhist_vf75_max,current_plus_trajectory,2009,143,70,0.48951048951048953,0.5262855237606813,0.03677503425019174,True,29,16
common_rows,legacy_allhist_vf75_max,current_plus_trajectory,2010,142,74,0.5211267605633803,0.6643857496530721,0.1432589890896918,True,29,20
common_rows,legacy_allhist_vf75_max,current_plus_trajectory,2011,94,29,0.30851063829787234,0.4855305377148981,0.17701989941702578,True,19,9
common_rows,legacy_allhist_vf75_max,current_plus_trajectory,2012,99,15,0.15151515151515152,0.4889857783574529,0.33747062684230134,True,20,10
common_rows,legacy_allhist_vf75_max,current_plus_trajectory,2013,138,92,0.6666666666666666,0.7139300223673863,0.04726335570071971,True,28,20
common_rows,legacy_allhist_vf75_max,current_plus_trajectory,2014,129,49,0.3798449612403101,0.5220328639180412,0.14218790267773107,True,26,17
common_rows,legacy_allhist_vf75_max,current_plus_trajectory,2015,115,59,0.5130434782608696,0.7133384773223755,0.20029499906150594,True,23,19
common_rows,legacy_allhist_vf75_max,current_plus_trajectory,2016,97,35,0.36082474226804123,0.670855380211978,0.31003063794393676,True,20,15
common_rows,legacy_allhist_vf75_max,current_plus_trajectory,2017,109,14,0.12844036697247707,0.2899716751860213,0.16153130821354422,True,22,6
common_rows,legacy_allhist_vf75_max,current_plus_trajectory,2018,122,96,0.7868852459016393,0.8964519621136482,0.10956671621200886,True,25,23
common_rows,legacy_allhist_vf75_max,current_plus_trajectory,2019,84,28,0.3333333333333333,0.6698469103899697,0.33651357705663637,True,17,14
common_rows,legacy_allhist_vf75_max,current_plus_trajectory,2020,106,36,0.33962264150943394,0.4791441148318526,0.13952147332241865,True,22,11
common_rows,legacy_allhist_vf75_max,current_plus_trajectory,2021,105,34,0.3238095238095238,0.5098014546261128,0.185991930816589,True,21,12
common_rows,legacy_allhist_vf75_max,current_plus_trajectory,2022,105,72,0.6857142857142857,0.8877814947917271,0.20206720907744136,True,21,19
common_rows,legacy_allhist_vf75_max,current_plus_trajectory,2023,80,14,0.175,0.36950954118962087,0.19450954118962088,True,16,5
common_rows,legacy_allhist_vf75_max,current_plus_trajectory,2024,91,16,0.17582417582417584,0.26877770967217873,0.0929535338480029,True,19,6
common_rows,legacy_allhist_vf75_max,trajectory_plus_oisst,2005,129,80,0.6201550387596899,0.7802043493050319,0.160049310545342,True,26,22
common_rows,legacy_allhist_vf75_max,trajectory_plus_oisst,2006,100,14,0.14,0.4772853024938186,0.3372853024938186,True,20,7
common_rows,legacy_allhist_vf75_max,trajectory_plus_oisst,2007,137,42,0.30656934306569344,0.5196931964057798,0.21312385334008638,True,28,17
common_rows,legacy_allhist_vf75_max,trajectory_plus_oisst,2008,140,34,0.24285714285714285,0.47441667375302754,0.23155953089588469,True,28,12
common_rows,legacy_allhist_vf75_max,trajectory_plus_oisst,2009,143,70,0.48951048951048953,0.5062044414373805,0.016693951926890993,True,29,16
common_rows,legacy_allhist_vf75_max,trajectory_plus_oisst,2010,142,74,0.5211267605633803,0.5931973826819026,0.07207062211852233,True,29,15
common_rows,legacy_allhist_vf75_max,trajectory_plus_oisst,2011,94,29,0.30851063829787234,0.5733083787923584,0.26479774049448607,True,19,12
common_rows,legacy_allhist_vf75_max,trajectory_plus_oisst,2012,99,15,0.15151515151515152,0.6694311607188084,0.5179160092036569,True,20,10
common_rows,legacy_allhist_vf75_max,trajectory_plus_oisst,2013,138,92,0.6666666666666666,0.6791958366016934,0.01252916993502673,True,28,19
common_rows,legacy_allhist_vf75_max,trajectory_plus_oisst,2014,129,49,0.3798449612403101,0.44828931323544247,0.06844435199513238,True,26,13
common_rows,legacy_allhist_vf75_max,trajectory_plus_oisst,2015,115,59,0.5130434782608696,0.762635332711335,0.2495918544504654,True,23,19
common_rows,legacy_allhist_vf75_max,trajectory_plus_oisst,2016,97,35,0.36082474226804123,0.5826565792708659,0.22183183700282466,True,20,13
common_rows,legacy_allhist_vf75_max,trajectory_plus_oisst,2017,109,14,0.12844036697247707,0.316246450449872,0.18780608347739491,True,22,6
common_rows,legacy_allhist_vf75_max,trajectory_plus_oisst,2018,122,96,0.7868852459016393,0.9226684843086639,0.13578323840702455,True,25,25
common_rows,legacy_allhist_vf75_max,trajectory_plus_oisst,2019,84,28,0.3333333333333333,0.6064261923407767,0.27309285900744334,True,17,12
common_rows,legacy_allhist_vf75_max,trajectory_plus_oisst,2020,106,36,0.33962264150943394,0.5205175465465197,0.18089490503708577,True,22,10
common_rows,legacy_allhist_vf75_max,trajectory_plus_oisst,2021,105,34,0.3238095238095238,0.5807889445484578,0.25697942073893393,True,21,13
common_rows,legacy_allhist_vf75_max,trajectory_plus_oisst,2022,105,72,0.6857142857142857,0.8283084115662808,0.14259412585199505,True,21,17
common_rows,legacy_allhist_vf75_max,trajectory_plus_oisst,2023,80,14,0.175,0.3262977371583505,0.1512977371583505,True,16,3
common_rows,legacy_allhist_vf75_max,trajectory_plus_oisst,2024,91,16,0.17582417582417584,0.2548931362820761,0.07906896045790027,True,19,4
high_observation_subset,fixedpre_protocol_max,current_only,2005,115,74,0.6434782608695652,0.7531577256251434,0.10967946475557822,True,23,19
high_observation_subset,fixedpre_protocol_max,current_only,2006,102,13,0.12745098039215685,0.35959401309557226,0.2321430327034154,True,21,8
high_observation_subset,fixedpre_protocol_max,current_only,2007,112,33,0.29464285714285715,0.5210954436227881,0.226452586479931,True,23,14
high_observation_subset,fixedpre_protocol_max,current_only,2008,109,22,0.2018348623853211,0.36748441267972953,0.16564955029440842,True,22,9
high_observation_subset,fixedpre_protocol_max,current_only,2009,109,48,0.44036697247706424,0.5498073872178426,0.10944041474077837,True,22,11
high_observation_subset,fixedpre_protocol_max,current_only,2010,117,63,0.5384615384615384,0.6741558579216895,0.1356943194601511,True,24,18
high_observation_subset,fixedpre_protocol_max,current_only,2011,45,21,0.4666666666666667,0.6225622898433973,0.15589562317673067,True,9,6
high_observation_subset,fixedpre_protocol_max,current_only,2012,44,1,0.022727272727272728,1.0,0.9772727272727273,True,9,1
high_observation_subset,fixedpre_protocol_max,current_only,2013,111,71,0.6396396396396397,0.7467405995667962,0.10710095992715651,True,23,18
high_observation_subset,fixedpre_protocol_max,current_only,2014,133,53,0.39849624060150374,0.5415622015158371,0.14306596091433338,True,27,19
high_observation_subset,fixedpre_protocol_max,current_only,2015,107,54,0.5046728971962616,0.7265014050651293,0.22182850786886765,True,22,18
high_observation_subset,fixedpre_protocol_max,current_only,2016,96,33,0.34375,0.6503888424230813,0.30663884242308126,True,20,15
high_observation_subset,fixedpre_protocol_max,current_only,2017,107,13,0.12149532710280374,0.24458166764035563,0.1230863405375519,True,22,4
high_observation_subset,fixedpre_protocol_max,current_only,2018,112,91,0.8125,0.8777955014820997,0.06529550148209973,True,23,23
high_observation_subset,fixedpre_protocol_max,current_only,2019,80,25,0.3125,0.5399455533758316,0.2274455533758316,True,16,12
high_observation_subset,fixedpre_protocol_max,current_only,2020,97,39,0.4020618556701031,0.43632253316169217,0.034260677491589064,True,20,8
high_observation_subset,fixedpre_protocol_max,current_only,2021,96,27,0.28125,0.3608737757975291,0.0796237757975291,True,20,9
high_observation_subset,fixedpre_protocol_max,current_only,2022,98,72,0.7346938775510204,0.8799544892199864,0.14526061166896598,True,20,19
high_observation_subset,fixedpre_protocol_max,current_only,2023,74,10,0.13513513513513514,0.24794036683149587,0.11280523169636072,True,15,3
high_observation_subset,fixedpre_protocol_max,current_only,2024,79,14,0.17721518987341772,0.20960339278382933,0.03238820291041161,True,16,1
high_observation_subset,fixedpre_protocol_max,current_plus_trajectory,2005,115,74,0.6434782608695652,0.7812980590693852,0.13781979819982004,True,23,19
high_observation_subset,fixedpre_protocol_max,current_plus_trajectory,2006,102,13,0.12745098039215685,0.36018923674664804,0.2327382563544912,True,21,7
high_observation_subset,fixedpre_protocol_max,current_plus_trajectory,2007,112,33,0.29464285714285715,0.5851232195472285,0.2904803624043713,True,23,14
high_observation_subset,fixedpre_protocol_max,current_plus_trajectory,2008,109,22,0.2018348623853211,0.33195693795355125,0.13012207556823013,True,22,8
high_observation_subset,fixedpre_protocol_max,current_plus_trajectory,2009,109,48,0.44036697247706424,0.5380017964078653,0.09763482393080103,True,22,11
high_observation_subset,fixedpre_protocol_max,current_plus_trajectory,2010,117,63,0.5384615384615384,0.6959732208894909,0.15751168242795244,True,24,19
high_observation_subset,fixedpre_protocol_max,current_plus_trajectory,2011,45,21,0.4666666666666667,0.5463900767695224,0.07972341010285577,True,9,5
high_observation_subset,fixedpre_protocol_max,current_plus_trajectory,2012,44,1,0.022727272727272728,1.0,0.9772727272727273,True,9,1
high_observation_subset,fixedpre_protocol_max,current_plus_trajectory,2013,111,71,0.6396396396396397,0.736990398067962,0.0973507584283223,True,23,18
high_observation_subset,fixedpre_protocol_max,current_plus_trajectory,2014,133,53,0.39849624060150374,0.5655103580776355,0.16701411747613176,True,27,17
high_observation_subset,fixedpre_protocol_max,current_plus_trajectory,2015,107,54,0.5046728971962616,0.6924391163855884,0.1877662191893268,True,22,17
high_observation_subset,fixedpre_protocol_max,current_plus_trajectory,2016,96,33,0.34375,0.6360427143872218,0.2922927143872218,True,20,14
high_observation_subset,fixedpre_protocol_max,current_plus_trajectory,2017,107,13,0.12149532710280374,0.2617365639208451,0.14024123681804135,True,22,4
high_observation_subset,fixedpre_protocol_max,current_plus_trajectory,2018,112,91,0.8125,0.8908409064754317,0.07834090647543168,True,23,23
high_observation_subset,fixedpre_protocol_max,current_plus_trajectory,2019,80,25,0.3125,0.6068629760146371,0.2943629760146371,True,16,12
high_observation_subset,fixedpre_protocol_max,current_plus_trajectory,2020,97,39,0.4020618556701031,0.4427602258249053,0.04069837015480221,True,20,8
high_observation_subset,fixedpre_protocol_max,current_plus_trajectory,2021,96,27,0.28125,0.4396729393399169,0.1584229393399169,True,20,9
high_observation_subset,fixedpre_protocol_max,current_plus_trajectory,2022,98,72,0.7346938775510204,0.9169779442064794,0.18228406665545893,True,20,19
high_observation_subset,fixedpre_protocol_max,current_plus_trajectory,2023,74,10,0.13513513513513514,0.28282561426397046,0.14769047912883532,True,15,3
high_observation_subset,fixedpre_protocol_max,current_plus_trajectory,2024,79,14,0.17721518987341772,0.22037513365926767,0.04315994378584995,True,16,3
high_observation_subset,fixedpre_protocol_max,trajectory_plus_oisst,2005,115,74,0.6434782608695652,0.7530381229452978,0.10955986207573265,True,23,20
high_observation_subset,fixedpre_protocol_max,trajectory_plus_oisst,2006,102,13,0.12745098039215685,0.46975973794928844,0.3423087575571316,True,21,8
high_observation_subset,fixedpre_protocol_max,trajectory_plus_oisst,2007,112,33,0.29464285714285715,0.5148281081675727,0.2201852510247156,True,23,13
high_observation_subset,fixedpre_protocol_max,trajectory_plus_oisst,2008,109,22,0.2018348623853211,0.37886660537311856,0.17703174298779745,True,22,9
high_observation_subset,fixedpre_protocol_max,trajectory_plus_oisst,2009,109,48,0.44036697247706424,0.5113926112078013,0.07102563873073708,True,22,11
high_observation_subset,fixedpre_protocol_max,trajectory_plus_oisst,2010,117,63,0.5384615384615384,0.6359023282012206,0.09744078973968218,True,24,15
high_observation_subset,fixedpre_protocol_max,trajectory_plus_oisst,2011,45,21,0.4666666666666667,0.6127630999564546,0.14609643328978794,True,9,7
high_observation_subset,fixedpre_protocol_max,trajectory_plus_oisst,2012,44,1,0.022727272727272728,0.05263157894736842,0.02990430622009569,True,9,0
high_observation_subset,fixedpre_protocol_max,trajectory_plus_oisst,2013,111,71,0.6396396396396397,0.7375728241094825,0.0979331844698429,True,23,17
high_observation_subset,fixedpre_protocol_max,trajectory_plus_oisst,2014,133,53,0.39849624060150374,0.4706131356646005,0.07211689506309676,True,27,15
high_observation_subset,fixedpre_protocol_max,trajectory_plus_oisst,2015,107,54,0.5046728971962616,0.7634485228873958,0.2587756256911342,True,22,20
high_observation_subset,fixedpre_protocol_max,trajectory_plus_oisst,2016,96,33,0.34375,0.6075385473967673,0.26378854739676727,True,20,12
high_observation_subset,fixedpre_protocol_max,trajectory_plus_oisst,2017,107,13,0.12149532710280374,0.2878796371004594,0.16638430999765563,True,22,5
high_observation_subset,fixedpre_protocol_max,trajectory_plus_oisst,2018,112,91,0.8125,0.8825683148328791,0.07006831483287912,True,23,23
high_observation_subset,fixedpre_protocol_max,trajectory_plus_oisst,2019,80,25,0.3125,0.5135539302840824,0.20105393028408236,True,16,12
high_observation_subset,fixedpre_protocol_max,trajectory_plus_oisst,2020,97,39,0.4020618556701031,0.47390398019742275,0.07184212452731964,True,20,9
high_observation_subset,fixedpre_protocol_max,trajectory_plus_oisst,2021,96,27,0.28125,0.5309013237304538,0.24965132373045384,True,20,10
high_observation_subset,fixedpre_protocol_max,trajectory_plus_oisst,2022,98,72,0.7346938775510204,0.852550197830324,0.1178563202793036,True,20,16
high_observation_subset,fixedpre_protocol_max,trajectory_plus_oisst,2023,74,10,0.13513513513513514,0.30011627448941325,0.1649811393542781,True,15,3
high_observation_subset,fixedpre_protocol_max,trajectory_plus_oisst,2024,79,14,0.17721518987341772,0.18900869396170178,0.011793504088284057,True,16,2
native,allhist_protocol_max,current_only,2005,143,88,0.6153846153846154,0.7628701547384829,0.14748553935386743,True,29,24
native,allhist_protocol_max,current_only,2006,132,20,0.15151515151515152,0.5104671431118086,0.35895199159665714,True,27,12
native,allhist_protocol_max,current_only,2007,157,45,0.28662420382165604,0.5427301125048629,0.2561059086832069,True,32,21
native,allhist_protocol_max,current_only,2008,159,40,0.25157232704402516,0.5116119179248335,0.26003959088080836,True,32,18
native,allhist_protocol_max,current_only,2009,158,77,0.4873417721518987,0.6040731372663348,0.1167313651144361,True,32,17
native,allhist_protocol_max,current_only,2010,154,77,0.5,0.6694524661470231,0.16945246614702314,True,31,22
native,allhist_protocol_max,current_only,2011,137,51,0.3722627737226277,0.5356128954603407,0.16335012173771302,True,28,17
native,allhist_protocol_max,current_only,2012,144,28,0.19444444444444445,0.5024172920275218,0.3079728475830774,True,29,14
native,allhist_protocol_max,current_only,2013,159,97,0.610062893081761,0.7238886626326848,0.11382576955092383,True,32,26
native,allhist_protocol_max,current_only,2014,141,53,0.375886524822695,0.5381598378018726,0.16227331297917758,True,29,19
native,allhist_protocol_max,current_only,2015,119,59,0.4957983193277311,0.743692191842638,0.2478938725149069,True,24,19
native,allhist_protocol_max,current_only,2016,110,37,0.33636363636363636,0.6271697756875281,0.2908061393238917,True,22,14
native,allhist_protocol_max,current_only,2017,122,17,0.13934426229508196,0.23160763666425171,0.09226337436916976,True,25,6
native,allhist_protocol_max,current_only,2018,134,103,0.7686567164179104,0.8547767058255054,0.08611998940759491,True,27,26
native,allhist_protocol_max,current_only,2019,93,30,0.3225806451612903,0.5603551673822522,0.2377745222209619,True,19,13
native,allhist_protocol_max,current_only,2020,116,39,0.33620689655172414,0.4028461191336526,0.06663922258192845,True,24,9
native,allhist_protocol_max,current_only,2021,114,38,0.3333333333333333,0.49045621801891354,0.15712288468558022,True,23,14
native,allhist_protocol_max,current_only,2022,110,74,0.6727272727272727,0.8494478078713423,0.1767205351440696,True,22,21
native,allhist_protocol_max,current_only,2023,87,14,0.16091954022988506,0.281451641677664,0.12053210144777896,True,18,4
native,allhist_protocol_max,current_only,2024,101,17,0.16831683168316833,0.18818056385535414,0.019863732172185816,True,21,2
native,allhist_protocol_max,current_plus_trajectory,2005,143,88,0.6153846153846154,0.7782460132871137,0.16286139790249832,True,29,23
native,allhist_protocol_max,current_plus_trajectory,2006,132,20,0.15151515151515152,0.6144286853845677,0.46291353386941625,True,27,13
native,allhist_protocol_max,current_plus_trajectory,2007,157,45,0.28662420382165604,0.5771722501521699,0.29054804633051384,True,32,21
native,allhist_protocol_max,current_plus_trajectory,2008,159,40,0.25157232704402516,0.5193668294576965,0.26779450241367136,True,32,18
native,allhist_protocol_max,current_plus_trajectory,2009,158,77,0.4873417721518987,0.5512157141432311,0.0638739419913324,True,32,18
native,allhist_protocol_max,current_plus_trajectory,2010,154,77,0.5,0.6846746658408891,0.1846746658408891,True,31,21
native,allhist_protocol_max,current_plus_trajectory,2011,137,51,0.3722627737226277,0.520524628363439,0.14826185464081132,True,28,15
native,allhist_protocol_max,current_plus_trajectory,2012,144,28,0.19444444444444445,0.48324438917134405,0.2887999447268996,True,29,16
native,allhist_protocol_max,current_plus_trajectory,2013,159,97,0.610062893081761,0.7226655704382337,0.11260267735647267,True,32,23
native,allhist_protocol_max,current_plus_trajectory,2014,141,53,0.375886524822695,0.5431035887464846,0.16721706392378954,True,29,19
native,allhist_protocol_max,current_plus_trajectory,2015,119,59,0.4957983193277311,0.7085514597454226,0.21275314041769144,True,24,19
native,allhist_protocol_max,current_plus_trajectory,2016,110,37,0.33636363636363636,0.6538824283401781,0.3175187919765417,True,22,16
native,allhist_protocol_max,current_plus_trajectory,2017,122,17,0.13934426229508196,0.2752625470982515,0.13591828480316953,True,25,6
native,allhist_protocol_max,current_plus_trajectory,2018,134,103,0.7686567164179104,0.8781867805238583,0.1095300641059479,True,27,26
native,allhist_protocol_max,current_plus_trajectory,2019,93,30,0.3225806451612903,0.6195535260952089,0.29697288093391855,True,19,14
native,allhist_protocol_max,current_plus_trajectory,2020,116,39,0.33620689655172414,0.4433930053087594,0.10718610875703527,True,24,11
native,allhist_protocol_max,current_plus_trajectory,2021,114,38,0.3333333333333333,0.5144614630398912,0.18112812970655784,True,23,13
native,allhist_protocol_max,current_plus_trajectory,2022,110,74,0.6727272727272727,0.8804725436042962,0.20774527087702344,True,22,21
native,allhist_protocol_max,current_plus_trajectory,2023,87,14,0.16091954022988506,0.35567850495173425,0.1947589647218492,True,18,5
native,allhist_protocol_max,current_plus_trajectory,2024,101,17,0.16831683168316833,0.23980114405747502,0.07148431237430669,True,21,5
native,allhist_protocol_max,trajectory_plus_oisst,2005,143,88,0.6153846153846154,0.7963511421432953,0.18096652675867986,True,29,25
native,allhist_protocol_max,trajectory_plus_oisst,2006,132,20,0.15151515151515152,0.3868545577067062,0.23533940619155466,True,27,8
native,allhist_protocol_max,trajectory_plus_oisst,2007,157,45,0.28662420382165604,0.5342292446166702,0.24760504079501416,True,32,19
native,allhist_protocol_max,trajectory_plus_oisst,2008,159,40,0.25157232704402516,0.46734294546968924,0.21577061842566408,True,32,16
native,allhist_protocol_max,trajectory_plus_oisst,2009,158,77,0.4873417721518987,0.5108264310885617,0.023484658936663017,True,32,17
native,allhist_protocol_max,trajectory_plus_oisst,2010,154,77,0.5,0.6195209133372626,0.11952091333726256,True,31,18
native,allhist_protocol_max,trajectory_plus_oisst,2011,137,51,0.3722627737226277,0.5857151944601946,0.21345242073756687,True,28,18
native,allhist_protocol_max,trajectory_plus_oisst,2012,144,28,0.19444444444444445,0.4948883495597878,0.30044390511534336,True,29,14
native,allhist_protocol_max,trajectory_plus_oisst,2013,159,97,0.610062893081761,0.6555468395686304,0.045483946486869375,True,32,22
native,allhist_protocol_max,trajectory_plus_oisst,2014,141,53,0.375886524822695,0.5047447678532275,0.1288582430305325,True,29,17
native,allhist_protocol_max,trajectory_plus_oisst,2015,119,59,0.4957983193277311,0.7897913555758937,0.29399303624816264,True,24,20
native,allhist_protocol_max,trajectory_plus_oisst,2016,110,37,0.33636363636363636,0.5819114484937691,0.24554781213013271,True,22,14
native,allhist_protocol_max,trajectory_plus_oisst,2017,122,17,0.13934426229508196,0.2591367045114882,0.11979244221640623,True,25,6
native,allhist_protocol_max,trajectory_plus_oisst,2018,134,103,0.7686567164179104,0.9094537927961267,0.14079707637821626,True,27,26
native,allhist_protocol_max,trajectory_plus_oisst,2019,93,30,0.3225806451612903,0.5827664326919307,0.2601857875306404,True,19,14
native,allhist_protocol_max,trajectory_plus_oisst,2020,116,39,0.33620689655172414,0.48766971247039886,0.15146281591867472,True,24,10
native,allhist_protocol_max,trajectory_plus_oisst,2021,114,38,0.3333333333333333,0.5587137062090394,0.22538037287570606,True,23,14
native,allhist_protocol_max,trajectory_plus_oisst,2022,110,74,0.6727272727272727,0.8164241138988464,0.14369684117157366,True,22,18
native,allhist_protocol_max,trajectory_plus_oisst,2023,87,14,0.16091954022988506,0.3175948326818502,0.15667529245196513,True,18,4
native,allhist_protocol_max,trajectory_plus_oisst,2024,101,17,0.16831683168316833,0.24379571560551755,0.07547888392234922,True,21,5
native,fixedpre_protocol_max,current_only,2005,143,88,0.6153846153846154,0.7484632804499078,0.13307866506529242,True,29,24
native,fixedpre_protocol_max,current_only,2006,131,19,0.1450381679389313,0.4014843545733388,0.25644618663440755,True,27,11
native,fixedpre_protocol_max,current_only,2007,157,43,0.27388535031847133,0.5658887736569901,0.29200342333851875,True,32,20
native,fixedpre_protocol_max,current_only,2008,159,39,0.24528301886792453,0.5264571602126308,0.28117414134470625,True,32,19
native,fixedpre_protocol_max,current_only,2009,158,77,0.4873417721518987,0.6129583494523656,0.12561657730046688,True,32,19
native,fixedpre_protocol_max,current_only,2010,154,77,0.5,0.7100684965115556,0.21006849651155557,True,31,25
native,fixedpre_protocol_max,current_only,2011,135,53,0.3925925925925926,0.5681568107049955,0.17556421811240286,True,27,16
native,fixedpre_protocol_max,current_only,2012,142,27,0.19014084507042253,0.5365985573776629,0.34645771230724043,True,29,13
native,fixedpre_protocol_max,current_only,2013,157,97,0.6178343949044586,0.7524326419882035,0.1345982470837449,True,32,26
native,fixedpre_protocol_max,current_only,2014,140,53,0.37857142857142856,0.5273657135757215,0.14879428500429293,True,28,19
native,fixedpre_protocol_max,current_only,2015,119,60,0.5042016806722689,0.7396558701587678,0.23545418948649888,True,24,20
native,fixedpre_protocol_max,current_only,2016,109,34,0.3119266055045872,0.6004457189474844,0.28851911344289727,True,22,15
native,fixedpre_protocol_max,current_only,2017,120,15,0.125,0.2494311550481817,0.1244311550481817,True,24,5
native,fixedpre_protocol_max,current_only,2018,134,106,0.7910447761194029,0.8697145507169385,0.07866977459753555,True,27,27
native,fixedpre_protocol_max,current_only,2019,92,28,0.30434782608695654,0.5040032078225493,0.19965538173559272,True,19,12
native,fixedpre_protocol_max,current_only,2020,114,41,0.35964912280701755,0.39530886933629605,0.0356597465292785,True,23,8
native,fixedpre_protocol_max,current_only,2021,111,36,0.32432432432432434,0.4651990649484169,0.14087474062409255,True,23,13
native,fixedpre_protocol_max,current_only,2022,109,72,0.6605504587155964,0.8464917562797882,0.18594129756419187,True,22,21
native,fixedpre_protocol_max,current_only,2023,86,14,0.16279069767441862,0.27488742515178766,0.11209672747736904,True,18,3
native,fixedpre_protocol_max,current_only,2024,96,17,0.17708333333333334,0.19725605861131035,0.020172725277977005,True,20,2
native,fixedpre_protocol_max,current_plus_trajectory,2005,143,88,0.6153846153846154,0.7674056826384881,0.15202106725387265,True,29,23
native,fixedpre_protocol_max,current_plus_trajectory,2006,131,19,0.1450381679389313,0.5175397416090178,0.3725015736700865,True,27,12
native,fixedpre_protocol_max,current_plus_trajectory,2007,157,43,0.27388535031847133,0.6277975265305051,0.3539121762120338,True,32,22
native,fixedpre_protocol_max,current_plus_trajectory,2008,159,39,0.24528301886792453,0.5500422544905882,0.30475923562266366,True,32,18
native,fixedpre_protocol_max,current_plus_trajectory,2009,158,77,0.4873417721518987,0.5663766137363033,0.0790348415844046,True,32,19
