spec_id,domain,model,year,n,events,prevalence,ap,ap_lift,estimable,top20_k,top20_tp
g10_area_scaled_ox50,oisst_matched_domain,current_only,2013,159,97,0.610062893081761,0.7754559518788534,0.16539305879709243,True,32,28
g10_area_scaled_ox50,oisst_matched_domain,current_only,2014,144,54,0.375,0.5434845661949272,0.16848456619492724,True,29,18
g10_area_scaled_ox50,oisst_matched_domain,current_only,2015,123,55,0.44715447154471544,0.708644516086013,0.26149004454129754,True,25,19
g10_area_scaled_ox50,oisst_matched_domain,current_only,2016,109,31,0.28440366972477066,0.6045886888599196,0.3201850191351489,True,22,14
g10_area_scaled_ox50,oisst_matched_domain,current_only,2017,124,15,0.12096774193548387,0.2924234443575128,0.1714557024220289,True,25,5
g10_area_scaled_ox50,oisst_matched_domain,current_only,2018,134,101,0.753731343283582,0.8387028251444487,0.08497148186086667,True,27,26
g10_area_scaled_ox50,oisst_matched_domain,current_only,2019,104,30,0.28846153846153844,0.5609538695124986,0.27249233105096016,True,21,15
g10_area_scaled_ox50,oisst_matched_domain,current_only,2020,115,39,0.3391304347826087,0.392671484794521,0.05354105001191234,True,23,10
g10_area_scaled_ox50,oisst_matched_domain,current_only,2021,117,39,0.3333333333333333,0.5070403355323512,0.17370700219901786,True,24,15
g10_area_scaled_ox50,oisst_matched_domain,current_only,2022,115,72,0.6260869565217392,0.7977541793358436,0.1716672228141044,True,23,20
g10_area_scaled_ox50,oisst_matched_domain,current_only,2023,94,13,0.13829787234042554,0.2239705577950633,0.08567268545463777,True,19,2
g10_area_scaled_ox50,oisst_matched_domain,current_only,2024,103,21,0.20388349514563106,0.22943907489508603,0.025555579749454965,True,21,5
g10_area_scaled_ox50,oisst_matched_domain,current_plus_trajectory,2005,147,82,0.5578231292517006,0.7229379440250492,0.16511481477334855,True,30,24
g10_area_scaled_ox50,oisst_matched_domain,current_plus_trajectory,2006,134,22,0.16417910447761194,0.6339690058116934,0.4697899013340814,True,27,14
g10_area_scaled_ox50,oisst_matched_domain,current_plus_trajectory,2007,158,37,0.23417721518987342,0.5467777183776357,0.3126005031877622,True,32,18
g10_area_scaled_ox50,oisst_matched_domain,current_plus_trajectory,2008,159,44,0.27672955974842767,0.5246829357115819,0.2479533759631542,True,32,19
g10_area_scaled_ox50,oisst_matched_domain,current_plus_trajectory,2009,162,74,0.4567901234567901,0.5444086539370944,0.08761853048030427,True,33,19
g10_area_scaled_ox50,oisst_matched_domain,current_plus_trajectory,2010,158,76,0.4810126582278481,0.7433607437528601,0.262348085525012,True,32,25
g10_area_scaled_ox50,oisst_matched_domain,current_plus_trajectory,2011,140,59,0.42142857142857143,0.5654023394592216,0.14397376803065015,True,28,16
g10_area_scaled_ox50,oisst_matched_domain,current_plus_trajectory,2012,144,28,0.19444444444444445,0.6580560584593146,0.46361161401487017,True,29,16
g10_area_scaled_ox50,oisst_matched_domain,current_plus_trajectory,2013,159,97,0.610062893081761,0.7731897417797721,0.16312684869801108,True,32,27
g10_area_scaled_ox50,oisst_matched_domain,current_plus_trajectory,2014,144,54,0.375,0.5245121484655715,0.14951214846557148,True,29,20
g10_area_scaled_ox50,oisst_matched_domain,current_plus_trajectory,2015,123,55,0.44715447154471544,0.6765808499573646,0.22942637841264912,True,25,17
g10_area_scaled_ox50,oisst_matched_domain,current_plus_trajectory,2016,109,31,0.28440366972477066,0.6249704648733396,0.34056679514856897,True,22,15
g10_area_scaled_ox50,oisst_matched_domain,current_plus_trajectory,2017,124,15,0.12096774193548387,0.329229645790779,0.20826190385529514,True,25,6
g10_area_scaled_ox50,oisst_matched_domain,current_plus_trajectory,2018,134,101,0.753731343283582,0.8761915779866096,0.12246023470302758,True,27,26
g10_area_scaled_ox50,oisst_matched_domain,current_plus_trajectory,2019,104,30,0.28846153846153844,0.5653340254354164,0.276872486973878,True,21,16
g10_area_scaled_ox50,oisst_matched_domain,current_plus_trajectory,2020,115,39,0.3391304347826087,0.425176003523027,0.0860455687404183,True,23,10
g10_area_scaled_ox50,oisst_matched_domain,current_plus_trajectory,2021,117,39,0.3333333333333333,0.543902429378882,0.2105690960455487,True,24,12
g10_area_scaled_ox50,oisst_matched_domain,current_plus_trajectory,2022,115,72,0.6260869565217392,0.8532498466015127,0.22716289007977353,True,23,19
g10_area_scaled_ox50,oisst_matched_domain,current_plus_trajectory,2023,94,13,0.13829787234042554,0.28375365889625537,0.14545578655582983,True,19,4
g10_area_scaled_ox50,oisst_matched_domain,current_plus_trajectory,2024,103,21,0.20388349514563106,0.28319797601391944,0.07931448086828838,True,21,5
g10_area_scaled_ox50,oisst_matched_domain,trajectory_plus_oisst,2005,147,82,0.5578231292517006,0.7236335332163417,0.16581040396464108,True,30,24
g10_area_scaled_ox50,oisst_matched_domain,trajectory_plus_oisst,2006,134,22,0.16417910447761194,0.36147512469512433,0.19729602021751239,True,27,9
g10_area_scaled_ox50,oisst_matched_domain,trajectory_plus_oisst,2007,158,37,0.23417721518987342,0.4918513244988296,0.2576741093089562,True,32,17
g10_area_scaled_ox50,oisst_matched_domain,trajectory_plus_oisst,2008,159,44,0.27672955974842767,0.5310299471983768,0.25430038744994915,True,32,18
g10_area_scaled_ox50,oisst_matched_domain,trajectory_plus_oisst,2009,162,74,0.4567901234567901,0.4966723916061344,0.03988226814934431,True,33,17
g10_area_scaled_ox50,oisst_matched_domain,trajectory_plus_oisst,2010,158,76,0.4810126582278481,0.6947258527828541,0.21371319455500604,True,32,21
g10_area_scaled_ox50,oisst_matched_domain,trajectory_plus_oisst,2011,140,59,0.42142857142857143,0.6166798427323656,0.19525127130379422,True,28,16
g10_area_scaled_ox50,oisst_matched_domain,trajectory_plus_oisst,2012,144,28,0.19444444444444445,0.611664130816188,0.41721968637174356,True,29,14
g10_area_scaled_ox50,oisst_matched_domain,trajectory_plus_oisst,2013,159,97,0.610062893081761,0.7184591691899931,0.1083962761082321,True,32,22
g10_area_scaled_ox50,oisst_matched_domain,trajectory_plus_oisst,2014,144,54,0.375,0.5280709569307442,0.15307095693074424,True,29,19
g10_area_scaled_ox50,oisst_matched_domain,trajectory_plus_oisst,2015,123,55,0.44715447154471544,0.7769460473649077,0.32979157582019225,True,25,21
g10_area_scaled_ox50,oisst_matched_domain,trajectory_plus_oisst,2016,109,31,0.28440366972477066,0.5856116052587823,0.30120793553401165,True,22,13
g10_area_scaled_ox50,oisst_matched_domain,trajectory_plus_oisst,2017,124,15,0.12096774193548387,0.33374467585634715,0.21277693392086328,True,25,5
g10_area_scaled_ox50,oisst_matched_domain,trajectory_plus_oisst,2018,134,101,0.753731343283582,0.893717804446954,0.139986461163372,True,27,26
g10_area_scaled_ox50,oisst_matched_domain,trajectory_plus_oisst,2019,104,30,0.28846153846153844,0.566405822455806,0.2779442839942675,True,21,15
g10_area_scaled_ox50,oisst_matched_domain,trajectory_plus_oisst,2020,115,39,0.3391304347826087,0.44714419547139017,0.10801376068878149,True,23,9
g10_area_scaled_ox50,oisst_matched_domain,trajectory_plus_oisst,2021,117,39,0.3333333333333333,0.556800417501171,0.22346708416783773,True,24,12
g10_area_scaled_ox50,oisst_matched_domain,trajectory_plus_oisst,2022,115,72,0.6260869565217392,0.8058575759066996,0.17977061938496042,True,23,17
g10_area_scaled_ox50,oisst_matched_domain,trajectory_plus_oisst,2023,94,13,0.13829787234042554,0.27930346151688606,0.14100558917646053,True,19,5
g10_area_scaled_ox50,oisst_matched_domain,trajectory_plus_oisst,2024,103,21,0.20388349514563106,0.2901722884580758,0.08628879331244474,True,21,5
g10_area_scaled_oxy50,full_kelp_domain,current_only,2005,150,91,0.6066666666666667,0.7740290289422269,0.16736236227556023,True,30,24
g10_area_scaled_oxy50,full_kelp_domain,current_only,2006,140,24,0.17142857142857143,0.4755648527052529,0.30413628127668146,True,28,14
g10_area_scaled_oxy50,full_kelp_domain,current_only,2007,159,42,0.2641509433962264,0.6421909306515606,0.3780399872553342,True,32,21
g10_area_scaled_oxy50,full_kelp_domain,current_only,2008,163,45,0.27607361963190186,0.5232556171776379,0.24718199754573605,True,33,20
g10_area_scaled_oxy50,full_kelp_domain,current_only,2009,163,76,0.4662576687116564,0.6272822470643071,0.16102457835265072,True,33,20
g10_area_scaled_oxy50,full_kelp_domain,current_only,2010,161,79,0.4906832298136646,0.6912103831063688,0.20052715329270426,True,33,23
g10_area_scaled_oxy50,full_kelp_domain,current_only,2011,144,61,0.4236111111111111,0.5892152901089093,0.16560417899779817,True,29,16
g10_area_scaled_oxy50,full_kelp_domain,current_only,2012,145,27,0.18620689655172415,0.6121211670505132,0.42591427049878905,True,29,17
g10_area_scaled_oxy50,full_kelp_domain,current_only,2013,163,103,0.6319018404907976,0.7541865009724343,0.12228466048163678,True,33,25
g10_area_scaled_oxy50,full_kelp_domain,current_only,2014,148,54,0.36486486486486486,0.5595210779828107,0.19465621311794584,True,30,21
g10_area_scaled_oxy50,full_kelp_domain,current_only,2015,124,58,0.46774193548387094,0.7013213761240564,0.2335794406401855,True,25,18
g10_area_scaled_oxy50,full_kelp_domain,current_only,2016,112,33,0.29464285714285715,0.5701901376691139,0.2755472805262567,True,23,14
g10_area_scaled_oxy50,full_kelp_domain,current_only,2017,123,21,0.17073170731707318,0.25821279707826883,0.08748108976119565,True,25,5
g10_area_scaled_oxy50,full_kelp_domain,current_only,2018,139,106,0.762589928057554,0.8408851691259789,0.07829524106842489,True,28,26
g10_area_scaled_oxy50,full_kelp_domain,current_only,2019,107,31,0.2897196261682243,0.5793418371317297,0.28962221096350543,True,22,13
g10_area_scaled_oxy50,full_kelp_domain,current_only,2020,121,48,0.39669421487603307,0.402962591090577,0.006268376214543958,True,25,10
g10_area_scaled_oxy50,full_kelp_domain,current_only,2021,115,38,0.33043478260869563,0.4993984291543453,0.16896364654564966,True,23,14
g10_area_scaled_oxy50,full_kelp_domain,current_only,2022,113,75,0.6637168141592921,0.8003356729616523,0.13661885880236024,True,23,19
g10_area_scaled_oxy50,full_kelp_domain,current_only,2023,88,14,0.1590909090909091,0.44811604080444706,0.28902513171353794,True,18,5
g10_area_scaled_oxy50,full_kelp_domain,current_only,2024,101,20,0.19801980198019803,0.25133786450481527,0.05331806252461724,True,21,3
g10_area_scaled_oxy50,full_kelp_domain,current_plus_trajectory,2005,150,91,0.6066666666666667,0.7787012868325576,0.17203462016589088,True,30,25
g10_area_scaled_oxy50,full_kelp_domain,current_plus_trajectory,2006,140,24,0.17142857142857143,0.6501273014251002,0.4786987299965288,True,28,16
g10_area_scaled_oxy50,full_kelp_domain,current_plus_trajectory,2007,159,42,0.2641509433962264,0.6012595837545993,0.3371086403583729,True,32,19
g10_area_scaled_oxy50,full_kelp_domain,current_plus_trajectory,2008,163,45,0.27607361963190186,0.5355725484711775,0.25949892883927567,True,33,18
g10_area_scaled_oxy50,full_kelp_domain,current_plus_trajectory,2009,163,76,0.4662576687116564,0.5941619090436204,0.12790424033196401,True,33,18
g10_area_scaled_oxy50,full_kelp_domain,current_plus_trajectory,2010,161,79,0.4906832298136646,0.7096291249700489,0.21894589515638435,True,33,24
g10_area_scaled_oxy50,full_kelp_domain,current_plus_trajectory,2011,144,61,0.4236111111111111,0.5450252162267113,0.12141410511560019,True,29,16
g10_area_scaled_oxy50,full_kelp_domain,current_plus_trajectory,2012,145,27,0.18620689655172415,0.5915918975814297,0.40538500102970554,True,29,17
g10_area_scaled_oxy50,full_kelp_domain,current_plus_trajectory,2013,163,103,0.6319018404907976,0.7545386770971549,0.12263683660635738,True,33,25
g10_area_scaled_oxy50,full_kelp_domain,current_plus_trajectory,2014,148,54,0.36486486486486486,0.5597468380060698,0.19488197314120498,True,30,21
g10_area_scaled_oxy50,full_kelp_domain,current_plus_trajectory,2015,124,58,0.46774193548387094,0.6773172502018359,0.20957531471796492,True,25,17
g10_area_scaled_oxy50,full_kelp_domain,current_plus_trajectory,2016,112,33,0.29464285714285715,0.5714379965181393,0.27679513937528216,True,23,14
g10_area_scaled_oxy50,full_kelp_domain,current_plus_trajectory,2017,123,21,0.17073170731707318,0.30197275768092346,0.13124105036385028,True,25,6
g10_area_scaled_oxy50,full_kelp_domain,current_plus_trajectory,2018,139,106,0.762589928057554,0.8791568932277258,0.11656696517017184,True,28,27
g10_area_scaled_oxy50,full_kelp_domain,current_plus_trajectory,2019,107,31,0.2897196261682243,0.58595475026417,0.2962351240959457,True,22,15
g10_area_scaled_oxy50,full_kelp_domain,current_plus_trajectory,2020,121,48,0.39669421487603307,0.4323889045986833,0.03569468972265022,True,25,10
g10_area_scaled_oxy50,full_kelp_domain,current_plus_trajectory,2021,115,38,0.33043478260869563,0.5485384416193151,0.21810365901061946,True,23,12
g10_area_scaled_oxy50,full_kelp_domain,current_plus_trajectory,2022,113,75,0.6637168141592921,0.848988010634265,0.18527119647497292,True,23,18
g10_area_scaled_oxy50,full_kelp_domain,current_plus_trajectory,2023,88,14,0.1590909090909091,0.4685708823583465,0.30947997326743737,True,18,6
g10_area_scaled_oxy50,full_kelp_domain,current_plus_trajectory,2024,101,20,0.19801980198019803,0.3216600839767605,0.12364028199656246,True,21,5
g10_area_scaled_oxy50,oisst_matched_domain,current_only,2005,149,91,0.610738255033557,0.7740743763030105,0.1633361212694534,True,30,24
g10_area_scaled_oxy50,oisst_matched_domain,current_only,2006,139,24,0.17266187050359713,0.4755648527052529,0.3029029822016558,True,28,14
g10_area_scaled_oxy50,oisst_matched_domain,current_only,2007,158,42,0.26582278481012656,0.6421909306515606,0.3763681458414341,True,32,21
g10_area_scaled_oxy50,oisst_matched_domain,current_only,2008,162,45,0.2777777777777778,0.5232556171776378,0.24547783939986,True,33,20
g10_area_scaled_oxy50,oisst_matched_domain,current_only,2009,162,75,0.46296296296296297,0.6288904548029424,0.1659274918399794,True,33,20
g10_area_scaled_oxy50,oisst_matched_domain,current_only,2010,160,79,0.49375,0.6912492029821453,0.1974992029821453,True,32,22
g10_area_scaled_oxy50,oisst_matched_domain,current_only,2011,143,60,0.4195804195804196,0.591504680746527,0.17192426116610737,True,29,16
g10_area_scaled_oxy50,oisst_matched_domain,current_only,2012,145,27,0.18620689655172415,0.6121211670505132,0.42591427049878905,True,29,17
g10_area_scaled_oxy50,oisst_matched_domain,current_only,2013,163,103,0.6319018404907976,0.7541865009724343,0.12228466048163678,True,33,25
g10_area_scaled_oxy50,oisst_matched_domain,current_only,2014,147,53,0.36054421768707484,0.56305140411261,0.20250718642553517,True,30,21
g10_area_scaled_oxy50,oisst_matched_domain,current_only,2015,124,58,0.46774193548387094,0.7013213761240564,0.2335794406401855,True,25,18
g10_area_scaled_oxy50,oisst_matched_domain,current_only,2016,112,33,0.29464285714285715,0.5701901376691139,0.2755472805262567,True,23,14
g10_area_scaled_oxy50,oisst_matched_domain,current_only,2017,122,21,0.1721311475409836,0.25827943708893125,0.08614828954794765,True,25,5
g10_area_scaled_oxy50,oisst_matched_domain,current_only,2018,138,106,0.7681159420289855,0.8414316664694751,0.07331572444048962,True,28,26
g10_area_scaled_oxy50,oisst_matched_domain,current_only,2019,106,31,0.29245283018867924,0.5802377745957965,0.28778494440711727,True,22,13
g10_area_scaled_oxy50,oisst_matched_domain,current_only,2020,120,47,0.39166666666666666,0.4011583384600391,0.009491671793372458,True,24,10
g10_area_scaled_oxy50,oisst_matched_domain,current_only,2021,115,38,0.33043478260869563,0.4993984291543453,0.16896364654564966,True,23,14
g10_area_scaled_oxy50,oisst_matched_domain,current_only,2022,113,75,0.6637168141592921,0.8003356729616523,0.13661885880236024,True,23,19
g10_area_scaled_oxy50,oisst_matched_domain,current_only,2023,87,13,0.14942528735632185,0.3828698251924065,0.23344453783608463,True,18,5
g10_area_scaled_oxy50,oisst_matched_domain,current_only,2024,100,19,0.19,0.2479343784249496,0.057934378424949584,True,20,3
g10_area_scaled_oxy50,oisst_matched_domain,current_plus_trajectory,2005,149,91,0.610738255033557,0.7791962946730623,0.16845803963950523,True,30,24
g10_area_scaled_oxy50,oisst_matched_domain,current_plus_trajectory,2006,139,24,0.17266187050359713,0.6651735091597873,0.4925116386561902,True,28,16
g10_area_scaled_oxy50,oisst_matched_domain,current_plus_trajectory,2007,158,42,0.26582278481012656,0.6021947923044235,0.33637200749429697,True,32,19
g10_area_scaled_oxy50,oisst_matched_domain,current_plus_trajectory,2008,162,45,0.2777777777777778,0.535833834755315,0.2580560569775372,True,33,18
g10_area_scaled_oxy50,oisst_matched_domain,current_plus_trajectory,2009,162,75,0.46296296296296297,0.5918602998175722,0.1288973368546092,True,33,18
g10_area_scaled_oxy50,oisst_matched_domain,current_plus_trajectory,2010,160,79,0.49375,0.7105387443060412,0.21678874430604123,True,32,23
g10_area_scaled_oxy50,oisst_matched_domain,current_plus_trajectory,2011,143,60,0.4195804195804196,0.5423275125092542,0.12274709292883457,True,29,16
g10_area_scaled_oxy50,oisst_matched_domain,current_plus_trajectory,2012,145,27,0.18620689655172415,0.5874636416958582,0.401256745144134,True,29,17
g10_area_scaled_oxy50,oisst_matched_domain,current_plus_trajectory,2013,163,103,0.6319018404907976,0.7539113587603437,0.12200951826954609,True,33,25
g10_area_scaled_oxy50,oisst_matched_domain,current_plus_trajectory,2014,147,53,0.36054421768707484,0.5610453278394114,0.20050111015233657,True,30,21
g10_area_scaled_oxy50,oisst_matched_domain,current_plus_trajectory,2015,124,58,0.46774193548387094,0.6784381486154502,0.2106962131315792,True,25,17
g10_area_scaled_oxy50,oisst_matched_domain,current_plus_trajectory,2016,112,33,0.29464285714285715,0.574213358805048,0.27957050166219083,True,23,14
g10_area_scaled_oxy50,oisst_matched_domain,current_plus_trajectory,2017,122,21,0.1721311475409836,0.29791684710271493,0.12578569956173133,True,25,6
g10_area_scaled_oxy50,oisst_matched_domain,current_plus_trajectory,2018,138,106,0.7681159420289855,0.8795542703801137,0.11143832835112821,True,28,27
g10_area_scaled_oxy50,oisst_matched_domain,current_plus_trajectory,2019,106,31,0.29245283018867924,0.5956602055544109,0.30320737536573167,True,22,15
g10_area_scaled_oxy50,oisst_matched_domain,current_plus_trajectory,2020,120,47,0.39166666666666666,0.4291830859601014,0.037516419293434744,True,24,10
g10_area_scaled_oxy50,oisst_matched_domain,current_plus_trajectory,2021,115,38,0.33043478260869563,0.5473109081158306,0.21687612550713498,True,23,12
g10_area_scaled_oxy50,oisst_matched_domain,current_plus_trajectory,2022,113,75,0.6637168141592921,0.8486572652862442,0.18494045112695212,True,23,18
g10_area_scaled_oxy50,oisst_matched_domain,current_plus_trajectory,2023,87,13,0.14942528735632185,0.400668314155182,0.2512430267988601,True,18,5
g10_area_scaled_oxy50,oisst_matched_domain,current_plus_trajectory,2024,100,19,0.19,0.32482237639555356,0.13482237639555356,True,20,5
g10_area_scaled_oxy50,oisst_matched_domain,trajectory_plus_oisst,2005,149,91,0.610738255033557,0.7765791993627652,0.16584094432920815,True,30,27
g10_area_scaled_oxy50,oisst_matched_domain,trajectory_plus_oisst,2006,139,24,0.17266187050359713,0.4027347729591062,0.23007290245550907,True,28,11
g10_area_scaled_oxy50,oisst_matched_domain,trajectory_plus_oisst,2007,158,42,0.26582278481012656,0.5729316152176613,0.3071088304075348,True,32,20
g10_area_scaled_oxy50,oisst_matched_domain,trajectory_plus_oisst,2008,162,45,0.2777777777777778,0.5224891637216919,0.24471138594391406,True,33,20
g10_area_scaled_oxy50,oisst_matched_domain,trajectory_plus_oisst,2009,162,75,0.46296296296296297,0.5491852265814214,0.08622226361845847,True,33,18
g10_area_scaled_oxy50,oisst_matched_domain,trajectory_plus_oisst,2010,160,79,0.49375,0.6566808996698825,0.1629308996698825,True,32,21
g10_area_scaled_oxy50,oisst_matched_domain,trajectory_plus_oisst,2011,143,60,0.4195804195804196,0.6033209566618396,0.18374053708142002,True,29,18
g10_area_scaled_oxy50,oisst_matched_domain,trajectory_plus_oisst,2012,145,27,0.18620689655172415,0.5574731952399115,0.3712662986881873,True,29,15
g10_area_scaled_oxy50,oisst_matched_domain,trajectory_plus_oisst,2013,163,103,0.6319018404907976,0.7254878834462144,0.09358604295541684,True,33,24
g10_area_scaled_oxy50,oisst_matched_domain,trajectory_plus_oisst,2014,147,53,0.36054421768707484,0.5507406968899041,0.19019647920282928,True,30,18
g10_area_scaled_oxy50,oisst_matched_domain,trajectory_plus_oisst,2015,124,58,0.46774193548387094,0.784121304316499,0.316379368832628,True,25,22
g10_area_scaled_oxy50,oisst_matched_domain,trajectory_plus_oisst,2016,112,33,0.29464285714285715,0.5132514631397691,0.21860860599691195,True,23,13
g10_area_scaled_oxy50,oisst_matched_domain,trajectory_plus_oisst,2017,122,21,0.1721311475409836,0.3128710781867464,0.14073993064576282,True,25,8
g10_area_scaled_oxy50,oisst_matched_domain,trajectory_plus_oisst,2018,138,106,0.7681159420289855,0.8993282100441516,0.13121226801516617,True,28,27
g10_area_scaled_oxy50,oisst_matched_domain,trajectory_plus_oisst,2019,106,31,0.29245283018867924,0.5435560887285227,0.25110325853984344,True,22,13
g10_area_scaled_oxy50,oisst_matched_domain,trajectory_plus_oisst,2020,120,47,0.39166666666666666,0.44948181057056413,0.05781514390389747,True,24,10
g10_area_scaled_oxy50,oisst_matched_domain,trajectory_plus_oisst,2021,115,38,0.33043478260869563,0.5741489315119774,0.2437141489032818,True,23,13
g10_area_scaled_oxy50,oisst_matched_domain,trajectory_plus_oisst,2022,113,75,0.6637168141592921,0.8143744130511821,0.15065759889189,True,23,17
g10_area_scaled_oxy50,oisst_matched_domain,trajectory_plus_oisst,2023,87,13,0.14942528735632185,0.4430470885069675,0.2936218011506456,True,18,6
g10_area_scaled_oxy50,oisst_matched_domain,trajectory_plus_oisst,2024,100,19,0.19,0.3283467713959313,0.13834677139593132,True,20,5
g10_area_scaled_oy50,full_kelp_domain,current_only,2005,150,89,0.5933333333333334,0.7308800093559067,0.1375466760225733,True,30,23
g10_area_scaled_oy50,full_kelp_domain,current_only,2006,139,19,0.1366906474820144,0.3047182254013848,0.16802757791937042,True,28,9
g10_area_scaled_oy50,full_kelp_domain,current_only,2007,158,48,0.3037974683544304,0.6753818788490755,0.37158441049464513,True,32,22
g10_area_scaled_oy50,full_kelp_domain,current_only,2008,161,45,0.2795031055900621,0.5517260762108827,0.27222297062082057,True,33,22
g10_area_scaled_oy50,full_kelp_domain,current_only,2009,161,74,0.45962732919254656,0.6225024212811935,0.16287509208864692,True,33,20
g10_area_scaled_oy50,full_kelp_domain,current_only,2010,158,81,0.5126582278481012,0.7048021268313097,0.1921438989832085,True,32,25
g10_area_scaled_oy50,full_kelp_domain,current_only,2011,144,54,0.375,0.5217747777837536,0.14677477778375358,True,29,15
g10_area_scaled_oy50,full_kelp_domain,current_only,2012,144,27,0.1875,0.5748095652382653,0.3873095652382653,True,29,14
g10_area_scaled_oy50,full_kelp_domain,current_only,2013,161,99,0.6149068322981367,0.7704369857929161,0.1555301534947794,True,33,27
g10_area_scaled_oy50,full_kelp_domain,current_only,2014,145,57,0.3931034482758621,0.6466841655056035,0.2535807172297414,True,29,24
g10_area_scaled_oy50,full_kelp_domain,current_only,2015,119,58,0.48739495798319327,0.6738275207124381,0.18643256272924486,True,24,17
g10_area_scaled_oy50,full_kelp_domain,current_only,2016,108,33,0.3055555555555556,0.489120256086291,0.18356470053073543,True,22,12
g10_area_scaled_oy50,full_kelp_domain,current_only,2017,121,18,0.1487603305785124,0.21995288733690516,0.07119255675839276,True,25,4
g10_area_scaled_oy50,full_kelp_domain,current_only,2018,138,109,0.7898550724637681,0.8540987493204149,0.06424367685664678,True,28,27
g10_area_scaled_oy50,full_kelp_domain,current_only,2019,100,26,0.26,0.4614847014950584,0.20148470149505837,True,20,11
g10_area_scaled_oy50,full_kelp_domain,current_only,2020,115,38,0.33043478260869563,0.339368410773099,0.008933628164403351,True,23,6
g10_area_scaled_oy50,full_kelp_domain,current_only,2021,108,39,0.3611111111111111,0.48417048396861495,0.12305937285750385,True,22,12
g10_area_scaled_oy50,full_kelp_domain,current_only,2022,110,74,0.6727272727272727,0.8556251993337293,0.18289792660645654,True,22,22
g10_area_scaled_oy50,full_kelp_domain,current_only,2023,84,13,0.15476190476190477,0.37618741195224836,0.2214255071903436,True,17,5
g10_area_scaled_oy50,full_kelp_domain,current_only,2024,100,18,0.18,0.15928484353668648,-0.02071515646331351,True,20,1
g10_area_scaled_oy50,full_kelp_domain,current_plus_trajectory,2005,150,89,0.5933333333333334,0.7524956458579721,0.15916231252463875,True,30,23
g10_area_scaled_oy50,full_kelp_domain,current_plus_trajectory,2006,139,19,0.1366906474820144,0.436699757536142,0.30000911005412756,True,28,12
g10_area_scaled_oy50,full_kelp_domain,current_plus_trajectory,2007,158,48,0.3037974683544304,0.6856258769758079,0.3818284086213775,True,32,24
g10_area_scaled_oy50,full_kelp_domain,current_plus_trajectory,2008,161,45,0.2795031055900621,0.5985054182716143,0.3190023126815522,True,33,22
g10_area_scaled_oy50,full_kelp_domain,current_plus_trajectory,2009,161,74,0.45962732919254656,0.5771293975509181,0.11750206835837151,True,33,21
g10_area_scaled_oy50,full_kelp_domain,current_plus_trajectory,2010,158,81,0.5126582278481012,0.7252643675190518,0.21260613967095054,True,32,24
g10_area_scaled_oy50,full_kelp_domain,current_plus_trajectory,2011,144,54,0.375,0.49326953764607595,0.11826953764607595,True,29,15
g10_area_scaled_oy50,full_kelp_domain,current_plus_trajectory,2012,144,27,0.1875,0.5317570732384349,0.3442570732384349,True,29,15
g10_area_scaled_oy50,full_kelp_domain,current_plus_trajectory,2013,161,99,0.6149068322981367,0.768387494053548,0.1534806617554113,True,33,26
g10_area_scaled_oy50,full_kelp_domain,current_plus_trajectory,2014,145,57,0.3931034482758621,0.6344063743582562,0.24130292608239412,True,29,23
g10_area_scaled_oy50,full_kelp_domain,current_plus_trajectory,2015,119,58,0.48739495798319327,0.6401957744637904,0.15280081648059712,True,24,16
g10_area_scaled_oy50,full_kelp_domain,current_plus_trajectory,2016,108,33,0.3055555555555556,0.5202978482792646,0.21474229272370904,True,22,13
g10_area_scaled_oy50,full_kelp_domain,current_plus_trajectory,2017,121,18,0.1487603305785124,0.23899819432281966,0.09023786374430726,True,25,6
g10_area_scaled_oy50,full_kelp_domain,current_plus_trajectory,2018,138,109,0.7898550724637681,0.8825677797566132,0.09271270729284509,True,28,27
g10_area_scaled_oy50,full_kelp_domain,current_plus_trajectory,2019,100,26,0.26,0.49672292206189983,0.23672292206189982,True,20,12
g10_area_scaled_oy50,full_kelp_domain,current_plus_trajectory,2020,115,38,0.33043478260869563,0.395510613362711,0.06507583075401535,True,23,7
g10_area_scaled_oy50,full_kelp_domain,current_plus_trajectory,2021,108,39,0.3611111111111111,0.5291180183107773,0.1680069071996662,True,22,11
g10_area_scaled_oy50,full_kelp_domain,current_plus_trajectory,2022,110,74,0.6727272727272727,0.90688363179997,0.23415635907269727,True,22,20
g10_area_scaled_oy50,full_kelp_domain,current_plus_trajectory,2023,84,13,0.15476190476190477,0.40735260288402714,0.25259069812212237,True,17,6
g10_area_scaled_oy50,full_kelp_domain,current_plus_trajectory,2024,100,18,0.18,0.20611844434479581,0.02611844434479582,True,20,3
g10_area_scaled_oy50,oisst_matched_domain,current_only,2005,149,89,0.5973154362416108,0.7308800093559067,0.13356457311429593,True,30,23
g10_area_scaled_oy50,oisst_matched_domain,current_only,2006,138,19,0.13768115942028986,0.3047726916323216,0.16709153221203177,True,28,9
g10_area_scaled_oy50,oisst_matched_domain,current_only,2007,157,48,0.3057324840764331,0.6753818788490755,0.3696493947726424,True,32,22
g10_area_scaled_oy50,oisst_matched_domain,current_only,2008,160,45,0.28125,0.5518048013739129,0.27055480137391286,True,32,22
g10_area_scaled_oy50,oisst_matched_domain,current_only,2009,160,73,0.45625,0.6242718608421232,0.16802186084212317,True,32,20
