C,l1_ratio,inner_macro_ap_lift,inner_rows,domain,year,model_family,feature_set
0.05,,0.11179904809275794,715,full_oisst_domain,2021,hierarchical_additive,current_only
0.05,,0.1416129536191812,715,full_oisst_domain,2021,hierarchical_additive,current_plus_trajectory
0.2,,0.13581649765168177,715,full_oisst_domain,2021,hierarchical_additive,current_plus_trajectory
1.0,,0.1270655121358482,715,full_oisst_domain,2021,hierarchical_additive,current_plus_trajectory
0.05,,0.1429924858975738,715,full_oisst_domain,2021,hierarchical_additive,trajectory_plus_oisst
0.2,,0.1415064636820083,715,full_oisst_domain,2021,hierarchical_additive,trajectory_plus_oisst
1.0,,0.1317901946975413,715,full_oisst_domain,2021,hierarchical_additive,trajectory_plus_oisst
0.05,0.0,0.0914762920065531,667,full_oisst_domain,2022,elastic_net,current_only
0.05,0.5,0.0914762920065531,667,full_oisst_domain,2022,elastic_net,current_only
0.05,1.0,0.0914762920065531,667,full_oisst_domain,2022,elastic_net,current_only
0.2,0.0,0.0914762920065531,667,full_oisst_domain,2022,elastic_net,current_only
0.2,0.5,0.0914762920065531,667,full_oisst_domain,2022,elastic_net,current_only
0.2,1.0,0.0914762920065531,667,full_oisst_domain,2022,elastic_net,current_only
1.0,0.0,0.0914762920065531,667,full_oisst_domain,2022,elastic_net,current_only
1.0,0.5,0.0914762920065531,667,full_oisst_domain,2022,elastic_net,current_only
1.0,1.0,0.0914762920065531,667,full_oisst_domain,2022,elastic_net,current_only
0.2,1.0,0.1536439216400464,667,full_oisst_domain,2022,elastic_net,current_plus_trajectory
0.05,0.5,0.15341694264152225,667,full_oisst_domain,2022,elastic_net,current_plus_trajectory
0.05,0.0,0.15331343511889683,667,full_oisst_domain,2022,elastic_net,current_plus_trajectory
0.05,1.0,0.15180078183723011,667,full_oisst_domain,2022,elastic_net,current_plus_trajectory
0.2,0.5,0.151174268905936,667,full_oisst_domain,2022,elastic_net,current_plus_trajectory
1.0,1.0,0.15091160277660218,667,full_oisst_domain,2022,elastic_net,current_plus_trajectory
1.0,0.0,0.15078562099264267,667,full_oisst_domain,2022,elastic_net,current_plus_trajectory
1.0,0.5,0.15072778730443592,667,full_oisst_domain,2022,elastic_net,current_plus_trajectory
0.2,0.0,0.15064973301197992,667,full_oisst_domain,2022,elastic_net,current_plus_trajectory
0.05,0.0,0.15762262722209205,667,full_oisst_domain,2022,elastic_net,trajectory_plus_oisst
0.05,0.5,0.15749656741796927,667,full_oisst_domain,2022,elastic_net,trajectory_plus_oisst
0.2,1.0,0.1566593459986195,667,full_oisst_domain,2022,elastic_net,trajectory_plus_oisst
0.05,1.0,0.15584703906924396,667,full_oisst_domain,2022,elastic_net,trajectory_plus_oisst
0.2,0.0,0.15519362485888832,667,full_oisst_domain,2022,elastic_net,trajectory_plus_oisst
0.2,0.5,0.15455181136929583,667,full_oisst_domain,2022,elastic_net,trajectory_plus_oisst
1.0,0.0,0.15368979498042093,667,full_oisst_domain,2022,elastic_net,trajectory_plus_oisst
1.0,0.5,0.15344198129761158,667,full_oisst_domain,2022,elastic_net,trajectory_plus_oisst
1.0,1.0,0.1531972862229942,667,full_oisst_domain,2022,elastic_net,trajectory_plus_oisst
1.0,,0.12031664459106652,667,full_oisst_domain,2022,hierarchical_additive,current_only
0.2,,0.10960058892094969,667,full_oisst_domain,2022,hierarchical_additive,current_only
0.05,,0.09262499941786673,667,full_oisst_domain,2022,hierarchical_additive,current_only
0.05,,0.13619464615872492,667,full_oisst_domain,2022,hierarchical_additive,current_plus_trajectory
0.2,,0.1351911015282282,667,full_oisst_domain,2022,hierarchical_additive,current_plus_trajectory
1.0,,0.12564273157312128,667,full_oisst_domain,2022,hierarchical_additive,current_plus_trajectory
0.05,,0.1763792671256222,667,full_oisst_domain,2022,hierarchical_additive,trajectory_plus_oisst
0.2,,0.17087392113485414,667,full_oisst_domain,2022,hierarchical_additive,trajectory_plus_oisst
1.0,,0.15190704077895326,667,full_oisst_domain,2022,hierarchical_additive,trajectory_plus_oisst
0.05,0.0,0.07995335501569212,693,full_oisst_domain,2023,elastic_net,current_only
0.05,0.5,0.07995335501569212,693,full_oisst_domain,2023,elastic_net,current_only
0.05,1.0,0.07995335501569212,693,full_oisst_domain,2023,elastic_net,current_only
0.2,0.0,0.07995335501569212,693,full_oisst_domain,2023,elastic_net,current_only
0.2,0.5,0.07995335501569212,693,full_oisst_domain,2023,elastic_net,current_only
0.2,1.0,0.07995335501569212,693,full_oisst_domain,2023,elastic_net,current_only
1.0,0.0,0.07995335501569212,693,full_oisst_domain,2023,elastic_net,current_only
1.0,0.5,0.07995335501569212,693,full_oisst_domain,2023,elastic_net,current_only
1.0,1.0,0.07995335501569212,693,full_oisst_domain,2023,elastic_net,current_only
0.2,0.0,0.13639926131612096,693,full_oisst_domain,2023,elastic_net,current_plus_trajectory
0.2,0.5,0.13624101537956204,693,full_oisst_domain,2023,elastic_net,current_plus_trajectory
1.0,1.0,0.13623800945542983,693,full_oisst_domain,2023,elastic_net,current_plus_trajectory
1.0,0.5,0.1362324951825344,693,full_oisst_domain,2023,elastic_net,current_plus_trajectory
1.0,0.0,0.13619048477594653,693,full_oisst_domain,2023,elastic_net,current_plus_trajectory
0.05,0.0,0.13611952316258216,693,full_oisst_domain,2023,elastic_net,current_plus_trajectory
0.05,0.5,0.1358456009016031,693,full_oisst_domain,2023,elastic_net,current_plus_trajectory
0.2,1.0,0.13564672158118887,693,full_oisst_domain,2023,elastic_net,current_plus_trajectory
0.05,1.0,0.13456108934581804,693,full_oisst_domain,2023,elastic_net,current_plus_trajectory
0.05,0.0,0.14301087447017571,693,full_oisst_domain,2023,elastic_net,trajectory_plus_oisst
0.2,1.0,0.14253603596450232,693,full_oisst_domain,2023,elastic_net,trajectory_plus_oisst
1.0,0.5,0.14236239575388157,693,full_oisst_domain,2023,elastic_net,trajectory_plus_oisst
1.0,1.0,0.14213858002714877,693,full_oisst_domain,2023,elastic_net,trajectory_plus_oisst
0.2,0.0,0.14189773450619766,693,full_oisst_domain,2023,elastic_net,trajectory_plus_oisst
0.2,0.5,0.14170142271063826,693,full_oisst_domain,2023,elastic_net,trajectory_plus_oisst
0.05,0.5,0.14132131367865636,693,full_oisst_domain,2023,elastic_net,trajectory_plus_oisst
0.05,1.0,0.14065808679201147,693,full_oisst_domain,2023,elastic_net,trajectory_plus_oisst
1.0,0.0,0.14037556045389527,693,full_oisst_domain,2023,elastic_net,trajectory_plus_oisst
1.0,,0.12007552357660715,693,full_oisst_domain,2023,hierarchical_additive,current_only
0.2,,0.11787604352953063,693,full_oisst_domain,2023,hierarchical_additive,current_only
0.05,,0.10394388769134455,693,full_oisst_domain,2023,hierarchical_additive,current_only
0.05,,0.13322203546138942,693,full_oisst_domain,2023,hierarchical_additive,current_plus_trajectory
0.2,,0.1304251222343515,693,full_oisst_domain,2023,hierarchical_additive,current_plus_trajectory
1.0,,0.12059201146927727,693,full_oisst_domain,2023,hierarchical_additive,current_plus_trajectory
0.05,,0.15264142793894117,693,full_oisst_domain,2023,hierarchical_additive,trajectory_plus_oisst
0.2,,0.1484184766038789,693,full_oisst_domain,2023,hierarchical_additive,trajectory_plus_oisst
1.0,,0.1319814382979781,693,full_oisst_domain,2023,hierarchical_additive,trajectory_plus_oisst
0.05,0.0,0.08588096023793453,633,full_oisst_domain,2024,elastic_net,current_only
0.05,0.5,0.08588096023793453,633,full_oisst_domain,2024,elastic_net,current_only
0.05,1.0,0.08588096023793453,633,full_oisst_domain,2024,elastic_net,current_only
0.2,0.0,0.08588096023793453,633,full_oisst_domain,2024,elastic_net,current_only
0.2,0.5,0.08588096023793453,633,full_oisst_domain,2024,elastic_net,current_only
0.2,1.0,0.08588096023793453,633,full_oisst_domain,2024,elastic_net,current_only
1.0,0.0,0.08588096023793453,633,full_oisst_domain,2024,elastic_net,current_only
1.0,0.5,0.08588096023793453,633,full_oisst_domain,2024,elastic_net,current_only
1.0,1.0,0.08588096023793453,633,full_oisst_domain,2024,elastic_net,current_only
1.0,0.5,0.1553967094023028,633,full_oisst_domain,2024,elastic_net,current_plus_trajectory
0.2,0.0,0.1553166784171951,633,full_oisst_domain,2024,elastic_net,current_plus_trajectory
1.0,1.0,0.1553004114850093,633,full_oisst_domain,2024,elastic_net,current_plus_trajectory
0.05,0.0,0.15527133144555164,633,full_oisst_domain,2024,elastic_net,current_plus_trajectory
0.2,0.5,0.155232690239155,633,full_oisst_domain,2024,elastic_net,current_plus_trajectory
1.0,0.0,0.15521341935017471,633,full_oisst_domain,2024,elastic_net,current_plus_trajectory
0.2,1.0,0.15517968964062226,633,full_oisst_domain,2024,elastic_net,current_plus_trajectory
0.05,0.5,0.15454900852263678,633,full_oisst_domain,2024,elastic_net,current_plus_trajectory
0.05,1.0,0.15345994447371225,633,full_oisst_domain,2024,elastic_net,current_plus_trajectory
1.0,0.0,0.1482986346505636,633,full_oisst_domain,2024,elastic_net,trajectory_plus_oisst
0.05,0.0,0.14781539969163957,633,full_oisst_domain,2024,elastic_net,trajectory_plus_oisst
0.2,0.0,0.14776689272444052,633,full_oisst_domain,2024,elastic_net,trajectory_plus_oisst
1.0,1.0,0.14750235876753134,633,full_oisst_domain,2024,elastic_net,trajectory_plus_oisst
1.0,0.5,0.14741335578904266,633,full_oisst_domain,2024,elastic_net,trajectory_plus_oisst
0.2,0.5,0.14714473358494248,633,full_oisst_domain,2024,elastic_net,trajectory_plus_oisst
0.2,1.0,0.14648761938696378,633,full_oisst_domain,2024,elastic_net,trajectory_plus_oisst
0.05,0.5,0.14428973574943585,633,full_oisst_domain,2024,elastic_net,trajectory_plus_oisst
0.05,1.0,0.14174462853935488,633,full_oisst_domain,2024,elastic_net,trajectory_plus_oisst
1.0,,0.10992163853287262,633,full_oisst_domain,2024,hierarchical_additive,current_only
0.2,,0.10241218239367449,633,full_oisst_domain,2024,hierarchical_additive,current_only
0.05,,0.09166675930098918,633,full_oisst_domain,2024,hierarchical_additive,current_only
0.2,,0.1292622997578793,633,full_oisst_domain,2024,hierarchical_additive,current_plus_trajectory
0.05,,0.12879136324688667,633,full_oisst_domain,2024,hierarchical_additive,current_plus_trajectory
1.0,,0.1221286386210622,633,full_oisst_domain,2024,hierarchical_additive,current_plus_trajectory
0.05,,0.14688160895739957,633,full_oisst_domain,2024,hierarchical_additive,trajectory_plus_oisst
0.2,,0.13991390368813436,633,full_oisst_domain,2024,hierarchical_additive,trajectory_plus_oisst
1.0,,0.12633127478250172,633,full_oisst_domain,2024,hierarchical_additive,trajectory_plus_oisst
0.05,0.0,0.13825743443542704,630,upwelling_supported_domain,2005,elastic_net,current_only
0.05,0.5,0.13825743443542704,630,upwelling_supported_domain,2005,elastic_net,current_only
0.05,1.0,0.13825743443542704,630,upwelling_supported_domain,2005,elastic_net,current_only
0.2,0.0,0.13825743443542704,630,upwelling_supported_domain,2005,elastic_net,current_only
0.2,0.5,0.13825743443542704,630,upwelling_supported_domain,2005,elastic_net,current_only
0.2,1.0,0.13825743443542704,630,upwelling_supported_domain,2005,elastic_net,current_only
1.0,0.0,0.13825743443542704,630,upwelling_supported_domain,2005,elastic_net,current_only
1.0,0.5,0.13825743443542704,630,upwelling_supported_domain,2005,elastic_net,current_only
1.0,1.0,0.13825743443542704,630,upwelling_supported_domain,2005,elastic_net,current_only
0.05,1.0,0.10779158390990952,630,upwelling_supported_domain,2005,elastic_net,current_plus_trajectory
0.05,0.5,0.10623256316377629,630,upwelling_supported_domain,2005,elastic_net,current_plus_trajectory
0.05,0.0,0.1032634740239572,630,upwelling_supported_domain,2005,elastic_net,current_plus_trajectory
0.2,1.0,0.10270583673651557,630,upwelling_supported_domain,2005,elastic_net,current_plus_trajectory
1.0,0.0,0.10242138242247656,630,upwelling_supported_domain,2005,elastic_net,current_plus_trajectory
1.0,0.5,0.10237401267001424,630,upwelling_supported_domain,2005,elastic_net,current_plus_trajectory
0.2,0.0,0.10230849161089582,630,upwelling_supported_domain,2005,elastic_net,current_plus_trajectory
1.0,1.0,0.10225680390000347,630,upwelling_supported_domain,2005,elastic_net,current_plus_trajectory
0.2,0.5,0.10186114457538903,630,upwelling_supported_domain,2005,elastic_net,current_plus_trajectory
1.0,0.5,0.12874488652437746,630,upwelling_supported_domain,2005,elastic_net,trajectory_plus_oisst
1.0,0.0,0.1286075160139445,630,upwelling_supported_domain,2005,elastic_net,trajectory_plus_oisst
1.0,1.0,0.12816128124664525,630,upwelling_supported_domain,2005,elastic_net,trajectory_plus_oisst
0.2,0.0,0.12775321904830703,630,upwelling_supported_domain,2005,elastic_net,trajectory_plus_oisst
0.2,1.0,0.1271618715648784,630,upwelling_supported_domain,2005,elastic_net,trajectory_plus_oisst
0.2,0.5,0.12666297762797052,630,upwelling_supported_domain,2005,elastic_net,trajectory_plus_oisst
0.05,0.0,0.12476571295501131,630,upwelling_supported_domain,2005,elastic_net,trajectory_plus_oisst
0.05,0.5,0.1233543178907251,630,upwelling_supported_domain,2005,elastic_net,trajectory_plus_oisst
0.05,1.0,0.11846555362922978,630,upwelling_supported_domain,2005,elastic_net,trajectory_plus_oisst
1.0,0.5,0.14362990701646378,630,upwelling_supported_domain,2005,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,1.0,0.14356577210904795,630,upwelling_supported_domain,2005,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,0.0,0.1434885033821873,630,upwelling_supported_domain,2005,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,1.0,0.14168543361792,630,upwelling_supported_domain,2005,elastic_net,trajectory_plus_oisst_cuti_beuti
0.05,1.0,0.14069612447067395,630,upwelling_supported_domain,2005,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,0.5,0.14040653182178062,630,upwelling_supported_domain,2005,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,0.0,0.14012567523344102,630,upwelling_supported_domain,2005,elastic_net,trajectory_plus_oisst_cuti_beuti
0.05,0.5,0.13709251249367466,630,upwelling_supported_domain,2005,elastic_net,trajectory_plus_oisst_cuti_beuti
0.05,0.0,0.1350466835575889,630,upwelling_supported_domain,2005,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,,0.14142528617740216,630,upwelling_supported_domain,2005,hierarchical_additive,current_only
0.05,,0.13683468774545618,630,upwelling_supported_domain,2005,hierarchical_additive,current_only
1.0,,0.13084998504730264,630,upwelling_supported_domain,2005,hierarchical_additive,current_only
1.0,,0.12566255580716762,630,upwelling_supported_domain,2005,hierarchical_additive,current_plus_trajectory
0.2,,0.1241312990335194,630,upwelling_supported_domain,2005,hierarchical_additive,current_plus_trajectory
0.05,,0.1168917541155382,630,upwelling_supported_domain,2005,hierarchical_additive,current_plus_trajectory
0.2,,0.1517297125682132,630,upwelling_supported_domain,2005,hierarchical_additive,trajectory_plus_oisst
0.05,,0.1461156066540941,630,upwelling_supported_domain,2005,hierarchical_additive,trajectory_plus_oisst
1.0,,0.14515806887023017,630,upwelling_supported_domain,2005,hierarchical_additive,trajectory_plus_oisst
0.2,,0.16328916127711116,630,upwelling_supported_domain,2005,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
0.05,,0.1580827515398208,630,upwelling_supported_domain,2005,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
1.0,,0.1578139630663229,630,upwelling_supported_domain,2005,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
0.05,0.0,0.12191102561898114,629,upwelling_supported_domain,2006,elastic_net,current_only
0.05,0.5,0.12191102561898114,629,upwelling_supported_domain,2006,elastic_net,current_only
0.05,1.0,0.12191102561898114,629,upwelling_supported_domain,2006,elastic_net,current_only
0.2,0.0,0.12191102561898114,629,upwelling_supported_domain,2006,elastic_net,current_only
0.2,0.5,0.12191102561898114,629,upwelling_supported_domain,2006,elastic_net,current_only
0.2,1.0,0.12191102561898114,629,upwelling_supported_domain,2006,elastic_net,current_only
1.0,0.0,0.12191102561898114,629,upwelling_supported_domain,2006,elastic_net,current_only
1.0,0.5,0.12191102561898114,629,upwelling_supported_domain,2006,elastic_net,current_only
1.0,1.0,0.12191102561898114,629,upwelling_supported_domain,2006,elastic_net,current_only
0.05,0.5,0.10591798312369739,629,upwelling_supported_domain,2006,elastic_net,current_plus_trajectory
0.05,1.0,0.10563455420044048,629,upwelling_supported_domain,2006,elastic_net,current_plus_trajectory
1.0,1.0,0.1045023841262993,629,upwelling_supported_domain,2006,elastic_net,current_plus_trajectory
0.2,0.5,0.10446959678881845,629,upwelling_supported_domain,2006,elastic_net,current_plus_trajectory
0.2,0.0,0.10433506779822062,629,upwelling_supported_domain,2006,elastic_net,current_plus_trajectory
0.2,1.0,0.10423868794258569,629,upwelling_supported_domain,2006,elastic_net,current_plus_trajectory
1.0,0.5,0.1041781986965281,629,upwelling_supported_domain,2006,elastic_net,current_plus_trajectory
1.0,0.0,0.10414792989080902,629,upwelling_supported_domain,2006,elastic_net,current_plus_trajectory
0.05,0.0,0.10413373064376207,629,upwelling_supported_domain,2006,elastic_net,current_plus_trajectory
0.2,1.0,0.12985966530285803,629,upwelling_supported_domain,2006,elastic_net,trajectory_plus_oisst
1.0,0.5,0.129192972665268,629,upwelling_supported_domain,2006,elastic_net,trajectory_plus_oisst
1.0,0.0,0.12906967402939265,629,upwelling_supported_domain,2006,elastic_net,trajectory_plus_oisst
0.2,0.0,0.128825333828568,629,upwelling_supported_domain,2006,elastic_net,trajectory_plus_oisst
1.0,1.0,0.12869281347306857,629,upwelling_supported_domain,2006,elastic_net,trajectory_plus_oisst
0.2,0.5,0.12867820485719417,629,upwelling_supported_domain,2006,elastic_net,trajectory_plus_oisst
0.05,0.0,0.1262042155080685,629,upwelling_supported_domain,2006,elastic_net,trajectory_plus_oisst
0.05,0.5,0.1258415972709704,629,upwelling_supported_domain,2006,elastic_net,trajectory_plus_oisst
0.05,1.0,0.12496294965083386,629,upwelling_supported_domain,2006,elastic_net,trajectory_plus_oisst
0.05,0.5,0.12813976623653764,629,upwelling_supported_domain,2006,elastic_net,trajectory_plus_oisst_cuti_beuti
0.05,1.0,0.1279876700030019,629,upwelling_supported_domain,2006,elastic_net,trajectory_plus_oisst_cuti_beuti
0.05,0.0,0.12412349542229033,629,upwelling_supported_domain,2006,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,1.0,0.12257224532590189,629,upwelling_supported_domain,2006,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,0.5,0.12142851855868327,629,upwelling_supported_domain,2006,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,0.0,0.1207381300043301,629,upwelling_supported_domain,2006,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,0.0,0.11810718285245331,629,upwelling_supported_domain,2006,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,0.5,0.11804693251260118,629,upwelling_supported_domain,2006,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,1.0,0.11787689865899308,629,upwelling_supported_domain,2006,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,,0.13648028272568477,629,upwelling_supported_domain,2006,hierarchical_additive,current_only
0.05,,0.12922206451960866,629,upwelling_supported_domain,2006,hierarchical_additive,current_only
1.0,,0.12622208545643152,629,upwelling_supported_domain,2006,hierarchical_additive,current_only
1.0,,0.12917951728922902,629,upwelling_supported_domain,2006,hierarchical_additive,current_plus_trajectory
0.2,,0.1236328306675374,629,upwelling_supported_domain,2006,hierarchical_additive,current_plus_trajectory
0.05,,0.11993363045735818,629,upwelling_supported_domain,2006,hierarchical_additive,current_plus_trajectory
0.2,,0.1514627936538074,629,upwelling_supported_domain,2006,hierarchical_additive,trajectory_plus_oisst
0.05,,0.14472349186027714,629,upwelling_supported_domain,2006,hierarchical_additive,trajectory_plus_oisst
1.0,,0.1442176231560416,629,upwelling_supported_domain,2006,hierarchical_additive,trajectory_plus_oisst
0.2,,0.15294070736907958,629,upwelling_supported_domain,2006,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
0.05,,0.14952312742168322,629,upwelling_supported_domain,2006,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
1.0,,0.14717622364089353,629,upwelling_supported_domain,2006,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
0.05,0.0,0.19748915239864662,617,upwelling_supported_domain,2007,elastic_net,current_only
0.05,0.5,0.19748915239864662,617,upwelling_supported_domain,2007,elastic_net,current_only
0.05,1.0,0.19748915239864662,617,upwelling_supported_domain,2007,elastic_net,current_only
0.2,0.0,0.19748915239864662,617,upwelling_supported_domain,2007,elastic_net,current_only
0.2,0.5,0.19748915239864662,617,upwelling_supported_domain,2007,elastic_net,current_only
0.2,1.0,0.19748915239864662,617,upwelling_supported_domain,2007,elastic_net,current_only
1.0,0.0,0.19748915239864662,617,upwelling_supported_domain,2007,elastic_net,current_only
1.0,0.5,0.19748915239864662,617,upwelling_supported_domain,2007,elastic_net,current_only
1.0,1.0,0.19748915239864662,617,upwelling_supported_domain,2007,elastic_net,current_only
0.2,1.0,0.22680646406817537,617,upwelling_supported_domain,2007,elastic_net,current_plus_trajectory
0.05,0.0,0.2265919607788824,617,upwelling_supported_domain,2007,elastic_net,current_plus_trajectory
0.05,0.5,0.22658277535281748,617,upwelling_supported_domain,2007,elastic_net,current_plus_trajectory
0.05,1.0,0.22637257343850795,617,upwelling_supported_domain,2007,elastic_net,current_plus_trajectory
0.2,0.5,0.2259261656025567,617,upwelling_supported_domain,2007,elastic_net,current_plus_trajectory
0.2,0.0,0.2258709322749526,617,upwelling_supported_domain,2007,elastic_net,current_plus_trajectory
1.0,1.0,0.223845387220916,617,upwelling_supported_domain,2007,elastic_net,current_plus_trajectory
1.0,0.5,0.22350422370529163,617,upwelling_supported_domain,2007,elastic_net,current_plus_trajectory
1.0,0.0,0.22350370904452035,617,upwelling_supported_domain,2007,elastic_net,current_plus_trajectory
0.05,1.0,0.18166015252260945,617,upwelling_supported_domain,2007,elastic_net,trajectory_plus_oisst
0.05,0.5,0.17411146200097663,617,upwelling_supported_domain,2007,elastic_net,trajectory_plus_oisst
1.0,0.0,0.17189680199994775,617,upwelling_supported_domain,2007,elastic_net,trajectory_plus_oisst
0.2,0.5,0.17129279503232617,617,upwelling_supported_domain,2007,elastic_net,trajectory_plus_oisst
0.2,0.0,0.17114719451436614,617,upwelling_supported_domain,2007,elastic_net,trajectory_plus_oisst
0.2,1.0,0.170834375565016,617,upwelling_supported_domain,2007,elastic_net,trajectory_plus_oisst
0.05,0.0,0.17077226047549257,617,upwelling_supported_domain,2007,elastic_net,trajectory_plus_oisst
1.0,0.5,0.17002076909725314,617,upwelling_supported_domain,2007,elastic_net,trajectory_plus_oisst
1.0,1.0,0.16999518760469576,617,upwelling_supported_domain,2007,elastic_net,trajectory_plus_oisst
1.0,0.0,0.18508381349287503,617,upwelling_supported_domain,2007,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,0.5,0.1850486995644498,617,upwelling_supported_domain,2007,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,1.0,0.18479815501405308,617,upwelling_supported_domain,2007,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,0.0,0.18451283804372362,617,upwelling_supported_domain,2007,elastic_net,trajectory_plus_oisst_cuti_beuti
0.05,0.0,0.18437982255365082,617,upwelling_supported_domain,2007,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,0.5,0.18394141689385482,617,upwelling_supported_domain,2007,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,1.0,0.18322514892037475,617,upwelling_supported_domain,2007,elastic_net,trajectory_plus_oisst_cuti_beuti
0.05,0.5,0.17893229084628506,617,upwelling_supported_domain,2007,elastic_net,trajectory_plus_oisst_cuti_beuti
0.05,1.0,0.1770744656389136,617,upwelling_supported_domain,2007,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,,0.21665561647737155,617,upwelling_supported_domain,2007,hierarchical_additive,current_only
0.2,,0.20948128839872296,617,upwelling_supported_domain,2007,hierarchical_additive,current_only
0.05,,0.19845930566778036,617,upwelling_supported_domain,2007,hierarchical_additive,current_only
1.0,,0.21860186756306255,617,upwelling_supported_domain,2007,hierarchical_additive,current_plus_trajectory
0.2,,0.21781365953035245,617,upwelling_supported_domain,2007,hierarchical_additive,current_plus_trajectory
0.05,,0.21554046333691382,617,upwelling_supported_domain,2007,hierarchical_additive,current_plus_trajectory
0.2,,0.21035880789081438,617,upwelling_supported_domain,2007,hierarchical_additive,trajectory_plus_oisst
0.05,,0.20775163004183708,617,upwelling_supported_domain,2007,hierarchical_additive,trajectory_plus_oisst
1.0,,0.20203152183160275,617,upwelling_supported_domain,2007,hierarchical_additive,trajectory_plus_oisst
1.0,,0.23537928052869614,617,upwelling_supported_domain,2007,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
0.2,,0.2330481146315219,617,upwelling_supported_domain,2007,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
0.05,,0.21951391405434073,617,upwelling_supported_domain,2007,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
0.05,0.0,0.25531011975465207,615,upwelling_supported_domain,2008,elastic_net,current_only
0.05,0.5,0.25531011975465207,615,upwelling_supported_domain,2008,elastic_net,current_only
0.05,1.0,0.25531011975465207,615,upwelling_supported_domain,2008,elastic_net,current_only
0.2,0.0,0.25531011975465207,615,upwelling_supported_domain,2008,elastic_net,current_only
0.2,0.5,0.25531011975465207,615,upwelling_supported_domain,2008,elastic_net,current_only
0.2,1.0,0.25531011975465207,615,upwelling_supported_domain,2008,elastic_net,current_only
1.0,0.0,0.25531011975465207,615,upwelling_supported_domain,2008,elastic_net,current_only
1.0,0.5,0.25531011975465207,615,upwelling_supported_domain,2008,elastic_net,current_only
1.0,1.0,0.25531011975465207,615,upwelling_supported_domain,2008,elastic_net,current_only
0.05,1.0,0.2815046470023508,615,upwelling_supported_domain,2008,elastic_net,current_plus_trajectory
0.05,0.5,0.2808097892539671,615,upwelling_supported_domain,2008,elastic_net,current_plus_trajectory
0.2,1.0,0.2788335786187152,615,upwelling_supported_domain,2008,elastic_net,current_plus_trajectory
0.05,0.0,0.2770730039852968,615,upwelling_supported_domain,2008,elastic_net,current_plus_trajectory
0.2,0.5,0.2768968608878318,615,upwelling_supported_domain,2008,elastic_net,current_plus_trajectory
1.0,1.0,0.2749507836318706,615,upwelling_supported_domain,2008,elastic_net,current_plus_trajectory
1.0,0.5,0.27455713754633854,615,upwelling_supported_domain,2008,elastic_net,current_plus_trajectory
0.2,0.0,0.2745529414167646,615,upwelling_supported_domain,2008,elastic_net,current_plus_trajectory
1.0,0.0,0.27417462253358527,615,upwelling_supported_domain,2008,elastic_net,current_plus_trajectory
0.05,1.0,0.23120722525282003,615,upwelling_supported_domain,2008,elastic_net,trajectory_plus_oisst
0.05,0.0,0.2251693540007266,615,upwelling_supported_domain,2008,elastic_net,trajectory_plus_oisst
0.05,0.5,0.22512294005693048,615,upwelling_supported_domain,2008,elastic_net,trajectory_plus_oisst
0.2,0.0,0.2247347495002637,615,upwelling_supported_domain,2008,elastic_net,trajectory_plus_oisst
0.2,1.0,0.22446852536743353,615,upwelling_supported_domain,2008,elastic_net,trajectory_plus_oisst
1.0,0.5,0.2240631483732108,615,upwelling_supported_domain,2008,elastic_net,trajectory_plus_oisst
1.0,1.0,0.22388364634846436,615,upwelling_supported_domain,2008,elastic_net,trajectory_plus_oisst
1.0,0.0,0.2238049324929372,615,upwelling_supported_domain,2008,elastic_net,trajectory_plus_oisst
0.2,0.5,0.22304071731322442,615,upwelling_supported_domain,2008,elastic_net,trajectory_plus_oisst
0.05,0.0,0.21716670414201664,615,upwelling_supported_domain,2008,elastic_net,trajectory_plus_oisst_cuti_beuti
0.05,1.0,0.21505405446183015,615,upwelling_supported_domain,2008,elastic_net,trajectory_plus_oisst_cuti_beuti
