domain,model_family,feature_set,protocol,year,n,events,prevalence,average_precision,ap_lift,estimable,decline_threshold,canopy_cutoff
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2022,104,73,0.7019230769230769,0.8908659442150233,0.18894286729194643,True,0.2,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2023,69,16,0.2318840579710145,0.5281822478846979,0.2962981899136834,True,0.2,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2024,84,23,0.27380952380952384,0.4615324788307864,0.18772295502126257,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2005,140,97,0.6928571428571428,0.8560721547636483,0.16321501190650545,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2006,118,24,0.2033898305084746,0.3914579135575053,0.18806808304903072,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2007,153,49,0.3202614379084967,0.5623091907245976,0.24204775281610091,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2008,152,47,0.3092105263157895,0.510642012697344,0.2014314863815545,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2009,154,88,0.5714285714285714,0.6500719625223546,0.07864339109378315,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2010,148,89,0.6013513513513513,0.7126005337771149,0.11124918242576354,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2011,123,52,0.42276422764227645,0.669998267167551,0.2472340395252745,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2012,129,29,0.2248062015503876,0.4514936227965513,0.2266874212461637,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2013,152,105,0.6907894736842105,0.7548703348982386,0.06408086121402812,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2014,131,52,0.3969465648854962,0.5290309252640053,0.13208436037850912,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2015,113,63,0.5575221238938053,0.8389004064739796,0.2813782825801743,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2016,93,38,0.40860215053763443,0.6251407235734939,0.2165385730358595,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2017,114,20,0.17543859649122806,0.31011243719901643,0.13467384070778837,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2018,129,102,0.7906976744186046,0.9269701944807041,0.13627252006209944,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2019,80,30,0.375,0.6085019904862718,0.23350199048627185,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2020,104,45,0.4326923076923077,0.5574219824669544,0.12472967477464669,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2021,95,40,0.42105263157894735,0.6711201252474297,0.25006749366848235,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2022,104,73,0.7019230769230769,0.8506582465849224,0.14873516966184552,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2023,69,16,0.2318840579710145,0.4767108634949192,0.2448268055239047,True,0.2,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2024,84,23,0.27380952380952384,0.44284052482260905,0.1690310010130852,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2005,85,60,0.7058823529411765,0.839363194138797,0.1334808411976205,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2006,75,16,0.21333333333333335,0.712024869869476,0.4986915365361426,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2007,97,32,0.32989690721649484,0.5097038885277239,0.17980698131122902,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2008,95,33,0.3473684210526316,0.6641232010560971,0.3167547800034655,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2009,97,52,0.5360824742268041,0.6996518231807393,0.16356934895393516,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2010,95,69,0.7263157894736842,0.8432595497492765,0.11694376027559228,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2011,78,29,0.3717948717948718,0.6022137243234611,0.2304188525285893,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2012,86,13,0.1511627906976744,0.508371565973456,0.3572087752757816,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2013,105,94,0.8952380952380953,0.9286437390321735,0.03340564379407818,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2014,76,29,0.3815789473684211,0.5282730929648457,0.14669414559642463,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2015,65,23,0.35384615384615387,0.618932578520702,0.2650864246745482,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2016,65,34,0.5230769230769231,0.8158816139446203,0.2928046908676972,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2017,75,16,0.21333333333333335,0.2511624582255201,0.03782912489218673,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2018,80,72,0.9,0.9465445452361876,0.04654454523618756,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2019,48,10,0.20833333333333334,0.19043624589282399,-0.017897087440509357,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2020,69,29,0.42028985507246375,0.46344193272185125,0.0431520776493875,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2021,68,21,0.3088235294117647,0.5361210215062311,0.22729749209446637,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2022,73,60,0.821917808219178,0.8957533073752031,0.07383549915602505,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2023,41,5,0.12195121951219512,0.5152046783625731,0.393253458850378,True,0.2,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2024,57,18,0.3157894736842105,0.47097609942640783,0.15518662574219733,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2005,85,60,0.7058823529411765,0.8470841049898016,0.14120175204862506,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2006,75,16,0.21333333333333335,0.6698146711805179,0.4564813378471845,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2007,97,32,0.32989690721649484,0.5309081948534422,0.20101128763694737,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2008,95,33,0.3473684210526316,0.6832698935273143,0.33590147247468266,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2009,97,52,0.5360824742268041,0.6745289503108075,0.1384464760840034,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2010,95,69,0.7263157894736842,0.8400407018579636,0.1137249123842794,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2011,78,29,0.3717948717948718,0.5405282510419469,0.1687333792470751,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2012,86,13,0.1511627906976744,0.5243572893824442,0.3731944986847698,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2013,105,94,0.8952380952380953,0.9220390618127835,0.026800966574688223,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2014,76,29,0.3815789473684211,0.5237374872108235,0.1421585398424024,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2015,65,23,0.35384615384615387,0.6244192790607093,0.2705731252145554,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2016,65,34,0.5230769230769231,0.8279577694276644,0.3048808463507413,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2017,75,16,0.21333333333333335,0.29229421351740076,0.07896088018406741,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2018,80,72,0.9,0.9425752318419978,0.04257523184199774,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2019,48,10,0.20833333333333334,0.2673392484857689,0.059005915152435556,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2020,69,29,0.42028985507246375,0.45378460180425634,0.03349474673179259,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2021,68,21,0.3088235294117647,0.5949384842625121,0.28611495485074734,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2022,73,60,0.821917808219178,0.8961150066016226,0.07419719838244454,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2023,41,5,0.12195121951219512,0.6205050505050504,0.49855383099285533,True,0.2,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2024,57,18,0.3157894736842105,0.5124805492359761,0.19669107555176557,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2005,85,60,0.7058823529411765,0.8065285666392532,0.10064621369807669,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2006,75,16,0.21333333333333335,0.5662128204750193,0.35287948714168593,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2007,97,32,0.32989690721649484,0.5088813569360853,0.17898444971959043,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2008,95,33,0.3473684210526316,0.6403081603980826,0.292939739345451,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2009,97,52,0.5360824742268041,0.6647505250048107,0.12866805077800658,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2010,95,69,0.7263157894736842,0.8182674054036272,0.09195161592994294,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2011,78,29,0.3717948717948718,0.5596152310325444,0.1878203592376726,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2012,86,13,0.1511627906976744,0.52623773285538,0.3750749421577056,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2013,105,94,0.8952380952380953,0.9171236150481297,0.021885519810034393,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2014,76,29,0.3815789473684211,0.5516449200456374,0.1700659726772163,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2015,65,23,0.35384615384615387,0.6736213524248762,0.31977519857872233,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2016,65,34,0.5230769230769231,0.7783156205183229,0.2552386974413998,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2017,75,16,0.21333333333333335,0.35677563815449514,0.1434423048211618,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2018,80,72,0.9,0.9508887056987699,0.05088870569876991,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2019,48,10,0.20833333333333334,0.2632930231772497,0.05495968984391633,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2020,69,29,0.42028985507246375,0.4893277704626246,0.06903791539016085,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2021,68,21,0.3088235294117647,0.6313522084085144,0.32252867899674964,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2022,73,60,0.821917808219178,0.8726314768218649,0.05071366860268689,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2023,41,5,0.12195121951219512,0.5977235772357723,0.4757723577235772,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2024,57,18,0.3157894736842105,0.47834307968268397,0.16255360599847346,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2005,85,60,0.7058823529411765,0.8031352793434466,0.09725292640227012,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2006,75,16,0.21333333333333335,0.630230982322997,0.41689764898966364,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2007,97,32,0.32989690721649484,0.41719351942587357,0.08729661220937873,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2008,95,33,0.3473684210526316,0.6360631384841878,0.2886947174315562,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2009,97,52,0.5360824742268041,0.6205653619968019,0.0844828877699978,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2010,95,69,0.7263157894736842,0.805394004336167,0.07907821486248279,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2011,78,29,0.3717948717948718,0.48770392386539907,0.11590905207052726,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2012,86,13,0.1511627906976744,0.5177283575538701,0.36656556685619573,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2013,105,94,0.8952380952380953,0.9186087195741652,0.023370624336069956,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2014,76,29,0.3815789473684211,0.5632893095522336,0.18171036218381248,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2015,65,23,0.35384615384615387,0.6915728244366219,0.33772667059046807,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2016,65,34,0.5230769230769231,0.7350844627014267,0.21200753962450358,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2017,75,16,0.21333333333333335,0.32259443812289923,0.10926110478956588,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2018,80,72,0.9,0.96005287845153,0.060052878451529956,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2019,48,10,0.20833333333333334,0.2865101565101565,0.07817682317682315,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2020,69,29,0.42028985507246375,0.4614174798702734,0.041127624797809625,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2021,68,21,0.3088235294117647,0.5314865648413152,0.22266303542955046,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2022,73,60,0.821917808219178,0.8956136112163625,0.07369580299718448,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2023,41,5,0.12195121951219512,0.625,0.5030487804878049,True,0.2,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2024,57,18,0.3157894736842105,0.5323209507510799,0.21653147706686937,True,0.2,0.1
full_oisst_domain,logistic,current_only,expanding_window,2005,153,90,0.5882352941176471,0.7712152911162917,0.18297999699864465,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2006,145,19,0.1310344827586207,0.4541639749514664,0.3231294921928457,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2007,161,47,0.2919254658385093,0.5411822268825064,0.24925676104399708,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2008,162,40,0.24691358024691357,0.5085627134872788,0.2616491332403652,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2009,163,79,0.48466257668711654,0.6052571493587802,0.12059457267166362,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2010,162,77,0.47530864197530864,0.6569136473750617,0.1816050053997531,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2011,149,52,0.348993288590604,0.5518815173987733,0.2028882288081693,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2012,148,26,0.17567567567567569,0.4829660789961684,0.30729040332049273,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2013,161,97,0.6024844720496895,0.7294056020599498,0.12692113001026029,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2014,156,59,0.3782051282051282,0.5203008061334926,0.14209567792836442,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2015,134,62,0.4626865671641791,0.7322463667872201,0.269559799623041,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2016,127,40,0.31496062992125984,0.606274154529157,0.29131352460789717,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2017,139,21,0.1510791366906475,0.2032170713449772,0.052137934654329726,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2018,142,112,0.7887323943661971,0.8668331279248723,0.0781007335586752,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2019,118,32,0.2711864406779661,0.5561591463630166,0.28497270568505045,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2020,130,48,0.36923076923076925,0.40723864017236894,0.038007870941599686,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2021,124,41,0.33064516129032256,0.4690506488772148,0.13840548758689225,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2022,117,76,0.6495726495726496,0.8406071661611317,0.19103451658848214,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2023,106,19,0.1792452830188679,0.2302181284279681,0.05097284540910019,True,0.3,0.02
full_oisst_domain,logistic,current_only,expanding_window,2024,111,21,0.1891891891891892,0.18890576215843347,-0.00028342703075573406,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2005,153,90,0.5882352941176471,0.7794852253996819,0.19124993128203482,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2006,145,19,0.1310344827586207,0.5732943115059187,0.44225982874729797,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2007,161,47,0.2919254658385093,0.5794336495573257,0.28750818371881637,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2008,162,40,0.24691358024691357,0.5302698307478687,0.28335625050095514,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2009,163,79,0.48466257668711654,0.5595687103982088,0.07490613371109223,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2010,162,77,0.47530864197530864,0.6661377097471339,0.1908290677718253,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2011,149,52,0.348993288590604,0.5127983155158766,0.1638050269252726,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2012,148,26,0.17567567567567569,0.4388201582425956,0.2631444825669199,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2013,161,97,0.6024844720496895,0.7102021706613743,0.10771769861168479,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2014,156,59,0.3782051282051282,0.49365641581623976,0.11545128761111156,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2015,134,62,0.4626865671641791,0.7078475589057979,0.24516099174161876,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2016,127,40,0.31496062992125984,0.639204409920042,0.3242437799987822,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2017,139,21,0.1510791366906475,0.2511494431487735,0.10007030645812603,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2018,142,112,0.7887323943661971,0.8885589259839485,0.09982653161775135,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2019,118,32,0.2711864406779661,0.6122632598783583,0.3410768192003922,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2020,130,48,0.36923076923076925,0.45744577406919834,0.08821500483842909,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2021,124,41,0.33064516129032256,0.5092370254796915,0.17859186418936895,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2022,117,76,0.6495726495726496,0.8741832786946615,0.2246106291220119,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2023,106,19,0.1792452830188679,0.33122322651747776,0.15197794349860985,True,0.3,0.02
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2024,111,21,0.1891891891891892,0.23599400132045453,0.04680481213126533,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2005,153,90,0.5882352941176471,0.794388182884967,0.20615288876731996,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2006,145,19,0.1310344827586207,0.35317067920103284,0.22213619644241214,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2007,161,47,0.2919254658385093,0.5408209652327259,0.24889549939421662,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2008,162,40,0.24691358024691357,0.4725766644876064,0.2256630842406928,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2009,163,79,0.48466257668711654,0.5324947425841882,0.04783216589707162,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2010,162,77,0.47530864197530864,0.6027867852808384,0.12747814330552976,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2011,149,52,0.348993288590604,0.5850930153090168,0.23609972671841278,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2012,148,26,0.17567567567567569,0.4535989486502366,0.2779232729745609,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2013,161,97,0.6024844720496895,0.6549396219312084,0.05245514988151889,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2014,156,59,0.3782051282051282,0.49237987890884366,0.11417475070371547,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2015,134,62,0.4626865671641791,0.7674237172108694,0.30473715004669033,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2016,127,40,0.31496062992125984,0.5644412130271436,0.24948058310588372,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2017,139,21,0.1510791366906475,0.22845813975105145,0.07737900306040396,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2018,142,112,0.7887323943661971,0.916065212895025,0.12733281852882783,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2019,118,32,0.2711864406779661,0.5831754526806019,0.3119890120026358,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2020,130,48,0.36923076923076925,0.5095655357953038,0.14033476656453459,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2021,124,41,0.33064516129032256,0.5484854447965464,0.2178402835062238,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2022,117,76,0.6495726495726496,0.8171283415069996,0.16755569193435005,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2023,106,19,0.1792452830188679,0.2799449991550663,0.10069971613619841,True,0.3,0.02
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2024,111,21,0.1891891891891892,0.2451530142649663,0.0559638250757771,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2005,98,54,0.5510204081632653,0.696171269806221,0.14515086164295576,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2006,95,14,0.14736842105263157,0.5788498491735607,0.43148142812092916,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2007,104,31,0.2980769230769231,0.5106836533553334,0.21260673027841032,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2008,105,28,0.26666666666666666,0.5790773939627365,0.31241072729606983,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2009,106,44,0.41509433962264153,0.5541792048322451,0.13908486520960361,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2010,104,61,0.5865384615384616,0.7076684185936369,0.12112995705517537,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2011,102,31,0.30392156862745096,0.4565249249812052,0.15260335635375427,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2012,101,12,0.1188118811881188,0.5268177874535307,0.4080059062654119,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2013,107,88,0.822429906542056,0.8859886356403653,0.06355872909830929,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2014,98,38,0.3877551020408163,0.4852404160051118,0.0974853139642955,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2015,84,23,0.27380952380952384,0.5293437025471582,0.2555341787376344,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2016,88,35,0.3977272727272727,0.7362704158519914,0.33854314312471867,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2017,90,17,0.18888888888888888,0.21309229466142696,0.024203405772538072,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2018,90,80,0.8888888888888888,0.9361799558504746,0.047291066961585804,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2019,74,9,0.12162162162162163,0.1557032312619185,0.034081609640296884,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2020,84,27,0.32142857142857145,0.3691480675278089,0.047719496099237424,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2021,88,23,0.26136363636363635,0.3446701928937988,0.08330655653016245,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2022,80,62,0.775,0.8866502603005832,0.11165026030058323,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2023,66,5,0.07575757575757576,0.15608490682921994,0.08032733107164418,True,0.3,0.02
upwelling_supported_domain,logistic,current_only,expanding_window,2024,74,11,0.14864864864864866,0.2065920825950055,0.05794343394635684,True,0.3,0.02
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2005,98,54,0.5510204081632653,0.6347021119915414,0.08368170382827611,True,0.3,0.02
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2006,95,14,0.14736842105263157,0.5953606550004906,0.44799223394785903,True,0.3,0.02
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2007,104,31,0.2980769230769231,0.5020924151010867,0.20401549202416364,True,0.3,0.02
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2008,105,28,0.26666666666666666,0.6277735105071665,0.3611068438404998,True,0.3,0.02
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2009,106,44,0.41509433962264153,0.4895203858991098,0.07442604627646826,True,0.3,0.02
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2010,104,61,0.5865384615384616,0.7073922492796612,0.12085378774119959,True,0.3,0.02
