domain,model_family,feature_set,protocol,year,n,events,prevalence,average_precision,ap_lift,estimable
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2018,82,72,0.8780487804878049,0.9277015426042665,0.049652762116461635,True
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2019,57,8,0.14035087719298245,0.29060751017987857,0.15025663298689612,True
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2020,77,25,0.3246753246753247,0.40462871316529064,0.07995338848996597,True
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2021,83,21,0.25301204819277107,0.4015561274915995,0.14854407929882846,True
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2022,77,61,0.7922077922077922,0.8855001753724066,0.0932923831646143,True
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2023,53,3,0.05660377358490566,0.2722222222222222,0.21561844863731655,True
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2024,70,11,0.15714285714285714,0.24581118015924347,0.08866832301638633,True
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2005,89,53,0.5955056179775281,0.6697901227631887,0.07428450478566062,True
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2006,85,14,0.16470588235294117,0.45163456980746697,0.2869286874545258,True
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2007,101,31,0.3069306930693069,0.49832959006853556,0.19139889699922863,True
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2008,103,28,0.27184466019417475,0.5871887066712409,0.31534404647706615,True
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2009,103,44,0.42718446601941745,0.4561849845189306,0.029000518499513128,True
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2010,102,61,0.5980392156862745,0.6954923396841828,0.09745312399790829,True
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2011,96,30,0.3125,0.40070713844696404,0.08820713844696404,True
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2012,98,12,0.12244897959183673,0.5611242085775802,0.4386752289857434,True
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2013,107,88,0.822429906542056,0.8448232469910518,0.02239334044899577,True
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2014,87,32,0.367816091954023,0.5187920460743283,0.1509759541203053,True
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2015,72,22,0.3055555555555556,0.5492336132286602,0.24367805767310458,True
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2016,76,32,0.42105263157894735,0.7375102810332087,0.31645764945426136,True
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2017,80,13,0.1625,0.3640872074216995,0.20158720742169947,True
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2018,82,72,0.8780487804878049,0.9412637931671479,0.06321501267934304,True
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2019,57,8,0.14035087719298245,0.24074221750893482,0.10039134031595237,True
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2020,77,25,0.3246753246753247,0.4305556054920263,0.10588028081670164,True
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2021,83,21,0.25301204819277107,0.4527320846565992,0.19972003646382813,True
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2022,77,61,0.7922077922077922,0.8615376301895861,0.06932983798179382,True
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2023,53,3,0.05660377358490566,0.2418300653594771,0.18522629177457145,True
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2024,70,11,0.15714285714285714,0.21940905291227736,0.06226619576942022,True
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2005,89,53,0.5955056179775281,0.6752326621756305,0.07972704419810239,True
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2006,85,14,0.16470588235294117,0.5769305239135575,0.41222464156061633,True
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2007,101,31,0.3069306930693069,0.4006334882496331,0.09370279518032615,True
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2008,103,28,0.27184466019417475,0.549682641664034,0.2778379814698593,True
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2009,103,44,0.42718446601941745,0.4217191680001737,-0.005465298019243725,True
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2010,102,61,0.5980392156862745,0.6758419142572645,0.07780269857098998,True
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2011,96,30,0.3125,0.3874879735259574,0.07498797352595737,True
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2012,98,12,0.12244897959183673,0.5873242364882126,0.4648752568963759,True
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2013,107,88,0.822429906542056,0.8467171042990637,0.024287197757007606,True
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2014,87,32,0.367816091954023,0.5028341471114954,0.13501805515747245,True
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2015,72,22,0.3055555555555556,0.5405849823975388,0.23502942684198325,True
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2016,76,32,0.42105263157894735,0.6917650120161981,0.27071238043725077,True
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2017,80,13,0.1625,0.32835641260925624,0.16585641260925624,True
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2018,82,72,0.8780487804878049,0.9532369383727195,0.07518815788491462,True
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2019,57,8,0.14035087719298245,0.20800482929020664,0.06765395209722419,True
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2020,77,25,0.3246753246753247,0.4047423699712813,0.08006704529595665,True
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2021,83,21,0.25301204819277107,0.3480866603991108,0.09507461220633973,True
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2022,77,61,0.7922077922077922,0.8918837414490635,0.09967594924127121,True
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2023,53,3,0.05660377358490566,0.41960784313725485,0.3630040695523492,True
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2024,70,11,0.15714285714285714,0.250586832518592,0.09344397537573484,True
upwelling_supported_domain,random_forest,current_only,expanding_window,2005,89,53,0.5955056179775281,0.6649643443195583,0.06945872634203021,True
upwelling_supported_domain,random_forest,current_only,expanding_window,2006,85,14,0.16470588235294117,0.4157272868888533,0.25102140453591215,True
upwelling_supported_domain,random_forest,current_only,expanding_window,2007,101,31,0.3069306930693069,0.45746111637270226,0.15053042330339533,True
upwelling_supported_domain,random_forest,current_only,expanding_window,2008,103,28,0.27184466019417475,0.49366257971392313,0.22181791951974839,True
upwelling_supported_domain,random_forest,current_only,expanding_window,2009,103,44,0.42718446601941745,0.5697317174484673,0.14254725142904984,True
upwelling_supported_domain,random_forest,current_only,expanding_window,2010,102,61,0.5980392156862745,0.7036882414558014,0.10564902576952695,True
upwelling_supported_domain,random_forest,current_only,expanding_window,2011,96,30,0.3125,0.44213811179676976,0.12963811179676976,True
upwelling_supported_domain,random_forest,current_only,expanding_window,2012,98,12,0.12244897959183673,0.44360999170321197,0.32116101211137527,True
upwelling_supported_domain,random_forest,current_only,expanding_window,2013,107,88,0.822429906542056,0.8885942549691436,0.06616434842708752,True
upwelling_supported_domain,random_forest,current_only,expanding_window,2014,87,32,0.367816091954023,0.504786381057633,0.13697028910360998,True
upwelling_supported_domain,random_forest,current_only,expanding_window,2015,72,22,0.3055555555555556,0.43720461180077885,0.13164905624522327,True
upwelling_supported_domain,random_forest,current_only,expanding_window,2016,76,32,0.42105263157894735,0.7154195011860583,0.294366869607111,True
upwelling_supported_domain,random_forest,current_only,expanding_window,2017,80,13,0.1625,0.2582609324374907,0.0957609324374907,True
upwelling_supported_domain,random_forest,current_only,expanding_window,2018,82,72,0.8780487804878049,0.9401604518321476,0.0621116713443427,True
upwelling_supported_domain,random_forest,current_only,expanding_window,2019,57,8,0.14035087719298245,0.14159764517875137,0.0012467679857689207,True
upwelling_supported_domain,random_forest,current_only,expanding_window,2020,77,25,0.3246753246753247,0.3916012685708145,0.06692594389548984,True
upwelling_supported_domain,random_forest,current_only,expanding_window,2021,83,21,0.25301204819277107,0.36037651890445954,0.10736447071168848,True
upwelling_supported_domain,random_forest,current_only,expanding_window,2022,77,61,0.7922077922077922,0.8877753671282621,0.09556757492046986,True
upwelling_supported_domain,random_forest,current_only,expanding_window,2023,53,3,0.05660377358490566,0.3910569105691057,0.33445313698420004,True
upwelling_supported_domain,random_forest,current_only,expanding_window,2024,70,11,0.15714285714285714,0.22436608694133003,0.0672232297984729,True
upwelling_supported_domain,random_forest,current_plus_trajectory,expanding_window,2005,89,53,0.5955056179775281,0.6136917080163218,0.01818609003879368,True
upwelling_supported_domain,random_forest,current_plus_trajectory,expanding_window,2006,85,14,0.16470588235294117,0.6994679930512958,0.5347621106983547,True
upwelling_supported_domain,random_forest,current_plus_trajectory,expanding_window,2007,101,31,0.3069306930693069,0.4847869565574818,0.17785626348817485,True
upwelling_supported_domain,random_forest,current_plus_trajectory,expanding_window,2008,103,28,0.27184466019417475,0.5225446786095522,0.2507000184153775,True
upwelling_supported_domain,random_forest,current_plus_trajectory,expanding_window,2009,103,44,0.42718446601941745,0.5997270085983268,0.17254254257890939,True
upwelling_supported_domain,random_forest,current_plus_trajectory,expanding_window,2010,102,61,0.5980392156862745,0.7385395283919142,0.14050031270563967,True
upwelling_supported_domain,random_forest,current_plus_trajectory,expanding_window,2011,96,30,0.3125,0.5120463392841836,0.19954633928418364,True
upwelling_supported_domain,random_forest,current_plus_trajectory,expanding_window,2012,98,12,0.12244897959183673,0.6934038819050262,0.5709549023131895,True
upwelling_supported_domain,random_forest,current_plus_trajectory,expanding_window,2013,107,88,0.822429906542056,0.8411960495003529,0.018766142958296816,True
upwelling_supported_domain,random_forest,current_plus_trajectory,expanding_window,2014,87,32,0.367816091954023,0.4305591070621564,0.0627430151081334,True
upwelling_supported_domain,random_forest,current_plus_trajectory,expanding_window,2015,72,22,0.3055555555555556,0.5047629457066718,0.19920739015111621,True
upwelling_supported_domain,random_forest,current_plus_trajectory,expanding_window,2016,76,32,0.42105263157894735,0.7377975419934575,0.31674491041451014,True
upwelling_supported_domain,random_forest,current_plus_trajectory,expanding_window,2017,80,13,0.1625,0.21529421422007128,0.05279421422007127,True
upwelling_supported_domain,random_forest,current_plus_trajectory,expanding_window,2018,82,72,0.8780487804878049,0.928993213150987,0.05094443266318216,True
upwelling_supported_domain,random_forest,current_plus_trajectory,expanding_window,2019,57,8,0.14035087719298245,0.2676388443940626,0.12728796720108015,True
upwelling_supported_domain,random_forest,current_plus_trajectory,expanding_window,2020,77,25,0.3246753246753247,0.3871438055616344,0.06246848088630974,True
upwelling_supported_domain,random_forest,current_plus_trajectory,expanding_window,2021,83,21,0.25301204819277107,0.35840004962097344,0.10538800142820237,True
upwelling_supported_domain,random_forest,current_plus_trajectory,expanding_window,2022,77,61,0.7922077922077922,0.8690279745481646,0.07682018234037236,True
upwelling_supported_domain,random_forest,current_plus_trajectory,expanding_window,2023,53,3,0.05660377358490566,0.3958048335613315,0.33920105997642586,True
upwelling_supported_domain,random_forest,current_plus_trajectory,expanding_window,2024,70,11,0.15714285714285714,0.21024360979097684,0.0531007526481197,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst,expanding_window,2005,89,53,0.5955056179775281,0.659516451403585,0.06401083342605685,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst,expanding_window,2006,85,14,0.16470588235294117,0.5939791292088512,0.42927324685591006,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst,expanding_window,2007,101,31,0.3069306930693069,0.5025152062681435,0.19558451319883657,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst,expanding_window,2008,103,28,0.27184466019417475,0.5979088299645122,0.3260641697703375,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst,expanding_window,2009,103,44,0.42718446601941745,0.548842161880932,0.12165769586151459,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst,expanding_window,2010,102,61,0.5980392156862745,0.6767004700430521,0.07866125435677762,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst,expanding_window,2011,96,30,0.3125,0.48394613739266806,0.17144613739266806,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst,expanding_window,2012,98,12,0.12244897959183673,0.7662342154439856,0.6437852358521489,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst,expanding_window,2013,107,88,0.822429906542056,0.8812632963379161,0.05883338979586006,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst,expanding_window,2014,87,32,0.367816091954023,0.35939134705323983,-0.008424744900783154,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst,expanding_window,2015,72,22,0.3055555555555556,0.5037250975035557,0.19816954194800007,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst,expanding_window,2016,76,32,0.42105263157894735,0.7216482642594599,0.3005956326805126,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst,expanding_window,2017,80,13,0.1625,0.25989105133774426,0.09739105133774426,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst,expanding_window,2018,82,72,0.8780487804878049,0.9267432088354985,0.04869442834769366,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst,expanding_window,2019,57,8,0.14035087719298245,0.21465027662871206,0.07429939943572961,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst,expanding_window,2020,77,25,0.3246753246753247,0.4229898974530636,0.09831457277773892,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst,expanding_window,2021,83,21,0.25301204819277107,0.4211437577054552,0.16813170951268414,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst,expanding_window,2022,77,61,0.7922077922077922,0.8319425483687442,0.0397347561609519,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst,expanding_window,2023,53,3,0.05660377358490566,0.40367965367965364,0.347075880094748,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst,expanding_window,2024,70,11,0.15714285714285714,0.2266676784545134,0.06952482131165627,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,expanding_window,2005,89,53,0.5955056179775281,0.6600548099451216,0.06454919196759346,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,expanding_window,2006,85,14,0.16470588235294117,0.6762020192692462,0.511496136916305,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,expanding_window,2007,101,31,0.3069306930693069,0.23248416313553008,-0.07444652993377684,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,expanding_window,2008,103,28,0.27184466019417475,0.5068279052348399,0.23498324504066515,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,expanding_window,2009,103,44,0.42718446601941745,0.5205041325201246,0.09331966650070717,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,expanding_window,2010,102,61,0.5980392156862745,0.6836399172196214,0.08560070153334687,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,expanding_window,2011,96,30,0.3125,0.6331074058536454,0.32060740585364544,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,expanding_window,2012,98,12,0.12244897959183673,0.7482770311717681,0.6258280515799314,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,expanding_window,2013,107,88,0.822429906542056,0.870483722692276,0.048053816150219975,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,expanding_window,2014,87,32,0.367816091954023,0.3947999615365718,0.026983869582548836,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,expanding_window,2015,72,22,0.3055555555555556,0.5922483971208141,0.28669284156525854,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,expanding_window,2016,76,32,0.42105263157894735,0.69948102376215,0.2784283921832027,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,expanding_window,2017,80,13,0.1625,0.26011709652285087,0.09761709652285086,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,expanding_window,2018,82,72,0.8780487804878049,0.9398920008567285,0.061843220368923646,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,expanding_window,2019,57,8,0.14035087719298245,0.25089814521341386,0.11054726802043141,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,expanding_window,2020,77,25,0.3246753246753247,0.40306098812542324,0.07838566345009856,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,expanding_window,2021,83,21,0.25301204819277107,0.41328683843494124,0.16027479024217017,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,expanding_window,2022,77,61,0.7922077922077922,0.8545213363100488,0.062313544102256535,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,expanding_window,2023,53,3,0.05660377358490566,0.42127659574468085,0.3646728221597752,True
upwelling_supported_domain,random_forest,trajectory_plus_oisst_cuti_beuti,expanding_window,2024,70,11,0.15714285714285714,0.16529313025518094,0.008150273112323803,True
upwelling_supported_domain,xgboost,current_only,expanding_window,2005,89,53,0.5955056179775281,0.6567941807637697,0.06128856278624162,True
upwelling_supported_domain,xgboost,current_only,expanding_window,2006,85,14,0.16470588235294117,0.37425609338663945,0.20955021103369828,True
upwelling_supported_domain,xgboost,current_only,expanding_window,2007,101,31,0.3069306930693069,0.4906656402619323,0.1837349471926254,True
upwelling_supported_domain,xgboost,current_only,expanding_window,2008,103,28,0.27184466019417475,0.49731361912591154,0.2254689589317368,True
upwelling_supported_domain,xgboost,current_only,expanding_window,2009,103,44,0.42718446601941745,0.5404521039940671,0.11326763797464962,True
upwelling_supported_domain,xgboost,current_only,expanding_window,2010,102,61,0.5980392156862745,0.680369510821729,0.08233029513545453,True
upwelling_supported_domain,xgboost,current_only,expanding_window,2011,96,30,0.3125,0.43427232228214047,0.12177232228214047,True
upwelling_supported_domain,xgboost,current_only,expanding_window,2012,98,12,0.12244897959183673,0.4616528507598242,0.33920387116798745,True
upwelling_supported_domain,xgboost,current_only,expanding_window,2013,107,88,0.822429906542056,0.8956134529955383,0.07318354645348224,True
upwelling_supported_domain,xgboost,current_only,expanding_window,2014,87,32,0.367816091954023,0.5165685924885834,0.14875250053456046,True
upwelling_supported_domain,xgboost,current_only,expanding_window,2015,72,22,0.3055555555555556,0.45025672626785695,0.14470117071230137,True
upwelling_supported_domain,xgboost,current_only,expanding_window,2016,76,32,0.42105263157894735,0.7104266199570807,0.28937398837813333,True
upwelling_supported_domain,xgboost,current_only,expanding_window,2017,80,13,0.1625,0.23051014316429194,0.06801014316429194,True
upwelling_supported_domain,xgboost,current_only,expanding_window,2018,82,72,0.8780487804878049,0.9297011796562945,0.05165239916848963,True
upwelling_supported_domain,xgboost,current_only,expanding_window,2019,57,8,0.14035087719298245,0.1325145355530994,-0.00783634163988306,True
upwelling_supported_domain,xgboost,current_only,expanding_window,2020,77,25,0.3246753246753247,0.4003605603846669,0.07568523570934221,True
upwelling_supported_domain,xgboost,current_only,expanding_window,2021,83,21,0.25301204819277107,0.3672242240547225,0.11421217586195143,True
upwelling_supported_domain,xgboost,current_only,expanding_window,2022,77,61,0.7922077922077922,0.8895021961198099,0.0972944039120176,True
upwelling_supported_domain,xgboost,current_only,expanding_window,2023,53,3,0.05660377358490566,0.3954081632653061,0.33880438968040044,True
upwelling_supported_domain,xgboost,current_only,expanding_window,2024,70,11,0.15714285714285714,0.21618872068597317,0.05904586354311603,True
upwelling_supported_domain,xgboost,current_plus_trajectory,expanding_window,2005,89,53,0.5955056179775281,0.5987339726605527,0.0032283546830246257,True
upwelling_supported_domain,xgboost,current_plus_trajectory,expanding_window,2006,85,14,0.16470588235294117,0.49782903887014973,0.3331231565172086,True
upwelling_supported_domain,xgboost,current_plus_trajectory,expanding_window,2007,101,31,0.3069306930693069,0.5167989407055644,0.2098682476362575,True
upwelling_supported_domain,xgboost,current_plus_trajectory,expanding_window,2008,103,28,0.27184466019417475,0.4682768177396173,0.19643215754544258,True
upwelling_supported_domain,xgboost,current_plus_trajectory,expanding_window,2009,103,44,0.42718446601941745,0.5681338658685035,0.140949399849086,True
upwelling_supported_domain,xgboost,current_plus_trajectory,expanding_window,2010,102,61,0.5980392156862745,0.7630264154513033,0.16498719976502885,True
upwelling_supported_domain,xgboost,current_plus_trajectory,expanding_window,2011,96,30,0.3125,0.456937361438432,0.144437361438432,True
upwelling_supported_domain,xgboost,current_plus_trajectory,expanding_window,2012,98,12,0.12244897959183673,0.6153739485496995,0.49292496895786275,True
upwelling_supported_domain,xgboost,current_plus_trajectory,expanding_window,2013,107,88,0.822429906542056,0.8216106849182333,-0.0008192216238227523,True
upwelling_supported_domain,xgboost,current_plus_trajectory,expanding_window,2014,87,32,0.367816091954023,0.4745591386502749,0.1067430466962519,True
upwelling_supported_domain,xgboost,current_plus_trajectory,expanding_window,2015,72,22,0.3055555555555556,0.5011417961420774,0.19558624058652185,True
upwelling_supported_domain,xgboost,current_plus_trajectory,expanding_window,2016,76,32,0.42105263157894735,0.7191998829259925,0.2981472513470451,True
upwelling_supported_domain,xgboost,current_plus_trajectory,expanding_window,2017,80,13,0.1625,0.1979953580834376,0.035495358083437595,True
upwelling_supported_domain,xgboost,current_plus_trajectory,expanding_window,2018,82,72,0.8780487804878049,0.9008647756352732,0.02281599514746835,True
upwelling_supported_domain,xgboost,current_plus_trajectory,expanding_window,2019,57,8,0.14035087719298245,0.21327759928337137,0.07292672209038892,True
upwelling_supported_domain,xgboost,current_plus_trajectory,expanding_window,2020,77,25,0.3246753246753247,0.3895539251605405,0.06487860048521582,True
upwelling_supported_domain,xgboost,current_plus_trajectory,expanding_window,2021,83,21,0.25301204819277107,0.30300555309438104,0.049993504901609975,True
upwelling_supported_domain,xgboost,current_plus_trajectory,expanding_window,2022,77,61,0.7922077922077922,0.8622087223035233,0.07000093009573105,True
upwelling_supported_domain,xgboost,current_plus_trajectory,expanding_window,2023,53,3,0.05660377358490566,0.37516339869281046,0.3185596251079048,True
upwelling_supported_domain,xgboost,current_plus_trajectory,expanding_window,2024,70,11,0.15714285714285714,0.19304777519063232,0.03590491804777518,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst,expanding_window,2005,89,53,0.5955056179775281,0.6701110563986208,0.07460543842109268,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst,expanding_window,2006,85,14,0.16470588235294117,0.3309061175136903,0.16620023516074914,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst,expanding_window,2007,101,31,0.3069306930693069,0.5304590539827498,0.22352836091344291,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst,expanding_window,2008,103,28,0.27184466019417475,0.5536831928891578,0.28183853269498305,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst,expanding_window,2009,103,44,0.42718446601941745,0.5252105064065562,0.09802604038713875,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst,expanding_window,2010,102,61,0.5980392156862745,0.6606321688259785,0.06259295313970403,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst,expanding_window,2011,96,30,0.3125,0.44133628166875705,0.12883628166875705,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst,expanding_window,2012,98,12,0.12244897959183673,0.7822974418369155,0.6598484622450788,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst,expanding_window,2013,107,88,0.822429906542056,0.9006017571728726,0.07817185063081655,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst,expanding_window,2014,87,32,0.367816091954023,0.3974914630344693,0.029675371080446322,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst,expanding_window,2015,72,22,0.3055555555555556,0.5782332033006714,0.2726776477451158,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst,expanding_window,2016,76,32,0.42105263157894735,0.7126559343457509,0.2916033027668036,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst,expanding_window,2017,80,13,0.1625,0.2443245758948513,0.08182457589485129,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst,expanding_window,2018,82,72,0.8780487804878049,0.9297574138826479,0.051708633394842995,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst,expanding_window,2019,57,8,0.14035087719298245,0.10560242151858737,-0.03474845567439508,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst,expanding_window,2020,77,25,0.3246753246753247,0.3370208545212461,0.01234552984592141,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst,expanding_window,2021,83,21,0.25301204819277107,0.3708456352376366,0.11783358704486552,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst,expanding_window,2022,77,61,0.7922077922077922,0.7700740360813972,-0.02213375612639501,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst,expanding_window,2023,53,3,0.05660377358490566,0.4041353383458647,0.34753156476095903,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst,expanding_window,2024,70,11,0.15714285714285714,0.23012537327477905,0.07298251613192192,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst_cuti_beuti,expanding_window,2005,89,53,0.5955056179775281,0.6406919538414797,0.0451863358639516,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst_cuti_beuti,expanding_window,2006,85,14,0.16470588235294117,0.5403555218059781,0.375649639453037,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst_cuti_beuti,expanding_window,2007,101,31,0.3069306930693069,0.24623145375939623,-0.060699239309910696,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst_cuti_beuti,expanding_window,2008,103,28,0.27184466019417475,0.5404700033339801,0.26862534313980535,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst_cuti_beuti,expanding_window,2009,103,44,0.42718446601941745,0.466870054793559,0.03968558877414152,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst_cuti_beuti,expanding_window,2010,102,61,0.5980392156862745,0.6538498716256756,0.055810655939401155,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst_cuti_beuti,expanding_window,2011,96,30,0.3125,0.7242274538066292,0.41172745380662923,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst_cuti_beuti,expanding_window,2012,98,12,0.12244897959183673,0.7326714679655857,0.6102224883737489,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst_cuti_beuti,expanding_window,2013,107,88,0.822429906542056,0.8917027083152441,0.06927280177318806,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst_cuti_beuti,expanding_window,2014,87,32,0.367816091954023,0.39897262456174076,0.03115653260771778,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst_cuti_beuti,expanding_window,2015,72,22,0.3055555555555556,0.5893610150197381,0.28380545946418256,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst_cuti_beuti,expanding_window,2016,76,32,0.42105263157894735,0.6824923105981129,0.26143967901916554,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst_cuti_beuti,expanding_window,2017,80,13,0.1625,0.266057328562687,0.10355732856268698,True
upwelling_supported_domain,xgboost,trajectory_plus_oisst_cuti_beuti,expanding_window,2018,82,72,0.8780487804878049,0.9460155029098342,0.06796672242202928,True
