domain,model_family,feature_set,budget_fraction,year,n_candidates,selected_n,events,true_positives,precision,recall
full_oisst_domain,xgboost,current_only,0.2,2009,160,32,79,17,0.53125,0.21518987341772153
full_oisst_domain,xgboost,current_only,0.2,2010,158,32,77,22,0.6875,0.2857142857142857
full_oisst_domain,xgboost,current_only,0.2,2011,141,29,51,18,0.6206896551724138,0.35294117647058826
full_oisst_domain,xgboost,current_only,0.2,2012,144,29,26,14,0.4827586206896552,0.5384615384615384
full_oisst_domain,xgboost,current_only,0.2,2013,159,32,97,25,0.78125,0.25773195876288657
full_oisst_domain,xgboost,current_only,0.2,2014,144,29,53,18,0.6206896551724138,0.33962264150943394
full_oisst_domain,xgboost,current_only,0.2,2015,120,24,59,19,0.7916666666666666,0.3220338983050847
full_oisst_domain,xgboost,current_only,0.2,2016,111,23,37,13,0.5652173913043478,0.35135135135135137
full_oisst_domain,xgboost,current_only,0.2,2017,122,25,17,5,0.2,0.29411764705882354
full_oisst_domain,xgboost,current_only,0.2,2018,134,27,104,27,1.0,0.25961538461538464
full_oisst_domain,xgboost,current_only,0.2,2019,93,19,29,12,0.631578947368421,0.41379310344827586
full_oisst_domain,xgboost,current_only,0.2,2020,117,24,41,9,0.375,0.21951219512195122
full_oisst_domain,xgboost,current_only,0.2,2021,117,24,38,14,0.5833333333333334,0.3684210526315789
full_oisst_domain,xgboost,current_only,0.2,2022,110,22,74,20,0.9090909090909091,0.2702702702702703
full_oisst_domain,xgboost,current_only,0.2,2023,87,18,14,5,0.2777777777777778,0.35714285714285715
full_oisst_domain,xgboost,current_only,0.2,2024,102,21,17,1,0.047619047619047616,0.058823529411764705
full_oisst_domain,xgboost,current_only,0.3,2005,144,44,89,32,0.7272727272727273,0.3595505617977528
full_oisst_domain,xgboost,current_only,0.3,2006,133,40,19,9,0.225,0.47368421052631576
full_oisst_domain,xgboost,current_only,0.3,2007,158,48,47,24,0.5,0.5106382978723404
full_oisst_domain,xgboost,current_only,0.3,2008,160,48,40,22,0.4583333333333333,0.55
full_oisst_domain,xgboost,current_only,0.3,2009,160,48,79,28,0.5833333333333334,0.35443037974683544
full_oisst_domain,xgboost,current_only,0.3,2010,158,48,77,31,0.6458333333333334,0.4025974025974026
full_oisst_domain,xgboost,current_only,0.3,2011,141,43,51,25,0.5813953488372093,0.49019607843137253
full_oisst_domain,xgboost,current_only,0.3,2012,144,44,26,16,0.36363636363636365,0.6153846153846154
full_oisst_domain,xgboost,current_only,0.3,2013,159,48,97,37,0.7708333333333334,0.38144329896907214
full_oisst_domain,xgboost,current_only,0.3,2014,144,44,53,25,0.5681818181818182,0.4716981132075472
full_oisst_domain,xgboost,current_only,0.3,2015,120,36,59,26,0.7222222222222222,0.4406779661016949
full_oisst_domain,xgboost,current_only,0.3,2016,111,34,37,20,0.5882352941176471,0.5405405405405406
full_oisst_domain,xgboost,current_only,0.3,2017,122,37,17,6,0.16216216216216217,0.35294117647058826
full_oisst_domain,xgboost,current_only,0.3,2018,134,41,104,37,0.9024390243902439,0.3557692307692308
full_oisst_domain,xgboost,current_only,0.3,2019,93,28,29,14,0.5,0.4827586206896552
full_oisst_domain,xgboost,current_only,0.3,2020,117,36,41,13,0.3611111111111111,0.3170731707317073
full_oisst_domain,xgboost,current_only,0.3,2021,117,36,38,20,0.5555555555555556,0.5263157894736842
full_oisst_domain,xgboost,current_only,0.3,2022,110,33,74,28,0.8484848484848485,0.3783783783783784
full_oisst_domain,xgboost,current_only,0.3,2023,87,27,14,6,0.2222222222222222,0.42857142857142855
full_oisst_domain,xgboost,current_only,0.3,2024,102,31,17,7,0.22580645161290322,0.4117647058823529
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2005,144,8,89,6,0.75,0.06741573033707865
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2006,133,7,19,3,0.42857142857142855,0.15789473684210525
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2007,158,8,47,5,0.625,0.10638297872340426
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2008,160,8,40,5,0.625,0.125
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2009,160,8,79,7,0.875,0.08860759493670886
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2010,158,8,77,7,0.875,0.09090909090909091
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2011,141,8,51,5,0.625,0.09803921568627451
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2012,144,8,26,6,0.75,0.23076923076923078
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2013,159,8,97,5,0.625,0.05154639175257732
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2014,144,8,53,6,0.75,0.11320754716981132
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2015,120,6,59,5,0.8333333333333334,0.0847457627118644
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2016,111,6,37,5,0.8333333333333334,0.13513513513513514
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2017,122,7,17,2,0.2857142857142857,0.11764705882352941
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2018,134,7,104,7,1.0,0.0673076923076923
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2019,93,5,29,3,0.6,0.10344827586206896
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2020,117,6,41,3,0.5,0.07317073170731707
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2021,117,6,38,4,0.6666666666666666,0.10526315789473684
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2022,110,6,74,5,0.8333333333333334,0.06756756756756757
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2023,87,5,14,1,0.2,0.07142857142857142
full_oisst_domain,xgboost,current_plus_trajectory,0.05,2024,102,6,17,0,0.0,0.0
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2005,144,15,89,12,0.8,0.1348314606741573
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2006,133,14,19,6,0.42857142857142855,0.3157894736842105
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2007,158,16,47,11,0.6875,0.23404255319148937
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2008,160,16,40,8,0.5,0.2
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2009,160,16,79,11,0.6875,0.13924050632911392
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2010,158,16,77,11,0.6875,0.14285714285714285
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2011,141,15,51,10,0.6666666666666666,0.19607843137254902
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2012,144,15,26,7,0.4666666666666667,0.2692307692307692
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2013,159,16,97,10,0.625,0.10309278350515463
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2014,144,15,53,12,0.8,0.22641509433962265
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2015,120,12,59,9,0.75,0.15254237288135594
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2016,111,12,37,9,0.75,0.24324324324324326
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2017,122,13,17,3,0.23076923076923078,0.17647058823529413
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2018,134,14,104,14,1.0,0.1346153846153846
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2019,93,10,29,7,0.7,0.2413793103448276
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2020,117,12,41,6,0.5,0.14634146341463414
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2021,117,12,38,8,0.6666666666666666,0.21052631578947367
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2022,110,11,74,10,0.9090909090909091,0.13513513513513514
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2023,87,9,14,2,0.2222222222222222,0.14285714285714285
full_oisst_domain,xgboost,current_plus_trajectory,0.1,2024,102,11,17,1,0.09090909090909091,0.058823529411764705
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2005,144,29,89,23,0.7931034482758621,0.25842696629213485
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2006,133,27,19,11,0.4074074074074074,0.5789473684210527
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2007,158,32,47,19,0.59375,0.40425531914893614
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2008,160,32,40,16,0.5,0.4
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2009,160,32,79,18,0.5625,0.22784810126582278
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2010,158,32,77,22,0.6875,0.2857142857142857
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2011,141,29,51,16,0.5517241379310345,0.3137254901960784
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2012,144,29,26,10,0.3448275862068966,0.38461538461538464
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2013,159,32,97,23,0.71875,0.23711340206185566
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2014,144,29,53,19,0.6551724137931034,0.3584905660377358
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2015,120,24,59,16,0.6666666666666666,0.2711864406779661
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2016,111,23,37,15,0.6521739130434783,0.40540540540540543
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2017,122,25,17,4,0.16,0.23529411764705882
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2018,134,27,104,26,0.9629629629629629,0.25
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2019,93,19,29,11,0.5789473684210527,0.3793103448275862
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2020,117,24,41,10,0.4166666666666667,0.24390243902439024
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2021,117,24,38,10,0.4166666666666667,0.2631578947368421
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2022,110,22,74,19,0.8636363636363636,0.25675675675675674
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2023,87,18,14,3,0.16666666666666666,0.21428571428571427
full_oisst_domain,xgboost,current_plus_trajectory,0.2,2024,102,21,17,3,0.14285714285714285,0.17647058823529413
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2005,144,44,89,34,0.7727272727272727,0.38202247191011235
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2006,133,40,19,14,0.35,0.7368421052631579
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2007,158,48,47,27,0.5625,0.574468085106383
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2008,160,48,40,21,0.4375,0.525
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2009,160,48,79,30,0.625,0.379746835443038
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2010,158,48,77,35,0.7291666666666666,0.45454545454545453
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2011,141,43,51,23,0.5348837209302325,0.45098039215686275
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2012,144,44,26,15,0.3409090909090909,0.5769230769230769
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2013,159,48,97,37,0.7708333333333334,0.38144329896907214
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2014,144,44,53,25,0.5681818181818182,0.4716981132075472
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2015,120,36,59,25,0.6944444444444444,0.423728813559322
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2016,111,34,37,21,0.6176470588235294,0.5675675675675675
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2017,122,37,17,7,0.1891891891891892,0.4117647058823529
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2018,134,41,104,37,0.9024390243902439,0.3557692307692308
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2019,93,28,29,17,0.6071428571428571,0.5862068965517241
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2020,117,36,41,16,0.4444444444444444,0.3902439024390244
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2021,117,36,38,18,0.5,0.47368421052631576
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2022,110,33,74,29,0.8787878787878788,0.3918918918918919
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2023,87,27,14,5,0.18518518518518517,0.35714285714285715
full_oisst_domain,xgboost,current_plus_trajectory,0.3,2024,102,31,17,6,0.1935483870967742,0.35294117647058826
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2005,144,8,89,8,1.0,0.0898876404494382
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2006,133,7,19,4,0.5714285714285714,0.21052631578947367
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2007,158,8,47,6,0.75,0.1276595744680851
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2008,160,8,40,5,0.625,0.125
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2009,160,8,79,6,0.75,0.0759493670886076
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2010,158,8,77,6,0.75,0.07792207792207792
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2011,141,8,51,7,0.875,0.13725490196078433
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2012,144,8,26,6,0.75,0.23076923076923078
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2013,159,8,97,8,1.0,0.08247422680412371
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2014,144,8,53,4,0.5,0.07547169811320754
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2015,120,6,59,5,0.8333333333333334,0.0847457627118644
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2016,111,6,37,4,0.6666666666666666,0.10810810810810811
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2017,122,7,17,3,0.42857142857142855,0.17647058823529413
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2018,134,7,104,7,1.0,0.0673076923076923
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2019,93,5,29,2,0.4,0.06896551724137931
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2020,117,6,41,3,0.5,0.07317073170731707
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2021,117,6,38,4,0.6666666666666666,0.10526315789473684
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2022,110,6,74,4,0.6666666666666666,0.05405405405405406
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2023,87,5,14,2,0.4,0.14285714285714285
full_oisst_domain,xgboost,trajectory_plus_oisst,0.05,2024,102,6,17,0,0.0,0.0
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2005,144,15,89,14,0.9333333333333333,0.15730337078651685
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2006,133,14,19,4,0.2857142857142857,0.21052631578947367
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2007,158,16,47,10,0.625,0.2127659574468085
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2008,160,16,40,10,0.625,0.25
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2009,160,16,79,8,0.5,0.10126582278481013
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2010,158,16,77,10,0.625,0.12987012987012986
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2011,141,15,51,10,0.6666666666666666,0.19607843137254902
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2012,144,15,26,9,0.6,0.34615384615384615
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2013,159,16,97,15,0.9375,0.15463917525773196
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2014,144,15,53,7,0.4666666666666667,0.1320754716981132
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2015,120,12,59,10,0.8333333333333334,0.1694915254237288
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2016,111,12,37,9,0.75,0.24324324324324326
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2017,122,13,17,4,0.3076923076923077,0.23529411764705882
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2018,134,14,104,14,1.0,0.1346153846153846
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2019,93,10,29,6,0.6,0.20689655172413793
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2020,117,12,41,6,0.5,0.14634146341463414
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2021,117,12,38,8,0.6666666666666666,0.21052631578947367
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2022,110,11,74,9,0.8181818181818182,0.12162162162162163
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2023,87,9,14,4,0.4444444444444444,0.2857142857142857
full_oisst_domain,xgboost,trajectory_plus_oisst,0.1,2024,102,11,17,0,0.0,0.0
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2005,144,29,89,25,0.8620689655172413,0.2808988764044944
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2006,133,27,19,4,0.14814814814814814,0.21052631578947367
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2007,158,32,47,20,0.625,0.425531914893617
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2008,160,32,40,18,0.5625,0.45
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2009,160,32,79,19,0.59375,0.24050632911392406
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2010,158,32,77,22,0.6875,0.2857142857142857
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2011,141,29,51,17,0.5862068965517241,0.3333333333333333
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2012,144,29,26,12,0.41379310344827586,0.46153846153846156
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2013,159,32,97,28,0.875,0.28865979381443296
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2014,144,29,53,15,0.5172413793103449,0.2830188679245283
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2015,120,24,59,20,0.8333333333333334,0.3389830508474576
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2016,111,23,37,12,0.5217391304347826,0.32432432432432434
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2017,122,25,17,7,0.28,0.4117647058823529
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2018,134,27,104,24,0.8888888888888888,0.23076923076923078
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2019,93,19,29,10,0.5263157894736842,0.3448275862068966
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2020,117,24,41,13,0.5416666666666666,0.3170731707317073
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2021,117,24,38,16,0.6666666666666666,0.42105263157894735
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2022,110,22,74,17,0.7727272727272727,0.22972972972972974
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2023,87,18,14,6,0.3333333333333333,0.42857142857142855
full_oisst_domain,xgboost,trajectory_plus_oisst,0.2,2024,102,21,17,3,0.14285714285714285,0.17647058823529413
full_oisst_domain,xgboost,trajectory_plus_oisst,0.3,2005,144,44,89,35,0.7954545454545454,0.39325842696629215
full_oisst_domain,xgboost,trajectory_plus_oisst,0.3,2006,133,40,19,9,0.225,0.47368421052631576
full_oisst_domain,xgboost,trajectory_plus_oisst,0.3,2007,158,48,47,27,0.5625,0.574468085106383
full_oisst_domain,xgboost,trajectory_plus_oisst,0.3,2008,160,48,40,21,0.4375,0.525
full_oisst_domain,xgboost,trajectory_plus_oisst,0.3,2009,160,48,79,28,0.5833333333333334,0.35443037974683544
full_oisst_domain,xgboost,trajectory_plus_oisst,0.3,2010,158,48,77,30,0.625,0.38961038961038963
full_oisst_domain,xgboost,trajectory_plus_oisst,0.3,2011,141,43,51,23,0.5348837209302325,0.45098039215686275
full_oisst_domain,xgboost,trajectory_plus_oisst,0.3,2012,144,44,26,17,0.38636363636363635,0.6538461538461539
full_oisst_domain,xgboost,trajectory_plus_oisst,0.3,2013,159,48,97,36,0.75,0.3711340206185567
full_oisst_domain,xgboost,trajectory_plus_oisst,0.3,2014,144,44,53,20,0.45454545454545453,0.37735849056603776
full_oisst_domain,xgboost,trajectory_plus_oisst,0.3,2015,120,36,59,26,0.7222222222222222,0.4406779661016949
full_oisst_domain,xgboost,trajectory_plus_oisst,0.3,2016,111,34,37,17,0.5,0.4594594594594595
full_oisst_domain,xgboost,trajectory_plus_oisst,0.3,2017,122,37,17,8,0.21621621621621623,0.47058823529411764
full_oisst_domain,xgboost,trajectory_plus_oisst,0.3,2018,134,41,104,35,0.8536585365853658,0.33653846153846156
full_oisst_domain,xgboost,trajectory_plus_oisst,0.3,2019,93,28,29,14,0.5,0.4827586206896552
full_oisst_domain,xgboost,trajectory_plus_oisst,0.3,2020,117,36,41,17,0.4722222222222222,0.4146341463414634
full_oisst_domain,xgboost,trajectory_plus_oisst,0.3,2021,117,36,38,18,0.5,0.47368421052631576
full_oisst_domain,xgboost,trajectory_plus_oisst,0.3,2022,110,33,74,24,0.7272727272727273,0.32432432432432434
full_oisst_domain,xgboost,trajectory_plus_oisst,0.3,2023,87,27,14,8,0.2962962962962963,0.5714285714285714
full_oisst_domain,xgboost,trajectory_plus_oisst,0.3,2024,102,31,17,7,0.22580645161290322,0.4117647058823529
upwelling_supported_domain,logistic,current_only,0.05,2005,89,5,53,4,0.8,0.07547169811320754
upwelling_supported_domain,logistic,current_only,0.05,2006,85,5,14,3,0.6,0.21428571428571427
upwelling_supported_domain,logistic,current_only,0.05,2007,101,6,31,5,0.8333333333333334,0.16129032258064516
upwelling_supported_domain,logistic,current_only,0.05,2008,103,6,28,4,0.6666666666666666,0.14285714285714285
upwelling_supported_domain,logistic,current_only,0.05,2009,103,6,44,3,0.5,0.06818181818181818
upwelling_supported_domain,logistic,current_only,0.05,2010,102,6,61,5,0.8333333333333334,0.08196721311475409
upwelling_supported_domain,logistic,current_only,0.05,2011,96,5,30,2,0.4,0.06666666666666667
upwelling_supported_domain,logistic,current_only,0.05,2012,98,5,12,3,0.6,0.25
upwelling_supported_domain,logistic,current_only,0.05,2013,107,6,88,6,1.0,0.06818181818181818
upwelling_supported_domain,logistic,current_only,0.05,2014,87,5,32,4,0.8,0.125
upwelling_supported_domain,logistic,current_only,0.05,2015,72,4,22,4,1.0,0.18181818181818182
upwelling_supported_domain,logistic,current_only,0.05,2016,76,4,32,3,0.75,0.09375
upwelling_supported_domain,logistic,current_only,0.05,2017,80,4,13,1,0.25,0.07692307692307693
upwelling_supported_domain,logistic,current_only,0.05,2018,82,5,72,5,1.0,0.06944444444444445
upwelling_supported_domain,logistic,current_only,0.05,2019,57,3,8,0,0.0,0.0
upwelling_supported_domain,logistic,current_only,0.05,2020,77,4,25,2,0.5,0.08
upwelling_supported_domain,logistic,current_only,0.05,2021,83,5,21,2,0.4,0.09523809523809523
upwelling_supported_domain,logistic,current_only,0.05,2022,77,4,61,4,1.0,0.06557377049180328
upwelling_supported_domain,logistic,current_only,0.05,2023,53,3,3,1,0.3333333333333333,0.3333333333333333
upwelling_supported_domain,logistic,current_only,0.05,2024,70,4,11,0,0.0,0.0
upwelling_supported_domain,logistic,current_only,0.1,2005,89,9,53,7,0.7777777777777778,0.1320754716981132
upwelling_supported_domain,logistic,current_only,0.1,2006,85,9,14,6,0.6666666666666666,0.42857142857142855
upwelling_supported_domain,logistic,current_only,0.1,2007,101,11,31,7,0.6363636363636364,0.22580645161290322
upwelling_supported_domain,logistic,current_only,0.1,2008,103,11,28,8,0.7272727272727273,0.2857142857142857
upwelling_supported_domain,logistic,current_only,0.1,2009,103,11,44,5,0.45454545454545453,0.11363636363636363
upwelling_supported_domain,logistic,current_only,0.1,2010,102,11,61,8,0.7272727272727273,0.13114754098360656
upwelling_supported_domain,logistic,current_only,0.1,2011,96,10,30,5,0.5,0.16666666666666666
upwelling_supported_domain,logistic,current_only,0.1,2012,98,10,12,5,0.5,0.4166666666666667
upwelling_supported_domain,logistic,current_only,0.1,2013,107,11,88,11,1.0,0.125
upwelling_supported_domain,logistic,current_only,0.1,2014,87,9,32,5,0.5555555555555556,0.15625
upwelling_supported_domain,logistic,current_only,0.1,2015,72,8,22,5,0.625,0.22727272727272727
upwelling_supported_domain,logistic,current_only,0.1,2016,76,8,32,7,0.875,0.21875
upwelling_supported_domain,logistic,current_only,0.1,2017,80,8,13,3,0.375,0.23076923076923078
upwelling_supported_domain,logistic,current_only,0.1,2018,82,9,72,9,1.0,0.125
upwelling_supported_domain,logistic,current_only,0.1,2019,57,6,8,0,0.0,0.0
upwelling_supported_domain,logistic,current_only,0.1,2020,77,8,25,3,0.375,0.12
upwelling_supported_domain,logistic,current_only,0.1,2021,83,9,21,4,0.4444444444444444,0.19047619047619047
upwelling_supported_domain,logistic,current_only,0.1,2022,77,8,61,8,1.0,0.13114754098360656
upwelling_supported_domain,logistic,current_only,0.1,2023,53,6,3,1,0.16666666666666666,0.3333333333333333
upwelling_supported_domain,logistic,current_only,0.1,2024,70,7,11,0,0.0,0.0
upwelling_supported_domain,logistic,current_only,0.2,2005,89,18,53,12,0.6666666666666666,0.22641509433962265
upwelling_supported_domain,logistic,current_only,0.2,2006,85,17,14,9,0.5294117647058824,0.6428571428571429
upwelling_supported_domain,logistic,current_only,0.2,2007,101,21,31,11,0.5238095238095238,0.3548387096774194
upwelling_supported_domain,logistic,current_only,0.2,2008,103,21,28,13,0.6190476190476191,0.4642857142857143
upwelling_supported_domain,logistic,current_only,0.2,2009,103,21,44,12,0.5714285714285714,0.2727272727272727
upwelling_supported_domain,logistic,current_only,0.2,2010,102,21,61,16,0.7619047619047619,0.26229508196721313
upwelling_supported_domain,logistic,current_only,0.2,2011,96,20,30,10,0.5,0.3333333333333333
upwelling_supported_domain,logistic,current_only,0.2,2012,98,20,12,8,0.4,0.6666666666666666
upwelling_supported_domain,logistic,current_only,0.2,2013,107,22,88,21,0.9545454545454546,0.23863636363636365
upwelling_supported_domain,logistic,current_only,0.2,2014,87,18,32,9,0.5,0.28125
upwelling_supported_domain,logistic,current_only,0.2,2015,72,15,22,6,0.4,0.2727272727272727
upwelling_supported_domain,logistic,current_only,0.2,2016,76,16,32,13,0.8125,0.40625
upwelling_supported_domain,logistic,current_only,0.2,2017,80,16,13,4,0.25,0.3076923076923077
upwelling_supported_domain,logistic,current_only,0.2,2018,82,17,72,16,0.9411764705882353,0.2222222222222222
upwelling_supported_domain,logistic,current_only,0.2,2019,57,12,8,2,0.16666666666666666,0.25
upwelling_supported_domain,logistic,current_only,0.2,2020,77,16,25,5,0.3125,0.2
upwelling_supported_domain,logistic,current_only,0.2,2021,83,17,21,8,0.47058823529411764,0.38095238095238093
upwelling_supported_domain,logistic,current_only,0.2,2022,77,16,61,14,0.875,0.22950819672131148
upwelling_supported_domain,logistic,current_only,0.2,2023,53,11,3,1,0.09090909090909091,0.3333333333333333
upwelling_supported_domain,logistic,current_only,0.2,2024,70,14,11,1,0.07142857142857142,0.09090909090909091
upwelling_supported_domain,logistic,current_only,0.3,2005,89,27,53,18,0.6666666666666666,0.33962264150943394
upwelling_supported_domain,logistic,current_only,0.3,2006,85,26,14,11,0.4230769230769231,0.7857142857142857
upwelling_supported_domain,logistic,current_only,0.3,2007,101,31,31,13,0.41935483870967744,0.41935483870967744
upwelling_supported_domain,logistic,current_only,0.3,2008,103,31,28,16,0.5161290322580645,0.5714285714285714
upwelling_supported_domain,logistic,current_only,0.3,2009,103,31,44,18,0.5806451612903226,0.4090909090909091
upwelling_supported_domain,logistic,current_only,0.3,2010,102,31,61,21,0.6774193548387096,0.3442622950819672
upwelling_supported_domain,logistic,current_only,0.3,2011,96,29,30,14,0.4827586206896552,0.4666666666666667
upwelling_supported_domain,logistic,current_only,0.3,2012,98,30,12,9,0.3,0.75
