protocol,repeat,domain,model_family,feature_set,n,events,prevalence,pooled_ap,pooled_ap_lift,macro_within_year_ap_lift,estimable_years,brier,log_loss
random_cell_year_cv,2,upwelling_supported_domain,logistic,current_plus_trajectory,1698,661,0.38928150765606595,0.5727236205534768,0.18344211289741086,0.18711958998232361,20,0.21383151152092264,0.6195548986104621
random_cell_year_cv,2,upwelling_supported_domain,logistic,trajectory_plus_oisst,1698,661,0.38928150765606595,0.5738669019780447,0.18458539432197874,0.18988777071740656,20,0.21236587053746606,0.6158827600995844
random_cell_year_cv,2,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,1698,661,0.38928150765606595,0.5844586775253886,0.19517716986932265,0.18199376366022363,20,0.21008554374514402,0.610710133138434
random_cell_year_cv,3,upwelling_supported_domain,logistic,current_only,1698,661,0.38928150765606595,0.5662028410864941,0.17692133343042815,0.16064273479441432,20,0.21723240448026912,0.6290981748439872
random_cell_year_cv,3,upwelling_supported_domain,logistic,current_plus_trajectory,1698,661,0.38928150765606595,0.5724389396691889,0.18315743201312296,0.18941856169190646,20,0.2140976945680302,0.6203955197281678
random_cell_year_cv,3,upwelling_supported_domain,logistic,trajectory_plus_oisst,1698,661,0.38928150765606595,0.5708179420752648,0.18153643441919887,0.1873924329106906,20,0.21315689929357357,0.6178899216241259
random_cell_year_cv,3,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,1698,661,0.38928150765606595,0.5815116139534732,0.19223010629740722,0.1775463024709593,20,0.21080532862064372,0.6127704653071286
random_cell_year_cv,4,upwelling_supported_domain,logistic,current_only,1698,661,0.38928150765606595,0.5646086066975857,0.17532709904151977,0.16008216884131293,20,0.21740473186541268,0.6295276191385808
random_cell_year_cv,4,upwelling_supported_domain,logistic,current_plus_trajectory,1698,661,0.38928150765606595,0.5694426556146149,0.18016114795854898,0.18592182588812795,20,0.21463031722587042,0.6214563576659649
random_cell_year_cv,4,upwelling_supported_domain,logistic,trajectory_plus_oisst,1698,661,0.38928150765606595,0.5644184261929794,0.1751369185369135,0.1838563516714046,20,0.21419403264348208,0.6202565670801654
random_cell_year_cv,4,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,1698,661,0.38928150765606595,0.5750641814423652,0.1857826737862992,0.17406356327674932,20,0.21168344556710156,0.6146010271753908
random_cell_year_cv,5,upwelling_supported_domain,logistic,current_only,1698,661,0.38928150765606595,0.5657079537352874,0.17642644607922142,0.16064225461783613,20,0.21726495063072893,0.6292785697298575
random_cell_year_cv,5,upwelling_supported_domain,logistic,current_plus_trajectory,1698,661,0.38928150765606595,0.5733591333393986,0.18407762568333264,0.18744658605695008,20,0.21377712896942547,0.6198399039367105
random_cell_year_cv,5,upwelling_supported_domain,logistic,trajectory_plus_oisst,1698,661,0.38928150765606595,0.5685350803583868,0.1792535727023209,0.18474796967740795,20,0.21323226070405848,0.6181820279873339
random_cell_year_cv,5,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,1698,661,0.38928150765606595,0.5793366020162876,0.1900550943602216,0.1769565855948746,20,0.21137312639880376,0.6143368350473425
random_cell_year_cv,6,upwelling_supported_domain,logistic,current_only,1698,661,0.38928150765606595,0.5663868903749028,0.1771053827188368,0.1602695749541648,20,0.2172903473097738,0.6292268086234831
random_cell_year_cv,6,upwelling_supported_domain,logistic,current_plus_trajectory,1698,661,0.38928150765606595,0.5712407143529281,0.18195920669686216,0.18727978049795294,20,0.21434213669958083,0.6210146034703542
random_cell_year_cv,6,upwelling_supported_domain,logistic,trajectory_plus_oisst,1698,661,0.38928150765606595,0.5686368707533427,0.17935536309727673,0.18622525648903027,20,0.21322759646200834,0.6180954680101318
random_cell_year_cv,6,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,1698,661,0.38928150765606595,0.5793896817396935,0.19010817408362757,0.1799524403691277,20,0.21120846020613993,0.6137983527772882
random_cell_year_cv,7,upwelling_supported_domain,logistic,current_only,1698,661,0.38928150765606595,0.5651795256668216,0.17589801801075566,0.1573575367933006,20,0.21749394289882648,0.6296016041162782
random_cell_year_cv,7,upwelling_supported_domain,logistic,current_plus_trajectory,1698,661,0.38928150765606595,0.5728029953966829,0.18352148774061694,0.1860181025003965,20,0.2141268557656877,0.6201544217926427
random_cell_year_cv,7,upwelling_supported_domain,logistic,trajectory_plus_oisst,1698,661,0.38928150765606595,0.5700195238572054,0.1807380162011395,0.18585822400485216,20,0.21329295028980175,0.6180341544735322
random_cell_year_cv,7,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,1698,661,0.38928150765606595,0.5812117096041319,0.19193020194806598,0.17528525474560003,20,0.21085036112054129,0.6127815699554261
random_cell_year_cv,8,upwelling_supported_domain,logistic,current_only,1698,661,0.38928150765606595,0.5651382600814252,0.17585675242535925,0.16025034587598327,20,0.2173982984540212,0.629990626271432
random_cell_year_cv,8,upwelling_supported_domain,logistic,current_plus_trajectory,1698,661,0.38928150765606595,0.5707290388591133,0.18144753120304735,0.18627079764575122,20,0.2141762737385363,0.6214115572440849
random_cell_year_cv,8,upwelling_supported_domain,logistic,trajectory_plus_oisst,1698,661,0.38928150765606595,0.5696408444510809,0.18035933679501492,0.18472607638435104,20,0.21297959288280557,0.6185286857514419
random_cell_year_cv,8,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,1698,661,0.38928150765606595,0.5796299305810907,0.19034842292502474,0.17106190570626187,20,0.21070137902629454,0.6131417462756176
random_cell_year_cv,9,upwelling_supported_domain,logistic,current_only,1698,661,0.38928150765606595,0.5668338833639492,0.1775523757078833,0.15955931064970685,20,0.2172035991688834,0.6289400144199906
random_cell_year_cv,9,upwelling_supported_domain,logistic,current_plus_trajectory,1698,661,0.38928150765606595,0.5725934595153744,0.1833119518593085,0.19639593612581666,20,0.21407657774821906,0.6202098832077984
