scope,model_family,outcome,outcome_label,axis,axis_label,n,cells,years,events,axis_mean,axis_sd,estimate_per_sd,standard_error,ci_low,ci_high,t_statistic,degrees_freedom,p_value,cell_clusters,year_clusters,q_value,ci_excludes_zero,supported_bh
primary_7p2km,xgboost,trajectory_rank_quality_pp,Trajectory rank quality (pp),rock_probability,Rock probability,424,52,17,151,0.6284210003183963,0.1780065536780605,0.35706445903558237,1.860409630180282,-3.586827774705852,4.300956692777016,0.19192787074585355,16,0.8502133765559464,52,17,0.8502133765559464,False,False
primary_7p2km,xgboost,trajectory_rank_quality_pp,Trajectory rank quality (pp),depth_m,Depth,424,52,17,151,11.105097517007076,2.4904692216995223,0.3840457881474809,1.8518773455103195,-3.5417588101076354,4.309850386402597,0.20738187066144487,16,0.8383280901255036,52,17,0.8502133765559464,False,False
primary_7p2km,xgboost,trajectory_rank_quality_pp,Trajectory rank quality (pp),kelp_species_contrast,Bull-vs-giant kelp contrast,424,52,17,151,-1.0425781106455323,1.8791390467851712,-0.8979532010592495,2.464373098642316,-6.122190792129398,4.326284390010899,-0.3643738854128679,16,0.7203496495658746,52,17,0.8502133765559464,False,False
primary_7p2km,xgboost,trajectory_false_negative,False-negative probability,grazing_log1p,Urchin grazing pressure,151,45,16,151,3.293382789076161,2.4760239915943014,-0.03534571496887211,0.03431274522892395,-0.10848160019397042,0.037790170256226205,-1.0301045495793621,15,0.31928558036414567,45,16,0.8215155836098981,False,False
primary_7p2km,xgboost,trajectory_false_negative,False-negative probability,rock_probability,Rock probability,151,45,16,151,0.6267995585132451,0.18886525267198007,0.017373056134131305,0.039538636851232246,-0.06690155341448067,0.10164766568274328,0.4393944131027841,15,0.6666398710539773,45,16,0.8348870442266901,False,False
primary_7p2km,xgboost,trajectory_false_negative,False-negative probability,depth_m,Depth,151,45,16,151,11.195203799569537,2.6962438038273095,0.03993056340273954,0.047190134605453876,-0.060652827556959776,0.14051395436243885,0.8461633715731056,15,0.41075779180494904,45,16,0.8215155836098981,False,False
primary_7p2km,xgboost,trajectory_false_negative,False-negative probability,kelp_species_contrast,Bull-vs-giant kelp contrast,151,45,16,151,-1.081815805855574,1.9623255620620788,0.012907557952584477,0.06085707666484875,-0.11680623044880384,0.14262134635397278,0.21209625338510427,15,0.8348870442266901,45,16,0.8348870442266901,False,False
primary_7p2km,xgboost,trajectory_false_positive,False-positive probability,grazing_log1p,Urchin grazing pressure,273,50,17,0,2.903967539456418,2.4723392523376155,-0.014157760867270284,0.029905407344630507,-0.07755439237252272,0.04923887063798215,-0.4734180913878205,16,0.6423097041338971,50,17,0.8822070794774167,False,False
primary_7p2km,xgboost,trajectory_false_positive,False-positive probability,rock_probability,Rock probability,273,50,17,0,0.6293178417564103,0.17169917952563485,0.004701731007003301,0.026319686557066516,-0.051093511999164426,0.06049697401317103,0.17863932371720984,16,0.8604633031818627,50,17,0.8822070794774167,False,False
primary_7p2km,xgboost,trajectory_false_positive,False-positive probability,depth_m,Depth,273,50,17,0,11.055258510901098,2.3675150678511048,-0.016730408002177705,0.02296286850556234,-0.06540951463244016,0.03194869862808475,-0.7285852809776385,16,0.47678491472250173,50,17,0.8822070794774167,False,False
primary_7p2km,xgboost,trajectory_false_positive,False-positive probability,kelp_species_contrast,Bull-vs-giant kelp contrast,273,50,17,0,-1.0208752096319194,1.8311441992772501,-0.0053727809484306575,0.03568607833232593,-0.08102388751355319,0.07027832561669187,-0.15055677730673392,16,0.8822070794774167,50,17,0.8822070794774167,False,False
primary_7p2km,xgboost,oisst_signed_rank_gain_pp,OISST signed rank gain (pp),grazing_log1p,Urchin grazing pressure,424,52,17,151,3.042650800523827,2.4806707192087316,-2.403688888853572,1.7488340365322788,-6.111051430356847,1.303673652649703,-1.37445225712772,16,0.1882479440410773,52,17,0.42311047073627733,False,False
primary_7p2km,xgboost,oisst_signed_rank_gain_pp,OISST signed rank gain (pp),rock_probability,Rock probability,424,52,17,151,0.6284210003183963,0.1780065536780605,0.09469972832213003,1.2431571121196878,-2.5406756214249877,2.7300750780692478,0.07617679808842423,16,0.9402228405904323,52,17,0.9402228405904323,False,False
primary_7p2km,xgboost,oisst_signed_rank_gain_pp,OISST signed rank gain (pp),depth_m,Depth,424,52,17,151,11.105097517007076,2.4904692216995223,-1.1148555626031909,1.0468493522577622,-3.334077051940759,1.104365926734377,-1.0649627476950319,16,0.3027010036910267,52,17,0.42311047073627733,False,False
primary_7p2km,xgboost,oisst_signed_rank_gain_pp,OISST signed rank gain (pp),kelp_species_contrast,Bull-vs-giant kelp contrast,424,52,17,151,-1.0425781106455323,1.8791390467851712,-2.0735362750755204,2.008865716179088,-6.33214135222747,2.1850688020764295,-1.0321925743346536,16,0.317332853052208,52,17,0.42311047073627733,False,False
primary_7p2km,xgboost,oisst_brier_gain,OISST Brier-score improvement,grazing_log1p,Urchin grazing pressure,424,52,17,151,3.042650800523827,2.4806707192087316,-0.009320191215245667,0.009686240774341397,-0.029854104362304984,0.01121372193181365,-0.9622093268561539,16,0.35026201833025244,52,17,0.5198099562779294,False,False
primary_7p2km,xgboost,oisst_brier_gain,OISST Brier-score improvement,rock_probability,Rock probability,424,52,17,151,0.6284210003183963,0.1780065536780605,-0.00985605931699769,0.011151092397452954,-0.03349531918246405,0.01378320054846867,-0.8838649134724178,16,0.389857467208447,52,17,0.5198099562779294,False,False
primary_7p2km,xgboost,oisst_brier_gain,OISST Brier-score improvement,depth_m,Depth,424,52,17,151,11.105097517007076,2.4904692216995223,-0.009927965661591678,0.0059056033299564525,-0.022447285455865048,0.0025913541326816926,-1.6811094661965529,16,0.11215484325168563,52,17,0.44861937300674254,False,False
primary_7p2km,xgboost,oisst_brier_gain,OISST Brier-score improvement,kelp_species_contrast,Bull-vs-giant kelp contrast,424,52,17,151,-1.0425781106455323,1.8791390467851712,-0.0032992133580579783,0.012507415717233636,-0.02981375021658477,0.023215323500468815,-0.26378057886986833,16,0.7953162103161393,52,17,0.7953162103161393,False,False
strict_5km,logistic,trajectory_rank_quality_pp,Trajectory rank quality (pp),grazing_log1p,Urchin grazing pressure,341,43,17,122,3.143620321411316,2.4225528161237877,1.1402048321917195,2.1018912911793013,-3.315605654366286,5.596015318749726,0.5424661289461781,16,0.5949733177758959,43,17,0.8340523101368629,False,False
strict_5km,logistic,trajectory_rank_quality_pp,Trajectory rank quality (pp),rock_probability,Rock probability,341,43,17,122,0.6438780764560117,0.1773335618110863,-0.4392730321867776,2.0627585593955433,-4.812125833263391,3.9335797688898353,-0.21295416770225362,16,0.8340523101368629,43,17,0.8340523101368629,False,False
strict_5km,logistic,trajectory_rank_quality_pp,Trajectory rank quality (pp),depth_m,Depth,341,43,17,122,11.315401084239005,2.6689754963305523,-1.1126828989571846,1.774111814886186,-4.873631936745448,2.6482661388310786,-0.6271774358419264,16,0.5393905087210493,43,17,0.8340523101368629,False,False
strict_5km,logistic,trajectory_rank_quality_pp,Trajectory rank quality (pp),kelp_species_contrast,Bull-vs-giant kelp contrast,341,43,17,122,-1.1245338286930242,1.8252842191130494,-1.0895920210113612,2.574333913789698,-6.546936126819134,4.367752084796412,-0.4232520168323323,16,0.6777457771272317,43,17,0.8340523101368629,False,False
strict_5km,logistic,trajectory_false_negative,False-negative probability,grazing_log1p,Urchin grazing pressure,122,37,16,122,3.3329773559146574,2.4423089274794596,-0.014907115935529883,0.04289560226139602,-0.10633692788209534,0.07652269601103556,-0.34752084478705575,15,0.7330283171310428,37,16,0.7330283171310428,False,False
strict_5km,logistic,trajectory_false_negative,False-negative probability,rock_probability,Rock probability,122,37,16,122,0.6523541957827867,0.18265484527985265,0.0633942937996331,0.033406246628748554,-0.007809435396070805,0.13459802299533702,1.897677835649983,15,0.0771562499948933,37,16,0.1543124999897866,False,False
