cell_id,year,region_group,n_sites,n_transects,median_match_distance_km,max_match_distance_km,grazing_log1p,grazing_log1p_iqr,rock_probability,rock_probability_iqr,depth_m,depth_m_iqr,kelp_species_contrast,kelp_species_contrast_iqr
westcoast_0113,2004,Central California,1,6,5.355442594636981,5.355442594636981,0.0,0.0,0.573216472,0.0,11.05510111,0.0,3.825916594105313,0.0
westcoast_0113,2005,Central California,1,6,5.355442594636981,5.355442594636981,0.0,0.0,0.573216472,0.0,11.05510111,0.0,2.4773263296726595,0.0
westcoast_0113,2006,Central California,1,6,5.355442594636981,5.355442594636981,0.0,0.0,0.573216472,0.0,11.05510111,0.0,-0.8958797346140275,0.0
westcoast_0113,2007,Central California,2,12,5.487284057715633,5.617948286251721,0.0,0.0,0.660261027,0.08704455499999986,11.092909355,0.03780824499999902,-0.5775960676293271,0.18553658824649116
westcoast_0113,2008,Central California,2,10,5.487284057715633,5.617948286251721,0.0,0.0,0.660261027,0.08704455499999986,11.092909355,0.03780824499999902,-0.34812158284195294,0.6734153659125275
westcoast_0113,2009,Central California,1,6,5.356619829179545,5.356619829179545,0.0,0.0,0.573216472,0.0,11.05510111,0.0,-2.567899218525131,0.0
westcoast_0113,2010,Central California,1,6,5.356619829179545,5.356619829179545,0.0,0.0,0.573216472,0.0,11.05510111,0.0,1.6762036087463619,0.0
westcoast_0113,2011,Central California,1,6,5.356619829179545,5.356619829179545,0.0,0.0,0.573216472,0.0,11.05510111,0.0,0.4054651081081645,0.0
westcoast_0113,2017,Central California,1,4,5.617948286251721,5.617948286251721,1.5222612188617115,0.0,0.747305582,0.0,11.1307176,0.0,-0.4581453659370775,0.0
westcoast_0113,2019,Central California,2,12,5.487284057715633,5.617948286251721,3.1084613663070115,0.042848121565441044,0.660261027,0.08704455499999986,11.092909355,0.03780824499999902,1.1479367914139877,0.23835756970590283
westcoast_0113,2020,Central California,2,12,5.487284057715633,5.617948286251721,4.2937013403714825,0.38247897562682365,0.660261027,0.08704455499999986,11.092909355,0.03780824499999902,-0.5777209739521852,0.9242945642321578
westcoast_0113,2021,Central California,1,6,5.617948286251721,5.617948286251721,3.6361991962850233,0.0,0.747305582,0.0,11.1307176,0.0,2.2695151917417733,0.0
westcoast_0114,2005,Central California,2,12,3.9888719929550085,4.094276837215613,0.0,0.0,0.42274147650000005,0.0074624784999999805,11.52001706,0.5609547999999993,-2.0087387561255396,0.06282860707022642
westcoast_0114,2006,Central California,2,12,3.9888719929550085,4.094276837215613,0.34657359027997264,0.0,0.42274147650000005,0.0074624784999999805,11.52001706,0.5609547999999993,-0.6931471805599453,0.6931471805599452
westcoast_0114,2007,Central California,2,12,3.9911230983154713,4.094821121856672,0.0,0.0,0.42274147650000005,0.0074624784999999805,11.52001706,0.5609547999999993,-2.930493102517724,0.7689000351922504
westcoast_0114,2008,Central California,2,12,3.9911230983154713,4.094821121856672,0.0,0.0,0.42274147650000005,0.0074624784999999805,11.52001706,0.5609547999999993,-2.3920037040619997,0.08941861106795379
westcoast_0114,2010,Central California,2,11,3.9911230983154713,4.094821121856672,0.0,0.0,0.42274147650000005,0.0074624784999999805,11.52001706,0.5609547999999993,-1.8573307498200073,0.416969167429841
westcoast_0114,2011,Central California,2,12,3.9911230983154713,4.094821121856672,0.0,0.0,0.42274147650000005,0.0074624784999999805,11.52001706,0.5609547999999993,-2.2179464922876613,0.6724252656085035
westcoast_0114,2018,Central California,1,4,4.094821121856672,4.094821121856672,4.786935878355701,0.0,0.430203955,0.0,10.95906226,0.0,-2.1097538525880535,0.0
westcoast_0114,2019,Central California,2,10,3.9911230983154713,4.094821121856672,4.906776634309842,0.6441959537771336,0.42274147650000005,0.0074624784999999805,11.52001706,0.5609547999999993,-0.24520731325293155,0.7945134575869863
westcoast_0114,2020,Central California,2,12,3.9911230983154713,4.094821121856672,5.5151881130355775,0.3985047761917295,0.42274147650000005,0.0074624784999999805,11.52001706,0.5609547999999993,-0.5756462732485115,0.5756462732485115
westcoast_0114,2021,Central California,2,12,3.9911230983154713,4.094821121856672,5.514693272833409,0.7594707906201483,0.42274147650000005,0.0074624784999999805,11.52001706,0.5609547999999993,0.1068610037067349,0.8000081842666802
westcoast_0115,2007,Central California,1,6,2.2981995337572916,2.2981995337572916,0.0,0.0,0.481453647,0.0,8.178716695,0.0,-1.8200446449722523,0.0
westcoast_0115,2008,Central California,1,6,2.2981995337572916,2.2981995337572916,0.0,0.0,0.481453647,0.0,8.178716695,0.0,0.616071840646316,0.0
westcoast_0117,2001,Central California,2,12,5.410051119294146,5.450898958096053,0.0,0.0,0.2638858105,0.10858786250000002,13.734085145,0.25415174499999793,-2.4154601324143394,0.7993996066052289
westcoast_0117,2002,Central California,2,12,5.410051119294146,5.450898958096053,0.0,0.0,0.2638858105,0.10858786250000002,13.734085145,0.25415174499999793,-1.3701597308354976,0.533171514049662
westcoast_0117,2003,Central California,2,12,5.410051119294146,5.450898958096053,0.0,0.0,0.2638858105,0.10858786250000002,13.734085145,0.25415174499999793,-0.05928305218624241,0.5914935141461577
westcoast_0117,2004,Central California,2,12,5.410051119294146,5.450898958096053,0.0,0.0,0.2638858105,0.10858786250000002,13.734085145,0.25415174499999793,-2.577138145155738,0.12081070228771251
westcoast_0117,2005,Central California,2,12,5.410051119294146,5.450898958096053,0.17328679513998632,0.1732867951399863,0.2638858105,0.10858786250000002,13.734085145,0.25415174499999793,-1.6090375920923567,0.22274323097246618
westcoast_0117,2006,Central California,2,12,5.410051119294146,5.450898958096053,0.0,0.0,0.2638858105,0.10858786250000002,13.734085145,0.25415174499999793,1.049926269469982,0.2696023953376476
westcoast_0117,2007,Central California,4,24,3.5805491160231404,5.451201822295582,0.0,0.0,0.519784731,0.35820997875,13.795737594999999,0.42304133750000084,-0.6624591159675215,1.4768201940921772
westcoast_0117,2008,Central California,4,24,3.5805491160231404,5.451201822295582,0.0,0.0,0.519784731,0.35820997875,13.795737594999999,0.42304133750000084,-1.7457156878672357,0.831977228880278
westcoast_0117,2009,Central California,2,12,5.410775716743487,5.451201822295582,0.17328679513998632,0.1732867951399863,0.2638858105,0.10858786250000002,13.734085145,0.25415174499999793,-1.7468292754545804,0.7584883715935473
westcoast_0117,2010,Central California,2,12,5.410775716743487,5.451201822295582,0.17328679513998632,0.1732867951399863,0.2638858105,0.10858786250000002,13.734085145,0.25415174499999793,0.055785887828552455,0.40235947810852507
westcoast_0117,2011,Central California,2,12,5.410775716743487,5.451201822295582,0.0,0.0,0.2638858105,0.10858786250000002,13.734085145,0.25415174499999793,-1.471526007862539,0.4318052370226211
westcoast_0117,2015,Central California,2,12,3.268054576174899,5.370349611191393,3.857394434695509,0.9033529656110435,0.5383725939999999,0.16589892100000003,13.795737594999999,0.1924992949999993,-0.4773856262211097,0.6212266624470002
westcoast_0118,2001,Central California,1,4,3.901326138947177,3.901326138947177,0.0,0.0,0.484354677,0.0,12.54480344,0.0,-1.3195286648076292,0.0
westcoast_0118,2002,Central California,1,6,3.8164571038052095,3.8164571038052095,0.0,0.0,0.672248357,0.0,12.28307708,0.0,1.9437675668908392,0.0
westcoast_0118,2003,Central California,1,6,3.8164571038052095,3.8164571038052095,0.0,0.0,0.672248357,0.0,12.28307708,0.0,3.1453986183898692,0.0
westcoast_0118,2004,Central California,1,6,3.8164571038052095,3.8164571038052095,0.0,0.0,0.672248357,0.0,12.28307708,0.0,1.2424533248940002,0.0
westcoast_0118,2005,Central California,1,5,3.8164571038052095,3.8164571038052095,0.0,0.0,0.672248357,0.0,12.28307708,0.0,0.0,0.0
westcoast_0118,2006,Central California,1,5,3.8164571038052095,3.8164571038052095,0.0,0.0,0.672248357,0.0,12.28307708,0.0,0.9547712524422194,0.0
westcoast_0118,2007,Central California,1,6,3.819404209763939,3.819404209763939,0.0,0.0,0.672248357,0.0,12.28307708,0.0,2.224258187971357,0.0
westcoast_0118,2008,Central California,1,6,3.819404209763939,3.819404209763939,0.0,0.0,0.672248357,0.0,12.28307708,0.0,2.1972245773362196,0.0
westcoast_0118,2009,Central California,1,6,3.819404209763939,3.819404209763939,0.0,0.0,0.672248357,0.0,12.28307708,0.0,2.04717228111105,0.0
westcoast_0118,2010,Central California,1,6,3.819404209763939,3.819404209763939,0.0,0.0,0.672248357,0.0,12.28307708,0.0,2.2386684072391034,0.0
westcoast_0118,2011,Central California,1,6,3.819404209763939,3.819404209763939,0.0,0.0,0.672248357,0.0,12.28307708,0.0,0.0,0.0
westcoast_0124,2003,Central California,2,12,2.3509695396721577,2.4501423873513897,0.0,0.0,0.7761624069999999,0.013775567000000044,11.709428035,0.44758555499999986,3.744533432148221,0.14957234677531694
westcoast_0124,2004,Central California,2,12,2.3509695396721577,2.4501423873513897,0.0,0.0,0.7761624069999999,0.013775567000000044,11.709428035,0.44758555499999986,3.5518631601849915,0.9077296448377234
westcoast_0124,2005,Central California,2,12,2.3509695396721577,2.4501423873513897,0.0,0.0,0.7761624069999999,0.013775567000000044,11.709428035,0.44758555499999986,4.244720976352001,0.5678598111521849
westcoast_0124,2006,Central California,2,12,2.3509695396721577,2.4501423873513897,0.0,0.0,0.7761624069999999,0.013775567000000044,11.709428035,0.44758555499999986,2.6869631362096738,0.38940321114237886
westcoast_0124,2007,Central California,2,12,2.3514344922971198,2.4506577730798877,0.0,0.0,0.7761624069999999,0.013775567000000044,11.709428035,0.44758555499999986,2.9136306696814667,0.13089176804195635
westcoast_0124,2008,Central California,2,11,2.3514344922971198,2.4506577730798877,0.34657359027997264,0.3465735902799726,0.7761624069999999,0.013775567000000044,11.709428035,0.44758555499999986,4.152145076962345,0.7823288561683475
westcoast_0126,2003,Central California,2,11,1.5239006365436043,1.7151542120631778,0.0,0.0,0.512239807,0.08617798899999995,9.325917774499999,0.46446586550000113,-1.9002256148855206,0.5139312537656298
westcoast_0126,2004,Central California,2,12,1.5239006365436043,1.7151542120631778,0.0,0.0,0.512239807,0.08617798899999995,9.325917774499999,0.46446586550000113,-1.9124231559278786,0.3901619370661671
westcoast_0126,2005,Central California,2,12,1.5239006365436043,1.7151542120631778,0.0,0.0,0.512239807,0.08617798899999995,9.325917774499999,0.46446586550000113,-1.9600782458300412,0.5583980553767733
westcoast_0126,2007,Central California,4,24,1.527673208117225,4.158605845147746,0.0,0.0,0.5809088625000001,0.13417960949999996,8.605032723499999,0.9651901407499981,-0.9678002527269727,0.41073505481262074
westcoast_0126,2008,Central California,4,23,1.527673208117225,4.158605845147746,0.0,0.0,0.5809088625000001,0.13417960949999996,8.605032723499999,0.9651901407499981,-1.4451858789480823,0.9363859491918594
westcoast_0127,2007,Central California,2,12,5.18981655219873,5.219263666208301,0.0,0.0,0.6511546015,0.0007785514999999466,9.359038590499999,0.15194986349999873,-0.9373760189825929,0.18533732059445573
westcoast_0127,2008,Central California,2,12,5.18981655219873,5.219263666208301,0.0,0.0,0.6511546015,0.0007785514999999466,9.359038590499999,0.15194986349999873,-1.868834809141684,0.20273255405408208
westcoast_0128,2002,Central California,3,18,3.7061143413749464,4.082084546162042,0.0,0.0,0.746440641,0.10496492350000008,11.67139446,0.571931854999999,-1.2424533248940002,0.0719205181129452
westcoast_0128,2003,Central California,3,16,3.7061143413749464,4.082084546162042,0.0,0.0,0.746440641,0.10496492350000008,11.67139446,0.571931854999999,-0.4581453659370775,1.157913648160806
westcoast_0128,2004,Central California,3,14,3.7061143413749464,4.082084546162042,0.0,0.0,0.746440641,0.10496492350000008,11.67139446,0.571931854999999,-1.6094379124341005,0.549306144334055
westcoast_0128,2005,Central California,3,17,3.7061143413749464,4.082084546162042,0.0,0.0,0.746440641,0.10496492350000008,11.67139446,0.571931854999999,-1.1512925464970227,0.24520731325293155
westcoast_0128,2006,Central California,3,16,3.7061143413749464,4.082084546162042,0.0,0.0,0.746440641,0.10496492350000008,11.67139446,0.571931854999999,-0.34657359027997264,0.2027325540540822
westcoast_0128,2007,Central California,6,33,3.892811661302354,6.344585252723621,0.0,0.25993019270997947,0.7468666925,0.24919950474999997,11.813550485,1.1135027500000003,0.0,0.989646498605722
westcoast_0128,2008,Central California,6,35,3.892811661302354,6.344585252723621,0.0,0.0,0.7468666925,0.24919950474999997,11.813550485,1.1135027500000003,-0.17328679513998632,1.054443650296966
westcoast_0128,2009,Central California,4,22,3.892811661302354,6.344585252723621,0.0,0.0,0.7468666925,0.08375450725000011,11.60732207,0.3820745125000009,-0.8239592165010823,0.8451965961005068
westcoast_0128,2010,Central California,4,24,3.892811661302354,6.344585252723621,0.0,0.08664339756999316,0.7468666925,0.08375450725000011,11.60732207,0.3820745125000009,0.0719205181129452,0.4544543674493905
westcoast_0128,2011,Central California,4,22,3.892811661302354,6.344585252723621,0.0,0.0,0.7468666925,0.08375450725000011,11.60732207,0.3820745125000009,0.0,0.31061333122350004
westcoast_0131,2003,Central California,1,6,4.729983608152969,4.729983608152969,0.0,0.0,0.513859707,0.0,11.27403806,0.0,-0.684297392010245,0.0
westcoast_0131,2004,Central California,1,6,4.729983608152969,4.729983608152969,0.0,0.0,0.513859707,0.0,11.27403806,0.0,-1.732867951399863,0.0
westcoast_0131,2005,Central California,1,5,4.729983608152969,4.729983608152969,0.0,0.0,0.513859707,0.0,11.27403806,0.0,-1.9459101490553132,0.0
westcoast_0131,2006,Central California,1,5,4.729983608152969,4.729983608152969,0.0,0.0,0.513859707,0.0,11.27403806,0.0,-0.5465437063680696,0.0
westcoast_0131,2007,Central California,2,12,4.451017315574549,4.727585545671609,0.0,0.0,0.6592631870000001,0.14540348000000003,11.043212125,0.2308259349999986,-0.8047189562170501,0.5493061443340548
westcoast_0131,2008,Central California,2,12,4.451017315574549,4.727585545671609,0.0,0.0,0.6592631870000001,0.14540348000000003,11.043212125,0.2308259349999986,-1.4581538366247924,0.3195201941199146
westcoast_0131,2009,Central California,2,12,4.451017315574549,4.727585545671609,0.0,0.0,0.6592631870000001,0.14540348000000003,11.043212125,0.2308259349999986,-1.0691665297540138,0.17328679513998635
westcoast_0131,2010,Central California,1,6,4.174449085477489,4.174449085477489,0.0,0.0,0.804666667,0.0,10.81238619,0.0,1.0845268501847616,0.0
westcoast_0131,2011,Central California,1,6,4.174449085477489,4.174449085477489,0.0,0.0,0.804666667,0.0,10.81238619,0.0,-0.4581453659370775,0.0
westcoast_0132,2003,Central California,1,5,4.551667108643618,4.551667108643618,0.0,0.0,0.515090515,0.0,10.61590888,0.0,-1.6094379124341003,0.0
westcoast_0132,2004,Central California,1,6,4.551667108643618,4.551667108643618,0.0,0.0,0.515090515,0.0,10.61590888,0.0,-2.7546941683139883,0.0
westcoast_0132,2005,Central California,1,6,4.551667108643618,4.551667108643618,0.0,0.0,0.515090515,0.0,10.61590888,0.0,-1.7005986908310775,0.0
westcoast_0132,2006,Central California,1,6,4.551667108643618,4.551667108643618,0.0,0.0,0.515090515,0.0,10.61590888,0.0,-1.868834809141684,0.0
westcoast_0132,2007,Central California,1,6,4.555640105128123,4.555640105128123,0.0,0.0,0.515090515,0.0,10.61590888,0.0,-1.518277134037123,0.0
westcoast_0132,2008,Central California,1,6,4.555640105128123,4.555640105128123,0.34657359027997264,0.0,0.515090515,0.0,10.61590888,0.0,-0.9729550745276567,0.0
westcoast_0132,2009,Central California,1,6,4.555640105128123,4.555640105128123,0.34657359027997264,0.0,0.515090515,0.0,10.61590888,0.0,-1.666102255087602,0.0
westcoast_0133,2007,Central California,4,23,1.758698892953521,3.1662020650636546,0.0,0.17328679513998632,0.850045275,0.04784405650000001,12.4946987,0.49910383499999966,0.9946281866742448,0.3799460866443043
westcoast_0133,2008,Central California,4,20,1.758698892953521,3.1662020650636546,0.0,0.0,0.850045275,0.04784405650000001,12.4946987,0.49910383499999966,-0.922219863528484,0.9020070798295817
westcoast_0133,2009,Central California,2,12,1.4704401409896817,2.1020349886680942,0.7225929394740412,0.37601934919406854,0.8764262185,0.013719212499999855,12.544177525,0.1892696650000012,0.0,0.0
westcoast_0133,2010,Central California,2,11,1.4704401409896817,2.1020349886680942,0.0,0.0,0.8764262185,0.013719212499999855,12.544177525,0.1892696650000012,1.625572542718493,1.3701597308354976
westcoast_0133,2011,Central California,3,17,2.1020349886680942,3.1662020650636546,0.0,0.0,0.862707006,0.05770291999999999,12.35490786,0.5788351499999997,0.0,0.0
westcoast_0133,2016,Central California,4,24,1.758698892953521,3.1662020650636546,2.6364406006805794,0.2287891585421078,0.850045275,0.04784405650000001,12.4946987,0.49910383499999966,0.1399039469838557,1.4426891152277677
westcoast_0133,2017,Central California,4,24,1.758698892953521,3.1662020650636546,3.9029399831162954,0.6484482612730318,0.850045275,0.04784405650000001,12.4946987,0.49910383499999966,0.722158534499406,0.7824000595132825
westcoast_0133,2018,Central California,4,23,1.758698892953521,3.1662020650636546,3.8796805949585886,1.2405832308345692,0.850045275,0.04784405650000001,12.4946987,0.49910383499999966,0.7945134575869863,0.3699205786728894
westcoast_0133,2019,Central California,4,24,1.758698892953521,3.1662020650636546,4.708482328874782,0.7159076892121901,0.850045275,0.04784405650000001,12.4946987,0.49910383499999966,0.12770640594149762,0.4155295425657533
westcoast_0133,2020,Central California,4,24,1.758698892953521,3.1662020650636546,4.918492093697093,0.40560424430676356,0.850045275,0.04784405650000001,12.4946987,0.49910383499999966,0.0,0.08664339756999316
westcoast_0133,2021,Central California,3,16,2.1020349886680942,3.1662020650636546,5.014619378920845,0.19738921642442264,0.837383544,0.043983707500000024,12.63448954,0.5788351499999997,0.8958797346140275,0.17328679513998635
westcoast_0135,2007,Central California,4,23,3.7472975141579727,5.054035784715768,0.0,0.0,0.6609521635,0.053273076249999995,10.689845745,0.8424127299999995,1.7167333211154703,0.45555520058542087
westcoast_0135,2008,Central California,4,21,3.7472975141579727,5.054035784715768,0.0,0.0,0.6609521635,0.053273076249999995,10.689845745,0.8424127299999995,2.04717228111105,1.4137320771096704
westcoast_0135,2009,Central California,2,9,3.5076891532383945,4.2259316549627615,0.0,0.0,0.64543642,0.024952469000000033,11.276983925,0.25719814500000027,0.0,0.0
westcoast_0135,2010,Central California,2,12,3.5076891532383945,4.2259316549627615,0.0,0.0,0.64543642,0.024952469000000033,11.276983925,0.25719814500000027,1.2982392127225526,0.4023594781085251
westcoast_0135,2011,Central California,3,17,4.2259316549627615,5.054035784715768,0.0,0.0,0.670388889,0.07823597599999998,11.01978578,0.6950053549999993,0.5493061443340549,0.34657359027997264
westcoast_0135,2016,Central California,3,18,4.2259316549627615,5.054035784715768,2.34106561356211,0.3799564384361034,0.670388889,0.06272023250000003,10.35990571,0.437807209999999,2.158744056768155,1.233018242898288
westcoast_0135,2017,Central California,4,24,3.7472975141579727,5.054035784715768,3.32927686354921,0.18730217615300848,0.6609521635,0.053273076249999995,10.689845745,0.8424127299999995,1.8235943248222055,3.124580900884605
westcoast_0135,2018,Central California,4,24,3.7472975141579727,5.054035784715768,3.4199381721447146,0.8564147698409119,0.6609521635,0.053273076249999995,10.689845745,0.8424127299999995,0.833051127543801,1.1269730346892355
westcoast_0135,2019,Central California,4,23,3.7472975141579727,5.054035784715768,4.195776108506026,0.9232049208418491,0.6609521635,0.053273076249999995,10.689845745,0.8424127299999995,0.17328679513998632,0.3972567287934932
westcoast_0135,2020,Central California,4,24,3.7472975141579727,5.054035784715768,4.804772180799641,0.5833064232306544,0.6609521635,0.053273076249999995,10.689845745,0.8424127299999995,0.17328679513998632,0.3972567287934932
westcoast_0135,2021,Central California,2,6,3.5076891532383945,4.2259316549627615,3.772550685625715,0.29906268955800597,0.64543642,0.024952469000000033,11.276983925,0.25719814500000027,2.6381707113917225,1.092649484712564
westcoast_0140,2008,Central California,1,2,7.145525602108855,7.145525602108855,0.0,0.0,0.590796151,0.0,15.27888214,0.0,0.0,0.0
westcoast_0142,1999,Central California,2,9,1.5277137430207226,1.6034972521875663,2.488354980321084,2.488354980321084,0.5591667204999999,0.04339219950000006,11.93060799,0.024667269999998354,-1.5890269151739727,0.49041462650586287
westcoast_0142,2000,Central California,2,11,1.5277137430207226,1.6034972521875663,0.9625369004275146,0.9625369004275145,0.5591667204999999,0.04339219950000006,11.93060799,0.024667269999998354,-1.660947433286918,0.4184941083929179
westcoast_0142,2001,Central California,2,11,1.5277137430207226,1.6034972521875663,0.0,0.0,0.5591667204999999,0.04339219950000006,11.93060799,0.024667269999998354,-1.7776740307447068,0.16823611831060648
westcoast_0142,2002,Central California,2,12,1.5277137430207226,1.6034972521875663,0.0,0.0,0.5591667204999999,0.04339219950000006,11.93060799,0.024667269999998354,-1.393987275786579,0.7008400952266338
westcoast_0142,2003,Central California,2,9,1.5277137430207226,1.6034972521875663,0.0,0.0,0.5591667204999999,0.04339219950000006,11.93060799,0.024667269999998354,-2.7371527890633125,0.48172303580488807
westcoast_0142,2004,Central California,2,11,1.5277137430207226,1.6034972521875663,0.0,0.0,0.5591667204999999,0.04339219950000006,11.93060799,0.024667269999998354,-2.0421216042816703,0.5969357253335881
westcoast_0142,2005,Central California,2,8,1.5277137430207226,1.6034972521875663,0.0,0.0,0.5591667204999999,0.04339219950000006,11.93060799,0.024667269999998354,-2.171902710926842,0.2259925618715286
westcoast_0142,2006,Central California,2,12,1.5277137430207226,1.6034972521875663,0.0,0.0,0.5591667204999999,0.04339219950000006,11.93060799,0.024667269999998354,-2.827995905409926,0.43010063261155596
westcoast_0142,2007,Central California,2,10,1.5277137430207226,1.6034972521875663,0.7225929394740412,0.37601934919406854,0.5591667204999999,0.04339219950000006,11.93060799,0.024667269999998354,-1.9741381754107599,0.38511126023678743
westcoast_0142,2008,Central California,2,9,1.5277137430207226,1.6034972521875663,1.3862943611198906,0.6931471805599452,0.5591667204999999,0.04339219950000006,11.93060799,0.024667269999998354,-0.34657359027997264,0.3465735902799726
westcoast_0142,2009,Central California,2,9,1.5277137430207226,1.6034972521875663,1.2749666069560497,1.2749666069560495,0.5591667204999999,0.04339219950000006,11.93060799,0.024667269999998354,-0.8958797346140275,0.2027325540540822
westcoast_0142,2010,Central California,2,10,1.5277137430207226,1.6034972521875663,1.3064366684283004,0.9598630781483277,0.5591667204999999,0.04339219950000006,11.93060799,0.024667269999998354,-0.5198603854199589,0.5198603854199588
westcoast_0142,2011,Central California,2,11,1.5277137430207226,1.6034972521875663,0.6770125502755525,0.6770125502755524,0.5591667204999999,0.04339219950000006,11.93060799,0.024667269999998354,-1.0691665297540138,0.7225929394740411
westcoast_0142,2012,Central California,2,9,1.5277137430207226,1.6034972521875663,0.34657359027997264,0.3465735902799726,0.5591667204999999,0.04339219950000006,11.93060799,0.024667269999998354,-1.2090704767378695,1.2090704767378697
westcoast_0143,1999,Central California,1,5,6.573100541345948,6.573100541345948,0.6931471805599453,0.0,0.533010659,0.0,11.72960997,0.0,-1.9459101490553132,0.0
westcoast_0143,2000,Central California,1,6,6.573100541345948,6.573100541345948,3.5537127370553523,0.0,0.533010659,0.0,11.72960997,0.0,-0.6931471805599453,0.0
westcoast_0143,2001,Central California,1,5,6.573100541345948,6.573100541345948,0.0,0.0,0.533010659,0.0,11.72960997,0.0,-1.9459101490553132,0.0
westcoast_0143,2002,Central California,1,6,6.573100541345948,6.573100541345948,0.0,0.0,0.533010659,0.0,11.72960997,0.0,-2.359249435647547,0.0
westcoast_0143,2003,Central California,1,5,6.573100541345948,6.573100541345948,0.0,0.0,0.533010659,0.0,11.72960997,0.0,-2.1972245773362196,0.0
westcoast_0143,2004,Central California,1,6,6.573100541345948,6.573100541345948,0.0,0.0,0.533010659,0.0,11.72960997,0.0,-2.34106561356211,0.0
westcoast_0143,2005,Central California,1,6,6.573100541345948,6.573100541345948,0.0,0.0,0.533010659,0.0,11.72960997,0.0,-2.967447097809794,0.0
westcoast_0143,2006,Central California,1,6,6.573100541345948,6.573100541345948,0.0,0.0,0.533010659,0.0,11.72960997,0.0,-2.282174095733918,0.0
westcoast_0143,2007,Central California,1,6,6.573100541345948,6.573100541345948,0.0,0.0,0.533010659,0.0,11.72960997,0.0,-2.8518912373281005,0.0
westcoast_0143,2008,Central California,1,4,6.573100541345948,6.573100541345948,0.0,0.0,0.533010659,0.0,11.72960997,0.0,-1.9356005054539454,0.0
westcoast_0143,2009,Central California,1,5,6.573100541345948,6.573100541345948,0.0,0.0,0.533010659,0.0,11.72960997,0.0,-2.7212088552608966,0.0
westcoast_0143,2010,Central California,2,11,6.208550533953457,6.573100541345948,0.8958797346140275,0.8958797346140276,0.48942454999999996,0.043586108999999984,9.9605422535,1.7690677165000004,-2.0421216042816703,0.0962114552263571
westcoast_0143,2011,Central California,2,11,6.208550533953457,6.573100541345948,0.0,0.0,0.48942454999999996,0.043586108999999984,9.9605422535,1.7690677165000004,-2.249132037022714,0.6396941245886141
westcoast_0143,2012,Central California,2,10,6.208550533953457,6.573100541345948,0.17328679513998632,0.1732867951399863,0.48942454999999996,0.043586108999999984,9.9605422535,1.7690677165000004,-2.4778639305463264,0.8888370153723533
westcoast_0143,2013,Central California,1,6,5.844000526560967,5.844000526560967,0.0,0.0,0.445838441,0.0,8.191474537,0.0,-1.868834809141684,0.0
westcoast_0143,2014,Central California,2,11,6.208550533953457,6.573100541345948,1.2424533248940002,1.2424533248940004,0.48942454999999996,0.043586108999999984,9.9605422535,1.7690677165000004,-2.6729862282250996,0.3227460453288913
westcoast_0149,1999,Southern California,1,6,6.113624113475775,6.113624113475775,0.0,0.0,0.720057072,0.0,11.3822339,0.0,-1.5890269151739727,0.0
westcoast_0149,2000,Southern California,1,6,6.113624113475775,6.113624113475775,6.473446349828066,0.0,0.720057072,0.0,11.3822339,0.0,-0.34657359027997264,0.0
westcoast_0149,2001,Southern California,1,8,6.113624113475775,6.113624113475775,0.0,0.0,0.720057072,0.0,11.3822339,0.0,-2.668769039850659,0.0
westcoast_0149,2002,Southern California,1,6,6.113624113475775,6.113624113475775,0.0,0.0,0.720057072,0.0,11.3822339,0.0,-2.908555579981602,0.0
westcoast_0149,2003,Southern California,1,6,6.113624113475775,6.113624113475775,0.0,0.0,0.720057072,0.0,11.3822339,0.0,-2.0471722811110507,0.0
westcoast_0149,2004,Southern California,1,6,6.113624113475775,6.113624113475775,0.0,0.0,0.720057072,0.0,11.3822339,0.0,-2.5053176470481278,0.0
westcoast_0149,2005,Southern California,1,6,6.113624113475775,6.113624113475775,0.0,0.0,0.720057072,0.0,11.3822339,0.0,-2.5184763012068148,0.0
westcoast_0149,2006,Southern California,1,7,6.113624113475775,6.113624113475775,0.0,0.0,0.720057072,0.0,11.3822339,0.0,-2.1972245773362196,0.0
westcoast_0149,2007,Southern California,1,6,6.113624113475775,6.113624113475775,0.0,0.0,0.720057072,0.0,11.3822339,0.0,-1.9356005054539454,0.0
westcoast_0149,2008,Southern California,1,6,6.113624113475775,6.113624113475775,0.0,0.0,0.720057072,0.0,11.3822339,0.0,-2.3680992241972474,0.0
westcoast_0149,2009,Southern California,1,6,6.113624113475775,6.113624113475775,0.0,0.0,0.720057072,0.0,11.3822339,0.0,-2.0948273710132126,0.0
westcoast_0149,2010,Southern California,1,6,6.113624113475775,6.113624113475775,0.0,0.0,0.720057072,0.0,11.3822339,0.0,-2.1972245773362196,0.0
westcoast_0149,2011,Southern California,1,5,6.113624113475775,6.113624113475775,0.0,0.0,0.720057072,0.0,11.3822339,0.0,-2.772588722239781,0.0
westcoast_0149,2012,Southern California,1,4,6.113624113475775,6.113624113475775,0.0,0.0,0.720057072,0.0,11.3822339,0.0,-2.833213344056216,0.0
westcoast_0150,1999,Southern California,2,10,3.2688487657702074,3.3535266355058266,7.3379415084521336,0.17516557133136423,0.5624544375,0.14500587549999994,13.46903225,0.7798938799999995,-1.3438196019210413,0.9972460116410686
westcoast_0150,2000,Southern California,1,11,3.184170896034588,3.184170896034588,7.13966033596492,0.0,0.707460313,0.0,14.24892613,0.0,0.0,0.0
