cell_id,region_group,year,event,model_family,score_current,score_trajectory,score_oisst,risk_percentile_current,risk_percentile_trajectory,risk_percentile_oisst,selected_at_budget_current,selected_at_budget_trajectory,selected_at_budget_oisst,false_negative_current,false_positive_current,false_negative_trajectory,false_positive_trajectory,false_negative_oisst,false_positive_oisst,trajectory_rank_quality_pp,oisst_signed_rank_gain_pp,oisst_brier_gain,trajectory_false_negative,trajectory_false_positive,n_sites,n_transects,median_match_distance_km,max_match_distance_km,grazing_log1p,grazing_log1p_iqr,rock_probability,rock_probability_iqr,depth_m,depth_m_iqr,kelp_species_contrast,kelp_species_contrast_iqr
westcoast_0110,Central California,2015,0,random_forest,0.368596101677629,0.2597100073079194,0.3322459828294746,0.5375,0.2833333333333333,0.10833333333333334,False,False,False,0,0,0,0,0,0,21.666666666666668,17.5,-0.042938105210444,0,0,5,30,3.824085797910253,4.149333177071205,5.516936509192938,1.296660967720391,0.782067579,0.029425197000000014,12.95365625,0.5894169900000001,-0.34657359027997264,0.0
westcoast_0110,Central California,2015,0,xgboost,0.3529288470745086,0.2472946345806121,0.0865135863423347,0.5125,0.24166666666666667,0.23333333333333334,False,False,False,0,0,0,0,0,0,25.83333333333333,0.8333333333333331,0.05367003567054587,0,0,5,30,3.824085797910253,4.149333177071205,5.516936509192938,1.296660967720391,0.782067579,0.029425197000000014,12.95365625,0.5894169900000001,-0.34657359027997264,0.0
westcoast_0110,Central California,2016,1,logistic,0.3701492574397063,0.3391727635229488,0.3777745220366116,0.6396396396396397,0.4774774774774775,0.4864864864864865,False,False,False,1,0,1,0,1,0,-2.2522522522522515,0.9009009009009028,0.049528091043129385,1,0,3,16,1.6658861045806796,2.4879157980521356,5.6559856980141365,1.2277072034984418,0.775424622,0.028218476000000048,12.44250186,0.559380084999999,-0.8047189562170501,0.5493061443340548
westcoast_0110,Central California,2016,1,random_forest,0.3739208249072503,0.275546534734735,0.2619344599826519,0.6486486486486487,0.26126126126126126,0.21621621621621623,False,False,False,1,0,1,0,1,0,-23.873873873873876,-4.504504504504503,-0.01990791802624925,1,0,3,16,1.6658861045806796,2.4879157980521356,5.6559856980141365,1.2277072034984418,0.775424622,0.028218476000000048,12.44250186,0.559380084999999,-0.8047189562170501,0.5493061443340548
westcoast_0110,Central California,2016,1,xgboost,0.3576407134532928,0.2286317050457,0.1318089962005615,0.6306306306306306,0.13513513513513514,0.24324324324324326,False,False,False,1,0,1,0,1,0,-36.486486486486484,10.81081081081081,-0.15874657261757252,1,0,3,16,1.6658861045806796,2.4879157980521356,5.6559856980141365,1.2277072034984418,0.775424622,0.028218476000000048,12.44250186,0.559380084999999,-0.8047189562170501,0.5493061443340548
westcoast_0110,Central California,2017,0,logistic,0.3043334495877948,0.2654307439126444,0.243190205042739,0.36885245901639346,0.12295081967213115,0.10655737704918032,False,False,False,0,0,0,0,0,0,37.704918032786885,1.6393442622950825,0.011312003985290357,0,0,6,36,3.1560007979811946,4.149333177071205,5.609016303065779,0.8510295464582729,0.7787461005,0.02372963700000008,12.698079055000001,0.5815395274999986,0.0,0.0
westcoast_0110,Central California,2017,0,random_forest,0.2646189671534005,0.2083918739437129,0.2236935301962611,0.09836065573770492,0.02459016393442623,0.03278688524590164,False,False,False,0,0,0,0,0,0,47.540983606557376,-0.8196721311475412,-0.0066116223258932474,0,0,6,36,3.1560007979811946,4.149333177071205,5.609016303065779,0.8510295464582729,0.7787461005,0.02372963700000008,12.698079055000001,0.5815395274999986,0.0,0.0
westcoast_0110,Central California,2017,0,xgboost,0.2497847378253936,0.1384002119302749,0.1858449280261993,0.14754098360655737,0.02459016393442623,0.10655737704918032,False,False,False,0,0,0,0,0,0,47.540983606557376,-8.19672131147541,-0.015383718610718196,0,0,6,36,3.1560007979811946,4.149333177071205,5.609016303065779,0.8510295464582729,0.7787461005,0.02372963700000008,12.698079055000001,0.5815395274999986,0.0,0.0
westcoast_0110,Central California,2018,1,logistic,0.3174426631536849,0.3081670241079443,0.3657659251974706,0.29850746268656714,0.14925373134328357,0.2462686567164179,False,False,False,1,0,1,0,1,0,-35.07462686567165,9.701492537313433,0.07638000489103725,1,0,6,36,3.1560007979811946,4.149333177071205,6.419431967620253,0.8713349519050118,0.7787461005,0.02372963700000008,12.698079055000001,0.5815395274999986,0.0,0.0
westcoast_0110,Central California,2018,1,random_forest,0.269966602662938,0.2349788255435709,0.2282984422699918,0.23880597014925373,0.022388059701492536,0.007462686567164179,False,False,False,1,0,1,0,1,0,-47.76119402985074,-1.4925373134328357,-0.010265896836227029,1,0,6,36,3.1560007979811946,4.149333177071205,6.419431967620253,0.8713349519050118,0.7787461005,0.02372963700000008,12.698079055000001,0.5815395274999986,0.0,0.0
westcoast_0110,Central California,2018,1,xgboost,0.2773939073085785,0.214017853140831,0.1866189092397689,0.26865671641791045,0.07462686567164178,0.022388059701492536,False,False,False,1,0,1,0,1,0,-42.53731343283582,-5.223880597014925,-0.043820863624955075,1,0,6,36,3.1560007979811946,4.149333177071205,6.419431967620253,0.8713349519050118,0.7787461005,0.02372963700000008,12.698079055000001,0.5815395274999986,0.0,0.0
westcoast_0110,Central California,2019,0,logistic,0.2834662286723166,0.2552496905238647,0.2342901235375986,0.25806451612903225,0.3010752688172043,0.17204301075268819,False,False,False,0,0,0,0,0,0,19.892473118279568,12.903225806451612,0.010260542525265502,0,0,6,36,3.1560007979811946,4.149333177071205,6.802848418912429,0.5553647219063045,0.7787461005,0.02372963700000008,12.698079055000001,0.5815395274999986,0.0,0.0
westcoast_0110,Central California,2019,0,random_forest,0.2773264367922065,0.272445265234728,0.2533186657152216,0.21505376344086022,0.3978494623655914,0.43010752688172044,False,False,False,0,0,0,0,0,0,10.215053763440862,-3.2258064516129057,0.010056076149081106,0,0,6,36,3.1560007979811946,4.149333177071205,6.802848418912429,0.5553647219063045,0.7787461005,0.02372963700000008,12.698079055000001,0.5815395274999986,0.0,0.0
