validation_scheme,heldout_band,target_definition,train_rows,test_rows,train_positive_count,test_positive_count,pr_auc,roc_auc,recall,precision,f1,f2,false_negatives,false_positives,true_positives,true_negatives,feature_family,model,decision_threshold,status,notes
five_band_holdout,band_4_north_central,actionable_drop,1440,360,385,85,0.540129,0.813390,0.541176,0.442308,0.486772,0.518018,39,58,46,217,trajectory_relative,Random Forest,0.628525,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,actionable_drop,1440,360,385,85,0.509268,0.801027,0.741176,0.463235,0.570136,0.661765,22,73,63,202,relative_dynamic_combined,Logistic Regression,0.513718,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,actionable_drop,1440,360,385,85,0.570212,0.855572,0.564706,0.578313,0.571429,0.567376,37,35,48,240,relative_dynamic_combined,Random Forest,0.630422,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,actionable_drop,1440,360,385,85,0.552606,0.809711,0.647059,0.486726,0.555556,0.607064,30,58,55,217,relative_dynamic_plus_habitat_context,Logistic Regression,0.600899,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,actionable_drop,1440,360,385,85,0.650426,0.876791,0.635294,0.600000,0.617143,0.627907,31,36,54,239,relative_dynamic_plus_habitat_context,Random Forest,0.608142,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,actionable_drop,1440,360,399,71,0.801320,0.952093,0.929577,0.680412,0.785714,0.866142,5,31,66,258,canopy_absolute_baseline,Logistic Regression,0.364523,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,actionable_drop,1440,360,399,71,0.753780,0.956187,0.253521,0.750000,0.378947,0.292208,53,6,18,283,canopy_absolute_baseline,Random Forest,0.662026,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,actionable_drop,1440,360,399,71,0.716940,0.918125,0.915493,0.515873,0.659898,0.792683,6,61,65,228,canopy_relative,Logistic Regression,0.423460,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,actionable_drop,1440,360,399,71,0.770663,0.941956,0.704225,0.694444,0.699301,0.702247,21,22,50,267,canopy_relative,Random Forest,0.596481,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,actionable_drop,1440,360,399,71,0.252963,0.546810,0.422535,0.217391,0.287081,0.355450,41,108,30,181,thermal_absolute,Logistic Regression,0.490947,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,actionable_drop,1440,360,399,71,0.561126,0.809932,0.492958,0.507246,0.500000,0.495751,36,34,35,255,thermal_absolute,Random Forest,0.593391,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,actionable_drop,1440,360,399,71,0.171952,0.442712,0.690141,0.163880,0.264865,0.420240,22,250,49,39,thermal_relative,Logistic Regression,0.425445,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,actionable_drop,1440,360,399,71,0.394778,0.718212,0.323944,0.403509,0.359375,0.337243,48,34,23,255,thermal_relative,Random Forest,0.604704,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,actionable_drop,1440,360,399,71,0.747449,0.934500,0.802817,0.593750,0.682635,0.750000,14,39,57,250,trajectory_absolute,Logistic Regression,0.480863,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,actionable_drop,1440,360,399,71,0.746104,0.950534,0.521127,0.698113,0.596774,0.548961,34,16,37,273,trajectory_absolute,Random Forest,0.634195,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,actionable_drop,1440,360,399,71,0.715354,0.913544,0.887324,0.525000,0.659686,0.779703,8,57,63,232,trajectory_relative,Logistic Regression,0.430392,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,actionable_drop,1440,360,399,71,0.706541,0.904771,0.605634,0.661538,0.632353,0.616046,28,22,43,267,trajectory_relative,Random Forest,0.632382,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,actionable_drop,1440,360,399,71,0.643043,0.870315,0.704225,0.480769,0.571429,0.644330,21,54,50,235,relative_dynamic_combined,Logistic Regression,0.538862,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,actionable_drop,1440,360,399,71,0.747167,0.937424,0.450704,0.666667,0.537815,0.481928,39,16,32,273,relative_dynamic_combined,Random Forest,0.609819,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,actionable_drop,1440,360,399,71,0.618959,0.870462,0.619718,0.488889,0.546584,0.588235,27,46,44,243,relative_dynamic_plus_habitat_context,Logistic Regression,0.583657,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,actionable_drop,1440,360,399,71,0.749175,0.936790,0.422535,0.731707,0.535714,0.461538,41,11,30,278,relative_dynamic_plus_habitat_context,Random Forest,0.642023,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,original_decline,1440,360,573,85,0.296142,0.560257,0.964706,0.236311,0.379630,0.596798,3,265,82,10,canopy_absolute_baseline,Logistic Regression,0.276372,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,original_decline,1440,360,573,85,0.329939,0.560556,0.517647,0.299320,0.379310,0.451745,41,103,44,172,canopy_absolute_baseline,Random Forest,0.489577,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,original_decline,1440,360,573,85,0.363849,0.619123,0.811765,0.261364,0.395415,0.571192,16,195,69,80,canopy_relative,Logistic Regression,0.315778,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,original_decline,1440,360,573,85,0.329638,0.560171,0.247059,0.287671,0.265823,0.254237,64,52,21,223,canopy_relative,Random Forest,0.504719,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,original_decline,1440,360,573,85,0.338035,0.633540,0.517647,0.382609,0.440000,0.483516,41,71,44,204,thermal_absolute,Logistic Regression,0.380536,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,original_decline,1440,360,573,85,0.503448,0.690481,0.188235,0.800000,0.304762,0.222222,69,4,16,271,thermal_absolute,Random Forest,0.520720,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,original_decline,1440,360,573,85,0.335228,0.648556,0.835294,0.263941,0.401130,0.582923,14,198,71,77,thermal_relative,Logistic Regression,0.397147,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,original_decline,1440,360,573,85,0.381938,0.653818,0.505882,0.302817,0.378855,0.446058,42,99,43,176,thermal_relative,Random Forest,0.496456,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,original_decline,1440,360,573,85,0.314920,0.620791,0.729412,0.305419,0.430556,0.570902,23,141,62,134,trajectory_absolute,Logistic Regression,0.389766,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,original_decline,1440,360,573,85,0.371912,0.678374,0.458824,0.375000,0.412698,0.439189,46,65,39,210,trajectory_absolute,Random Forest,0.488687,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,original_decline,1440,360,573,85,0.333265,0.599957,0.882353,0.245098,0.383632,0.580495,10,231,75,44,trajectory_relative,Logistic Regression,0.279860,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,original_decline,1440,360,573,85,0.256651,0.512770,0.341176,0.276190,0.305263,0.325843,56,76,29,199,trajectory_relative,Random Forest,0.503856,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,original_decline,1440,360,573,85,0.393076,0.654075,0.588235,0.314465,0.409836,0.501002,35,109,50,166,relative_dynamic_combined,Logistic Regression,0.446490,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,original_decline,1440,360,573,85,0.507064,0.755722,0.482353,0.482353,0.482353,0.482353,44,44,41,231,relative_dynamic_combined,Random Forest,0.509847,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,original_decline,1440,360,573,85,0.376358,0.645476,0.411765,0.368421,0.388889,0.402299,50,60,35,215,relative_dynamic_plus_habitat_context,Logistic Regression,0.505774,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,original_decline,1440,360,573,85,0.507419,0.740791,0.411765,0.530303,0.463576,0.431034,50,31,35,244,relative_dynamic_plus_habitat_context,Random Forest,0.523630,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,original_decline,1440,360,547,111,0.319883,0.498535,0.828829,0.305648,0.446602,0.617450,19,209,92,40,canopy_absolute_baseline,Logistic Regression,0.329154,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,original_decline,1440,360,547,111,0.355606,0.571620,0.288288,0.363636,0.321608,0.300752,79,56,32,193,canopy_absolute_baseline,Random Forest,0.492080,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,original_decline,1440,360,547,111,0.399192,0.551322,0.639640,0.316964,0.423881,0.531437,40,153,71,96,canopy_relative,Logistic Regression,0.432081,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,original_decline,1440,360,547,111,0.402371,0.584138,0.342342,0.380000,0.360190,0.349265,73,62,38,187,canopy_relative,Random Forest,0.492778,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,original_decline,1440,360,547,111,0.451169,0.639133,0.657658,0.376289,0.478689,0.572100,38,121,73,128,thermal_absolute,Logistic Regression,0.388544,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,original_decline,1440,360,547,111,0.716809,0.813054,0.684685,0.617886,0.649573,0.670194,35,47,76,202,thermal_absolute,Random Forest,0.509706,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,original_decline,1440,360,547,111,0.393668,0.637939,0.729730,0.368182,0.489426,0.609940,30,139,81,110,thermal_relative,Logistic Regression,0.475950,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,original_decline,1440,360,547,111,0.567770,0.760936,0.621622,0.579832,0.600000,0.612789,42,50,69,199,thermal_relative,Random Forest,0.539076,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,original_decline,1440,360,547,111,0.330754,0.520315,0.594595,0.338462,0.431373,0.516432,45,129,66,120,trajectory_absolute,Logistic Regression,0.443797,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,original_decline,1440,360,547,111,0.362065,0.599732,0.342342,0.368932,0.355140,0.347349,73,65,38,184,trajectory_absolute,Random Forest,0.500242,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,original_decline,1440,360,547,111,0.329181,0.491262,0.468468,0.281081,0.351351,0.413355,59,133,52,116,trajectory_relative,Logistic Regression,0.522056,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,original_decline,1440,360,547,111,0.321055,0.503057,0.288288,0.323232,0.304762,0.294659,79,67,32,182,trajectory_relative,Random Forest,0.515299,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,original_decline,1440,360,547,111,0.467206,0.632874,0.630631,0.384615,0.477816,0.559105,41,112,70,137,relative_dynamic_combined,Logistic Regression,0.499422,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,original_decline,1440,360,547,111,0.670301,0.803683,0.486486,0.739726,0.586957,0.522244,57,19,54,230,relative_dynamic_combined,Random Forest,0.573306,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,original_decline,1440,360,547,111,0.457606,0.623539,0.693694,0.340708,0.456973,0.574627,34,149,77,100,relative_dynamic_plus_habitat_context,Logistic Regression,0.434238,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,original_decline,1440,360,547,111,0.625533,0.768769,0.513514,0.619565,0.561576,0.531716,54,35,57,214,relative_dynamic_plus_habitat_context,Random Forest,0.542370,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,original_decline,1440,360,502,156,0.470765,0.567653,0.576923,0.497238,0.534125,0.559006,66,91,90,113,canopy_absolute_baseline,Logistic Regression,0.425654,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,original_decline,1440,360,502,156,0.475670,0.524054,0.160256,0.480769,0.240385,0.184911,131,27,25,177,canopy_absolute_baseline,Random Forest,0.534641,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,original_decline,1440,360,502,156,0.656571,0.676251,0.698718,0.500000,0.582888,0.647268,47,109,109,95,canopy_relative,Logistic Regression,0.547313,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,original_decline,1440,360,502,156,0.528568,0.590781,0.301282,0.460784,0.364341,0.323691,109,55,47,149,canopy_relative,Random Forest,0.530740,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,original_decline,1440,360,502,156,0.630860,0.649730,0.782051,0.467433,0.585132,0.689266,34,139,122,65,thermal_absolute,Logistic Regression,0.381336,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,original_decline,1440,360,502,156,0.718185,0.741484,0.365385,0.740260,0.489270,0.406562,99,20,57,184,thermal_absolute,Random Forest,0.557083,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,original_decline,1440,360,502,156,0.550678,0.623020,0.653846,0.539683,0.591304,0.627306,54,87,102,117,thermal_relative,Logistic Regression,0.482776,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,original_decline,1440,360,502,156,0.601421,0.693926,0.461538,0.642857,0.537313,0.489130,84,40,72,164,thermal_relative,Random Forest,0.532709,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,original_decline,1440,360,502,156,0.448074,0.544872,0.923077,0.454259,0.608879,0.765143,12,173,144,31,trajectory_absolute,Logistic Regression,0.404197,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,original_decline,1440,360,502,156,0.480648,0.566208,0.250000,0.506494,0.334764,0.278174,117,38,39,166,trajectory_absolute,Random Forest,0.529962,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,original_decline,1440,360,502,156,0.651245,0.690642,0.487179,0.617886,0.544803,0.508701,80,47,76,157,trajectory_relative,Logistic Regression,0.456322,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,original_decline,1440,360,502,156,0.485949,0.533277,0.076923,0.521739,0.134078,0.092736,144,11,12,193,trajectory_relative,Random Forest,0.526347,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,original_decline,1440,360,502,156,0.607902,0.685395,0.910256,0.487973,0.635347,0.775956,14,149,142,55,relative_dynamic_combined,Logistic Regression,0.399059,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,original_decline,1440,360,502,156,0.746217,0.825792,0.410256,0.744186,0.528926,0.450704,92,22,64,182,relative_dynamic_combined,Random Forest,0.533672,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,original_decline,1440,360,502,156,0.525387,0.630279,0.807692,0.527197,0.637975,0.730012,30,113,126,91,relative_dynamic_plus_habitat_context,Logistic Regression,0.474936,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,original_decline,1440,360,502,156,0.743970,0.786922,0.358974,0.800000,0.495575,0.403458,100,14,56,190,relative_dynamic_plus_habitat_context,Random Forest,0.560921,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,original_decline,1440,360,527,131,0.647918,0.712757,1.000000,0.364903,0.534694,0.741789,0,228,131,1,canopy_absolute_baseline,Logistic Regression,0.354592,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,original_decline,1440,360,527,131,0.649296,0.701357,0.625954,0.518987,0.567474,0.601173,49,76,82,153,canopy_absolute_baseline,Random Forest,0.512365,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,original_decline,1440,360,527,131,0.654818,0.742158,0.740458,0.477833,0.580838,0.667125,34,106,97,123,canopy_relative,Logistic Regression,0.448757,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,original_decline,1440,360,527,131,0.665644,0.734991,0.534351,0.608696,0.569106,0.547731,61,45,70,184,canopy_relative,Random Forest,0.510488,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,original_decline,1440,360,527,131,0.594425,0.685823,0.763359,0.446429,0.563380,0.668449,31,124,100,105,thermal_absolute,Logistic Regression,0.502331,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,original_decline,1440,360,527,131,0.549041,0.692223,0.709924,0.497326,0.584906,0.654008,38,94,93,135,thermal_absolute,Random Forest,0.558490,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,original_decline,1440,360,527,131,0.409845,0.573786,0.625954,0.405941,0.492492,0.564738,49,120,82,109,thermal_relative,Logistic Regression,0.453555,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,original_decline,1440,360,527,131,0.537668,0.692690,0.442748,0.527273,0.481328,0.457413,73,52,58,177,thermal_relative,Random Forest,0.570175,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,original_decline,1440,360,527,131,0.666265,0.733658,0.740458,0.482587,0.584337,0.668966,34,104,97,125,trajectory_absolute,Logistic Regression,0.419452,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,original_decline,1440,360,527,131,0.728722,0.777693,0.580153,0.684685,0.628099,0.598425,55,35,76,194,trajectory_absolute,Random Forest,0.521366,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,original_decline,1440,360,527,131,0.639242,0.731391,0.938931,0.399351,0.560364,0.739183,8,185,123,44,trajectory_relative,Logistic Regression,0.312056,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,original_decline,1440,360,527,131,0.664834,0.694623,0.557252,0.565891,0.561538,0.558959,58,56,73,173,trajectory_relative,Random Forest,0.516778,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,original_decline,1440,360,527,131,0.647499,0.716057,0.656489,0.483146,0.556634,0.612536,45,92,86,137,relative_dynamic_combined,Logistic Regression,0.446779,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,original_decline,1440,360,527,131,0.762467,0.824127,0.633588,0.734513,0.680328,0.651491,48,30,83,199,relative_dynamic_combined,Random Forest,0.533489,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,original_decline,1440,360,527,131,0.647169,0.710424,0.564885,0.521127,0.542125,0.555556,57,68,74,161,relative_dynamic_plus_habitat_context,Logistic Regression,0.511890,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,original_decline,1440,360,527,131,0.763390,0.808927,0.603053,0.782178,0.681034,0.632000,52,22,79,207,relative_dynamic_plus_habitat_context,Random Forest,0.535266,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,original_decline,1440,360,483,175,0.721541,0.734950,1.000000,0.486111,0.654206,0.825472,0,185,175,0,canopy_absolute_baseline,Logistic Regression,0.273478,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,original_decline,1440,360,483,175,0.704874,0.698409,0.651429,0.651429,0.651429,0.651429,61,61,114,124,canopy_absolute_baseline,Random Forest,0.535741,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,original_decline,1440,360,483,175,0.729117,0.716232,0.748571,0.590090,0.659950,0.710412,44,91,131,94,canopy_relative,Logistic Regression,0.384310,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,original_decline,1440,360,483,175,0.766409,0.742734,0.565714,0.761538,0.649180,0.596386,76,31,99,154,canopy_relative,Random Forest,0.519943,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,original_decline,1440,360,483,175,0.568270,0.559753,0.885714,0.479876,0.622490,0.757576,20,168,155,17,thermal_absolute,Logistic Regression,0.439225,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,original_decline,1440,360,483,175,0.722470,0.741035,0.685714,0.666667,0.676056,0.681818,55,60,120,125,thermal_absolute,Random Forest,0.563424,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,original_decline,1440,360,483,175,0.560345,0.567815,0.771429,0.553279,0.644391,0.715042,40,109,135,76,thermal_relative,Logistic Regression,0.412872,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,original_decline,1440,360,483,175,0.564034,0.602811,0.480000,0.579310,0.525000,0.497041,91,61,84,124,thermal_relative,Random Forest,0.514732,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,original_decline,1440,360,483,175,0.743636,0.733622,0.874286,0.550360,0.675497,0.782209,22,125,153,60,trajectory_absolute,Logistic Regression,0.457995,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,original_decline,1440,360,483,175,0.798518,0.787707,0.685714,0.764331,0.722892,0.700117,55,37,120,148,trajectory_absolute,Random Forest,0.543837,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,original_decline,1440,360,483,175,0.715102,0.732571,0.942857,0.517241,0.668016,0.809617,10,154,165,31,trajectory_relative,Logistic Regression,0.355550,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,original_decline,1440,360,483,175,0.760036,0.724633,0.594286,0.707483,0.645963,0.613932,71,43,104,142,trajectory_relative,Random Forest,0.525530,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,original_decline,1440,360,483,175,0.685873,0.689853,0.622857,0.652695,0.637427,0.628604,66,58,109,127,relative_dynamic_combined,Logistic Regression,0.483269,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,original_decline,1440,360,483,175,0.844198,0.843737,0.605714,0.841270,0.704319,0.641646,69,20,106,165,relative_dynamic_combined,Random Forest,0.572322,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,original_decline,1440,360,483,175,0.692941,0.687413,0.588571,0.668831,0.626140,0.603044,72,51,103,134,relative_dynamic_plus_habitat_context,Logistic Regression,0.520329,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,original_decline,1440,360,483,175,0.833928,0.837097,0.497143,0.870000,0.632727,0.543750,88,13,87,172,relative_dynamic_plus_habitat_context,Random Forest,0.588674,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,new_transition,1440,360,259,58,0.209771,0.587006,0.551724,0.200000,0.293578,0.408163,26,128,32,174,canopy_absolute_baseline,Logistic Regression,0.449211,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,new_transition,1440,360,259,58,0.171624,0.544902,0.017241,0.058824,0.026667,0.020080,57,16,1,286,canopy_absolute_baseline,Random Forest,0.678995,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,new_transition,1440,360,259,58,0.202574,0.610014,0.844828,0.211207,0.337931,0.528017,9,183,49,119,canopy_relative,Logistic Regression,0.406144,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,new_transition,1440,360,259,58,0.193271,0.589632,0.103448,0.176471,0.130435,0.112782,52,28,6,274,canopy_relative,Random Forest,0.666496,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,new_transition,1440,360,259,58,0.235490,0.537851,0.913793,0.158683,0.270408,0.468198,5,281,53,21,thermal_absolute,Logistic Regression,0.456489,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,new_transition,1440,360,259,58,0.440815,0.725023,0.137931,0.800000,0.235294,0.165289,50,2,8,300,thermal_absolute,Random Forest,0.681490,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,new_transition,1440,360,259,58,0.184638,0.553608,0.551724,0.187135,0.279476,0.397022,26,139,32,163,thermal_relative,Logistic Regression,0.491597,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,new_transition,1440,360,259,58,0.301442,0.621403,0.189655,0.379310,0.252874,0.210728,47,18,11,284,thermal_relative,Random Forest,0.660990,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,new_transition,1440,360,259,58,0.197566,0.601621,0.706897,0.200980,0.312977,0.470183,17,163,41,139,trajectory_absolute,Logistic Regression,0.474526,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,new_transition,1440,360,259,58,0.278162,0.695707,0.120690,0.269231,0.166667,0.135659,51,19,7,283,trajectory_absolute,Random Forest,0.646939,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,new_transition,1440,360,259,58,0.215747,0.603334,0.672414,0.208556,0.318367,0.465394,19,148,39,154,trajectory_relative,Logistic Regression,0.460055,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,new_transition,1440,360,259,58,0.180646,0.568566,0.103448,0.142857,0.120000,0.109489,52,36,6,266,trajectory_relative,Random Forest,0.655464,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
