validation_scheme,heldout_band,target_definition,feature_family,model,precision_floor,decision_threshold,train_rows,test_rows,test_positive_count,pr_auc,roc_auc,recall,precision,f1,f2,false_negatives,false_positives,true_positives,true_negatives,status
three_band_holdout,band_3_north,actionable_drop,thermal_relative,Logistic Regression,0.400000,0.576165,1188,612,132,0.172014,0.362626,0.219697,0.214815,0.217228,0.218703,103.000000,106.000000,29.000000,374.000000,computed
three_band_holdout,band_3_north,actionable_drop,thermal_relative,Logistic Regression,0.500000,,1188,612,132,,,,,,,,,,,no_training_threshold_met_precision_floor
three_band_holdout,band_3_north,actionable_drop,thermal_relative,Random Forest,0.300000,0.387155,1188,612,132,0.295798,0.560164,0.500000,0.240876,0.325123,0.411471,66.000000,208.000000,66.000000,272.000000,computed
three_band_holdout,band_3_north,actionable_drop,thermal_relative,Random Forest,0.400000,0.387155,1188,612,132,0.295798,0.560164,0.500000,0.240876,0.325123,0.411471,66.000000,208.000000,66.000000,272.000000,computed
three_band_holdout,band_3_north,actionable_drop,thermal_relative,Random Forest,0.500000,0.387155,1188,612,132,0.295798,0.560164,0.500000,0.240876,0.325123,0.411471,66.000000,208.000000,66.000000,272.000000,computed
three_band_holdout,band_3_north,actionable_drop,trajectory_absolute,Logistic Regression,0.300000,0.096810,1188,612,132,0.609224,0.900063,1.000000,0.312796,0.476534,0.694737,0.000000,290.000000,132.000000,190.000000,computed
three_band_holdout,band_3_north,actionable_drop,trajectory_absolute,Logistic Regression,0.400000,0.313264,1188,612,132,0.609224,0.900063,0.977273,0.511905,0.671875,0.826923,3.000000,123.000000,129.000000,357.000000,computed
three_band_holdout,band_3_north,actionable_drop,trajectory_absolute,Logistic Regression,0.500000,0.496633,1188,612,132,0.609224,0.900063,0.674242,0.593333,0.631206,0.656342,43.000000,61.000000,89.000000,419.000000,computed
three_band_holdout,band_3_north,actionable_drop,trajectory_absolute,Random Forest,0.300000,0.513188,1188,612,132,0.658272,0.928614,0.568182,0.688073,0.622407,0.588697,57.000000,34.000000,75.000000,446.000000,computed
three_band_holdout,band_3_north,actionable_drop,trajectory_absolute,Random Forest,0.400000,0.513188,1188,612,132,0.658272,0.928614,0.568182,0.688073,0.622407,0.588697,57.000000,34.000000,75.000000,446.000000,computed
three_band_holdout,band_3_north,actionable_drop,trajectory_absolute,Random Forest,0.500000,0.513188,1188,612,132,0.658272,0.928614,0.568182,0.688073,0.622407,0.588697,57.000000,34.000000,75.000000,446.000000,computed
three_band_holdout,band_3_north,actionable_drop,trajectory_relative,Logistic Regression,0.300000,0.154303,1188,612,132,0.634426,0.866698,1.000000,0.297968,0.459130,0.679712,0.000000,311.000000,132.000000,169.000000,computed
three_band_holdout,band_3_north,actionable_drop,trajectory_relative,Logistic Regression,0.400000,0.347520,1188,612,132,0.634426,0.866698,0.916667,0.465385,0.617347,0.767766,11.000000,139.000000,121.000000,341.000000,computed
three_band_holdout,band_3_north,actionable_drop,trajectory_relative,Logistic Regression,0.500000,0.705347,1188,612,132,0.634426,0.866698,0.560606,0.540146,0.550186,0.556391,58.000000,63.000000,74.000000,417.000000,computed
three_band_holdout,band_3_north,actionable_drop,trajectory_relative,Random Forest,0.300000,0.397868,1188,612,132,0.544898,0.850347,0.727273,0.497409,0.590769,0.665742,36.000000,97.000000,96.000000,383.000000,computed
three_band_holdout,band_3_north,actionable_drop,trajectory_relative,Random Forest,0.400000,0.397868,1188,612,132,0.544898,0.850347,0.727273,0.497409,0.590769,0.665742,36.000000,97.000000,96.000000,383.000000,computed
three_band_holdout,band_3_north,actionable_drop,trajectory_relative,Random Forest,0.500000,0.397868,1188,612,132,0.544898,0.850347,0.727273,0.497409,0.590769,0.665742,36.000000,97.000000,96.000000,383.000000,computed
three_band_holdout,band_3_north,actionable_drop,relative_dynamic_combined,Logistic Regression,0.300000,0.117312,1188,612,132,0.459372,0.762484,0.954545,0.263048,0.412439,0.625621,6.000000,353.000000,126.000000,127.000000,computed
three_band_holdout,band_3_north,actionable_drop,relative_dynamic_combined,Logistic Regression,0.400000,0.257049,1188,612,132,0.459372,0.762484,0.840909,0.323615,0.467368,0.637199,21.000000,232.000000,111.000000,248.000000,computed
three_band_holdout,band_3_north,actionable_drop,relative_dynamic_combined,Logistic Regression,0.500000,0.442629,1188,612,132,0.459372,0.762484,0.628788,0.386047,0.478386,0.558546,49.000000,132.000000,83.000000,348.000000,computed
three_band_holdout,band_3_north,actionable_drop,relative_dynamic_combined,Random Forest,0.300000,0.547071,1188,612,132,0.621517,0.897285,0.500000,0.594595,0.543210,0.516432,66.000000,45.000000,66.000000,435.000000,computed
three_band_holdout,band_3_north,actionable_drop,relative_dynamic_combined,Random Forest,0.400000,0.547071,1188,612,132,0.621517,0.897285,0.500000,0.594595,0.543210,0.516432,66.000000,45.000000,66.000000,435.000000,computed
three_band_holdout,band_3_north,actionable_drop,relative_dynamic_combined,Random Forest,0.500000,0.547071,1188,612,132,0.621517,0.897285,0.500000,0.594595,0.543210,0.516432,66.000000,45.000000,66.000000,435.000000,computed
three_band_holdout,band_3_north,actionable_drop,relative_dynamic_plus_habitat_context,Logistic Regression,0.300000,0.094908,1188,612,132,0.475451,0.762500,0.984848,0.254403,0.404355,0.625602,2.000000,381.000000,130.000000,99.000000,computed
three_band_holdout,band_3_north,actionable_drop,relative_dynamic_plus_habitat_context,Logistic Regression,0.400000,0.243451,1188,612,132,0.475451,0.762500,0.871212,0.321229,0.469388,0.648984,17.000000,243.000000,115.000000,237.000000,computed
three_band_holdout,band_3_north,actionable_drop,relative_dynamic_plus_habitat_context,Logistic Regression,0.500000,0.445656,1188,612,132,0.475451,0.762500,0.621212,0.388626,0.478134,0.554804,50.000000,129.000000,82.000000,351.000000,computed
three_band_holdout,band_3_north,actionable_drop,relative_dynamic_plus_habitat_context,Random Forest,0.300000,0.568748,1188,612,132,0.685355,0.911364,0.462121,0.677778,0.549550,0.493528,71.000000,29.000000,61.000000,451.000000,computed
three_band_holdout,band_3_north,actionable_drop,relative_dynamic_plus_habitat_context,Random Forest,0.400000,0.568748,1188,612,132,0.685355,0.911364,0.462121,0.677778,0.549550,0.493528,71.000000,29.000000,61.000000,451.000000,computed
three_band_holdout,band_3_north,actionable_drop,relative_dynamic_plus_habitat_context,Random Forest,0.500000,0.568748,1188,612,132,0.685355,0.911364,0.462121,0.677778,0.549550,0.493528,71.000000,29.000000,61.000000,451.000000,computed
five_band_holdout,band_1_south,at_risk_original,canopy_absolute_baseline,Logistic Regression,0.300000,0.383929,911,248,55,0.251824,0.500047,1.000000,0.221774,0.363036,0.587607,0.000000,193.000000,55.000000,0.000000,computed
five_band_holdout,band_1_south,at_risk_original,canopy_absolute_baseline,Logistic Regression,0.400000,0.551848,911,248,55,0.251824,0.500047,0.200000,0.255814,0.224490,0.209125,44.000000,32.000000,11.000000,161.000000,computed
five_band_holdout,band_1_south,at_risk_original,canopy_absolute_baseline,Logistic Regression,0.500000,0.591029,911,248,55,0.251824,0.500047,0.127273,0.225806,0.162791,0.139442,48.000000,24.000000,7.000000,169.000000,computed
five_band_holdout,band_1_south,at_risk_original,canopy_absolute_baseline,Random Forest,0.300000,0.393618,911,248,55,0.259085,0.534432,0.618182,0.200000,0.302222,0.435897,21.000000,136.000000,34.000000,57.000000,computed
five_band_holdout,band_1_south,at_risk_original,canopy_absolute_baseline,Random Forest,0.400000,0.393618,911,248,55,0.259085,0.534432,0.618182,0.200000,0.302222,0.435897,21.000000,136.000000,34.000000,57.000000,computed
five_band_holdout,band_1_south,at_risk_original,canopy_absolute_baseline,Random Forest,0.500000,0.393618,911,248,55,0.259085,0.534432,0.618182,0.200000,0.302222,0.435897,21.000000,136.000000,34.000000,57.000000,computed
five_band_holdout,band_1_south,at_risk_original,canopy_relative,Logistic Regression,0.300000,0.133823,911,248,55,0.259018,0.566180,1.000000,0.225410,0.367893,0.592672,0.000000,189.000000,55.000000,4.000000,computed
five_band_holdout,band_1_south,at_risk_original,canopy_relative,Logistic Regression,0.400000,0.514615,911,248,55,0.259018,0.566180,0.218182,0.235294,0.226415,0.221402,43.000000,39.000000,12.000000,154.000000,computed
five_band_holdout,band_1_south,at_risk_original,canopy_relative,Logistic Regression,0.500000,0.613797,911,248,55,0.259018,0.566180,0.018182,0.111111,0.031250,0.021834,54.000000,8.000000,1.000000,185.000000,computed
five_band_holdout,band_1_south,at_risk_original,canopy_relative,Random Forest,0.300000,0.364769,911,248,55,0.259074,0.520772,0.436364,0.205128,0.279070,0.356083,31.000000,93.000000,24.000000,100.000000,computed
five_band_holdout,band_1_south,at_risk_original,canopy_relative,Random Forest,0.400000,0.364769,911,248,55,0.259074,0.520772,0.436364,0.205128,0.279070,0.356083,31.000000,93.000000,24.000000,100.000000,computed
five_band_holdout,band_1_south,at_risk_original,canopy_relative,Random Forest,0.500000,0.364769,911,248,55,0.259074,0.520772,0.436364,0.205128,0.279070,0.356083,31.000000,93.000000,24.000000,100.000000,computed
five_band_holdout,band_1_south,at_risk_original,thermal_absolute,Logistic Regression,0.300000,0.240930,911,248,55,0.324909,0.610080,1.000000,0.221774,0.363036,0.587607,0.000000,193.000000,55.000000,0.000000,computed
five_band_holdout,band_1_south,at_risk_original,thermal_absolute,Logistic Regression,0.400000,0.492335,911,248,55,0.324909,0.610080,0.672727,0.291339,0.406593,0.533141,18.000000,90.000000,37.000000,103.000000,computed
five_band_holdout,band_1_south,at_risk_original,thermal_absolute,Logistic Regression,0.500000,0.567226,911,248,55,0.324909,0.610080,0.509091,0.314607,0.388889,0.453074,27.000000,61.000000,28.000000,132.000000,computed
five_band_holdout,band_1_south,at_risk_original,thermal_absolute,Random Forest,0.300000,0.486816,911,248,55,0.473620,0.686199,0.218182,0.545455,0.311688,0.247934,43.000000,10.000000,12.000000,183.000000,computed
five_band_holdout,band_1_south,at_risk_original,thermal_absolute,Random Forest,0.400000,0.486816,911,248,55,0.473620,0.686199,0.218182,0.545455,0.311688,0.247934,43.000000,10.000000,12.000000,183.000000,computed
five_band_holdout,band_1_south,at_risk_original,thermal_absolute,Random Forest,0.500000,0.486816,911,248,55,0.473620,0.686199,0.218182,0.545455,0.311688,0.247934,43.000000,10.000000,12.000000,183.000000,computed
five_band_holdout,band_1_south,at_risk_original,thermal_relative,Logistic Regression,0.300000,0.219738,911,248,55,0.293926,0.643429,1.000000,0.221774,0.363036,0.587607,0.000000,193.000000,55.000000,0.000000,computed
five_band_holdout,band_1_south,at_risk_original,thermal_relative,Logistic Regression,0.400000,0.458598,911,248,55,0.293926,0.643429,0.854545,0.307190,0.451923,0.630027,8.000000,106.000000,47.000000,87.000000,computed
five_band_holdout,band_1_south,at_risk_original,thermal_relative,Logistic Regression,0.500000,0.666805,911,248,55,0.293926,0.643429,0.054545,0.300000,0.092308,0.065217,52.000000,7.000000,3.000000,186.000000,computed
five_band_holdout,band_1_south,at_risk_original,thermal_relative,Random Forest,0.300000,0.359544,911,248,55,0.396352,0.634668,0.600000,0.266129,0.368715,0.479651,22.000000,91.000000,33.000000,102.000000,computed
five_band_holdout,band_1_south,at_risk_original,thermal_relative,Random Forest,0.400000,0.359544,911,248,55,0.396352,0.634668,0.600000,0.266129,0.368715,0.479651,22.000000,91.000000,33.000000,102.000000,computed
five_band_holdout,band_1_south,at_risk_original,thermal_relative,Random Forest,0.500000,0.359544,911,248,55,0.396352,0.634668,0.600000,0.266129,0.368715,0.479651,22.000000,91.000000,33.000000,102.000000,computed
five_band_holdout,band_1_south,at_risk_original,trajectory_absolute,Logistic Regression,0.300000,0.196304,911,248,55,0.295289,0.586905,1.000000,0.227273,0.370370,0.595238,0.000000,187.000000,55.000000,6.000000,computed
five_band_holdout,band_1_south,at_risk_original,trajectory_absolute,Logistic Regression,0.400000,0.530248,911,248,55,0.295289,0.586905,0.436364,0.342857,0.384000,0.413793,31.000000,46.000000,24.000000,147.000000,computed
five_band_holdout,band_1_south,at_risk_original,trajectory_absolute,Logistic Regression,0.500000,0.632276,911,248,55,0.295289,0.586905,0.000000,0.000000,0.000000,0.000000,55.000000,1.000000,0.000000,192.000000,computed
five_band_holdout,band_1_south,at_risk_original,trajectory_absolute,Random Forest,0.300000,0.532518,911,248,55,0.371831,0.654828,0.345455,0.452381,0.391753,0.362595,36.000000,23.000000,19.000000,170.000000,computed
five_band_holdout,band_1_south,at_risk_original,trajectory_absolute,Random Forest,0.400000,0.532518,911,248,55,0.371831,0.654828,0.345455,0.452381,0.391753,0.362595,36.000000,23.000000,19.000000,170.000000,computed
five_band_holdout,band_1_south,at_risk_original,trajectory_absolute,Random Forest,0.500000,0.532518,911,248,55,0.371831,0.654828,0.345455,0.452381,0.391753,0.362595,36.000000,23.000000,19.000000,170.000000,computed
five_band_holdout,band_1_south,at_risk_original,trajectory_relative,Logistic Regression,0.300000,0.389801,911,248,55,0.261173,0.564767,1.000000,0.222672,0.364238,0.588865,0.000000,192.000000,55.000000,1.000000,computed
five_band_holdout,band_1_south,at_risk_original,trajectory_relative,Logistic Regression,0.400000,0.563235,911,248,55,0.261173,0.564767,0.181818,0.232558,0.204082,0.190114,45.000000,33.000000,10.000000,160.000000,computed
five_band_holdout,band_1_south,at_risk_original,trajectory_relative,Logistic Regression,0.500000,,911,248,55,,,,,,,,,,,no_training_threshold_met_precision_floor
five_band_holdout,band_1_south,at_risk_original,trajectory_relative,Random Forest,0.300000,0.378139,911,248,55,0.236125,0.464060,0.472727,0.194030,0.275132,0.367232,29.000000,108.000000,26.000000,85.000000,computed
five_band_holdout,band_1_south,at_risk_original,trajectory_relative,Random Forest,0.400000,0.378139,911,248,55,0.236125,0.464060,0.472727,0.194030,0.275132,0.367232,29.000000,108.000000,26.000000,85.000000,computed
five_band_holdout,band_1_south,at_risk_original,trajectory_relative,Random Forest,0.500000,0.378139,911,248,55,0.236125,0.464060,0.472727,0.194030,0.275132,0.367232,29.000000,108.000000,26.000000,85.000000,computed
five_band_holdout,band_1_south,at_risk_original,relative_dynamic_combined,Logistic Regression,0.300000,0.049030,911,248,55,0.276748,0.609703,1.000000,0.226337,0.369128,0.593952,0.000000,188.000000,55.000000,5.000000,computed
five_band_holdout,band_1_south,at_risk_original,relative_dynamic_combined,Logistic Regression,0.400000,0.343367,911,248,55,0.276748,0.609703,0.727273,0.272109,0.396040,0.544959,15.000000,107.000000,40.000000,86.000000,computed
five_band_holdout,band_1_south,at_risk_original,relative_dynamic_combined,Logistic Regression,0.500000,0.500701,911,248,55,0.276748,0.609703,0.454545,0.324675,0.378788,0.420875,30.000000,52.000000,25.000000,141.000000,computed
five_band_holdout,band_1_south,at_risk_original,relative_dynamic_combined,Random Forest,0.300000,0.510166,911,248,55,0.510703,0.757513,0.418182,0.511111,0.460000,0.433962,32.000000,22.000000,23.000000,171.000000,computed
five_band_holdout,band_1_south,at_risk_original,relative_dynamic_combined,Random Forest,0.400000,0.510166,911,248,55,0.510703,0.757513,0.418182,0.511111,0.460000,0.433962,32.000000,22.000000,23.000000,171.000000,computed
five_band_holdout,band_1_south,at_risk_original,relative_dynamic_combined,Random Forest,0.500000,0.510166,911,248,55,0.510703,0.757513,0.418182,0.511111,0.460000,0.433962,32.000000,22.000000,23.000000,171.000000,computed
five_band_holdout,band_1_south,at_risk_original,relative_dynamic_plus_habitat_context,Logistic Regression,0.300000,0.047567,911,248,55,0.262971,0.590014,1.000000,0.225410,0.367893,0.592672,0.000000,189.000000,55.000000,4.000000,computed
five_band_holdout,band_1_south,at_risk_original,relative_dynamic_plus_habitat_context,Logistic Regression,0.400000,0.314945,911,248,55,0.262971,0.590014,0.727273,0.273973,0.398010,0.546448,15.000000,106.000000,40.000000,87.000000,computed
five_band_holdout,band_1_south,at_risk_original,relative_dynamic_plus_habitat_context,Logistic Regression,0.500000,0.498359,911,248,55,0.262971,0.590014,0.345455,0.296875,0.319328,0.334507,36.000000,45.000000,19.000000,148.000000,computed
five_band_holdout,band_1_south,at_risk_original,relative_dynamic_plus_habitat_context,Random Forest,0.300000,0.552391,911,248,55,0.474414,0.730193,0.218182,0.545455,0.311688,0.247934,43.000000,10.000000,12.000000,183.000000,computed
five_band_holdout,band_1_south,at_risk_original,relative_dynamic_plus_habitat_context,Random Forest,0.400000,0.552391,911,248,55,0.474414,0.730193,0.218182,0.545455,0.311688,0.247934,43.000000,10.000000,12.000000,183.000000,computed
five_band_holdout,band_1_south,at_risk_original,relative_dynamic_plus_habitat_context,Random Forest,0.500000,0.552391,911,248,55,0.474414,0.730193,0.218182,0.545455,0.311688,0.247934,43.000000,10.000000,12.000000,183.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,canopy_absolute_baseline,Logistic Regression,0.300000,0.430512,873,286,81,0.261579,0.465041,0.901235,0.273408,0.419540,0.617597,8.000000,194.000000,73.000000,11.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,canopy_absolute_baseline,Logistic Regression,0.400000,0.545540,873,286,81,0.261579,0.465041,0.160494,0.240741,0.192593,0.171958,68.000000,41.000000,13.000000,164.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,canopy_absolute_baseline,Logistic Regression,0.500000,0.599014,873,286,81,0.261579,0.465041,0.000000,0.000000,0.000000,0.000000,81.000000,5.000000,0.000000,200.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,canopy_absolute_baseline,Random Forest,0.300000,0.413762,873,286,81,0.288816,0.503643,0.506173,0.303704,0.379630,0.446623,40.000000,94.000000,41.000000,111.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,canopy_absolute_baseline,Random Forest,0.400000,0.413762,873,286,81,0.288816,0.503643,0.506173,0.303704,0.379630,0.446623,40.000000,94.000000,41.000000,111.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,canopy_absolute_baseline,Random Forest,0.500000,0.413762,873,286,81,0.288816,0.503643,0.506173,0.303704,0.379630,0.446623,40.000000,94.000000,41.000000,111.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,canopy_relative,Logistic Regression,0.300000,0.205630,873,286,81,0.295395,0.509545,1.000000,0.284211,0.442623,0.665025,0.000000,204.000000,81.000000,1.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,canopy_relative,Logistic Regression,0.400000,0.504415,873,286,81,0.295395,0.509545,0.518519,0.281879,0.365217,0.443975,39.000000,107.000000,42.000000,98.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,canopy_relative,Logistic Regression,0.500000,0.609870,873,286,81,0.295395,0.509545,0.209877,0.265625,0.234483,0.219072,64.000000,47.000000,17.000000,158.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,canopy_relative,Random Forest,0.300000,0.377047,873,286,81,0.323836,0.523637,0.666667,0.306818,0.420233,0.540000,27.000000,122.000000,54.000000,83.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,canopy_relative,Random Forest,0.400000,0.377047,873,286,81,0.323836,0.523637,0.666667,0.306818,0.420233,0.540000,27.000000,122.000000,54.000000,83.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,canopy_relative,Random Forest,0.500000,0.377047,873,286,81,0.323836,0.523637,0.666667,0.306818,0.420233,0.540000,27.000000,122.000000,54.000000,83.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,thermal_absolute,Logistic Regression,0.300000,0.282114,873,286,81,0.403344,0.656640,1.000000,0.288256,0.447514,0.669421,0.000000,200.000000,81.000000,5.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,thermal_absolute,Logistic Regression,0.400000,0.528708,873,286,81,0.403344,0.656640,0.530864,0.413462,0.464865,0.502336,38.000000,61.000000,43.000000,144.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,thermal_absolute,Logistic Regression,0.500000,0.617740,873,286,81,0.403344,0.656640,0.308642,0.510204,0.384615,0.335121,56.000000,24.000000,25.000000,181.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,thermal_absolute,Random Forest,0.300000,0.429354,873,286,81,0.711806,0.819542,0.790123,0.435374,0.561404,0.679406,17.000000,83.000000,64.000000,122.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,thermal_absolute,Random Forest,0.400000,0.429354,873,286,81,0.711806,0.819542,0.790123,0.435374,0.561404,0.679406,17.000000,83.000000,64.000000,122.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,thermal_absolute,Random Forest,0.500000,0.429354,873,286,81,0.711806,0.819542,0.790123,0.435374,0.561404,0.679406,17.000000,83.000000,64.000000,122.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,thermal_relative,Logistic Regression,0.300000,0.326294,873,286,81,0.355960,0.623276,0.987654,0.294118,0.453258,0.671141,1.000000,192.000000,80.000000,13.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,thermal_relative,Logistic Regression,0.400000,0.464370,873,286,81,0.355960,0.623276,0.901235,0.354369,0.508711,0.688679,8.000000,133.000000,73.000000,72.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,thermal_relative,Logistic Regression,0.500000,0.666245,873,286,81,0.355960,0.623276,0.049383,0.285714,0.084211,0.059172,77.000000,10.000000,4.000000,195.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,thermal_relative,Random Forest,0.300000,0.434506,873,286,81,0.593895,0.757754,0.753086,0.406667,0.528139,0.643460,20.000000,89.000000,61.000000,116.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,thermal_relative,Random Forest,0.400000,0.434506,873,286,81,0.593895,0.757754,0.753086,0.406667,0.528139,0.643460,20.000000,89.000000,61.000000,116.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,thermal_relative,Random Forest,0.500000,0.434506,873,286,81,0.593895,0.757754,0.753086,0.406667,0.528139,0.643460,20.000000,89.000000,61.000000,116.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,trajectory_absolute,Logistic Regression,0.300000,0.201421,873,286,81,0.255100,0.474797,1.000000,0.287234,0.446281,0.668317,0.000000,201.000000,81.000000,4.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,trajectory_absolute,Logistic Regression,0.400000,0.511420,873,286,81,0.255100,0.474797,0.629630,0.288136,0.395349,0.508982,30.000000,126.000000,51.000000,79.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,trajectory_absolute,Logistic Regression,0.500000,0.630092,873,286,81,0.255100,0.474797,0.185185,0.214286,0.198675,0.190355,66.000000,55.000000,15.000000,150.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,trajectory_absolute,Random Forest,0.300000,0.528682,873,286,81,0.317593,0.574104,0.395062,0.313725,0.349727,0.375587,49.000000,70.000000,32.000000,135.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,trajectory_absolute,Random Forest,0.400000,0.528682,873,286,81,0.317593,0.574104,0.395062,0.313725,0.349727,0.375587,49.000000,70.000000,32.000000,135.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,trajectory_absolute,Random Forest,0.500000,0.528682,873,286,81,0.317593,0.574104,0.395062,0.313725,0.349727,0.375587,49.000000,70.000000,32.000000,135.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,trajectory_relative,Logistic Regression,0.300000,0.318463,873,286,81,0.238757,0.428967,1.000000,0.286219,0.445055,0.667216,0.000000,202.000000,81.000000,3.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,trajectory_relative,Logistic Regression,0.400000,0.567051,873,286,81,0.238757,0.428967,0.395062,0.235294,0.294931,0.347826,49.000000,104.000000,32.000000,101.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,trajectory_relative,Logistic Regression,0.500000,0.606957,873,286,81,0.238757,0.428967,0.222222,0.200000,0.210526,0.217391,63.000000,72.000000,18.000000,133.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,trajectory_relative,Random Forest,0.300000,0.353583,873,286,81,0.252709,0.446914,0.703704,0.262673,0.382550,0.526802,24.000000,160.000000,57.000000,45.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,trajectory_relative,Random Forest,0.400000,0.353583,873,286,81,0.252709,0.446914,0.703704,0.262673,0.382550,0.526802,24.000000,160.000000,57.000000,45.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,trajectory_relative,Random Forest,0.500000,0.353583,873,286,81,0.252709,0.446914,0.703704,0.262673,0.382550,0.526802,24.000000,160.000000,57.000000,45.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,relative_dynamic_combined,Logistic Regression,0.300000,0.085964,873,286,81,0.423228,0.670039,1.000000,0.285211,0.443836,0.666118,0.000000,203.000000,81.000000,2.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,relative_dynamic_combined,Logistic Regression,0.400000,0.393528,873,286,81,0.423228,0.670039,0.876543,0.339713,0.489655,0.666041,10.000000,138.000000,71.000000,67.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,relative_dynamic_combined,Logistic Regression,0.500000,0.553975,873,286,81,0.423228,0.670039,0.518519,0.365217,0.428571,0.478360,39.000000,73.000000,42.000000,132.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,relative_dynamic_combined,Random Forest,0.300000,0.499465,873,286,81,0.585358,0.768805,0.567901,0.554217,0.560976,0.565111,35.000000,37.000000,46.000000,168.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,relative_dynamic_combined,Random Forest,0.400000,0.499465,873,286,81,0.585358,0.768805,0.567901,0.554217,0.560976,0.565111,35.000000,37.000000,46.000000,168.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,relative_dynamic_combined,Random Forest,0.500000,0.499465,873,286,81,0.585358,0.768805,0.567901,0.554217,0.560976,0.565111,35.000000,37.000000,46.000000,168.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,relative_dynamic_plus_habitat_context,Logistic Regression,0.300000,0.087656,873,286,81,0.403035,0.655465,1.000000,0.286219,0.445055,0.667216,0.000000,202.000000,81.000000,3.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,relative_dynamic_plus_habitat_context,Logistic Regression,0.400000,0.378493,873,286,81,0.403035,0.655465,0.876543,0.322727,0.471761,0.652574,10.000000,149.000000,71.000000,56.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,relative_dynamic_plus_habitat_context,Logistic Regression,0.500000,0.538097,873,286,81,0.403035,0.655465,0.641975,0.382353,0.479263,0.565217,29.000000,84.000000,52.000000,121.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,relative_dynamic_plus_habitat_context,Random Forest,0.300000,0.579419,873,286,81,0.569234,0.755977,0.407407,0.647059,0.500000,0.440000,48.000000,18.000000,33.000000,187.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,relative_dynamic_plus_habitat_context,Random Forest,0.400000,0.579419,873,286,81,0.569234,0.755977,0.407407,0.647059,0.500000,0.440000,48.000000,18.000000,33.000000,187.000000,computed
five_band_holdout,band_2_south_central,at_risk_original,relative_dynamic_plus_habitat_context,Random Forest,0.500000,0.579419,873,286,81,0.569234,0.755977,0.407407,0.647059,0.500000,0.440000,48.000000,18.000000,33.000000,187.000000,computed
five_band_holdout,band_3_central,at_risk_original,canopy_absolute_baseline,Logistic Regression,0.300000,0.518269,822,337,137,0.333709,0.358905,0.467153,0.318408,0.378698,0.427236,73.000000,137.000000,64.000000,63.000000,computed
five_band_holdout,band_3_central,at_risk_original,canopy_absolute_baseline,Logistic Regression,0.400000,0.557754,822,337,137,0.333709,0.358905,0.299270,0.344538,0.320312,0.307346,96.000000,78.000000,41.000000,122.000000,computed
five_band_holdout,band_3_central,at_risk_original,canopy_absolute_baseline,Logistic Regression,0.500000,,822,337,137,,,,,,,,,,,no_training_threshold_met_precision_floor
five_band_holdout,band_3_central,at_risk_original,canopy_absolute_baseline,Random Forest,0.300000,0.415005,822,337,137,0.437819,0.524653,0.503650,0.425926,0.461538,0.485915,68.000000,93.000000,69.000000,107.000000,computed
