target_definition,target_column,feature_family,model,learning_strategy,sampling_ratio,hard_negative_rule,precision_floor,threshold,selection_split,pr_auc,roc_auc,recall,precision,f1,f2,false_negatives,false_positives,true_positives,true_negatives,selected_threshold,selected_for_precision_floor,precision_floor_fallback_used
new_transition,new_decline_event_next,CRW_composite,LightGBM,hard_negative_threshold_tuned,3.214815,hard_negative_any,0.500000,0.100000,validation,0.141999,0.562118,1.000000,0.121387,0.216495,0.408560,0,152,21,27,0.100000,True,True
new_transition,new_decline_event_next,CRW_composite,LightGBM,hard_negative_threshold_tuned,3.214815,hard_negative_any,0.500000,0.150000,validation,0.141999,0.562118,0.619048,0.121495,0.203125,0.340314,8,94,13,85,0.100000,False,True
new_transition,new_decline_event_next,CRW_composite,LightGBM,hard_negative_threshold_tuned,3.214815,hard_negative_any,0.500000,0.200000,validation,0.141999,0.562118,0.238095,0.086207,0.126582,0.176056,16,53,5,126,0.100000,False,True
new_transition,new_decline_event_next,CRW_composite,LightGBM,hard_negative_threshold_tuned,3.214815,hard_negative_any,0.500000,0.250000,validation,0.141999,0.562118,0.190476,0.108108,0.137931,0.165289,17,33,4,146,0.100000,False,True
new_transition,new_decline_event_next,CRW_composite,LightGBM,hard_negative_threshold_tuned,3.214815,hard_negative_any,0.500000,0.300000,validation,0.141999,0.562118,0.095238,0.117647,0.105263,0.099010,19,15,2,164,0.100000,False,True
new_transition,new_decline_event_next,CRW_composite,LightGBM,hard_negative_threshold_tuned,3.214815,hard_negative_any,0.500000,0.400000,validation,0.141999,0.562118,0.047619,0.142857,0.071429,0.054945,20,6,1,173,0.100000,False,True
new_transition,new_decline_event_next,CRW_composite,LightGBM,hard_negative_threshold_tuned,3.214815,hard_negative_any,0.500000,0.500000,validation,0.141999,0.562118,0.000000,0.000000,0.000000,0.000000,21,1,0,178,0.100000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.050000,validation,0.140689,0.538840,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,True,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.100000,validation,0.140689,0.538840,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.150000,validation,0.140689,0.538840,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.200000,validation,0.140689,0.538840,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.250000,validation,0.140689,0.538840,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.300000,validation,0.140689,0.538840,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.400000,validation,0.140689,0.538840,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.500000,validation,0.140689,0.538840,0.380952,0.133333,0.197531,0.277778,13,52,8,127,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.050000,validation,0.140689,0.538840,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,True,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.100000,validation,0.140689,0.538840,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.150000,validation,0.140689,0.538840,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.200000,validation,0.140689,0.538840,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.250000,validation,0.140689,0.538840,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.300000,validation,0.140689,0.538840,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.400000,validation,0.140689,0.538840,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.500000,validation,0.140689,0.538840,0.380952,0.133333,0.197531,0.277778,13,52,8,127,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.050000,validation,0.140689,0.538840,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,True,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.100000,validation,0.140689,0.538840,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.150000,validation,0.140689,0.538840,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.200000,validation,0.140689,0.538840,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.250000,validation,0.140689,0.538840,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.300000,validation,0.140689,0.538840,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.400000,validation,0.140689,0.538840,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.500000,validation,0.140689,0.538840,0.380952,0.133333,0.197531,0.277778,13,52,8,127,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.050000,validation,0.150125,0.586725,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.400000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.100000,validation,0.150125,0.586725,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.400000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.150000,validation,0.150125,0.586725,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.400000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.200000,validation,0.150125,0.586725,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.400000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.250000,validation,0.150125,0.586725,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.400000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.300000,validation,0.150125,0.586725,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.400000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.400000,validation,0.150125,0.586725,0.904762,0.110465,0.196891,0.371094,2,153,19,26,0.400000,True,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.500000,validation,0.150125,0.586725,0.666667,0.129630,0.217054,0.364583,7,94,14,85,0.400000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.050000,validation,0.150125,0.586725,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.400000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.100000,validation,0.150125,0.586725,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.400000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.150000,validation,0.150125,0.586725,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.400000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.200000,validation,0.150125,0.586725,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.400000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.250000,validation,0.150125,0.586725,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.400000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.300000,validation,0.150125,0.586725,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.400000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.400000,validation,0.150125,0.586725,0.904762,0.110465,0.196891,0.371094,2,153,19,26,0.400000,True,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.500000,validation,0.150125,0.586725,0.666667,0.129630,0.217054,0.364583,7,94,14,85,0.400000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.050000,validation,0.150125,0.586725,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.400000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.100000,validation,0.150125,0.586725,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.400000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.150000,validation,0.150125,0.586725,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.400000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.200000,validation,0.150125,0.586725,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.400000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.250000,validation,0.150125,0.586725,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.400000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.300000,validation,0.150125,0.586725,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.400000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.400000,validation,0.150125,0.586725,0.904762,0.110465,0.196891,0.371094,2,153,19,26,0.400000,True,True
new_transition,new_decline_event_next,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.500000,validation,0.150125,0.586725,0.666667,0.129630,0.217054,0.364583,7,94,14,85,0.400000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.050000,validation,0.159121,0.572892,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,True,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.100000,validation,0.159121,0.572892,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.150000,validation,0.159121,0.572892,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.200000,validation,0.159121,0.572892,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.250000,validation,0.159121,0.572892,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.300000,validation,0.159121,0.572892,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.400000,validation,0.159121,0.572892,0.904762,0.103261,0.185366,0.354478,2,165,19,14,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.500000,validation,0.159121,0.572892,0.619048,0.130000,0.214876,0.353261,8,87,13,92,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.050000,validation,0.159121,0.572892,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,True,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.100000,validation,0.159121,0.572892,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.150000,validation,0.159121,0.572892,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.200000,validation,0.159121,0.572892,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.250000,validation,0.159121,0.572892,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.300000,validation,0.159121,0.572892,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.400000,validation,0.159121,0.572892,0.904762,0.103261,0.185366,0.354478,2,165,19,14,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.500000,validation,0.159121,0.572892,0.619048,0.130000,0.214876,0.353261,8,87,13,92,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.050000,validation,0.159121,0.572892,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,True,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.100000,validation,0.159121,0.572892,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.150000,validation,0.159121,0.572892,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.200000,validation,0.159121,0.572892,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.250000,validation,0.159121,0.572892,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.300000,validation,0.159121,0.572892,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.400000,validation,0.159121,0.572892,0.904762,0.103261,0.185366,0.354478,2,165,19,14,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.500000,validation,0.159121,0.572892,0.619048,0.130000,0.214876,0.353261,8,87,13,92,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.050000,validation,0.159868,0.593110,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.500000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.100000,validation,0.159868,0.593110,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.500000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.150000,validation,0.159868,0.593110,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.500000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.200000,validation,0.159868,0.593110,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.500000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.250000,validation,0.159868,0.593110,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.500000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.300000,validation,0.159868,0.593110,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.500000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.400000,validation,0.159868,0.593110,0.904762,0.103261,0.185366,0.354478,2,165,19,14,0.500000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.300000,0.500000,validation,0.159868,0.593110,0.666667,0.134615,0.224000,0.372340,7,90,14,89,0.500000,True,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.050000,validation,0.159868,0.593110,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.500000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.100000,validation,0.159868,0.593110,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.500000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.150000,validation,0.159868,0.593110,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.500000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.200000,validation,0.159868,0.593110,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.500000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.250000,validation,0.159868,0.593110,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.500000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.300000,validation,0.159868,0.593110,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.500000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.400000,validation,0.159868,0.593110,0.904762,0.103261,0.185366,0.354478,2,165,19,14,0.500000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.400000,0.500000,validation,0.159868,0.593110,0.666667,0.134615,0.224000,0.372340,7,90,14,89,0.500000,True,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.050000,validation,0.159868,0.593110,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.500000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.100000,validation,0.159868,0.593110,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.500000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.150000,validation,0.159868,0.593110,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.500000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.200000,validation,0.159868,0.593110,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.500000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.250000,validation,0.159868,0.593110,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.500000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.300000,validation,0.159868,0.593110,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.500000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.400000,validation,0.159868,0.593110,0.904762,0.103261,0.185366,0.354478,2,165,19,14,0.500000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,LightGBM,class_weighted_threshold_tuned,4.185185,not_applicable,0.500000,0.500000,validation,0.159868,0.593110,0.666667,0.134615,0.224000,0.372340,7,90,14,89,0.500000,True,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,positive_oversampling_threshold_tuned,1.000000,not_applicable,0.300000,0.050000,validation,0.120504,0.499468,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,True,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,positive_oversampling_threshold_tuned,1.000000,not_applicable,0.300000,0.100000,validation,0.120504,0.499468,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,positive_oversampling_threshold_tuned,1.000000,not_applicable,0.300000,0.150000,validation,0.120504,0.499468,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,positive_oversampling_threshold_tuned,1.000000,not_applicable,0.300000,0.200000,validation,0.120504,0.499468,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,positive_oversampling_threshold_tuned,1.000000,not_applicable,0.300000,0.250000,validation,0.120504,0.499468,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,positive_oversampling_threshold_tuned,1.000000,not_applicable,0.300000,0.300000,validation,0.120504,0.499468,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,positive_oversampling_threshold_tuned,1.000000,not_applicable,0.300000,0.400000,validation,0.120504,0.499468,0.952381,0.102041,0.184332,0.357143,1,176,20,3,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,positive_oversampling_threshold_tuned,1.000000,not_applicable,0.300000,0.500000,validation,0.120504,0.499468,0.428571,0.118421,0.185567,0.281250,12,67,9,112,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,positive_oversampling_threshold_tuned,1.000000,not_applicable,0.400000,0.050000,validation,0.120504,0.499468,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,True,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,positive_oversampling_threshold_tuned,1.000000,not_applicable,0.400000,0.100000,validation,0.120504,0.499468,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,positive_oversampling_threshold_tuned,1.000000,not_applicable,0.400000,0.150000,validation,0.120504,0.499468,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,positive_oversampling_threshold_tuned,1.000000,not_applicable,0.400000,0.200000,validation,0.120504,0.499468,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,positive_oversampling_threshold_tuned,1.000000,not_applicable,0.400000,0.250000,validation,0.120504,0.499468,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,positive_oversampling_threshold_tuned,1.000000,not_applicable,0.400000,0.300000,validation,0.120504,0.499468,1.000000,0.105000,0.190045,0.369718,0,179,21,0,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,positive_oversampling_threshold_tuned,1.000000,not_applicable,0.400000,0.400000,validation,0.120504,0.499468,0.952381,0.102041,0.184332,0.357143,1,176,20,3,0.050000,False,True
new_transition,new_decline_event_next,bathymetry_habitat,Logistic Regression,positive_oversampling_threshold_tuned,1.000000,not_applicable,0.400000,0.500000,validation,0.120504,0.499468,0.428571,0.118421,0.185567,0.281250,12,67,9,112,0.050000,False,True
