source_table,experiment_layer,target_definition,normalized_target,feature_family,normalized_feature_family,model,learning_strategy,threshold,pr_auc,roc_auc,recall,precision,f1,f2,false_negatives,false_positives,true_positives,true_negatives,train_positive_count,validation_positive_count,test_positive_count,n_train,n_validation,n_test,event_prevalence_test,status,notes
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M3_buffer_50km,multiscale_environment,Logistic Regression L2,region_holdout,,0.7608598545294594,0.8709914680788468,0.7272727272727273,0.7272727272727273,0.7272727272727273,,,,,,,,33.0,512.0,,136.0,0.2426470588235294,computed,held_out_region=Central California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M3_buffer_75km,multiscale_environment,Logistic Regression L2,region_holdout,,0.7690774841779136,0.8720211827007943,0.7878787878787878,0.7647058823529411,0.7761194029850746,,,,,,,,33.0,512.0,,136.0,0.2426470588235294,computed,held_out_region=Central California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M0_nearest_grid_baseline,multiscale_environment,Logistic Regression L2,region_holdout,,0.0714285714285714,0.7936507936507936,1.0,0.0163934426229508,0.032258064516129,,,,,,,,1.0,1088.0,,64.0,0.015625,computed,held_out_region=Northern California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M1_idw_k4_main_interpolation,multiscale_environment,Logistic Regression L2,region_holdout,,0.0277777777777777,0.4444444444444444,1.0,0.0163934426229508,0.032258064516129,,,,,,,,1.0,1088.0,,64.0,0.015625,computed,held_out_region=Northern California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M2_idw_k8_sensitivity,multiscale_environment,Logistic Regression L2,region_holdout,,0.0277777777777777,0.4444444444444444,1.0,0.0163934426229508,0.032258064516129,,,,,,,,1.0,1088.0,,64.0,0.015625,computed,held_out_region=Northern California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M3_buffer_25km,multiscale_environment,Logistic Regression L2,region_holdout,,0.0625,0.7619047619047619,1.0,0.0163934426229508,0.032258064516129,,,,,,,,1.0,1088.0,,64.0,0.015625,computed,held_out_region=Northern California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M3_fixed_30km_buffer,multiscale_environment,Logistic Regression L2,region_holdout,,0.0714285714285714,0.7936507936507937,1.0,0.0163934426229508,0.032258064516129,,,,,,,,1.0,1088.0,,64.0,0.015625,computed,held_out_region=Northern California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M3_buffer_50km,multiscale_environment,Logistic Regression L2,region_holdout,,0.0555555555555555,0.7301587301587302,1.0,0.0163934426229508,0.032258064516129,,,,,,,,1.0,1088.0,,64.0,0.015625,computed,held_out_region=Northern California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M3_buffer_75km,multiscale_environment,Logistic Regression L2,region_holdout,,0.0454545454545454,0.6666666666666666,1.0,0.0163934426229508,0.032258064516129,,,,,,,,1.0,1088.0,,64.0,0.015625,computed,held_out_region=Northern California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M0_nearest_grid_baseline,multiscale_environment,Random Forest,temporal_holdout,,0.1992795841891905,0.5908043940467753,0.7647058823529411,0.2363636363636363,0.3611111111111111,,,,,,,,34.0,1400.0,,200.0,0.17,computed,held_out_region=none
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M1_idw_k4_main_interpolation,multiscale_environment,Random Forest,temporal_holdout,,0.302270883624946,0.6368710134656272,0.5,0.2151898734177215,0.3008849557522124,,,,,,,,34.0,1400.0,,200.0,0.17,computed,held_out_region=none
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M2_idw_k8_sensitivity,multiscale_environment,Random Forest,temporal_holdout,,0.2698481497360258,0.6261516654854713,0.4705882352941176,0.2191780821917808,0.2990654205607476,,,,,,,,34.0,1400.0,,200.0,0.17,computed,held_out_region=none
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M3_buffer_25km,multiscale_environment,Random Forest,temporal_holdout,,0.1666176983345676,0.5147944720056697,0.5,0.1650485436893204,0.2481751824817518,,,,,,,,34.0,1400.0,,200.0,0.17,computed,held_out_region=none
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M3_fixed_30km_buffer,multiscale_environment,Random Forest,temporal_holdout,,0.1744216497412705,0.5303862508858965,0.4411764705882353,0.1704545454545454,0.2459016393442623,,,,,,,,34.0,1400.0,,200.0,0.17,computed,held_out_region=none
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M3_buffer_50km,multiscale_environment,Random Forest,temporal_holdout,,0.15615973673269,0.476169383416017,0.4117647058823529,0.1308411214953271,0.1985815602836879,,,,,,,,34.0,1400.0,,200.0,0.17,computed,held_out_region=none
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M3_buffer_75km,multiscale_environment,Random Forest,temporal_holdout,,0.1886891979905577,0.5062012756909993,0.7058823529411765,0.1935483870967742,0.3037974683544304,,,,,,,,34.0,1400.0,,200.0,0.17,computed,held_out_region=none
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M4_multiscale_random_forest,multiscale_environment,Random Forest,temporal_holdout,,0.1516225716894824,0.4766123316796598,0.1764705882352941,0.0789473684210526,0.109090909090909,,,,,,,,34.0,1400.0,,200.0,0.17,computed,held_out_region=none
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M0_nearest_grid_baseline,multiscale_environment,Random Forest,region_holdout,,0.7773468553982561,0.8765813474551338,0.5454545454545454,0.72,0.6206896551724138,,,,,,,,33.0,512.0,,136.0,0.2426470588235294,computed,held_out_region=Central California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M1_idw_k4_main_interpolation,multiscale_environment,Random Forest,region_holdout,,0.701181362011218,0.8106796116504854,0.4848484848484848,0.8421052631578947,0.6153846153846154,,,,,,,,33.0,512.0,,136.0,0.2426470588235294,computed,held_out_region=Central California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M2_idw_k8_sensitivity,multiscale_environment,Random Forest,region_holdout,,0.7166609217665696,0.8336275375110326,0.4848484848484848,0.7619047619047619,0.5925925925925926,,,,,,,,33.0,512.0,,136.0,0.2426470588235294,computed,held_out_region=Central California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M3_buffer_25km,multiscale_environment,Random Forest,region_holdout,,0.6926911730247804,0.8487790526625478,0.4848484848484848,0.64,0.5517241379310345,,,,,,,,33.0,512.0,,136.0,0.2426470588235294,computed,held_out_region=Central California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M3_fixed_30km_buffer,multiscale_environment,Random Forest,region_holdout,,0.7271238412854888,0.8462783171521037,0.4848484848484848,0.6956521739130435,0.5714285714285714,,,,,,,,33.0,512.0,,136.0,0.2426470588235294,computed,held_out_region=Central California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M3_buffer_50km,multiscale_environment,Random Forest,region_holdout,,0.7369502394602339,0.8377463959988232,0.5151515151515151,0.68,0.5862068965517241,,,,,,,,33.0,512.0,,136.0,0.2426470588235294,computed,held_out_region=Central California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M3_buffer_75km,multiscale_environment,Random Forest,region_holdout,,0.7297941849155432,0.8602530155928215,0.3636363636363636,0.8,0.5,,,,,,,,33.0,512.0,,136.0,0.2426470588235294,computed,held_out_region=Central California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M4_multiscale_random_forest,multiscale_environment,Random Forest,region_holdout,,0.8027681635684336,0.8879082082965578,0.5454545454545454,0.8571428571428571,0.6666666666666666,,,,,,,,33.0,512.0,,136.0,0.2426470588235294,computed,held_out_region=Central California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M0_nearest_grid_baseline,multiscale_environment,Random Forest,region_holdout,,0.1111111111111111,0.873015873015873,1.0,0.0294117647058823,0.0571428571428571,,,,,,,,1.0,1088.0,,64.0,0.015625,computed,held_out_region=Northern California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M1_idw_k4_main_interpolation,multiscale_environment,Random Forest,region_holdout,,0.0277777777777777,0.4444444444444444,0.0,0.0,0.0,,,,,,,,1.0,1088.0,,64.0,0.015625,computed,held_out_region=Northern California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M2_idw_k8_sensitivity,multiscale_environment,Random Forest,region_holdout,,0.0357142857142857,0.5714285714285714,0.0,0.0,0.0,,,,,,,,1.0,1088.0,,64.0,0.015625,computed,held_out_region=Northern California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M3_buffer_25km,multiscale_environment,Random Forest,region_holdout,,0.1428571428571428,0.9047619047619048,1.0,0.0303030303030303,0.0588235294117647,,,,,,,,1.0,1088.0,,64.0,0.015625,computed,held_out_region=Northern California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M3_fixed_30km_buffer,multiscale_environment,Random Forest,region_holdout,,0.1428571428571428,0.9047619047619048,1.0,0.0303030303030303,0.0588235294117647,,,,,,,,1.0,1088.0,,64.0,0.015625,computed,held_out_region=Northern California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M3_buffer_50km,multiscale_environment,Random Forest,region_holdout,,0.1428571428571428,0.9047619047619048,1.0,0.027027027027027,0.0526315789473684,,,,,,,,1.0,1088.0,,64.0,0.015625,computed,held_out_region=Northern California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M3_buffer_75km,multiscale_environment,Random Forest,region_holdout,,0.0909090909090909,0.8412698412698413,1.0,0.0232558139534883,0.0454545454545454,,,,,,,,1.0,1088.0,,64.0,0.015625,computed,held_out_region=Northern California
results/tables/multiscale_model_comparison.csv,multiscale_environment,D_actionable_decline_drop,actionable_drop,M4_multiscale_random_forest,multiscale_environment,Random Forest,region_holdout,,0.0833333333333333,0.8253968253968254,1.0,0.03125,0.0606060606060606,,,,,,,,1.0,1088.0,,64.0,0.015625,computed,held_out_region=Northern California
results/tables/naive_persistence_baseline_comparison.csv,naive_persistence,D_actionable_decline_drop,actionable_drop,logistic_canopy_baseline,canopy_only,E1_logistic_current_canopy_only,,,0.5634123914434979,,0.5,0.53125,0.5151515151515151,,17.0,15.0,17.0,151.0,,,34.0,,,200.0,0.17,computed,subgroup=full_sample
results/tables/naive_persistence_baseline_comparison.csv,naive_persistence,D_actionable_decline_drop,actionable_drop,logistic_canopy_baseline,canopy_only,E1_logistic_current_canopy_only,,,0.563412391443498,,0.3529411764705882,0.5714285714285714,0.4363636363636363,,22.0,9.0,12.0,50.0,,,34.0,,,93.0,0.3655913978494624,computed,subgroup=current_canopy_gt_0_05
results/tables/naive_persistence_baseline_comparison.csv,naive_persistence,D_actionable_decline_drop,actionable_drop,logistic_canopy_baseline,canopy_only,E1_logistic_current_canopy_only,,,0.6497170451871499,,0.5217391304347826,0.6666666666666666,0.5853658536585366,,11.0,6.0,12.0,20.0,,,23.0,,,49.0,0.4693877551020408,computed,subgroup=current_canopy_ge_historical_p50
results/tables/naive_persistence_baseline_comparison.csv,naive_persistence,D_actionable_decline_drop,actionable_drop,logistic_canopy_baseline,canopy_trajectory,E2_logistic_current_lag_slope,,,0.5504538209775731,,0.5,0.5151515151515151,0.5074626865671642,,17.0,16.0,17.0,150.0,,,34.0,,,200.0,0.17,computed,subgroup=full_sample
results/tables/naive_persistence_baseline_comparison.csv,naive_persistence,D_actionable_decline_drop,actionable_drop,logistic_canopy_baseline,canopy_trajectory,E2_logistic_current_lag_slope,,,0.4938285096672816,,0.6176470588235294,0.5526315789473685,0.5833333333333334,,13.0,17.0,21.0,42.0,,,34.0,,,93.0,0.3655913978494624,computed,subgroup=current_canopy_gt_0_05
results/tables/naive_persistence_baseline_comparison.csv,naive_persistence,D_actionable_decline_drop,actionable_drop,logistic_canopy_baseline,canopy_trajectory,E2_logistic_current_lag_slope,,,0.5477634404079518,,0.3478260869565217,0.4705882352941176,0.4,,15.0,9.0,8.0,17.0,,,23.0,,,49.0,0.4693877551020408,computed,subgroup=current_canopy_ge_historical_p50
results/tables/naive_persistence_baseline_comparison.csv,naive_persistence,D_actionable_decline_drop,actionable_drop,naive_persistence,naive_persistence,A_cell_p25_persistence_rule,,,0.1192026142683774,,0.2352941176470588,0.0634920634920634,0.1,,26.0,118.0,8.0,48.0,,,34.0,,,200.0,0.17,computed,subgroup=full_sample
results/tables/naive_persistence_baseline_comparison.csv,naive_persistence,D_actionable_decline_drop,actionable_drop,naive_persistence,naive_persistence,A_cell_p25_persistence_rule,,,0.2825510137649085,,0.2352941176470588,0.25,0.2424242424242424,,26.0,24.0,8.0,35.0,,,34.0,,,93.0,0.3655913978494624,computed,subgroup=current_canopy_gt_0_05
results/tables/naive_persistence_baseline_comparison.csv,naive_persistence,D_actionable_decline_drop,actionable_drop,naive_persistence,naive_persistence,A_cell_p25_persistence_rule,,,0.3847314148157182,,0.0,0.0,0.0,,23.0,0.0,0.0,26.0,,,23.0,,,49.0,0.4693877551020408,computed,subgroup=current_canopy_ge_historical_p50
results/tables/naive_persistence_baseline_comparison.csv,naive_persistence,D_actionable_decline_drop,actionable_drop,naive_persistence,naive_persistence,B_fixed_low_canopy_005_rule,,,0.0990769488183219,,0.0,0.0,0.0,,34.0,107.0,0.0,59.0,,,34.0,,,200.0,0.17,computed,subgroup=full_sample
results/tables/naive_persistence_baseline_comparison.csv,naive_persistence,D_actionable_decline_drop,actionable_drop,naive_persistence,naive_persistence,B_fixed_low_canopy_005_rule,,,0.2704012652460564,,0.0,0.0,0.0,,34.0,0.0,0.0,59.0,,,34.0,,,93.0,0.3655913978494624,computed,subgroup=current_canopy_gt_0_05
results/tables/naive_persistence_baseline_comparison.csv,naive_persistence,D_actionable_decline_drop,actionable_drop,naive_persistence,naive_persistence,B_fixed_low_canopy_005_rule,,,0.3718629316254511,,0.0,0.0,0.0,,23.0,6.0,0.0,20.0,,,23.0,,,49.0,0.4693877551020408,computed,subgroup=current_canopy_ge_historical_p50
results/tables/naive_persistence_baseline_comparison.csv,naive_persistence,D_actionable_decline_drop,actionable_drop,naive_persistence,naive_persistence,C_lag1_low_state_rule,,,0.1706508621600216,,0.3823529411764705,0.099236641221374,0.1575757575757575,,21.0,118.0,13.0,48.0,,,34.0,,,200.0,0.17,computed,subgroup=full_sample
results/tables/naive_persistence_baseline_comparison.csv,naive_persistence,D_actionable_decline_drop,actionable_drop,naive_persistence,naive_persistence,C_lag1_low_state_rule,,,0.3607525830286728,,0.3823529411764705,0.3095238095238095,0.3421052631578947,,21.0,29.0,13.0,30.0,,,34.0,,,93.0,0.3655913978494624,computed,subgroup=current_canopy_gt_0_05
results/tables/naive_persistence_baseline_comparison.csv,naive_persistence,D_actionable_decline_drop,actionable_drop,naive_persistence,naive_persistence,C_lag1_low_state_rule,,,0.3726721886701799,,0.0869565217391304,0.1818181818181818,0.1176470588235294,,21.0,9.0,2.0,17.0,,,23.0,,,49.0,0.4693877551020408,computed,subgroup=current_canopy_ge_historical_p50
results/tables/naive_persistence_baseline_comparison.csv,naive_persistence,D_actionable_decline_drop,actionable_drop,naive_persistence,naive_persistence,D_recent_declining_trajectory_rule,,,0.1101219371160149,,0.3529411764705882,0.0839160839160839,0.135593220338983,,22.0,131.0,12.0,35.0,,,34.0,,,200.0,0.17,computed,subgroup=full_sample
results/tables/naive_persistence_baseline_comparison.csv,naive_persistence,D_actionable_decline_drop,actionable_drop,naive_persistence,naive_persistence,D_recent_declining_trajectory_rule,,,0.2537621195171924,,0.3529411764705882,0.2068965517241379,0.2608695652173913,,22.0,46.0,12.0,13.0,,,34.0,,,93.0,0.3655913978494624,computed,subgroup=current_canopy_gt_0_05
results/tables/naive_persistence_baseline_comparison.csv,naive_persistence,D_actionable_decline_drop,actionable_drop,naive_persistence,naive_persistence,D_recent_declining_trajectory_rule,,,0.3964770602034312,,0.2608695652173913,0.2857142857142857,0.2727272727272727,,17.0,15.0,6.0,11.0,,,23.0,,,49.0,0.4693877551020408,computed,subgroup=current_canopy_ge_historical_p50
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,environment_only,OISST_only,LightGBM (unweighted),unweighted,,0.2058135729558284,0.4727598566308243,0.0,0.0,0.0,0.0,45.0,0.0,0.0,155.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,environment_only,OISST_only,LightGBM (unweighted),unweighted,,0.1631511858086179,0.510099220411056,0.088235294117647,0.0697674418604651,0.0779220779220779,0.0837988826815642,31.0,40.0,3.0,126.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,environment_only,OISST_only,Logistic Regression (unweighted),unweighted,,0.2663149788872774,0.6299641577060932,0.2,0.2307692307692307,0.2142857142857142,0.2054794520547945,36.0,30.0,9.0,125.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,environment_only,OISST_only,Logistic Regression (unweighted),unweighted,,0.2341401132962144,0.6906449326718639,0.3529411764705882,0.2222222222222222,0.2727272727272727,0.3157894736842105,22.0,42.0,12.0,124.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,environment_only,OISST_only,Random Forest (unweighted),unweighted,,0.2230068778671006,0.4521146953405018,0.0,0.0,0.0,0.0,45.0,0.0,0.0,155.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,environment_only,OISST_only,Random Forest (unweighted),unweighted,,0.1597698823147759,0.5017717930545713,0.0,0.0,0.0,0.0,34.0,33.0,0.0,133.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,environment_only,OISST_only,SVM (unweighted),unweighted,,0.2305106685823884,0.5539784946236559,0.0,0.0,0.0,0.0,45.0,13.0,0.0,142.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,environment_only,OISST_only,SVM (unweighted),unweighted,,0.1484549214510097,0.4544649184975195,0.0294117647058823,0.0333333333333333,0.03125,0.0301204819277108,33.0,29.0,1.0,137.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,environment_only,OISST_only,XGBoost (unweighted),unweighted,,0.250667491433134,0.5326881720430108,0.0,0.0,0.0,0.0,45.0,6.0,0.0,149.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,environment_only,OISST_only,XGBoost (unweighted),unweighted,,0.1382376538721734,0.4080439404677534,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.0294117647058823,33.0,33.0,1.0,133.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_current_only,canopy_only,LightGBM (unweighted),unweighted,,0.6502550953086077,0.8855913978494624,0.1333333333333333,0.75,0.2264150943396226,0.1595744680851064,39.0,2.0,6.0,153.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_current_only,canopy_only,LightGBM (unweighted),unweighted,,0.5268211106513659,0.8860737065910702,0.2352941176470588,0.5333333333333333,0.3265306122448979,0.2649006622516556,26.0,7.0,8.0,159.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_current_only,canopy_only,Logistic Regression (unweighted),unweighted,,0.4908415731868877,0.8193548387096774,0.0222222222222222,1.0,0.0434782608695652,0.0276243093922651,44.0,0.0,1.0,155.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_current_only,canopy_only,Logistic Regression (unweighted),unweighted,,0.5665323022566026,0.8644578313253012,0.1176470588235294,0.8,0.2051282051282051,0.1418439716312056,30.0,1.0,4.0,165.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_current_only,canopy_only,Random Forest (unweighted),unweighted,,0.5946172309001835,0.8749820788530466,0.0888888888888888,0.6666666666666666,0.1568627450980392,0.1075268817204301,41.0,2.0,4.0,153.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_current_only,canopy_only,Random Forest (unweighted),unweighted,,0.506462523417956,0.8641034727143869,0.2058823529411764,0.4666666666666667,0.2857142857142857,0.2317880794701986,27.0,8.0,7.0,158.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_current_only,canopy_only,SVM (unweighted),unweighted,,0.5578044670440336,0.8451612903225806,0.0,0.0,0.0,0.0,45.0,0.0,0.0,155.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_current_only,canopy_only,SVM (unweighted),unweighted,,0.5148902569927997,0.8405386250885896,0.0294117647058823,0.5,0.0555555555555555,0.036231884057971,33.0,1.0,1.0,165.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_current_only,canopy_only,XGBoost (unweighted),unweighted,,0.601330168335462,0.867383512544803,0.0666666666666666,0.6,0.12,0.081081081081081,42.0,2.0,3.0,153.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_current_only,canopy_only,XGBoost (unweighted),unweighted,,0.5589630686064317,0.8793408929836994,0.2058823529411764,0.6363636363636364,0.3111111111111111,0.238095238095238,27.0,4.0,7.0,162.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_current_plus_trajectory,canopy_plus_trajectory,LightGBM (unweighted),unweighted,,0.4822273692803883,0.8421505376344087,0.1111111111111111,0.4545454545454545,0.1785714285714285,0.1308900523560209,40.0,6.0,5.0,149.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_plus_trajectory_plus_environment,canopy_plus_trajectory,LightGBM (unweighted),unweighted,,0.545331942617806,0.8620788530465949,0.0666666666666666,0.4285714285714285,0.1153846153846153,0.0802139037433155,42.0,4.0,3.0,151.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_current_plus_trajectory,canopy_plus_trajectory,LightGBM (unweighted),unweighted,,0.4918802803554117,0.8878454996456414,0.3235294117647059,0.4583333333333333,0.3793103448275862,0.34375,23.0,13.0,11.0,153.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_plus_trajectory_plus_environment,canopy_plus_trajectory,LightGBM (unweighted),unweighted,,0.3474737131253167,0.8288447909284196,0.1764705882352941,0.25,0.2068965517241379,0.1875,28.0,18.0,6.0,148.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_current_plus_trajectory,canopy_plus_trajectory,Logistic Regression (unweighted),unweighted,,0.4808828969871745,0.8008602150537635,0.0,0.0,0.0,0.0,45.0,0.0,0.0,155.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_plus_trajectory_plus_environment,canopy_plus_trajectory,Logistic Regression (unweighted),unweighted,,0.3345339753739919,0.6854480286738351,0.1111111111111111,0.4166666666666667,0.175438596491228,0.1302083333333333,40.0,7.0,5.0,148.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_current_plus_trajectory,canopy_plus_trajectory,Logistic Regression (unweighted),unweighted,,0.5722230832954233,0.8811126860382708,0.2647058823529412,0.6923076923076923,0.3829787234042553,0.3020134228187919,25.0,4.0,9.0,162.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_plus_trajectory_plus_environment,canopy_plus_trajectory,Logistic Regression (unweighted),unweighted,,0.3631297337267243,0.8084691708008503,0.3529411764705882,0.3636363636363636,0.3582089552238806,0.3550295857988165,22.0,21.0,12.0,145.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_current_plus_trajectory,canopy_plus_trajectory,Random Forest (unweighted),unweighted,,0.4582879151975418,0.8305376344086022,0.0222222222222222,0.2,0.04,0.027027027027027,44.0,4.0,1.0,151.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_low_next,actionable_drop,canopy_plus_trajectory_plus_environment,canopy_plus_trajectory,Random Forest (unweighted),unweighted,,0.4271445230047528,0.7906810035842293,0.0,0.0,0.0,0.0,45.0,0.0,0.0,155.0,,,45.0,,,200.0,0.225,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_current_plus_trajectory,canopy_plus_trajectory,Random Forest (unweighted),unweighted,,0.5532913814066795,0.8974131821403261,0.2941176470588235,0.5555555555555556,0.3846153846153846,0.3246753246753247,24.0,8.0,10.0,158.0,,,34.0,,,200.0,0.17,computed,
outputs/model_results/actionable_decline_model_performance.csv,rare_event_learning,actionable_decline_drop_next,actionable_drop,canopy_plus_trajectory_plus_environment,canopy_plus_trajectory,Random Forest (unweighted),unweighted,,0.3724643005533466,0.8405386250885897,0.1764705882352941,0.3333333333333333,0.2307692307692307,0.1948051948051948,28.0,12.0,6.0,154.0,,,34.0,,,200.0,0.17,computed,
