model_group,model_name,target_definition,target,evaluation_subgroup,pr_auc,recall,precision,f1,balanced_accuracy,false_negatives,false_positives,true_positives,true_negatives,n_test,n_positive_events,event_prevalence
v2_multiscale_existing,M4_multiscale_random_forest / Random Forest,A_original_decline_state,decline_event_next,full_sample,0.7225380977126005,0.0970149253731343,0.9285714285714286,0.1756756756756756,0.5409317051108096,121,1.0,13,,200,134,0.67
v2_multiscale_existing,M0_nearest_grid_baseline / Logistic Regression L2,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.3974620750146629,0.4,0.3272727272727272,0.36,0.3145833333333333,27,37.0,18,,93,45,0.4838709677419355
v2_multiscale_existing,M0_nearest_grid_baseline / Random Forest,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.7407394948984867,0.2666666666666666,0.9230769230769232,0.4137931034482758,0.6229166666666667,33,1.0,12,,93,45,0.4838709677419355
v2_multiscale_existing,M1_idw_k4_main_interpolation / Logistic Regression L2,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.4116860854618741,0.4222222222222222,0.3392857142857143,0.3762376237623762,0.3256944444444444,26,37.0,19,,93,45,0.4838709677419355
v2_multiscale_existing,M1_idw_k4_main_interpolation / Random Forest,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.5854926675327357,0.1555555555555555,0.5,0.2372881355932203,0.5048611111111111,38,7.0,7,,93,45,0.4838709677419355
v2_multiscale_existing,M2_idw_k8_sensitivity / Logistic Regression L2,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.4130523399820932,0.4444444444444444,0.3389830508474576,0.3846153846153846,0.3159722222222222,25,39.0,20,,93,45,0.4838709677419355
v2_multiscale_existing,M2_idw_k8_sensitivity / Random Forest,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.5633031892547903,0.1777777777777777,0.6153846153846154,0.2758620689655172,0.5368055555555555,37,5.0,8,,93,45,0.4838709677419355
v2_multiscale_existing,M3_buffer_25km / Logistic Regression L2,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.406079069237507,0.4444444444444444,0.3571428571428571,0.396039603960396,0.3472222222222222,25,36.0,20,,93,45,0.4838709677419355
v2_multiscale_existing,M3_buffer_25km / Random Forest,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.5801119754247038,0.1111111111111111,0.8333333333333334,0.196078431372549,0.5451388888888888,40,1.0,5,,93,45,0.4838709677419355
v2_multiscale_existing,M3_fixed_30km_buffer / Logistic Regression L2,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.4105339780024175,0.4666666666666667,0.35,0.4,0.3270833333333333,24,39.0,21,,93,45,0.4838709677419355
v2_multiscale_existing,M3_fixed_30km_buffer / Random Forest,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.516787236011954,0.0,0.0,0.0,0.5,45,,0,,93,45,0.4838709677419355
v2_multiscale_existing,M3_buffer_50km / Logistic Regression L2,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.4097860947828881,0.4444444444444444,0.3448275862068966,0.3883495145631068,0.3263888888888889,25,38.0,20,,93,45,0.4838709677419355
v2_multiscale_existing,M3_buffer_50km / Random Forest,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.6416914341159237,0.0,0.0,0.0,0.5,45,,0,,93,45,0.4838709677419355
v2_multiscale_existing,M3_buffer_75km / Logistic Regression L2,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.4177428360777681,0.4888888888888889,0.3492063492063492,0.4074074074074074,0.3173611111111111,23,41.0,22,,93,45,0.4838709677419355
v2_multiscale_existing,M3_buffer_75km / Random Forest,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.5965785434434013,0.0,0.0,0.0,0.5,45,,0,,93,45,0.4838709677419355
v2_multiscale_existing,M4_multiscale_l1_regularized / Logistic Regression L1,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.5298708241507748,0.6,0.45,0.5142857142857142,0.45625,18,33.0,27,,93,45,0.4838709677419355
v2_multiscale_existing,M4_multiscale_random_forest / Random Forest,B_at_risk_original_decline_gt005,decline_event_next_at_risk_gt005,current_canopy_gt_0_05,0.5551630215629576,0.0222222222222222,1.0,0.0434782608695652,0.5111111111111111,44,0.0,1,,93,45,0.4838709677419355
v2_multiscale_existing,M0_nearest_grid_baseline / Logistic Regression L2,C_new_decline_transition,new_decline_event_next,full_sample,0.1780436300778987,1.0,0.13,0.2300884955752212,0.5,0,174.0,26,,200,26,0.13
v2_multiscale_existing,M0_nearest_grid_baseline / Random Forest,C_new_decline_transition,new_decline_event_next,full_sample,0.2329678953024871,0.3076923076923077,0.2857142857142857,0.2962962962962963,0.5963748894783378,18,20.0,8,,200,26,0.13
v2_multiscale_existing,M1_idw_k4_main_interpolation / Logistic Regression L2,C_new_decline_transition,new_decline_event_next,full_sample,0.2056331007894849,1.0,0.13,0.2300884955752212,0.5,0,174.0,26,,200,26,0.13
v2_multiscale_existing,M1_idw_k4_main_interpolation / Random Forest,C_new_decline_transition,new_decline_event_next,full_sample,0.1727861337028418,0.0769230769230769,0.0869565217391304,0.0816326530612244,0.4781167108753316,24,21.0,2,,200,26,0.13
v2_multiscale_existing,M2_idw_k8_sensitivity / Logistic Regression L2,C_new_decline_transition,new_decline_event_next,full_sample,0.206002838841805,1.0,0.13,0.2300884955752212,0.5,0,174.0,26,,200,26,0.13
v2_multiscale_existing,M2_idw_k8_sensitivity / Random Forest,C_new_decline_transition,new_decline_event_next,full_sample,0.1766817813474239,0.1153846153846153,0.125,0.12,0.4973474801061008,23,21.0,3,,200,26,0.13
v2_multiscale_existing,M3_buffer_25km / Logistic Regression L2,C_new_decline_transition,new_decline_event_next,full_sample,0.1896760143935048,1.0,0.13,0.2300884955752212,0.5,0,174.0,26,,200,26,0.13
v2_multiscale_existing,M3_buffer_25km / Random Forest,C_new_decline_transition,new_decline_event_next,full_sample,0.2315007670720042,0.1538461538461538,0.2666666666666666,0.1951219512195122,0.5453138815207781,22,11.0,4,,200,26,0.13
v2_multiscale_existing,M3_fixed_30km_buffer / Logistic Regression L2,C_new_decline_transition,new_decline_event_next,full_sample,0.1970556240492054,1.0,0.13,0.2300884955752212,0.5,0,174.0,26,,200,26,0.13
v2_multiscale_existing,M3_fixed_30km_buffer / Random Forest,C_new_decline_transition,new_decline_event_next,full_sample,0.2168865261698757,0.1538461538461538,0.3076923076923077,0.2051282051282051,0.5510610079575597,22,9.0,4,,200,26,0.13
v2_multiscale_existing,M3_buffer_50km / Logistic Regression L2,C_new_decline_transition,new_decline_event_next,full_sample,0.1866868555833221,1.0,0.13,0.2300884955752212,0.5,0,174.0,26,,200,26,0.13
v2_multiscale_existing,M3_buffer_50km / Random Forest,C_new_decline_transition,new_decline_event_next,full_sample,0.2705746359314142,0.2307692307692307,0.4,0.2926829268292683,0.5895225464190982,20,9.0,6,,200,26,0.13
v2_multiscale_existing,M3_buffer_75km / Logistic Regression L2,C_new_decline_transition,new_decline_event_next,full_sample,0.1933352383471023,1.0,0.13,0.2300884955752212,0.5,0,174.0,26,,200,26,0.13
v2_multiscale_existing,M3_buffer_75km / Random Forest,C_new_decline_transition,new_decline_event_next,full_sample,0.2819358076104947,0.1923076923076923,0.3125,0.238095238095238,0.5645446507515474,21,11.0,5,,200,26,0.13
v2_multiscale_existing,M4_multiscale_l1_regularized / Logistic Regression L1,C_new_decline_transition,new_decline_event_next,full_sample,0.2027891838279442,0.8461538461538461,0.1333333333333333,0.2303664921465968,0.512157382847038,4,143.0,22,,200,26,0.13
v2_multiscale_existing,M4_multiscale_random_forest / Random Forest,C_new_decline_transition,new_decline_event_next,full_sample,0.1314792430680096,0.1153846153846153,0.1666666666666666,0.1363636363636363,0.5145888594164456,23,15.0,3,,200,26,0.13
v2_multiscale_existing,M0_nearest_grid_baseline / Logistic Regression L2,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.385560822844912,1.0,0.1808510638297872,0.3063063063063063,0.536144578313253,0,154.0,34,,200,34,0.17
v2_multiscale_existing,M0_nearest_grid_baseline / Random Forest,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.1992795841891905,0.7647058823529411,0.2363636363636363,0.3611111111111111,0.6293408929836994,8,84.0,26,,200,34,0.17
v2_multiscale_existing,M1_idw_k4_main_interpolation / Logistic Regression L2,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.3059235433884076,1.0,0.1761658031088082,0.2995594713656387,0.5210843373493976,0,159.0,34,,200,34,0.17
v2_multiscale_existing,M1_idw_k4_main_interpolation / Random Forest,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.302270883624946,0.5,0.2151898734177215,0.3008849557522124,0.5632530120481928,17,62.0,17,,200,34,0.17
v2_multiscale_existing,M2_idw_k8_sensitivity / Logistic Regression L2,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.3062123214463854,1.0,0.1761658031088082,0.2995594713656387,0.5210843373493976,0,159.0,34,,200,34,0.17
v2_multiscale_existing,M2_idw_k8_sensitivity / Random Forest,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.2698481497360258,0.4705882352941176,0.2191780821917808,0.2990654205607476,0.5636073706591069,18,57.0,16,,200,34,0.17
v2_multiscale_existing,M3_buffer_25km / Logistic Regression L2,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.3713512922986985,1.0,0.1798941798941798,0.3049327354260089,0.5331325301204819,0,155.0,34,,200,34,0.17
v2_multiscale_existing,M3_buffer_25km / Random Forest,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.1666176983345676,0.5,0.1650485436893204,0.2481751824817518,0.4909638554216867,17,86.0,17,,200,34,0.17
v2_multiscale_existing,M3_fixed_30km_buffer / Logistic Regression L2,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.3781434787236061,1.0,0.1798941798941798,0.3049327354260089,0.5331325301204819,0,155.0,34,,200,34,0.17
v2_multiscale_existing,M3_fixed_30km_buffer / Random Forest,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.1744216497412705,0.4411764705882353,0.1704545454545454,0.2459016393442623,0.5007087172218285,19,73.0,15,,200,34,0.17
v2_multiscale_existing,M3_buffer_50km / Logistic Regression L2,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.3869808427966758,1.0,0.1827956989247312,0.3090909090909091,0.5421686746987951,0,152.0,34,,200,34,0.17
v2_multiscale_existing,M3_buffer_50km / Random Forest,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.15615973673269,0.4117647058823529,0.1308411214953271,0.1985815602836879,0.4257618710134656,20,93.0,14,,200,34,0.17
v2_multiscale_existing,M3_buffer_75km / Logistic Regression L2,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.3839069624375175,1.0,0.1827956989247312,0.3090909090909091,0.5421686746987951,0,152.0,34,,200,34,0.17
v2_multiscale_existing,M3_buffer_75km / Random Forest,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.1886891979905577,0.7058823529411765,0.1935483870967742,0.3037974683544304,0.5517363571934798,10,100.0,24,,200,34,0.17
v2_multiscale_existing,M4_multiscale_l1_regularized / Logistic Regression L1,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.3493818952723855,1.0,0.1837837837837838,0.3105022831050228,0.5451807228915663,0,151.0,34,,200,34,0.17
v2_multiscale_existing,M4_multiscale_random_forest / Random Forest,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.1516225716894824,0.1764705882352941,0.0789473684210526,0.109090909090909,0.3773919206236711,28,70.0,6,,200,34,0.17
