support_m,model_family,feature_set,year,n,events,prevalence,ap,ap_lift,brier,log_loss,selected,true_positives
300,random_forest,trajectory_plus_paper_environment,2011,68,29,0.4264705882352941,0.7066992549199451,0.280228666684651,0.16851555148866576,0.5096214927763342,14,10
300,random_forest,trajectory_plus_paper_environment,2012,44,12,0.2727272727272727,0.475757381020539,0.2030301082932663,0.22026766521082755,0.6347008063820647,9,5
300,random_forest,trajectory_plus_paper_environment,2013,39,31,0.7948717948717948,0.7295059793536832,-0.0653658155181116,0.38571824931105736,0.9987780158717721,8,5
300,random_forest,trajectory_plus_paper_environment,2014,43,18,0.4186046511627907,0.5919272472946795,0.17332259613188877,0.22904529909983065,0.6502966871517879,9,6
300,random_forest,trajectory_plus_paper_environment,2015,37,13,0.35135135135135137,0.3932681511485989,0.04191679979724755,0.2476226790727431,0.7004458577774946,8,4
300,random_forest,trajectory_plus_paper_environment,2016,37,22,0.5945945945945946,0.8639018319376466,0.26930723734305195,0.1944103750034375,0.576519510573553,8,8
300,random_forest,trajectory_plus_paper_environment,2017,35,10,0.2857142857142857,0.6637176274018379,0.37800334168755223,0.17363856905596217,0.5318244270441077,7,5
300,random_forest,trajectory_plus_paper_environment,2018,44,35,0.7954545454545454,0.8601033987794491,0.06464885332490367,0.3408567679276626,0.9009249001652794,9,8
300,random_forest,trajectory_plus_paper_environment,2019,30,9,0.3,0.6641322185439833,0.3641322185439833,0.18698321336221377,0.5603950504713622,6,4
300,random_forest,trajectory_plus_paper_environment,2020,36,14,0.3888888888888889,0.6632359321308963,0.27434704324200737,0.20786393605512454,0.6010706893002803,8,5
300,random_forest,trajectory_plus_paper_environment,2021,21,4,0.19047619047619047,0.41602564102564105,0.22554945054945058,0.2889563518735716,0.7715818592222806,5,1
300,random_forest,trajectory_plus_paper_full,2008,80,27,0.3375,0.5172886135066409,0.17978861350664088,0.20386564216500544,0.5966021544332788,16,9
300,random_forest,trajectory_plus_paper_full,2009,56,17,0.30357142857142855,0.33433986811158345,0.0307684395401549,0.24261045439153978,0.6799507217544691,12,4
300,random_forest,trajectory_plus_paper_full,2010,71,45,0.6338028169014085,0.8755949497372025,0.24179213283579404,0.25667353653688124,0.7116675708712666,15,15
300,random_forest,trajectory_plus_paper_full,2011,68,29,0.4264705882352941,0.6860198636328733,0.25954927539757916,0.17651081320397566,0.5315620701040168,14,10
300,random_forest,trajectory_plus_paper_full,2012,44,12,0.2727272727272727,0.35739874476049155,0.08467147203321884,0.24115462726836043,0.6783214083663934,9,3
300,random_forest,trajectory_plus_paper_full,2013,39,31,0.7948717948717948,0.7817384295350684,-0.013133365336726377,0.37723353419515415,0.9781924060029167,8,6
300,random_forest,trajectory_plus_paper_full,2014,43,18,0.4186046511627907,0.6921038675037439,0.27349921634095314,0.21878377331534435,0.6280205683389753,9,7
300,random_forest,trajectory_plus_paper_full,2015,37,13,0.35135135135135137,0.3672620543944073,0.015910703043055918,0.23780502633744516,0.6696216139255753,8,3
300,random_forest,trajectory_plus_paper_full,2016,37,22,0.5945945945945946,0.7893386358600897,0.19474404126549505,0.20869794523319377,0.6080910940687884,8,6
300,random_forest,trajectory_plus_paper_full,2017,35,10,0.2857142857142857,0.6008730158730159,0.3151587301587302,0.19327210661696045,0.5778093737272277,7,5
300,random_forest,trajectory_plus_paper_full,2018,44,35,0.7954545454545454,0.8588296580403244,0.06337511258577899,0.31853388224954793,0.8436581850087183,9,8
300,random_forest,trajectory_plus_paper_full,2019,30,9,0.3,0.6969376302709636,0.39693763027096357,0.19061529689923312,0.5672688743546223,6,4
300,random_forest,trajectory_plus_paper_full,2020,36,14,0.3888888888888889,0.6554797706281964,0.2665908817393075,0.22680345415837858,0.6432580454969575,8,5
300,random_forest,trajectory_plus_paper_full,2021,21,4,0.19047619047619047,0.42912087912087915,0.23864468864468869,0.28369670750865206,0.7621546481963192,5,1
300,xgboost,trajectory,2008,80,27,0.3375,0.4453629958562667,0.10786299585626669,0.22381992622457778,0.6384084599458074,16,8
300,xgboost,trajectory,2009,56,17,0.30357142857142855,0.3626147376177663,0.059043309046337755,0.2272015604813969,0.6461348514051029,12,5
300,xgboost,trajectory,2010,71,45,0.6338028169014085,0.740287180948133,0.10648436404672446,0.3003989686199508,0.8124919512677836,15,9
300,xgboost,trajectory,2011,68,29,0.4264705882352941,0.7640259321166928,0.3375553438813987,0.18130785556090223,0.5430131322936231,14,12
300,xgboost,trajectory,2012,44,12,0.2727272727272727,0.2652943763445424,-0.007432896382730314,0.27776750594209426,0.7490400172890529,9,1
300,xgboost,trajectory,2013,39,31,0.7948717948717948,0.6954828612883954,-0.0993889335833994,0.38538858313873664,1.000075146324923,8,4
300,xgboost,trajectory,2014,43,18,0.4186046511627907,0.5901927708725047,0.17158811970971394,0.2217407592182479,0.6324235962841729,9,5
300,xgboost,trajectory,2015,37,13,0.35135135135135137,0.6188148374056694,0.2674634860543181,0.20394712714328003,0.6047655758622523,8,5
300,xgboost,trajectory,2016,37,22,0.5945945945945946,0.6261481833835647,0.03155358878897008,0.2586778258420199,0.7160051440188976,8,5
300,xgboost,trajectory,2017,35,10,0.2857142857142857,0.37611560008618833,0.09040131437190263,0.23162415231086614,0.6558527613275407,7,2
300,xgboost,trajectory,2018,44,35,0.7954545454545454,0.7451044822576804,-0.05035006319686497,0.3490740146918841,0.9114921729186979,9,5
300,xgboost,trajectory,2019,30,9,0.3,0.35168661853444466,0.05168661853444467,0.24582744858500669,0.6860552947545854,6,1
300,xgboost,trajectory,2020,36,14,0.3888888888888889,0.7738147823231856,0.3849258934342967,0.1935060001928617,0.5754611770782933,8,7
300,xgboost,trajectory,2021,21,4,0.19047619047619047,0.41964285714285715,0.22916666666666669,0.26652176257497234,0.7208199629398659,5,1
300,xgboost,trajectory_plus_field_state,2008,80,27,0.3375,0.6242452310263091,0.2867452310263091,0.20129109090375324,0.5943054728782203,16,10
300,xgboost,trajectory_plus_field_state,2009,56,17,0.30357142857142855,0.36324321062604115,0.0596717820546126,0.25290960065790635,0.7044107605905915,12,4
300,xgboost,trajectory_plus_field_state,2010,71,45,0.6338028169014085,0.7547791190652435,0.12097630216383504,0.28697709832698864,0.783454067054723,15,9
300,xgboost,trajectory_plus_field_state,2011,68,29,0.4264705882352941,0.6199162947865893,0.19344570655129517,0.20104508764788007,0.5846609524408416,14,9
300,xgboost,trajectory_plus_field_state,2012,44,12,0.2727272727272727,0.29869684917725914,0.02596957644998643,0.27437589380525984,0.7495531451134062,9,1
300,xgboost,trajectory_plus_field_state,2013,39,31,0.7948717948717948,0.7382521662313746,-0.05661962864042025,0.3818194905758915,0.9886359706229823,8,5
300,xgboost,trajectory_plus_field_state,2014,43,18,0.4186046511627907,0.6423475932039363,0.2237429420411456,0.22301093834123306,0.6381349123223649,9,6
300,xgboost,trajectory_plus_field_state,2015,37,13,0.35135135135135137,0.4055753952305676,0.054224043879216255,0.23242887496104497,0.6576288333725102,8,3
300,xgboost,trajectory_plus_field_state,2016,37,22,0.5945945945945946,0.6511207425302907,0.0565261479356961,0.24375284160409683,0.6801289566160055,8,5
300,xgboost,trajectory_plus_field_state,2017,35,10,0.2857142857142857,0.6552156125608137,0.36950132684652803,0.18805243382644532,0.5644470890954157,7,4
300,xgboost,trajectory_plus_field_state,2018,44,35,0.7954545454545454,0.8462773072682721,0.05082276181372669,0.31921779490022834,0.8454288038987706,9,8
300,xgboost,trajectory_plus_field_state,2019,30,9,0.3,0.47366239425062956,0.17366239425062957,0.2097586152719496,0.6137705041802134,6,3
300,xgboost,trajectory_plus_field_state,2020,36,14,0.3888888888888889,0.6756162288962505,0.2867273400073616,0.23095356749153328,0.6518532014247129,8,6
300,xgboost,trajectory_plus_field_state,2021,21,4,0.19047619047619047,0.43205128205128207,0.2415750915750916,0.2953553363976057,0.7881593165205462,5,1
300,xgboost,trajectory_plus_full_regime,2008,80,27,0.3375,0.6538667283167965,0.31636672831679646,0.1793960640338938,0.5395883102262187,16,12
300,xgboost,trajectory_plus_full_regime,2009,56,17,0.30357142857142855,0.36429572539178195,0.06072429682035341,0.24906911998480594,0.703000545964518,12,4
300,xgboost,trajectory_plus_full_regime,2010,71,45,0.6338028169014085,0.7869424408286195,0.15313962392721103,0.2810837340890098,0.7718673677813213,15,10
300,xgboost,trajectory_plus_full_regime,2011,68,29,0.4264705882352941,0.6589729121320188,0.2325023238967247,0.1979755065859578,0.5858767612034066,14,9
300,xgboost,trajectory_plus_full_regime,2012,44,12,0.2727272727272727,0.28383323247499814,0.011105959747725436,0.2954891025488093,0.7886020501947876,9,2
300,xgboost,trajectory_plus_full_regime,2013,39,31,0.7948717948717948,0.8309408854521361,0.036069090580341245,0.4120805829338903,1.0720471072306346,8,8
300,xgboost,trajectory_plus_full_regime,2014,43,18,0.4186046511627907,0.6629244306645545,0.2443197795017638,0.21427616283414516,0.6178457811666114,9,7
300,xgboost,trajectory_plus_full_regime,2015,37,13,0.35135135135135137,0.3553822811175752,0.004030929766223823,0.24754447548009847,0.6902673801856419,8,3
300,xgboost,trajectory_plus_full_regime,2016,37,22,0.5945945945945946,0.8318540101077441,0.23725941551314944,0.19692105293887371,0.580805587078147,8,6
300,xgboost,trajectory_plus_full_regime,2017,35,10,0.2857142857142857,0.5534559884559884,0.2677417027417027,0.21355620319144528,0.6233910742298049,7,4
300,xgboost,trajectory_plus_full_regime,2018,44,35,0.7954545454545454,0.8566386738049554,0.06118412835040998,0.3246072674137045,0.8611893828346314,9,8
300,xgboost,trajectory_plus_full_regime,2019,30,9,0.3,0.7118131868131867,0.41181318681318674,0.1904593554430294,0.5660141836371383,6,3
300,xgboost,trajectory_plus_full_regime,2020,36,14,0.3888888888888889,0.6172901271945728,0.22840123830568387,0.2549052963559314,0.7079462100721716,8,5
300,xgboost,trajectory_plus_full_regime,2021,21,4,0.19047619047619047,0.46969696969696967,0.2792207792207792,0.28491960940637473,0.7656072805096072,5,1
300,xgboost,trajectory_plus_paper_environment,2008,80,27,0.3375,0.6256730172175751,0.28817301721757504,0.18238247744680983,0.5477383658977693,16,10
300,xgboost,trajectory_plus_paper_environment,2009,56,17,0.30357142857142855,0.3391028902598705,0.035531461688441957,0.24747609388577624,0.7066059485682408,12,5
300,xgboost,trajectory_plus_paper_environment,2010,71,45,0.6338028169014085,0.7397121447787993,0.10590932787739082,0.28295682984519205,0.7758984659999832,15,9
300,xgboost,trajectory_plus_paper_environment,2011,68,29,0.4264705882352941,0.6731199173431733,0.24664932910787923,0.19594558587309288,0.5768915913243102,14,11
300,xgboost,trajectory_plus_paper_environment,2012,44,12,0.2727272727272727,0.3261208186208186,0.05339354589354589,0.29223371253786296,0.7809644489196045,9,2
300,xgboost,trajectory_plus_paper_environment,2013,39,31,0.7948717948717948,0.7806484977628498,-0.014223297108944988,0.41777124425669854,1.0822393036391047,8,7
300,xgboost,trajectory_plus_paper_environment,2014,43,18,0.4186046511627907,0.6728136135477282,0.25420896238493745,0.2147761872920206,0.6204926842038647,9,7
300,xgboost,trajectory_plus_paper_environment,2015,37,13,0.35135135135135137,0.4089082056574317,0.05755685430608032,0.24137426770834922,0.6775027953073502,8,4
300,xgboost,trajectory_plus_paper_environment,2016,37,22,0.5945945945945946,0.8536682565302864,0.2590736619356918,0.19898512274633368,0.5834172953855326,8,8
300,xgboost,trajectory_plus_paper_environment,2017,35,10,0.2857142857142857,0.6031510390717552,0.31743675335746946,0.18316170238997076,0.5556793940815141,7,5
300,xgboost,trajectory_plus_paper_environment,2018,44,35,0.7954545454545454,0.8390659610511969,0.04361141559665149,0.3381624726582265,0.8879351321732432,9,8
300,xgboost,trajectory_plus_paper_environment,2019,30,9,0.3,0.7559303350970019,0.4559303350970019,0.19568709952464117,0.5767904450420575,6,5
300,xgboost,trajectory_plus_paper_environment,2020,36,14,0.3888888888888889,0.6348941189378977,0.24600523004900882,0.2203632092603081,0.6275813294942325,8,5
300,xgboost,trajectory_plus_paper_environment,2021,21,4,0.19047619047619047,0.4909090909090909,0.30043290043290044,0.2680581151658358,0.7280426969647671,5,1
300,xgboost,trajectory_plus_paper_full,2008,80,27,0.3375,0.64912567817568,0.31162567817568,0.17903687445043742,0.539251336136665,16,11
300,xgboost,trajectory_plus_paper_full,2009,56,17,0.30357142857142855,0.36546101364146916,0.06188958507004061,0.24367171379095556,0.6896011733152992,12,4
300,xgboost,trajectory_plus_paper_full,2010,71,45,0.6338028169014085,0.790637435534214,0.15683461863280546,0.2782268715447597,0.7638569666041902,15,10
300,xgboost,trajectory_plus_paper_full,2011,68,29,0.4264705882352941,0.6498255921309796,0.22335500389568547,0.19549152585936497,0.580243766044242,14,10
300,xgboost,trajectory_plus_paper_full,2012,44,12,0.2727272727272727,0.3210701315785698,0.04834285885129708,0.2931862689827106,0.7833967886682452,9,1
300,xgboost,trajectory_plus_paper_full,2013,39,31,0.7948717948717948,0.8424546264594905,0.04758283158769572,0.4142687881109508,1.082033216991207,8,7
300,xgboost,trajectory_plus_paper_full,2014,43,18,0.4186046511627907,0.6970716313585998,0.2784669801958091,0.21570716920118505,0.6223725251054724,9,7
300,xgboost,trajectory_plus_paper_full,2015,37,13,0.35135135135135137,0.34378110628110625,-0.0075702450702451185,0.24758399086262695,0.6916540181122316,8,2
300,xgboost,trajectory_plus_paper_full,2016,37,22,0.5945945945945946,0.8180226290704806,0.223428034475886,0.19627149763760943,0.5793237720559877,8,7
300,xgboost,trajectory_plus_paper_full,2017,35,10,0.2857142857142857,0.5783982683982685,0.29268398268398277,0.21192067288777724,0.6200535071587248,7,5
300,xgboost,trajectory_plus_paper_full,2018,44,35,0.7954545454545454,0.8506526481838126,0.05519810272926717,0.3213730273441018,0.8537156407834273,9,8
300,xgboost,trajectory_plus_paper_full,2019,30,9,0.3,0.7088892102049997,0.40888921020499974,0.19265568582787038,0.5702682412915814,6,3
300,xgboost,trajectory_plus_paper_full,2020,36,14,0.3888888888888889,0.6117733064777338,0.22288441758884486,0.2505314074913211,0.6958995643226241,8,5
300,xgboost,trajectory_plus_paper_full,2021,21,4,0.19047619047619047,0.55,0.3595238095238096,0.28952861537027835,0.7761312939420048,5,1
1000,logistic_linear,trajectory,2008,96,37,0.3854166666666667,0.5927506094575283,0.20733394279086165,0.24908063041990489,0.71959163756922,20,13
1000,logistic_linear,trajectory,2009,74,21,0.28378378378378377,0.5674052290771338,0.28362144529335,0.17220723416910505,0.6010688573740663,15,8
1000,logistic_linear,trajectory,2010,85,50,0.5882352941176471,0.5495078723753751,-0.03872742174227195,0.396093143075317,1.6186458671796824,17,8
1000,logistic_linear,trajectory,2011,89,26,0.29213483146067415,0.5856468480914797,0.29351201663080556,0.20005577958700624,0.6206107719646815,18,12
1000,logistic_linear,trajectory,2012,66,21,0.3181818181818182,0.5967017273723698,0.27851990919055164,0.18185561791274085,0.5427175774863426,14,8
1000,logistic_linear,trajectory,2013,50,40,0.8,0.8089564968525971,0.008956496852597029,0.3802905105862525,0.9979171889940129,10,9
1000,logistic_linear,trajectory,2014,54,20,0.37037037037037035,0.3380543188582596,-0.032316051512110755,0.27206809674174903,0.7700395204440615,11,4
1000,logistic_linear,trajectory,2015,45,15,0.3333333333333333,0.571596716470228,0.2382633831368947,0.1982745672851578,0.5867650524598191,9,7
1000,logistic_linear,trajectory,2016,46,21,0.45652173913043476,0.4191089033473717,-0.037412835783063036,0.29898033673971,0.8129336435226813,10,3
1000,logistic_linear,trajectory,2017,50,14,0.28,0.24670774675492774,-0.03329225324507229,0.25118792493083036,0.7038526322377849,10,1
1000,logistic_linear,trajectory,2018,56,51,0.9107142857142857,0.9466918425614407,0.03597755684715498,0.36784875246655535,0.9494559386813034,12,11
1000,logistic_linear,trajectory,2019,48,12,0.25,0.2648094549518025,0.014809454951802525,0.20461229161032354,0.5975982178403896,10,1
1000,logistic_linear,trajectory,2020,47,16,0.3404255319148936,0.8227880340212501,0.4823625021063565,0.17013719134662453,0.5126181606114306,10,8
1000,logistic_linear,trajectory,2021,25,7,0.28,0.37311894454751593,0.0931189445475159,0.2057735850311844,0.6023189685988793,5,1
1000,logistic_linear,trajectory_plus_field_state,2008,96,37,0.3854166666666667,0.5475479903473095,0.1621313236806428,0.2626940855856416,0.7641336256820424,20,12
1000,logistic_linear,trajectory_plus_field_state,2009,74,21,0.28378378378378377,0.5290587630855413,0.24527497930175757,0.17616098746315664,0.6106440456220428,15,9
1000,logistic_linear,trajectory_plus_field_state,2010,85,50,0.5882352941176471,0.5790596280174757,-0.009175666100171398,0.3823054287353713,1.582752166067672,17,10
1000,logistic_linear,trajectory_plus_field_state,2011,89,26,0.29213483146067415,0.4885847510338598,0.19644991957318564,0.21727560516012545,0.7084695905620352,18,9
1000,logistic_linear,trajectory_plus_field_state,2012,66,21,0.3181818181818182,0.6231849679832082,0.30500314980139004,0.18178578217558589,0.541799505893576,14,9
1000,logistic_linear,trajectory_plus_field_state,2013,50,40,0.8,0.798056671632484,-0.001943328367516095,0.4136484249668699,1.0799283993580813,10,8
1000,logistic_linear,trajectory_plus_field_state,2014,54,20,0.37037037037037035,0.35622971290465427,-0.014140657465716078,0.2901814556079168,0.8248558901394704,11,4
1000,logistic_linear,trajectory_plus_field_state,2015,45,15,0.3333333333333333,0.3843835619247913,0.05105022859145797,0.2606679430296252,0.721184979615203,9,3
1000,logistic_linear,trajectory_plus_field_state,2016,46,21,0.45652173913043476,0.5118640549764731,0.05534231584603838,0.274139378095817,0.8548598102276562,10,3
1000,logistic_linear,trajectory_plus_field_state,2017,50,14,0.28,0.5923833296759563,0.3123833296759563,0.21735343704051854,0.6228735978188532,10,5
1000,logistic_linear,trajectory_plus_field_state,2018,56,51,0.9107142857142857,0.9504776139217872,0.0397633282075015,0.2750234102985664,0.7400477944797762,12,12
1000,logistic_linear,trajectory_plus_field_state,2019,48,12,0.25,0.40150392073423385,0.15150392073423385,0.2222661873533512,0.6338033998013047,10,6
1000,logistic_linear,trajectory_plus_field_state,2020,47,16,0.3404255319148936,0.5977275894422276,0.257302057527334,0.21605313104694063,0.609578813056485,10,6
1000,logistic_linear,trajectory_plus_field_state,2021,25,7,0.28,0.7620604305795544,0.4820604305795544,0.2611217051342398,0.7089276009835314,5,4
1000,logistic_linear,trajectory_plus_full_regime,2008,96,37,0.3854166666666667,0.4352893619262481,0.049872695259581434,0.31441830151440747,1.0624318773903234,20,7
1000,logistic_linear,trajectory_plus_full_regime,2009,74,21,0.28378378378378377,0.5488484820443691,0.2650646982605853,0.17696483413542663,0.6181045733555357,15,9
1000,logistic_linear,trajectory_plus_full_regime,2010,85,50,0.5882352941176471,0.6756528776458075,0.08741758352816043,0.2998962310902313,1.141272510537714,17,12
1000,logistic_linear,trajectory_plus_full_regime,2011,89,26,0.29213483146067415,0.3947432749546915,0.10260844349401738,0.22610306425184215,0.8066315305895255,18,8
1000,logistic_linear,trajectory_plus_full_regime,2012,66,21,0.3181818181818182,0.6499852007411668,0.33180338255934866,0.17813687042796306,0.6317562570765194,14,9
1000,logistic_linear,trajectory_plus_full_regime,2013,50,40,0.8,0.8700666321166934,0.0700666321166934,0.41898904256815217,1.1643232741330312,10,9
1000,logistic_linear,trajectory_plus_full_regime,2014,54,20,0.37037037037037035,0.30455692475487084,-0.06581344561549951,0.3275722893048132,1.0667192707058417,11,3
1000,logistic_linear,trajectory_plus_full_regime,2015,45,15,0.3333333333333333,0.27711588580953117,-0.056217447523802144,0.4281491335990654,1.2514869166455702,9,2
1000,logistic_linear,trajectory_plus_full_regime,2016,46,21,0.45652173913043476,0.3413017692956615,-0.11521996983477328,0.42367321681201253,1.2757757615550651,10,2
1000,logistic_linear,trajectory_plus_full_regime,2017,50,14,0.28,0.49086818713540903,0.210868187135409,0.20798641600426898,0.6041892833855976,10,4
1000,logistic_linear,trajectory_plus_full_regime,2018,56,51,0.9107142857142857,0.9585069780786915,0.04779269236440575,0.3461958446707182,0.8989936558522578,12,11
1000,logistic_linear,trajectory_plus_full_regime,2019,48,12,0.25,0.5901058201058201,0.34010582010582013,0.19492113720767223,0.5645558327274526,10,5
1000,logistic_linear,trajectory_plus_full_regime,2020,47,16,0.3404255319148936,0.3858881728354621,0.04546264092056851,0.30203850673408617,1.0162170148907974,10,3
1000,logistic_linear,trajectory_plus_full_regime,2021,25,7,0.28,0.5556222488995598,0.2756222488995598,0.20486285214135433,0.5894164433100972,5,2
1000,logistic_linear,trajectory_plus_paper_environment,2008,96,37,0.3854166666666667,0.43923261269741853,0.05381594603075185,0.3144677187153971,1.0552827139284109,20,6
1000,logistic_linear,trajectory_plus_paper_environment,2009,74,21,0.28378378378378377,0.5131234931718429,0.22933970938805914,0.183194048018314,0.6234683331201847,15,8
1000,logistic_linear,trajectory_plus_paper_environment,2010,85,50,0.5882352941176471,0.6651602213665013,0.07692492724885425,0.3130390020103016,1.169275733463373,17,12
1000,logistic_linear,trajectory_plus_paper_environment,2011,89,26,0.29213483146067415,0.4033352655294774,0.11120043406880326,0.21864050858412218,0.75265348116624,18,7
1000,logistic_linear,trajectory_plus_paper_environment,2012,66,21,0.3181818181818182,0.6184252074384922,0.300243389256674,0.18645881808786757,0.5815564503692786,14,9
1000,logistic_linear,trajectory_plus_paper_environment,2013,50,40,0.8,0.8342665614071797,0.03426656140717965,0.4394999606547978,1.2080220977545453,10,8
1000,logistic_linear,trajectory_plus_paper_environment,2014,54,20,0.37037037037037035,0.37978229269322356,0.009411922322853206,0.30460502821319535,0.9715703460672835,11,5
1000,logistic_linear,trajectory_plus_paper_environment,2015,45,15,0.3333333333333333,0.24977362138740944,-0.08355971194592388,0.349429527885439,0.9762766830357942,9,1
1000,logistic_linear,trajectory_plus_paper_environment,2016,46,21,0.45652173913043476,0.636243408884238,0.17972166975380327,0.21734797687418517,0.6463928624859,10,7
1000,logistic_linear,trajectory_plus_paper_environment,2017,50,14,0.28,0.29276157110168377,0.012761571101683744,0.2221874516918186,0.640211704475742,10,3
1000,logistic_linear,trajectory_plus_paper_environment,2018,56,51,0.9107142857142857,0.9420037690481522,0.0312894833338665,0.37405470451084494,0.9611464546339483,12,11
1000,logistic_linear,trajectory_plus_paper_environment,2019,48,12,0.25,0.5143901906832942,0.26439019068329417,0.1794832638819613,0.5409899153793386,10,6
1000,logistic_linear,trajectory_plus_paper_environment,2020,47,16,0.3404255319148936,0.692807988321672,0.3523824564067784,0.17613618418897786,0.521719423615423,10,6
1000,logistic_linear,trajectory_plus_paper_environment,2021,25,7,0.28,0.33017140036792747,0.05017140036792744,0.2571870678574923,0.7415232821975966,5,1
1000,logistic_linear,trajectory_plus_paper_full,2008,96,37,0.3854166666666667,0.4352893619262481,0.049872695259581434,0.3144183015144066,1.0624318773903234,20,7
1000,logistic_linear,trajectory_plus_paper_full,2009,74,21,0.28378378378378377,0.5488484820443691,0.2650646982605853,0.1769648341354313,0.6181045733555527,15,9
1000,logistic_linear,trajectory_plus_paper_full,2010,85,50,0.5882352941176471,0.6756528776458075,0.08741758352816043,0.2998962310902316,1.1412725105377148,17,12
1000,logistic_linear,trajectory_plus_paper_full,2011,89,26,0.29213483146067415,0.3947432749546915,0.10260844349401738,0.2261030642518481,0.8066315305895698,18,8
1000,logistic_linear,trajectory_plus_paper_full,2012,66,21,0.3181818181818182,0.6499852007411668,0.33180338255934866,0.17813687042795778,0.6317562570765175,14,9
1000,logistic_linear,trajectory_plus_paper_full,2013,50,40,0.8,0.8700666321166934,0.0700666321166934,0.41898904256815184,1.16432327413303,10,9
1000,logistic_linear,trajectory_plus_paper_full,2014,54,20,0.37037037037037035,0.30455692475487084,-0.06581344561549951,0.327572289304814,1.0667192707058384,11,3
1000,logistic_linear,trajectory_plus_paper_full,2015,45,15,0.3333333333333333,0.24832280579780358,-0.08501052753552973,0.3809976979415625,1.060555329824653,9,1
1000,logistic_linear,trajectory_plus_paper_full,2016,46,21,0.45652173913043476,0.5668268461491479,0.11030510701871316,0.2510489192110108,0.757951644563814,10,5
1000,logistic_linear,trajectory_plus_paper_full,2017,50,14,0.28,0.5239277200942889,0.24392772009428887,0.21455014389340285,0.6136872104970926,10,5
1000,logistic_linear,trajectory_plus_paper_full,2018,56,51,0.9107142857142857,0.9445362507748939,0.033821965060608195,0.33838606249319364,0.8803499716081843,12,11
1000,logistic_linear,trajectory_plus_paper_full,2019,48,12,0.25,0.47828042328042325,0.22828042328042325,0.21743395448585368,0.6205186487316716,10,6
1000,logistic_linear,trajectory_plus_paper_full,2020,47,16,0.3404255319148936,0.5928688925979803,0.25244336068308665,0.2176716704234454,0.6106739977862854,10,6
1000,logistic_linear,trajectory_plus_paper_full,2021,25,7,0.28,0.9340659340659341,0.654065934065934,0.19624784840813445,0.5473548820202258,5,5
1000,logistic_spline,trajectory,2008,96,37,0.3854166666666667,0.5773953611406779,0.19197869447401122,0.24896942988944012,0.713187262812356,20,13
1000,logistic_spline,trajectory,2009,74,21,0.28378378378378377,0.5748641117471023,0.2910803279633185,0.170660635301185,0.5760436119586713,15,9
1000,logistic_spline,trajectory,2010,85,50,0.5882352941176471,0.5422217924676777,-0.046013501649969424,0.3915187763960183,1.429905000126224,17,8
1000,logistic_spline,trajectory,2011,89,26,0.29213483146067415,0.5793352844594998,0.28720045299882563,0.19922692790580035,0.6123851482522595,18,11
1000,logistic_spline,trajectory,2012,66,21,0.3181818181818182,0.60468201801784,0.2865001998360219,0.18167369924742746,0.5437679640104403,14,9
1000,logistic_spline,trajectory,2013,50,40,0.8,0.8105975224936226,0.010597522493622558,0.3776554649951302,0.9914919923506263,10,9
1000,logistic_spline,trajectory,2014,54,20,0.37037037037037035,0.35690743221904087,-0.013462938151329484,0.26656174590887716,0.748659376218211,11,4
1000,logistic_spline,trajectory,2015,45,15,0.3333333333333333,0.571596716470228,0.2382633831368947,0.19797236991945816,0.5859177426025112,9,7
1000,logistic_spline,trajectory,2016,46,21,0.45652173913043476,0.4184770381762396,-0.038044700954195154,0.2969932687926006,0.8056778427090662,10,3
1000,logistic_spline,trajectory,2017,50,14,0.28,0.24835772351581845,-0.03164227648418158,0.24896595710696187,0.6958684777237791,10,1
1000,logistic_spline,trajectory,2018,56,51,0.9107142857142857,0.9466918425614407,0.03597755684715498,0.3679452377873017,0.9495036588108892,12,11
1000,logistic_spline,trajectory,2019,48,12,0.25,0.26965519585759246,0.019655195857592456,0.2019173592478254,0.5907533794524027,10,1
1000,logistic_spline,trajectory,2020,47,16,0.3404255319148936,0.8279197742173285,0.48749424230243493,0.17083569827929004,0.5150899339015534,10,8
1000,logistic_spline,trajectory,2021,25,7,0.28,0.4151913875598086,0.13519138755980858,0.1996235140114517,0.5885194050275093,5,2
1000,logistic_spline,trajectory_plus_field_state,2008,96,37,0.3854166666666667,0.544959406337451,0.1595427396707843,0.27660686020936454,1.225587094535807,20,10
1000,logistic_spline,trajectory_plus_field_state,2009,74,21,0.28378378378378377,0.4912070642452949,0.20742328046151115,0.20149366765704954,0.7063059870635431,15,9
1000,logistic_spline,trajectory_plus_field_state,2010,85,50,0.5882352941176471,0.6003794837226005,0.012144189604953448,0.35852075780120946,1.4038907613186447,17,10
1000,logistic_spline,trajectory_plus_field_state,2011,89,26,0.29213483146067415,0.34770998501829464,0.055575153557620494,0.23247010328525466,0.7184417623416719,18,7
1000,logistic_spline,trajectory_plus_field_state,2012,66,21,0.3181818181818182,0.5625095992020335,0.2443277810202153,0.18940917366329238,0.5566903668306556,14,9
1000,logistic_spline,trajectory_plus_field_state,2013,50,40,0.8,0.8304171635646156,0.030417163564615546,0.4354450959077528,1.1826982427501564,10,7
1000,logistic_spline,trajectory_plus_field_state,2014,54,20,0.37037037037037035,0.4169227061195288,0.04655233574915846,0.2667812277833843,0.7715398631916622,11,4
1000,logistic_spline,trajectory_plus_field_state,2015,45,15,0.3333333333333333,0.2964810126134665,-0.03685232071986683,0.3183636382323962,0.8884902678026468,9,1
