domain,model_family,feature_set,budget_fraction,year,n_candidates,selected_n,events,true_positives,precision,recall
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.05,2010,225,12,136,12,1.0,0.08823529411764706
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.05,2011,186,10,65,9,0.9,0.13846153846153847
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.05,2012,196,10,28,9,0.9,0.32142857142857145
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.05,2013,230,12,185,9,0.75,0.04864864864864865
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.05,2014,188,10,73,5,0.5,0.0684931506849315
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.05,2015,163,9,53,7,0.7777777777777778,0.1320754716981132
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.05,2016,168,9,71,7,0.7777777777777778,0.09859154929577464
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.05,2017,175,9,36,4,0.4444444444444444,0.1111111111111111
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.05,2018,181,10,156,9,0.9,0.057692307692307696
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.05,2019,123,7,21,2,0.2857142857142857,0.09523809523809523
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.05,2020,156,8,56,4,0.5,0.07142857142857142
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.05,2021,161,9,46,6,0.6666666666666666,0.13043478260869565
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.05,2022,160,8,126,7,0.875,0.05555555555555555
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.05,2023,111,6,10,2,0.3333333333333333,0.2
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.05,2024,138,7,39,2,0.2857142857142857,0.05128205128205128
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.1,2005,207,21,129,19,0.9047619047619048,0.14728682170542637
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.1,2006,191,20,39,14,0.7,0.358974358974359
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.1,2007,217,22,71,17,0.7727272727272727,0.23943661971830985
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.1,2008,216,22,61,13,0.5909090909090909,0.21311475409836064
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.1,2009,228,23,99,14,0.6086956521739131,0.1414141414141414
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.1,2010,225,23,136,21,0.9130434782608695,0.15441176470588236
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.1,2011,186,19,65,13,0.6842105263157895,0.2
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.1,2012,196,20,28,13,0.65,0.4642857142857143
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.1,2013,230,23,185,18,0.782608695652174,0.0972972972972973
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.1,2014,188,19,73,11,0.5789473684210527,0.1506849315068493
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.1,2015,163,17,53,11,0.6470588235294118,0.20754716981132076
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.1,2016,168,17,71,14,0.8235294117647058,0.19718309859154928
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.1,2017,175,18,36,8,0.4444444444444444,0.2222222222222222
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.1,2018,181,19,156,16,0.8421052631578947,0.10256410256410256
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.1,2019,123,13,21,4,0.3076923076923077,0.19047619047619047
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.1,2020,156,16,56,6,0.375,0.10714285714285714
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.1,2021,161,17,46,9,0.5294117647058824,0.1956521739130435
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.1,2022,160,16,126,15,0.9375,0.11904761904761904
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.1,2023,111,12,10,3,0.25,0.3
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.1,2024,138,14,39,6,0.42857142857142855,0.15384615384615385
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.2,2005,207,42,129,31,0.7380952380952381,0.24031007751937986
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.2,2006,191,39,39,21,0.5384615384615384,0.5384615384615384
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.2,2007,217,44,71,23,0.5227272727272727,0.323943661971831
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.2,2008,216,44,61,24,0.5454545454545454,0.39344262295081966
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.2,2009,228,46,99,28,0.6086956521739131,0.2828282828282828
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.2,2010,225,45,136,38,0.8444444444444444,0.27941176470588236
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.2,2011,186,38,65,21,0.5526315789473685,0.3230769230769231
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.2,2012,196,40,28,15,0.375,0.5357142857142857
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.2,2013,230,46,185,33,0.717391304347826,0.1783783783783784
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.2,2014,188,38,73,18,0.47368421052631576,0.2465753424657534
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.2,2015,163,33,53,18,0.5454545454545454,0.33962264150943394
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.2,2016,168,34,71,21,0.6176470588235294,0.29577464788732394
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.2,2017,175,35,36,12,0.34285714285714286,0.3333333333333333
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.2,2018,181,37,156,34,0.918918918918919,0.21794871794871795
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.2,2019,123,25,21,7,0.28,0.3333333333333333
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.2,2020,156,32,56,12,0.375,0.21428571428571427
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.2,2021,161,33,46,16,0.48484848484848486,0.34782608695652173
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.2,2022,160,32,126,27,0.84375,0.21428571428571427
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.2,2023,111,23,10,3,0.13043478260869565,0.3
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.2,2024,138,28,39,12,0.42857142857142855,0.3076923076923077
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.3,2005,207,63,129,45,0.7142857142857143,0.3488372093023256
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.3,2006,191,58,39,25,0.43103448275862066,0.6410256410256411
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.3,2007,217,66,71,28,0.42424242424242425,0.39436619718309857
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.3,2008,216,65,61,29,0.4461538461538462,0.47540983606557374
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.3,2009,228,69,99,41,0.5942028985507246,0.41414141414141414
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.3,2010,225,68,136,57,0.8382352941176471,0.41911764705882354
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.3,2011,186,56,65,28,0.5,0.4307692307692308
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.3,2012,196,59,28,20,0.3389830508474576,0.7142857142857143
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.3,2013,230,69,185,54,0.782608695652174,0.2918918918918919
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.3,2014,188,57,73,25,0.43859649122807015,0.3424657534246575
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.3,2015,163,49,53,24,0.4897959183673469,0.4528301886792453
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.3,2016,168,51,71,34,0.6666666666666666,0.4788732394366197
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.3,2017,175,53,36,17,0.32075471698113206,0.4722222222222222
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.3,2018,181,55,156,50,0.9090909090909091,0.32051282051282054
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.3,2019,123,37,21,9,0.24324324324324326,0.42857142857142855
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.3,2020,156,47,56,18,0.3829787234042553,0.32142857142857145
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.3,2021,161,49,46,18,0.3673469387755102,0.391304347826087
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.3,2022,160,48,126,40,0.8333333333333334,0.31746031746031744
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.3,2023,111,34,10,6,0.17647058823529413,0.6
upwelling_supported_domain,logistic,trajectory_plus_oisst,0.3,2024,138,42,39,16,0.38095238095238093,0.41025641025641024
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.05,2005,207,11,129,9,0.8181818181818182,0.06976744186046512
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.05,2006,191,10,39,8,0.8,0.20512820512820512
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.05,2007,217,11,71,10,0.9090909090909091,0.14084507042253522
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.05,2008,216,11,61,8,0.7272727272727273,0.13114754098360656
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.05,2009,228,12,99,6,0.5,0.06060606060606061
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.05,2010,225,12,136,12,1.0,0.08823529411764706
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.05,2011,186,10,65,8,0.8,0.12307692307692308
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.05,2012,196,10,28,9,0.9,0.32142857142857145
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.05,2013,230,12,185,9,0.75,0.04864864864864865
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.05,2014,188,10,73,6,0.6,0.0821917808219178
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.05,2015,163,9,53,7,0.7777777777777778,0.1320754716981132
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.05,2016,168,9,71,7,0.7777777777777778,0.09859154929577464
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.05,2017,175,9,36,4,0.4444444444444444,0.1111111111111111
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.05,2018,181,10,156,9,0.9,0.057692307692307696
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.05,2019,123,7,21,2,0.2857142857142857,0.09523809523809523
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.05,2020,156,8,56,3,0.375,0.05357142857142857
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.05,2021,161,9,46,4,0.4444444444444444,0.08695652173913043
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.05,2022,160,8,126,7,0.875,0.05555555555555555
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.05,2023,111,6,10,2,0.3333333333333333,0.2
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.05,2024,138,7,39,2,0.2857142857142857,0.05128205128205128
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.1,2005,207,21,129,19,0.9047619047619048,0.14728682170542637
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.1,2006,191,20,39,17,0.85,0.4358974358974359
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.1,2007,217,22,71,12,0.5454545454545454,0.16901408450704225
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.1,2008,216,22,61,12,0.5454545454545454,0.19672131147540983
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.1,2009,228,23,99,14,0.6086956521739131,0.1414141414141414
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.1,2010,225,23,136,20,0.8695652173913043,0.14705882352941177
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.1,2011,186,19,65,13,0.6842105263157895,0.2
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.1,2012,196,20,28,13,0.65,0.4642857142857143
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.1,2013,230,23,185,18,0.782608695652174,0.0972972972972973
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.1,2014,188,19,73,11,0.5789473684210527,0.1506849315068493
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.1,2015,163,17,53,11,0.6470588235294118,0.20754716981132076
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.1,2016,168,17,71,12,0.7058823529411765,0.16901408450704225
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.1,2017,175,18,36,8,0.4444444444444444,0.2222222222222222
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.1,2018,181,19,156,17,0.8947368421052632,0.10897435897435898
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.1,2019,123,13,21,5,0.38461538461538464,0.23809523809523808
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.1,2020,156,16,56,6,0.375,0.10714285714285714
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.1,2021,161,17,46,9,0.5294117647058824,0.1956521739130435
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.1,2022,160,16,126,15,0.9375,0.11904761904761904
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.1,2023,111,12,10,3,0.25,0.3
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.1,2024,138,14,39,6,0.42857142857142855,0.15384615384615385
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.2,2005,207,42,129,32,0.7619047619047619,0.24806201550387597
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.2,2006,191,39,39,22,0.5641025641025641,0.5641025641025641
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.2,2007,217,44,71,19,0.4318181818181818,0.2676056338028169
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.2,2008,216,44,61,22,0.5,0.36065573770491804
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.2,2009,228,46,99,28,0.6086956521739131,0.2828282828282828
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.2,2010,225,45,136,38,0.8444444444444444,0.27941176470588236
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.2,2011,186,38,65,22,0.5789473684210527,0.3384615384615385
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.2,2012,196,40,28,15,0.375,0.5357142857142857
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.2,2013,230,46,185,35,0.7608695652173914,0.1891891891891892
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.2,2014,188,38,73,15,0.39473684210526316,0.2054794520547945
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.2,2015,163,33,53,18,0.5454545454545454,0.33962264150943394
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.2,2016,168,34,71,21,0.6176470588235294,0.29577464788732394
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.2,2017,175,35,36,12,0.34285714285714286,0.3333333333333333
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.2,2018,181,37,156,34,0.918918918918919,0.21794871794871795
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.2,2019,123,25,21,7,0.28,0.3333333333333333
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.2,2020,156,32,56,10,0.3125,0.17857142857142858
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.2,2021,161,33,46,15,0.45454545454545453,0.32608695652173914
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.2,2022,160,32,126,29,0.90625,0.23015873015873015
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.2,2023,111,23,10,4,0.17391304347826086,0.4
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.2,2024,138,28,39,12,0.42857142857142855,0.3076923076923077
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.3,2005,207,63,129,44,0.6984126984126984,0.34108527131782945
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.3,2006,191,58,39,28,0.4827586206896552,0.717948717948718
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.3,2007,217,66,71,25,0.3787878787878788,0.352112676056338
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.3,2008,216,65,61,26,0.4,0.4262295081967213
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.3,2009,228,69,99,41,0.5942028985507246,0.41414141414141414
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.3,2010,225,68,136,56,0.8235294117647058,0.4117647058823529
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.3,2011,186,56,65,27,0.48214285714285715,0.4153846153846154
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.3,2012,196,59,28,18,0.3050847457627119,0.6428571428571429
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.3,2013,230,69,185,56,0.8115942028985508,0.3027027027027027
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.3,2014,188,57,73,25,0.43859649122807015,0.3424657534246575
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.3,2015,163,49,53,23,0.46938775510204084,0.4339622641509434
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.3,2016,168,51,71,33,0.6470588235294118,0.4647887323943662
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.3,2017,175,53,36,17,0.32075471698113206,0.4722222222222222
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.3,2018,181,55,156,51,0.9272727272727272,0.3269230769230769
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.3,2019,123,37,21,8,0.21621621621621623,0.38095238095238093
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.3,2020,156,47,56,18,0.3829787234042553,0.32142857142857145
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.3,2021,161,49,46,18,0.3673469387755102,0.391304347826087
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.3,2022,160,48,126,43,0.8958333333333334,0.3412698412698413
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.3,2023,111,34,10,6,0.17647058823529413,0.6
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,0.3,2024,138,42,39,18,0.42857142857142855,0.46153846153846156
upwelling_supported_domain,random_forest,current_only,0.05,2005,207,11,129,9,0.8181818181818182,0.06976744186046512
upwelling_supported_domain,random_forest,current_only,0.05,2006,191,10,39,8,0.8,0.20512820512820512
upwelling_supported_domain,random_forest,current_only,0.05,2007,217,11,71,10,0.9090909090909091,0.14084507042253522
upwelling_supported_domain,random_forest,current_only,0.05,2008,216,11,61,4,0.36363636363636365,0.06557377049180328
upwelling_supported_domain,random_forest,current_only,0.05,2009,228,12,99,7,0.5833333333333334,0.0707070707070707
upwelling_supported_domain,random_forest,current_only,0.05,2010,225,12,136,12,1.0,0.08823529411764706
upwelling_supported_domain,random_forest,current_only,0.05,2011,186,10,65,7,0.7,0.1076923076923077
upwelling_supported_domain,random_forest,current_only,0.05,2012,196,10,28,8,0.8,0.2857142857142857
upwelling_supported_domain,random_forest,current_only,0.05,2013,230,12,185,9,0.75,0.04864864864864865
upwelling_supported_domain,random_forest,current_only,0.05,2014,188,10,73,7,0.7,0.0958904109589041
upwelling_supported_domain,random_forest,current_only,0.05,2015,163,9,53,6,0.6666666666666666,0.11320754716981132
upwelling_supported_domain,random_forest,current_only,0.05,2016,168,9,71,7,0.7777777777777778,0.09859154929577464
upwelling_supported_domain,random_forest,current_only,0.05,2017,175,9,36,4,0.4444444444444444,0.1111111111111111
upwelling_supported_domain,random_forest,current_only,0.05,2018,181,10,156,9,0.9,0.057692307692307696
upwelling_supported_domain,random_forest,current_only,0.05,2019,123,7,21,3,0.42857142857142855,0.14285714285714285
upwelling_supported_domain,random_forest,current_only,0.05,2020,156,8,56,3,0.375,0.05357142857142857
upwelling_supported_domain,random_forest,current_only,0.05,2021,161,9,46,3,0.3333333333333333,0.06521739130434782
upwelling_supported_domain,random_forest,current_only,0.05,2022,160,8,126,7,0.875,0.05555555555555555
upwelling_supported_domain,random_forest,current_only,0.05,2023,111,6,10,2,0.3333333333333333,0.2
upwelling_supported_domain,random_forest,current_only,0.05,2024,138,7,39,3,0.42857142857142855,0.07692307692307693
upwelling_supported_domain,random_forest,current_only,0.1,2005,207,21,129,18,0.8571428571428571,0.13953488372093023
upwelling_supported_domain,random_forest,current_only,0.1,2006,191,20,39,12,0.6,0.3076923076923077
upwelling_supported_domain,random_forest,current_only,0.1,2007,217,22,71,20,0.9090909090909091,0.28169014084507044
upwelling_supported_domain,random_forest,current_only,0.1,2008,216,22,61,14,0.6363636363636364,0.22950819672131148
upwelling_supported_domain,random_forest,current_only,0.1,2009,228,23,99,13,0.5652173913043478,0.13131313131313133
upwelling_supported_domain,random_forest,current_only,0.1,2010,225,23,136,21,0.9130434782608695,0.15441176470588236
upwelling_supported_domain,random_forest,current_only,0.1,2011,186,19,65,13,0.6842105263157895,0.2
upwelling_supported_domain,random_forest,current_only,0.1,2012,196,20,28,12,0.6,0.42857142857142855
upwelling_supported_domain,random_forest,current_only,0.1,2013,230,23,185,19,0.8260869565217391,0.10270270270270271
upwelling_supported_domain,random_forest,current_only,0.1,2014,188,19,73,11,0.5789473684210527,0.1506849315068493
upwelling_supported_domain,random_forest,current_only,0.1,2015,163,17,53,10,0.5882352941176471,0.18867924528301888
upwelling_supported_domain,random_forest,current_only,0.1,2016,168,17,71,14,0.8235294117647058,0.19718309859154928
upwelling_supported_domain,random_forest,current_only,0.1,2017,175,18,36,5,0.2777777777777778,0.1388888888888889
upwelling_supported_domain,random_forest,current_only,0.1,2018,181,19,156,17,0.8947368421052632,0.10897435897435898
upwelling_supported_domain,random_forest,current_only,0.1,2019,123,13,21,3,0.23076923076923078,0.14285714285714285
upwelling_supported_domain,random_forest,current_only,0.1,2020,156,16,56,5,0.3125,0.08928571428571429
upwelling_supported_domain,random_forest,current_only,0.1,2021,161,17,46,6,0.35294117647058826,0.13043478260869565
upwelling_supported_domain,random_forest,current_only,0.1,2022,160,16,126,15,0.9375,0.11904761904761904
upwelling_supported_domain,random_forest,current_only,0.1,2023,111,12,10,2,0.16666666666666666,0.2
upwelling_supported_domain,random_forest,current_only,0.1,2024,138,14,39,6,0.42857142857142855,0.15384615384615385
upwelling_supported_domain,random_forest,current_only,0.2,2005,207,42,129,35,0.8333333333333334,0.2713178294573643
upwelling_supported_domain,random_forest,current_only,0.2,2006,191,39,39,19,0.48717948717948717,0.48717948717948717
upwelling_supported_domain,random_forest,current_only,0.2,2007,217,44,71,28,0.6363636363636364,0.39436619718309857
upwelling_supported_domain,random_forest,current_only,0.2,2008,216,44,61,24,0.5454545454545454,0.39344262295081966
upwelling_supported_domain,random_forest,current_only,0.2,2009,228,46,99,29,0.6304347826086957,0.29292929292929293
upwelling_supported_domain,random_forest,current_only,0.2,2010,225,45,136,38,0.8444444444444444,0.27941176470588236
upwelling_supported_domain,random_forest,current_only,0.2,2011,186,38,65,21,0.5526315789473685,0.3230769230769231
upwelling_supported_domain,random_forest,current_only,0.2,2012,196,40,28,15,0.375,0.5357142857142857
upwelling_supported_domain,random_forest,current_only,0.2,2013,230,46,185,39,0.8478260869565217,0.21081081081081082
upwelling_supported_domain,random_forest,current_only,0.2,2014,188,38,73,19,0.5,0.2602739726027397
upwelling_supported_domain,random_forest,current_only,0.2,2015,163,33,53,13,0.3939393939393939,0.24528301886792453
upwelling_supported_domain,random_forest,current_only,0.2,2016,168,34,71,23,0.6764705882352942,0.323943661971831
upwelling_supported_domain,random_forest,current_only,0.2,2017,175,35,36,10,0.2857142857142857,0.2777777777777778
upwelling_supported_domain,random_forest,current_only,0.2,2018,181,37,156,33,0.8918918918918919,0.21153846153846154
upwelling_supported_domain,random_forest,current_only,0.2,2019,123,25,21,7,0.28,0.3333333333333333
upwelling_supported_domain,random_forest,current_only,0.2,2020,156,32,56,9,0.28125,0.16071428571428573
upwelling_supported_domain,random_forest,current_only,0.2,2021,161,33,46,11,0.3333333333333333,0.2391304347826087
upwelling_supported_domain,random_forest,current_only,0.2,2022,160,32,126,29,0.90625,0.23015873015873015
upwelling_supported_domain,random_forest,current_only,0.2,2023,111,23,10,3,0.13043478260869565,0.3
upwelling_supported_domain,random_forest,current_only,0.2,2024,138,28,39,9,0.32142857142857145,0.23076923076923078
upwelling_supported_domain,random_forest,current_only,0.3,2005,207,63,129,48,0.7619047619047619,0.37209302325581395
upwelling_supported_domain,random_forest,current_only,0.3,2006,191,58,39,25,0.43103448275862066,0.6410256410256411
upwelling_supported_domain,random_forest,current_only,0.3,2007,217,66,71,33,0.5,0.4647887323943662
upwelling_supported_domain,random_forest,current_only,0.3,2008,216,65,61,30,0.46153846153846156,0.4918032786885246
upwelling_supported_domain,random_forest,current_only,0.3,2009,228,69,99,44,0.6376811594202898,0.4444444444444444
upwelling_supported_domain,random_forest,current_only,0.3,2010,225,68,136,51,0.75,0.375
upwelling_supported_domain,random_forest,current_only,0.3,2011,186,56,65,28,0.5,0.4307692307692308
upwelling_supported_domain,random_forest,current_only,0.3,2012,196,59,28,18,0.3050847457627119,0.6428571428571429
upwelling_supported_domain,random_forest,current_only,0.3,2013,230,69,185,55,0.7971014492753623,0.2972972972972973
upwelling_supported_domain,random_forest,current_only,0.3,2014,188,57,73,27,0.47368421052631576,0.3698630136986301
upwelling_supported_domain,random_forest,current_only,0.3,2015,163,49,53,19,0.3877551020408163,0.3584905660377358
upwelling_supported_domain,random_forest,current_only,0.3,2016,168,51,71,34,0.6666666666666666,0.4788732394366197
upwelling_supported_domain,random_forest,current_only,0.3,2017,175,53,36,13,0.24528301886792453,0.3611111111111111
upwelling_supported_domain,random_forest,current_only,0.3,2018,181,55,156,50,0.9090909090909091,0.32051282051282054
upwelling_supported_domain,random_forest,current_only,0.3,2019,123,37,21,7,0.1891891891891892,0.3333333333333333
upwelling_supported_domain,random_forest,current_only,0.3,2020,156,47,56,18,0.3829787234042553,0.32142857142857145
upwelling_supported_domain,random_forest,current_only,0.3,2021,161,49,46,18,0.3673469387755102,0.391304347826087
upwelling_supported_domain,random_forest,current_only,0.3,2022,160,48,126,43,0.8958333333333334,0.3412698412698413
upwelling_supported_domain,random_forest,current_only,0.3,2023,111,34,10,4,0.11764705882352941,0.4
upwelling_supported_domain,random_forest,current_only,0.3,2024,138,42,39,14,0.3333333333333333,0.358974358974359
upwelling_supported_domain,random_forest,current_plus_trajectory,0.05,2005,207,11,129,9,0.8181818181818182,0.06976744186046512
upwelling_supported_domain,random_forest,current_plus_trajectory,0.05,2006,191,10,39,9,0.9,0.23076923076923078
