protocol,repeat,domain,model_family,feature_set,n,events,prevalence,pooled_ap,pooled_ap_lift,macro_within_year_ap_lift,estimable_years,brier,log_loss
random_cell_year_cv,10,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,3620,1500,0.4143646408839779,0.6166863927268216,0.20232175184284368,0.1673415571781928,20,0.21349544956418992,0.617390812769348
random_cell_year_cv,11,upwelling_supported_domain,logistic,current_only,3620,1500,0.4143646408839779,0.5720023488389325,0.15763770795495463,0.14028765789063785,20,0.22549752922871288,0.6453139850522601
random_cell_year_cv,11,upwelling_supported_domain,logistic,current_plus_trajectory,3620,1500,0.4143646408839779,0.5962852216855146,0.18192058080153667,0.1793766018708634,20,0.21949447201990524,0.631183965973369
random_cell_year_cv,11,upwelling_supported_domain,logistic,trajectory_plus_oisst,3620,1500,0.4143646408839779,0.6024191870970458,0.18805454621306789,0.17694828198251938,20,0.2171368130540289,0.6255824469006639
random_cell_year_cv,11,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,3620,1500,0.4143646408839779,0.6168292423318426,0.20246460144786466,0.1682572318968146,20,0.21350787920110317,0.6173716841727462
random_cell_year_cv,12,upwelling_supported_domain,logistic,current_only,3620,1500,0.4143646408839779,0.5717839056009977,0.15741926471701978,0.14053687322221003,20,0.22556437519212155,0.6454478248248091
random_cell_year_cv,12,upwelling_supported_domain,logistic,current_plus_trajectory,3620,1500,0.4143646408839779,0.595742480622353,0.18137783973837512,0.17836959050008933,20,0.2195612262418229,0.6313714975109168
random_cell_year_cv,12,upwelling_supported_domain,logistic,trajectory_plus_oisst,3620,1500,0.4143646408839779,0.6012373087713417,0.18687266788736384,0.17650874053957957,20,0.21744211838888536,0.6262814093105666
random_cell_year_cv,12,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,3620,1500,0.4143646408839779,0.6168630176445216,0.20249837676054366,0.16821657056938716,20,0.21359198644888297,0.6175696794916823
random_cell_year_cv,13,upwelling_supported_domain,logistic,current_only,3620,1500,0.4143646408839779,0.5720074172550443,0.15764277637106644,0.1396171966477513,20,0.22546502606757526,0.6451906469432642
random_cell_year_cv,13,upwelling_supported_domain,logistic,current_plus_trajectory,3620,1500,0.4143646408839779,0.5967585350801903,0.18239389419621238,0.18070957661659642,20,0.2194010747348715,0.6309150429738551
random_cell_year_cv,13,upwelling_supported_domain,logistic,trajectory_plus_oisst,3620,1500,0.4143646408839779,0.6025667984935463,0.18820215760956843,0.1776098407622076,20,0.2170775689489053,0.6253570262294056
random_cell_year_cv,13,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,3620,1500,0.4143646408839779,0.61777918037367,0.20341453948969207,0.1695474588785965,20,0.21329237106853632,0.6167482373625905
random_cell_year_cv,14,upwelling_supported_domain,logistic,current_only,3620,1500,0.4143646408839779,0.5714523199298074,0.1570876790458295,0.13989154325363204,20,0.2255698839895434,0.6455033373531609
