domain,model_family,feature_set,protocol,year,n,events,prevalence,average_precision,ap_lift,estimable,decline_threshold,canopy_cutoff
upwelling_supported_domain,logistic,current_only,expanding_window,2020,156,56,0.358974358974359,0.38324424744990615,0.024269888475547174,True,0.3,0.05
upwelling_supported_domain,logistic,current_only,expanding_window,2021,161,46,0.2857142857142857,0.3068864797256828,0.021172194011397083,True,0.3,0.05
upwelling_supported_domain,logistic,current_only,expanding_window,2022,160,126,0.7875,0.8673381546646456,0.07983815466464561,True,0.3,0.05
upwelling_supported_domain,logistic,current_only,expanding_window,2023,111,10,0.09009009009009009,0.20289286888070018,0.1128027787906101,True,0.3,0.05
upwelling_supported_domain,logistic,current_only,expanding_window,2024,138,39,0.2826086956521739,0.3457723368581662,0.06316364120599233,True,0.3,0.05
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2005,207,129,0.6231884057971014,0.7220263414599748,0.09883793566287336,True,0.3,0.05
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2006,191,39,0.20418848167539266,0.6817179928125505,0.47752951113715786,True,0.3,0.05
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2007,217,71,0.3271889400921659,0.5645452181531174,0.2373562780609515,True,0.3,0.05
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2008,216,61,0.2824074074074074,0.5310720275967569,0.24866462018934948,True,0.3,0.05
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2009,228,99,0.4342105263157895,0.5685371050798328,0.1343265787640433,True,0.3,0.05
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2010,225,136,0.6044444444444445,0.793145480354999,0.18870103591055454,True,0.3,0.05
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2011,186,65,0.34946236559139787,0.5441238998767421,0.19466153428534427,True,0.3,0.05
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2012,196,28,0.14285714285714285,0.5197620178868547,0.37690487502971187,True,0.3,0.05
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2013,230,185,0.8043478260869565,0.7963468854269964,-0.008000940659960154,True,0.3,0.05
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2014,188,73,0.3882978723404255,0.42233003128384494,0.03403215894341943,True,0.3,0.05
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2015,163,53,0.32515337423312884,0.469274529965394,0.14412115573226514,True,0.3,0.05
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2016,168,71,0.4226190476190476,0.6726917436564994,0.2500726960374518,True,0.3,0.05
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2017,175,36,0.2057142857142857,0.3189444646391577,0.113230178924872,True,0.3,0.05
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2018,181,156,0.861878453038674,0.9023515727712426,0.04047311973256851,True,0.3,0.05
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2019,123,21,0.17073170731707318,0.3216670819793933,0.15093537466232013,True,0.3,0.05
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2020,156,56,0.358974358974359,0.41757543614867365,0.058601077174314675,True,0.3,0.05
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2021,161,46,0.2857142857142857,0.40915858189728843,0.12344429618300273,True,0.3,0.05
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2022,160,126,0.7875,0.8638525221063469,0.07635252210634691,True,0.3,0.05
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2023,111,10,0.09009009009009009,0.3789554686265213,0.28886537853643124,True,0.3,0.05
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2024,138,39,0.2826086956521739,0.4111045269482538,0.1284958312960799,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2005,207,129,0.6231884057971014,0.7322914758188421,0.10910307002174069,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2006,191,39,0.20418848167539266,0.5826958122586362,0.37850733058324354,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2007,217,71,0.3271889400921659,0.5488949027268432,0.22170596263467723,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2008,216,61,0.2824074074074074,0.4853768915119671,0.20296948410455973,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2009,228,99,0.4342105263157895,0.5449463270865107,0.1107358007707212,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2010,225,136,0.6044444444444445,0.7872089158073358,0.1827644713628913,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2011,186,65,0.34946236559139787,0.5686133206421171,0.21915095505071924,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2012,196,28,0.14285714285714285,0.5759417813704745,0.4330846385133316,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2013,230,185,0.8043478260869565,0.7973760808264372,-0.0069717452605193575,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2014,188,73,0.3882978723404255,0.45381158863226245,0.06551371629183694,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2015,163,53,0.32515337423312884,0.5345797636571807,0.2094263894240519,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2016,168,71,0.4226190476190476,0.6340810360946305,0.2114619884755829,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2017,175,36,0.2057142857142857,0.32575863786127357,0.12004435214698786,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2018,181,156,0.861878453038674,0.9055966947714722,0.043718241732798147,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2019,123,21,0.17073170731707318,0.2835228892396924,0.1127911819226192,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2020,156,56,0.358974358974359,0.4262948667258929,0.06732050775153392,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2021,161,46,0.2857142857142857,0.4453484158666878,0.15963413015240208,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2022,160,126,0.7875,0.8465141616642091,0.05901416166420914,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2023,111,10,0.09009009009009009,0.3414043135203485,0.25131422343025844,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2024,138,39,0.2826086956521739,0.3947586023569328,0.11214990670475888,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2005,207,129,0.6231884057971014,0.740323744871245,0.11713533907414353,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2006,191,39,0.20418848167539266,0.663107106452703,0.4589186247773103,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2007,217,71,0.3271889400921659,0.4491710723411849,0.12198213224901899,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2008,216,61,0.2824074074074074,0.47003222048187954,0.18762481307447215,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2009,228,99,0.4342105263157895,0.525869331009355,0.09165880469356547,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2010,225,136,0.6044444444444445,0.7762367691338176,0.1717923246893731,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2011,186,65,0.34946236559139787,0.5535823869924505,0.20412002140105268,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2012,196,28,0.14285714285714285,0.5481528252052786,0.4052956823481358,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2013,230,185,0.8043478260869565,0.798615129980843,-0.0057326961061134885,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2014,188,73,0.3882978723404255,0.4420456741396246,0.05374780179919908,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2015,163,53,0.32515337423312884,0.5531744315887195,0.22802105735559064,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2016,168,71,0.4226190476190476,0.6035678379187157,0.1809487902996681,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2017,175,36,0.2057142857142857,0.3122394803353512,0.1065251946210655,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2018,181,156,0.861878453038674,0.9140249728905387,0.05214651985186469,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2019,123,21,0.17073170731707318,0.282870925219764,0.1121392179026908,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2020,156,56,0.358974358974359,0.39475589308382775,0.03578153410946877,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2021,161,46,0.2857142857142857,0.3749293236594418,0.08921503794515612,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2022,160,126,0.7875,0.8776083320247237,0.09010833202472368,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2023,111,10,0.09009009009009009,0.3475697109789746,0.25747962088888454,True,0.3,0.05
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2024,138,39,0.2826086956521739,0.4073154676249458,0.12470677197277191,True,0.3,0.05
full_oisst_domain,logistic,current_only,expanding_window,2005,293,178,0.6075085324232082,0.7601429294741118,0.15263439705090354,True,0.3,0.1
full_oisst_domain,logistic,current_only,expanding_window,2006,241,49,0.2033195020746888,0.5195878309282758,0.31626832885358697,True,0.3,0.1
full_oisst_domain,logistic,current_only,expanding_window,2007,310,91,0.29354838709677417,0.5284921496402477,0.23494376254347354,True,0.3,0.1
full_oisst_domain,logistic,current_only,expanding_window,2008,315,94,0.2984126984126984,0.5410604803178812,0.24264778190518282,True,0.3,0.1
full_oisst_domain,logistic,current_only,expanding_window,2009,317,160,0.5047318611987381,0.6118103270835942,0.10707846588485603,True,0.3,0.1
full_oisst_domain,logistic,current_only,expanding_window,2010,301,155,0.5149501661129569,0.7038077114249754,0.1888575453120186,True,0.3,0.1
full_oisst_domain,logistic,current_only,expanding_window,2011,245,104,0.42448979591836733,0.5696096954645158,0.14511989954614846,True,0.3,0.1
full_oisst_domain,logistic,current_only,expanding_window,2012,255,61,0.23921568627450981,0.5656783102301803,0.3264626239556705,True,0.3,0.1
full_oisst_domain,logistic,current_only,expanding_window,2013,317,203,0.6403785488958991,0.7315094045216257,0.09113085562572665,True,0.3,0.1
full_oisst_domain,logistic,current_only,expanding_window,2014,256,106,0.4140625,0.5655622292737813,0.1514997292737813,True,0.3,0.1
full_oisst_domain,logistic,current_only,expanding_window,2015,222,115,0.5180180180180181,0.6345398511991067,0.11652183318108866,True,0.3,0.1
full_oisst_domain,logistic,current_only,expanding_window,2016,187,72,0.3850267379679144,0.5987643309139952,0.21373759294608075,True,0.3,0.1
full_oisst_domain,logistic,current_only,expanding_window,2017,224,41,0.18303571428571427,0.26649416082430766,0.08345844653859338,True,0.3,0.1
full_oisst_domain,logistic,current_only,expanding_window,2018,251,195,0.7768924302788844,0.8317959777942731,0.05490354751538862,True,0.3,0.1
full_oisst_domain,logistic,current_only,expanding_window,2019,158,51,0.3227848101265823,0.5325138518733252,0.20972904174674295,True,0.3,0.1
full_oisst_domain,logistic,current_only,expanding_window,2020,206,79,0.38349514563106796,0.4129682767256205,0.029473131094552518,True,0.3,0.1
full_oisst_domain,logistic,current_only,expanding_window,2021,188,70,0.3723404255319149,0.4379225860249064,0.06558216049299154,True,0.3,0.1
full_oisst_domain,logistic,current_only,expanding_window,2022,198,137,0.6919191919191919,0.8211480709433604,0.12922887902416846,True,0.3,0.1
full_oisst_domain,logistic,current_only,expanding_window,2023,134,22,0.16417910447761194,0.2542808638177949,0.09010175934018297,True,0.3,0.1
full_oisst_domain,logistic,current_only,expanding_window,2024,170,43,0.2529411764705882,0.31229142805850196,0.05935025158791374,True,0.3,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2005,293,178,0.6075085324232082,0.768250306975039,0.1607417745518308,True,0.3,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2006,241,49,0.2033195020746888,0.6502008150133061,0.44688131293861727,True,0.3,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2007,310,91,0.29354838709677417,0.5796480485448805,0.28609966144810633,True,0.3,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2008,315,94,0.2984126984126984,0.5276402872914105,0.22922758887871214,True,0.3,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2009,317,160,0.5047318611987381,0.5902155959478744,0.08548373474913629,True,0.3,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2010,301,155,0.5149501661129569,0.7355902153148287,0.22064004920187186,True,0.3,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2011,245,104,0.42448979591836733,0.5518868271513103,0.127397031232943,True,0.3,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2012,255,61,0.23921568627450981,0.578154512384968,0.3389388261104581,True,0.3,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2013,317,203,0.6403785488958991,0.7492283520307568,0.1088498031348577,True,0.3,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2014,256,106,0.4140625,0.5795288690425913,0.16546636904259127,True,0.3,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2015,222,115,0.5180180180180181,0.6352007841140178,0.11718276609599976,True,0.3,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2016,187,72,0.3850267379679144,0.629499436489833,0.24447269852191855,True,0.3,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2017,224,41,0.18303571428571427,0.32314926408140177,0.1401135497956875,True,0.3,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2018,251,195,0.7768924302788844,0.8806074700353193,0.10371503975643481,True,0.3,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2019,158,51,0.3227848101265823,0.5659264038126518,0.24314159368606952,True,0.3,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2020,206,79,0.38349514563106796,0.48556089644574135,0.1020657508146734,True,0.3,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2021,188,70,0.3723404255319149,0.4914430070269782,0.11910258149506331,True,0.3,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2022,198,137,0.6919191919191919,0.8685769719319848,0.17665778001279286,True,0.3,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2023,134,22,0.16417910447761194,0.3756283622795723,0.21144925780196036,True,0.3,0.1
full_oisst_domain,logistic,current_plus_trajectory,expanding_window,2024,170,43,0.2529411764705882,0.3933660050920149,0.1404248286214267,True,0.3,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2005,293,178,0.6075085324232082,0.7606885026472333,0.15317997022402507,True,0.3,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2006,241,49,0.2033195020746888,0.496734110206532,0.2934146081318432,True,0.3,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2007,310,91,0.29354838709677417,0.5308750694664166,0.23732668236964244,True,0.3,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2008,315,94,0.2984126984126984,0.511581404690407,0.21316870627770862,True,0.3,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2009,317,160,0.5047318611987381,0.5421033057614641,0.03737144456272601,True,0.3,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2010,301,155,0.5149501661129569,0.6580546119283435,0.14310444581538662,True,0.3,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2011,245,104,0.42448979591836733,0.5921260046428598,0.16763620872449247,True,0.3,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2012,255,61,0.23921568627450981,0.5755786750776891,0.3363629888031793,True,0.3,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2013,317,203,0.6403785488958991,0.7159498096707398,0.07557126077484078,True,0.3,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2014,256,106,0.4140625,0.5621807140600715,0.14811821406007153,True,0.3,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2015,222,115,0.5180180180180181,0.7293846407124098,0.21136662269439177,True,0.3,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2016,187,72,0.3850267379679144,0.5800496361950487,0.19502289822713426,True,0.3,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2017,224,41,0.18303571428571427,0.3308948797365794,0.1478591654508651,True,0.3,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2018,251,195,0.7768924302788844,0.900789471316193,0.12389704103730859,True,0.3,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2019,158,51,0.3227848101265823,0.4876910514065604,0.1649062412799781,True,0.3,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2020,206,79,0.38349514563106796,0.5160875093525685,0.13259236372150057,True,0.3,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2021,188,70,0.3723404255319149,0.530926326266766,0.15858590073485107,True,0.3,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2022,198,137,0.6919191919191919,0.8203030426360394,0.12838385071684744,True,0.3,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2023,134,22,0.16417910447761194,0.3635898779190454,0.19941077344143346,True,0.3,0.1
full_oisst_domain,logistic,trajectory_plus_oisst,expanding_window,2024,170,43,0.2529411764705882,0.37701141023762513,0.12407023376703691,True,0.3,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2005,191,122,0.6387434554973822,0.7677261813432591,0.1289827258458769,True,0.3,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2006,154,34,0.22077922077922077,0.6321992381489789,0.4114200173697582,True,0.3,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2007,204,68,0.3333333333333333,0.5919504279147557,0.2586170945814224,True,0.3,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2008,203,60,0.2955665024630542,0.5216011689734743,0.2260346665104201,True,0.3,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2009,207,96,0.463768115942029,0.5806814321848396,0.1169133162428106,True,0.3,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2010,206,130,0.6310679611650486,0.7795433897736536,0.14847542860860496,True,0.3,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2011,152,60,0.39473684210526316,0.5619231673195533,0.1671863252142901,True,0.3,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2012,169,27,0.15976331360946747,0.5263488932311392,0.3665855796216717,True,0.3,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2013,223,179,0.8026905829596412,0.8142551988804602,0.011564615920818921,True,0.3,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2014,158,63,0.3987341772151899,0.4433123292519908,0.04457815203680093,True,0.3,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2015,134,47,0.35074626865671643,0.4759452411353902,0.1251989724786738,True,0.3,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2016,135,64,0.4740740740740741,0.7053658092434677,0.2312917351693936,True,0.3,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2017,156,31,0.1987179487179487,0.2638090956313309,0.06509114691338222,True,0.3,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2018,167,147,0.8802395209580839,0.8980868280138257,0.01784730705574178,True,0.3,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2019,94,17,0.18085106382978725,0.2751915440568049,0.09434048022701766,True,0.3,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2020,136,53,0.3897058823529412,0.38326662958910795,-0.006439252763833225,True,0.3,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2021,133,36,0.2706766917293233,0.31409844852204793,0.04342175679272464,True,0.3,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2022,142,115,0.8098591549295775,0.8747310974581985,0.06487194252862105,True,0.3,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2023,79,5,0.06329113924050633,0.3207726864330638,0.25748154719255745,True,0.3,0.1
upwelling_supported_domain,logistic,current_only,expanding_window,2024,116,35,0.3017241379310345,0.35145798740842643,0.049733849477391956,True,0.3,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2005,191,122,0.6387434554973822,0.7380587877418696,0.09931533224448741,True,0.3,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2006,154,34,0.22077922077922077,0.7384191769259758,0.5176399561467551,True,0.3,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2007,204,68,0.3333333333333333,0.5774005516909118,0.24406721835757844,True,0.3,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2008,203,60,0.2955665024630542,0.5356866133612455,0.24012011089819124,True,0.3,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2009,207,96,0.463768115942029,0.5841221784773654,0.12035406253533637,True,0.3,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2010,206,130,0.6310679611650486,0.8035090720075271,0.17244111084247848,True,0.3,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2011,152,60,0.39473684210526316,0.562057195026794,0.1673203529215308,True,0.3,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2012,169,27,0.15976331360946747,0.5440162263878561,0.3842529127783886,True,0.3,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2013,223,179,0.8026905829596412,0.7997021227525244,-0.00298846020711685,True,0.3,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2014,158,63,0.3987341772151899,0.43221891667457457,0.03348473945938468,True,0.3,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2015,134,47,0.35074626865671643,0.49169142121596854,0.1409451525592521,True,0.3,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2016,135,64,0.4740740740740741,0.6917913379818441,0.21771726390777002,True,0.3,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2017,156,31,0.1987179487179487,0.33105348869745765,0.13233553997950895,True,0.3,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2018,167,147,0.8802395209580839,0.9093604381503952,0.029120917192311357,True,0.3,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2019,94,17,0.18085106382978725,0.3372916237260469,0.15644055989625963,True,0.3,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2020,136,53,0.3897058823529412,0.41865191642195454,0.02894603406901336,True,0.3,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2021,133,36,0.2706766917293233,0.4235781134233846,0.1529014216940613,True,0.3,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2022,142,115,0.8098591549295775,0.8725620601294013,0.0627029051998238,True,0.3,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2023,79,5,0.06329113924050633,0.5381878557874763,0.47489671654696997,True,0.3,0.1
upwelling_supported_domain,logistic,current_plus_trajectory,expanding_window,2024,116,35,0.3017241379310345,0.4202467019776204,0.1185225640465859,True,0.3,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2005,191,122,0.6387434554973822,0.7386646888931221,0.09992123339573988,True,0.3,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2006,154,34,0.22077922077922077,0.6206435196158607,0.39986429883664,True,0.3,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2007,204,68,0.3333333333333333,0.560633893572542,0.2273005602392087,True,0.3,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2008,203,60,0.2955665024630542,0.48335481392749746,0.18778831146444325,True,0.3,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2009,207,96,0.463768115942029,0.5482712253514338,0.08450310940940481,True,0.3,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2010,206,130,0.6310679611650486,0.7957312705126292,0.16466330934758056,True,0.3,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2011,152,60,0.39473684210526316,0.5736699516136117,0.1789331095083485,True,0.3,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2012,169,27,0.15976331360946747,0.6012470169253958,0.44148370331592834,True,0.3,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2013,223,179,0.8026905829596412,0.8023920164651375,-0.0002985664945037714,True,0.3,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2014,158,63,0.3987341772151899,0.48282587220968415,0.08409169499449426,True,0.3,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2015,134,47,0.35074626865671643,0.5711820614064259,0.22043579274970948,True,0.3,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2016,135,64,0.4740740740740741,0.6608318591332627,0.1867577850591886,True,0.3,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2017,156,31,0.1987179487179487,0.3335934770260668,0.13487552830811808,True,0.3,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2018,167,147,0.8802395209580839,0.9159642626429689,0.03572474168488504,True,0.3,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2019,94,17,0.18085106382978725,0.29819300644615787,0.11734194261637063,True,0.3,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2020,136,53,0.3897058823529412,0.4335876785367263,0.04388179618378513,True,0.3,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2021,133,36,0.2706766917293233,0.47658052204133317,0.20590383031200987,True,0.3,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2022,142,115,0.8098591549295775,0.846453894458672,0.03659473952909453,True,0.3,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2023,79,5,0.06329113924050633,0.5205205811138014,0.45722944187329506,True,0.3,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst,expanding_window,2024,116,35,0.3017241379310345,0.3975021168977635,0.09577797896672902,True,0.3,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2005,191,122,0.6387434554973822,0.7521349770872079,0.11339152158982568,True,0.3,0.1
upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,expanding_window,2006,154,34,0.22077922077922077,0.6797118964621705,0.4589326756829497,True,0.3,0.1
