site_id,support_m,overlap_cluster,region_group,year,event,model_family,score_current,score_trajectory,score_mur,risk_percentile_current,risk_percentile_trajectory,risk_percentile_mur,selected_at_budget_current,selected_at_budget_trajectory,selected_at_budget_mur,trajectory_false_negative,trajectory_false_positive,trajectory_rank_quality_pp,mur_signed_rank_gain_pp,mur_brier_gain,grazing_log1p,rock_probability,depth_m,kelp_species_contrast,n_transects
BUTTERFLY_DC UCSC,1000,s1000_c011,Central California,2017,0,random_forest,0.42629820892057074,0.2602496579998626,0.18809204074917335,0.8308270676691729,0.2631578947368421,0.09022556390977443,True,False,False,0,0,23.68421052631579,17.293233082706767,0.03235126869585676,5.020318695341681,0.900866118,12.42691761,-2.035935853185021,6
BUTTERFLY_DC UCSC,1000,s1000_c011,Central California,2017,0,xgboost,0.46229270100593567,0.2712365686893463,0.14503081142902374,0.8195488721804511,0.42857142857142855,0.18796992481203006,True,False,False,0,0,7.142857142857145,24.06015037593985,0.05253533993060944,5.020318695341681,0.900866118,12.42691761,-2.035935853185021,6
BUTTERFLY_DC UCSC,1000,s1000_c011,Central California,2018,1,logistic,0.3330286622243847,0.2878369568501935,0.28123736700432733,0.3732394366197183,0.176056338028169,0.2676056338028169,False,False,False,1,0,-32.3943661971831,9.154929577464788,-0.009443522562478934,4.597308705755474,0.900866118,12.42691761,0.0,6
BUTTERFLY_DC UCSC,1000,s1000_c011,Central California,2018,1,random_forest,0.390315978861208,0.2709135639550541,0.23764365066002002,0.528169014084507,0.28169014084507044,0.2887323943661972,False,False,False,1,0,-21.830985915492956,0.7042253521126751,-0.04962017215426062,4.597308705755474,0.900866118,12.42691761,0.0,6
BUTTERFLY_DC UCSC,1000,s1000_c011,Central California,2018,1,xgboost,0.40920278429985046,0.33134397864341736,0.26945510506629944,0.5422535211267606,0.45774647887323944,0.29577464788732394,False,False,False,1,0,-4.225352112676056,-16.19718309859155,-0.08659496861727689,4.597308705755474,0.900866118,12.42691761,0.0,6
BUTTERFLY_DC UCSC,1000,s1000_c011,Central California,2019,0,logistic,0.30405362143783665,0.27366151209137074,0.43901026390910275,0.30434782608695654,0.19130434782608696,0.46956521739130436,False,False,False,0,0,30.869565217391305,-27.82608695652174,-0.11783938861740459,7.212767395890696,0.900866118,12.42691761,0.0,6
BUTTERFLY_DC UCSC,1000,s1000_c011,Central California,2019,0,random_forest,0.28845915058491317,0.2766785018835629,0.38703225282341747,0.34782608695652173,0.21739130434782608,0.4608695652173913,False,False,False,0,0,28.260869565217394,-24.347826086956523,-0.07324297132103702,7.212767395890696,0.900866118,12.42691761,0.0,6
BUTTERFLY_DC UCSC,1000,s1000_c011,Central California,2019,0,xgboost,0.3198353946208954,0.22314020991325378,0.49581989645957947,0.3739130434782609,0.13043478260869565,0.5826086956521739,False,False,False,0,0,36.95652173913043,-45.21739130434782,-0.19604581644505714,7.212767395890696,0.900866118,12.42691761,0.0,6
BUTTERFLY_DC UCSC,1000,s1000_c011,Central California,2020,0,logistic,0.31562996540818444,0.3223427768512652,0.44647904056746573,0.30578512396694213,0.36363636363636365,0.5950413223140496,False,False,False,0,0,13.636363636363635,-23.140495867768596,-0.09543866787786014,4.756775623022795,0.900866118,12.42691761,0.8243293127936908,6
BUTTERFLY_DC UCSC,1000,s1000_c011,Central California,2020,0,random_forest,0.2876603220881272,0.29011190351672933,0.3232521291989975,0.2809917355371901,0.2727272727272727,0.2644628099173554,False,False,False,0,0,22.72727272727273,0.8264462809917328,-0.0203270224695853,4.756775623022795,0.900866118,12.42691761,0.8243293127936908,6
BUTTERFLY_DC UCSC,1000,s1000_c011,Central California,2020,0,xgboost,0.2800668179988861,0.2777165472507477,0.399175226688385,0.2231404958677686,0.23140495867768596,0.35537190082644626,False,False,False,0,0,26.859504132231404,-12.39669421487603,-0.08221438098484679,4.756775623022795,0.900866118,12.42691761,0.8243293127936908,6
BUTTERFLY_DC UCSC,1000,s1000_c011,Central California,2021,0,logistic,0.32491043984686235,0.39315405682678933,0.2517056808510192,0.368,0.552,0.296,False,False,False,0,0,-5.200000000000005,25.600000000000005,0.09121436262668718,5.357974963865267,0.900866118,12.42691761,0.2491576310358132,6
BUTTERFLY_DC UCSC,1000,s1000_c011,Central California,2021,0,random_forest,0.21383842577732523,0.3636249198361984,0.30476729380440815,0.02,0.608,0.336,False,False,False,0,0,-10.799999999999999,27.199999999999996,0.03933997895301927,5.357974963865267,0.900866118,12.42691761,0.2491576310358132,6
BUTTERFLY_DC UCSC,1000,s1000_c011,Central California,2021,0,xgboost,0.22070232033729553,0.3521088659763336,0.3047427535057068,0.076,0.536,0.448,False,False,False,0,0,-3.600000000000003,8.800000000000002,0.031112507684899704,5.357974963865267,0.900866118,12.42691761,0.2491576310358132,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2008,0,logistic,0.44706799822790094,0.39830525040846315,0.14039232900719115,0.7123287671232876,0.5136986301369864,0.2671232876712329,False,False,False,0,0,-1.3698630136986356,24.657534246575345,0.13893706645888515,0.0,0.791856432,12.95365625,-2.445174564110877,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2008,0,random_forest,0.48268569718194626,0.6975395850140813,0.418126699473538,0.6815068493150684,0.9794520547945206,0.5684931506849316,False,True,False,0,1,-47.945205479452056,41.0958904109589,0.3117315358489824,0.0,0.791856432,12.95365625,-2.445174564110877,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2008,0,xgboost,0.49137601256370544,0.7569860816001892,0.1952049732208252,0.7157534246575342,0.952054794520548,0.4589041095890411,False,True,False,0,1,-45.205479452054796,49.31506849315069,0.5349229461662652,0.0,0.791856432,12.95365625,-2.445174564110877,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2010,0,logistic,0.4310851601663355,0.275094182704553,0.3737936491045577,0.8206896551724138,0.1310344827586207,0.15172413793103448,True,False,False,0,0,36.89655172413793,-2.068965517241378,-0.06404488275301523,0.3465735902799726,0.791856432,12.95365625,-1.4451858789480825,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2010,0,random_forest,0.49189009555742,0.16604482351213165,0.2766233415142713,0.8827586206896552,0.04827586206896552,0.1793103448275862,True,False,False,0,0,45.17241379310345,-13.103448275862068,-0.04894958965534623,0.3465735902799726,0.791856432,12.95365625,-1.4451858789480825,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2010,0,xgboost,0.4906623065471649,0.08629685640335083,0.19133193790912628,0.8724137931034482,0.020689655172413793,0.07586206896551724,True,False,False,0,0,47.93103448275862,-5.517241379310345,-0.0291607630389612,0.3465735902799726,0.791856432,12.95365625,-1.4451858789480825,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2011,0,logistic,0.42024043410876644,0.3034032958561992,0.2003366448802086,0.7522935779816514,0.3211009174311927,0.1743119266055046,False,False,False,0,0,17.889908256880734,14.678899082568808,0.05191878865454552,1.0986122886681098,0.791856432,12.95365625,-0.2027325540540822,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2011,0,random_forest,0.3308724969682195,0.205327810853037,0.2312470630790346,0.3119266055045872,0.10091743119266056,0.08256880733944955,False,False,False,0,0,39.908256880733944,1.834862385321101,-0.01131569427297846,1.0986122886681098,0.791856432,12.95365625,-0.2027325540540822,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2011,0,xgboost,0.3289094865322113,0.19132296741008759,0.09570068120956421,0.3394495412844037,0.23853211009174313,0.08256880733944955,False,False,False,0,0,26.146788990825687,15.59633027522936,0.0274458574746268,1.0986122886681098,0.791856432,12.95365625,-0.2027325540540822,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2013,0,logistic,0.500212971934595,0.42084518719788966,0.5133231969791343,0.8163265306122449,0.54421768707483,0.5238095238095238,True,False,False,0,0,-4.4217687074829986,2.0408163265306145,-0.08639003296925235,0.6931471805599453,0.791856432,12.95365625,-1.4978661367769954,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2013,0,random_forest,0.5333626734835817,0.3932961722220702,0.5656482909351657,0.8775510204081632,0.4217687074829932,0.8027210884353742,True,False,True,0,0,7.823129251700678,-38.095238095238095,-0.16527610995334152,0.6931471805599453,0.791856432,12.95365625,-1.4978661367769954,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2013,0,xgboost,0.58786541223526,0.3104898929595947,0.4300694465637207,0.8945578231292517,0.2585034013605442,0.35374149659863946,True,False,False,0,0,24.149659863945576,-9.523809523809524,-0.08855575523756443,0.6931471805599453,0.791856432,12.95365625,-1.4978661367769954,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2014,0,logistic,0.508602881611109,0.42534046029642575,0.010277670769995402,0.9487179487179487,0.5982905982905983,0.20512820512820512,True,False,False,0,0,-9.829059829059828,39.31623931623932,0.1808088766487189,3.113268334643733,0.791856432,12.95365625,-1.518277134037123,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2014,0,random_forest,0.4684737139584727,0.6469812041701404,0.46259439624322285,0.9145299145299145,0.9145299145299145,0.7264957264957265,True,True,False,0,1,-41.45299145299145,18.803418803418804,0.20459110311381298,3.113268334643733,0.791856432,12.95365625,-1.518277134037123,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2014,0,xgboost,0.41694432497024536,0.6985613703727722,0.5497191548347473,0.7094017094017094,0.8632478632478633,0.5897435897435898,False,True,False,0,1,-36.32478632478633,27.350427350427353,0.18579683898485655,3.113268334643733,0.791856432,12.95365625,-1.518277134037123,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2015,0,logistic,0.5055775742345454,0.34457927177490993,0.2548838024111625,0.8034188034188035,0.3418803418803419,0.1452991452991453,True,False,False,0,0,15.81196581196581,19.65811965811966,0.05376912180535473,5.120479644745212,0.791856432,12.95365625,-0.3465735902799726,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2015,0,random_forest,0.5237398517395091,0.3624783344907193,0.2928317714811561,0.905982905982906,0.4017094017094017,0.28205128205128205,True,False,False,0,0,9.829059829059828,11.965811965811968,0.04564009658637376,5.120479644745212,0.791856432,12.95365625,-0.3465735902799726,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2015,0,xgboost,0.5711407661437988,0.3213428556919098,0.3949260711669922,0.9145299145299145,0.3247863247863248,0.26495726495726496,True,False,False,0,0,17.52136752136752,5.982905982905984,-0.05270537078316462,5.120479644745212,0.791856432,12.95365625,-0.3465735902799726,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2017,0,logistic,0.3517740163069689,0.2548588589806599,0.1894034540203146,0.28125,0.010416666666666666,0.020833333333333332,False,False,False,0,0,48.95833333333333,-1.0416666666666665,0.029079369606098457,6.143614289745589,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2017,0,random_forest,0.341454384886682,0.19430552479634922,0.16514886583885666,0.3333333333333333,0.010416666666666666,0.03125,False,False,False,0,0,48.95833333333333,-2.0833333333333335,0.010480489078524006,6.143614289745589,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2017,0,xgboost,0.3342878222465515,0.16870391368865967,0.09410794079303741,0.3333333333333333,0.0625,0.041666666666666664,False,False,False,0,0,43.75,2.0833333333333335,0.019604705973564895,6.143614289745589,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2018,1,logistic,0.36416201226391826,0.24043967012310094,0.25259993993458263,0.226890756302521,0.025210084033613446,0.10084033613445378,False,False,False,1,0,-47.47899159663865,7.563025210084034,0.018325044936914225,6.08330715207277,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2018,1,random_forest,0.2615179491330461,0.23362998658139197,0.22184361462230381,0.008403361344537815,0.058823529411764705,0.06722689075630252,False,False,False,1,0,-44.11764705882353,0.8403361344537813,-0.018204362636844218,6.08330715207277,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2018,1,xgboost,0.2879927456378937,0.24699130654335022,0.23712901771068573,0.04201680672268908,0.19327731092436976,0.1092436974789916,False,False,False,1,0,-30.672268907563026,-8.403361344537815,-0.014950043197772489,6.08330715207277,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2019,0,logistic,0.3588757227872329,0.2657975237354338,0.4083939768421423,0.08536585365853659,0.04878048780487805,0.32926829268292684,False,False,False,0,0,45.1219512195122,-28.04878048780488,-0.09613731669705176,6.046656299258883,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2019,0,random_forest,0.2502469592725844,0.2573594184240291,0.40778611911283774,0.012195121951219513,0.12195121951219512,0.34146341463414637,False,False,False,0,0,37.80487804878049,-21.951219512195124,-0.10005564868955501,6.046656299258883,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2019,0,xgboost,0.22783319652080536,0.21586811542510986,0.5910959839820862,0.036585365853658534,0.0975609756097561,0.4878048780487805,False,False,False,0,0,40.243902439024396,-39.02439024390244,-0.30279541902256213,6.046656299258883,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2020,0,logistic,0.3654524146933961,0.377180243142785,0.49266046521758755,0.19791666666666666,0.3854166666666667,0.5833333333333334,False,False,False,0,0,11.458333333333332,-19.791666666666668,-0.10044939817115942,6.043222079037321,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2020,0,random_forest,0.3049721060413408,0.301633023297975,0.3397087249610559,0.09375,0.17708333333333334,0.21875,False,False,False,0,0,32.291666666666664,-4.166666666666666,-0.024419537070789615,6.043222079037321,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2020,0,xgboost,0.2886800765991211,0.27929675579071045,0.41864296793937683,0.06770833333333333,0.14583333333333334,0.2708333333333333,False,False,False,0,0,35.416666666666664,-12.499999999999996,-0.09725525680987435,6.043222079037321,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2021,0,logistic,0.37356335844127153,0.46722205379763365,0.35076506040451216,0.38144329896907214,0.7010309278350515,0.5360824742268041,False,False,False,0,0,-20.10309278350515,16.49484536082474,0.0952603199542978,6.196101801999038,0.791856432,12.95365625,0.3465735902799726,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2021,0,random_forest,0.30110074850966845,0.4384001218104748,0.3964795315317917,0.14432989690721648,0.4845360824742268,0.38144329896907214,False,False,False,0,0,1.5463917525773196,10.309278350515466,0.034998647879770084,6.196101801999038,0.791856432,12.95365625,0.3465735902799726,6
BUTTERFLY_UC UCSC,300,s300_c013,Central California,2021,0,xgboost,0.2844771146774292,0.46377232670783997,0.3439698815345764,0.09278350515463918,0.5360824742268041,0.41237113402061853,False,False,False,0,0,-3.6082474226804107,12.371134020618557,0.09676949161709292,6.196101801999038,0.791856432,12.95365625,0.3465735902799726,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2008,1,logistic,0.4168586880199038,0.37779781758339404,0.06845140937194319,0.7906976744186046,0.6511627906976745,0.21511627906976744,False,False,False,1,0,15.116279069767447,-43.6046511627907,-0.48064722089713163,0.0,0.791856432,12.95365625,-2.445174564110877,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2008,1,random_forest,0.29413469658502206,0.6200546613321972,0.41338962460117934,0.35755813953488375,0.8546511627906976,0.6046511627906976,False,True,False,0,0,35.46511627906976,-25.0,-0.19975327215015393,0.0,0.791856432,12.95365625,-2.445174564110877,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2008,1,xgboost,0.27512165904045105,0.6008621454238892,0.08207407593727112,0.3081395348837209,0.7209302325581395,0.3023255813953488,False,False,False,1,0,22.093023255813947,-41.860465116279066,-0.6832769751107941,0.0,0.791856432,12.95365625,-2.445174564110877,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2010,1,logistic,0.4067221301232479,0.32740074384028567,0.44497377657634224,0.7873563218390804,0.6666666666666666,0.6839080459770115,False,False,False,1,0,16.666666666666664,1.7241379310344862,0.14433565069867282,0.3465735902799726,0.791856432,12.95365625,-1.4451858789480825,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2010,1,random_forest,0.47871046713831084,0.22927933565303682,0.30724970639532856,0.8448275862068966,0.5172413793103449,0.40804597701149425,True,False,False,1,0,1.7241379310344862,-10.919540229885062,0.11410737316206576,0.3465735902799726,0.791856432,12.95365625,-1.4451858789480825,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2010,1,xgboost,0.44695761799812317,0.15827828645706177,0.2489572912454605,0.8218390804597702,0.3620689655172414,0.22413793103448276,True,False,False,1,0,-13.793103448275861,-13.793103448275861,0.14443029267630414,0.3465735902799726,0.791856432,12.95365625,-1.4451858789480825,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2011,0,logistic,0.34414821226523895,0.3247141131251305,0.2337035171778427,0.65,0.6142857142857143,0.30714285714285716,False,False,False,0,0,-11.428571428571432,30.714285714285715,0.05082192132134582,1.0986122886681098,0.791856432,12.95365625,-0.2027325540540822,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2011,0,random_forest,0.35154488177692245,0.24890261197278366,0.2569173110890436,0.65,0.3357142857142857,0.25,False,False,False,0,0,16.42857142857143,8.57142857142857,-0.004053994490350293,1.0986122886681098,0.791856432,12.95365625,-0.2027325540540822,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2011,0,xgboost,0.3662920594215393,0.2312845140695572,0.138886496424675,0.7035714285714286,0.45714285714285713,0.2357142857142857,False,False,False,0,0,4.285714285714287,22.142857142857142,0.03420306755926994,1.0986122886681098,0.791856432,12.95365625,-0.2027325540540822,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2013,1,logistic,0.46138044022103436,0.43096985603234866,0.5313524386858759,0.7954545454545454,0.6477272727272727,0.6761363636363636,False,False,False,1,0,14.77272727272727,2.840909090909094,0.10416476801817023,0.6931471805599453,0.791856432,12.95365625,-1.4978661367769954,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2013,1,random_forest,0.5593506316916261,0.49653622008717996,0.580459393993321,0.9147727272727273,0.6534090909090909,0.7784090909090909,True,False,False,1,0,15.340909090909093,12.5,0.07746145759565312,0.6931471805599453,0.791856432,12.95365625,-1.4978661367769954,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2013,1,xgboost,0.5491201281547546,0.467896431684494,0.3559461236000061,0.8977272727272727,0.5795454545454546,0.2840909090909091,True,False,False,1,0,7.954545454545459,-29.545454545454547,-0.13167118829176427,0.6931471805599453,0.791856432,12.95365625,-1.4978661367769954,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2014,0,logistic,0.39560121470908605,0.34435300237877414,0.010049075703420698,0.8322147651006712,0.7046979865771812,0.2348993288590604,True,False,False,0,0,-20.46979865771812,46.97986577181208,0.11847800632478295,3.113268334643733,0.791856432,12.95365625,-1.518277134037123,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2014,0,random_forest,0.33881053026785773,0.2685325601471597,0.1560642351223015,0.5637583892617449,0.4161073825503356,0.19463087248322147,False,False,False,0,0,8.389261744966442,22.14765100671141,0.04775369037487895,3.113268334643733,0.791856432,12.95365625,-1.518277134037123,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2014,0,xgboost,0.3087913990020752,0.292542964220047,0.1129208505153656,0.5302013422818792,0.47651006711409394,0.38926174496644295,False,False,False,0,0,2.348993288590606,8.7248322147651,0.07283026743353815,3.113268334643733,0.791856432,12.95365625,-1.518277134037123,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2015,0,logistic,0.4480100189110978,0.36592046947411366,0.29462856091849826,0.8,0.6428571428571429,0.20714285714285716,False,False,False,0,0,-14.28571428571429,43.57142857142857,0.04709180107125051,5.120479644745212,0.791856432,12.95365625,-0.3465735902799726,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2015,0,random_forest,0.41872248827875747,0.27251845313934575,0.22150152379826227,0.7142857142857143,0.32857142857142857,0.20714285714285716,False,False,False,0,0,17.142857142857142,12.14285714285714,0.025203382256509643,5.120479644745212,0.791856432,12.95365625,-0.3465735902799726,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2015,0,xgboost,0.4050889015197754,0.23179054260253906,0.41208934783935547,0.6321428571428571,0.19285714285714287,0.21428571428571427,False,False,False,0,0,30.714285714285715,-2.1428571428571406,-0.11609077496268583,5.120479644745212,0.791856432,12.95365625,-0.3465735902799726,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2017,0,logistic,0.2985317087834123,0.2714229262167197,0.22687224755588276,0.45112781954887216,0.12030075187969924,0.16541353383458646,False,False,False,0,0,37.96992481203007,-4.511278195488721,0.02219938816498912,6.143614289745589,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2017,0,random_forest,0.2654737278920257,0.24244382536058595,0.1869052252685933,0.3308270676691729,0.11278195488721804,0.08270676691729323,False,False,False,0,0,38.721804511278194,3.007518796992481,0.02384544522277069,6.143614289745589,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2017,0,xgboost,0.25946006178855896,0.16858245432376862,0.12883950769901276,0.2819548872180451,0.09774436090225563,0.14285714285714285,False,False,False,0,0,40.225563909774436,-4.511278195488721,0.011820425161701564,6.143614289745589,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2018,1,logistic,0.3402237233578276,0.2937151611736068,0.28827585739878586,0.4154929577464789,0.19718309859154928,0.29577464788732394,False,False,False,1,0,-30.281690140845075,9.859154929577466,-0.007712981605409341,6.08330715207277,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2018,1,random_forest,0.31997362575005683,0.2632646153955307,0.23383812140999058,0.2605633802816901,0.22535211267605634,0.2605633802816901,False,False,False,1,0,-27.464788732394364,3.5211267605633783,-0.044224997276277045,6.08330715207277,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2018,1,xgboost,0.3020591139793396,0.2877942621707916,0.2683568000793457,0.2535211267605634,0.29577464788732394,0.2746478873239437,False,False,False,1,0,-20.422535211267608,-2.1126760563380254,-0.02806475899328742,6.08330715207277,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2019,0,logistic,0.3174024815766767,0.29552560186108745,0.4610954717938868,0.4,0.3391304347826087,0.5304347826086957,False,False,False,0,0,16.086956521739133,-19.130434782608702,-0.12527365275346913,6.046656299258883,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2019,0,random_forest,0.26703988193777933,0.2766113119484735,0.3959653343810369,0.29130434782608694,0.20869565217391303,0.5478260869565217,False,False,False,0,0,29.130434782608695,-33.91304347826086,-0.08027472813363065,6.046656299258883,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2019,0,xgboost,0.27154988050460815,0.2467031031847,0.5310665369033813,0.29130434782608694,0.2,0.6869565217391305,False,False,False,0,0,30.0,-48.69565217391305,-0.22116924549758976,6.046656299258883,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2020,0,logistic,0.3253724472952767,0.3332554876799802,0.4607753542090707,0.38016528925619836,0.3884297520661157,0.6363636363636364,False,False,False,0,0,11.157024793388432,-24.793388429752067,-0.10125470697767311,6.043222079037321,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2020,0,random_forest,0.26755093905222066,0.2890228837165272,0.3244437052931536,0.2066115702479339,0.256198347107438,0.2892561983471074,False,False,False,0,0,24.3801652892562,-3.3057851239669422,-0.021729490592533512,6.043222079037321,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2020,0,xgboost,0.2865356504917145,0.24052898585796356,0.3452819883823395,0.2768595041322314,0.09917355371900827,0.2231404958677686,False,False,False,0,0,40.082644628099175,-12.396694214876034,-0.06136545846340158,6.043222079037321,0.791856432,12.95365625,0.0,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2021,0,logistic,0.3210656640369645,0.3547079298745866,0.2230253246491936,0.352,0.344,0.208,False,False,False,0,0,15.600000000000003,13.599999999999998,0.07607742008103643,6.196101801999038,0.791856432,12.95365625,0.3465735902799726,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2021,0,random_forest,0.23760047310895335,0.3465548526782911,0.29366256130507495,0.128,0.408,0.296,False,False,False,0,0,9.200000000000003,11.2,0.033862566002615155,6.196101801999038,0.791856432,12.95365625,0.3465735902799726,6
BUTTERFLY_UC UCSC,1000,s1000_c011,Central California,2021,0,xgboost,0.24701739847660065,0.31136035919189453,0.2838345170021057,0.144,0.4,0.416,False,False,False,0,0,9.999999999999998,-1.5999999999999959,0.016383240234286944,6.196101801999038,0.791856432,12.95365625,0.3465735902799726,6
CABRILLO_NATIONAL_MONUMENT VRG,300,s300_c014,Southern California,2011,1,logistic,0.46199160163448233,0.4798683382818416,0.5632368900701786,0.9174311926605505,0.9174311926605505,0.9357798165137615,True,True,True,0,0,41.743119266055054,1.834862385321101,0.07977493132612354,1.90333124488516,0.601736292,11.24760734,-2.2499048351651325,4
CABRILLO_NATIONAL_MONUMENT VRG,300,s300_c014,Southern California,2011,1,random_forest,0.4687786841995921,0.5301624734992737,0.6803223923333362,0.7981651376146789,0.8899082568807339,0.944954128440367,False,True,True,0,0,38.99082568807339,5.5045871559633035,0.11855352846483928,1.90333124488516,0.601736292,11.24760734,-2.2499048351651325,4
CABRILLO_NATIONAL_MONUMENT VRG,300,s300_c014,Southern California,2011,1,xgboost,0.4293355941772461,0.6492516398429871,0.7141494154930115,0.7706422018348624,0.9357798165137615,0.9174311926605505,False,True,True,0,0,43.57798165137615,-1.834862385321101,0.041313855489846674,1.90333124488516,0.601736292,11.24760734,-2.2499048351651325,4
CABRILLO_NATIONAL_MONUMENT VRG,300,s300_c014,Southern California,2012,0,logistic,0.3374269663759117,0.43796936447888674,0.41535273099635317,0.3611111111111111,0.7592592592592593,0.7870370370370371,False,False,False,0,0,-25.92592592592593,-2.777777777777779,0.019299273075911005,1.3862943611198906,0.601736292,11.24760734,-2.19722457733622,6
CABRILLO_NATIONAL_MONUMENT VRG,300,s300_c014,Southern California,2012,0,random_forest,0.3445022857728086,0.5822069106212252,0.38494582657495147,0.21296296296296297,0.8981481481481481,0.7592592592592593,False,True,False,0,1,-39.81481481481482,13.888888888888884,0.19078159737763872,1.3862943611198906,0.601736292,11.24760734,-2.19722457733622,6
CABRILLO_NATIONAL_MONUMENT VRG,300,s300_c014,Southern California,2012,0,xgboost,0.29319635033607483,0.7056214809417725,0.3054305911064148,0.16666666666666666,0.9351851851851852,0.6666666666666666,False,True,False,0,1,-43.518518518518526,26.851851851851862,0.4046138283828462,1.3862943611198906,0.601736292,11.24760734,-2.19722457733622,6
CABRILLO_NATIONAL_MONUMENT VRG,1000,s1000_c012,Southern California,2011,1,logistic,0.3417507531290625,0.33238517752084173,0.4404645872674067,0.6285714285714286,0.6571428571428571,0.8214285714285714,False,False,True,1,0,15.714285714285714,16.428571428571427,0.13262967309204443,1.90333124488516,0.601736292,11.24760734,-2.2499048351651325,4
