site_id,site_latitude,site_longitude,mur_latitude,mur_longitude,mur_match_distance_km,mapping_radius_degrees,year,mur_expected_days,mur_valid_days,mur_daily_coverage,annual_mean_sst_mur1km,annual_max_sst_mur1km,annual_max_7day_mean_anomaly_mur1km,annual_positive_anomaly_degree_days_mur1km,annual_days_above_expanding_p90_mur1km,annual_max_consecutive_hot_days_mur1km,climatology_rule
POINT_LOMA_S VRG,32.67412,-117.26,32.67,-117.26,0.4581237305621214,0.05,2017,365,365,1.0,18.42627397260274,23.959,2.4168952380952375,267.5030714285714,63.0,42.0,strictly prior MUR days at the same source pixel
POINT_LOMA_S VRG,32.67412,-117.26,32.67,-117.26,0.4581237305621214,0.05,2018,365,365,1.0,18.537797260273972,25.416,3.8476964285714277,322.9412208333333,75.0,63.0,strictly prior MUR days at the same source pixel
POINT_LOMA_S VRG,32.67412,-117.26,32.67,-117.26,0.4581237305621214,0.05,2019,365,365,1.0,17.93589315068493,23.926,2.064058823529412,130.1001286764706,30.0,19.0,strictly prior MUR days at the same source pixel
POINT_LOMA_S VRG,32.67412,-117.26,32.67,-117.26,0.4581237305621214,0.05,2020,366,366,1.0,18.44614480874317,23.477,3.209067226890756,277.45412418300657,51.0,14.0,strictly prior MUR days at the same source pixel
POINT_LOMA_S VRG,32.67412,-117.26,32.67,-117.26,0.4581237305621214,0.05,2021,365,363,0.9945205479452055,17.66578787878788,22.32,1.0724060150375938,54.452649122807,16.0,7.0,strictly prior MUR days at the same source pixel
POINT_VICENTE_W VRG,33.73974,-118.4137,33.74,-118.41,0.3433444823371299,0.05,2002,214,213,0.9953271028037384,17.51007042253521,20.48,,,,,strictly prior MUR days at the same source pixel
POINT_VICENTE_W VRG,33.73974,-118.4137,33.74,-118.41,0.3433444823371299,0.05,2003,365,365,1.0,16.934235616438357,22.111,,,,,strictly prior MUR days at the same source pixel
POINT_VICENTE_W VRG,33.73974,-118.4137,33.74,-118.41,0.3433444823371299,0.05,2004,366,366,1.0,17.286322404371585,23.05,4.143642857142858,308.90700000000004,62.0,46.0,strictly prior MUR days at the same source pixel
POINT_VICENTE_W VRG,33.73974,-118.4137,33.74,-118.41,0.3433444823371299,0.05,2005,365,365,1.0,16.82818904109589,21.154,1.4688571428571429,108.21016666666668,20.0,7.0,strictly prior MUR days at the same source pixel
POINT_VICENTE_W VRG,33.73974,-118.4137,33.74,-118.41,0.3433444823371299,0.05,2006,365,364,0.9972602739726028,17.369175824175823,23.232,2.978857142857142,290.9801666666666,70.0,67.0,strictly prior MUR days at the same source pixel
POINT_VICENTE_W VRG,33.73974,-118.4137,33.74,-118.41,0.3433444823371299,0.05,2007,365,364,0.9972602739726028,16.85632142857143,22.01,1.6372285714285724,102.0744,60.0,37.0,strictly prior MUR days at the same source pixel
POINT_VICENTE_W VRG,33.73974,-118.4137,33.74,-118.41,0.3433444823371299,0.05,2008,366,366,1.0,17.16877049180328,22.201,2.7618571428571426,187.72810000000004,59.0,19.0,strictly prior MUR days at the same source pixel
POINT_VICENTE_W VRG,33.73974,-118.4137,33.74,-118.41,0.3433444823371299,0.05,2009,365,365,1.0,17.280630136986304,22.368,2.221040816326531,186.2642261904762,53.0,30.0,strictly prior MUR days at the same source pixel
POINT_VICENTE_W VRG,33.73974,-118.4137,33.74,-118.41,0.3433444823371299,0.05,2010,365,365,1.0,16.44750410958904,19.755,1.2105510204081629,80.3181607142857,0.0,0.0,strictly prior MUR days at the same source pixel
POINT_VICENTE_W VRG,33.73974,-118.4137,33.74,-118.41,0.3433444823371299,0.05,2011,365,365,1.0,16.565991780821918,20.643,1.6487678571428572,61.60127777777778,2.0,2.0,strictly prior MUR days at the same source pixel
POINT_VICENTE_W VRG,33.73974,-118.4137,33.74,-118.41,0.3433444823371299,0.05,2012,366,366,1.0,17.27241530054645,22.139,2.348471428571429,245.84773333333334,65.0,43.0,strictly prior MUR days at the same source pixel
POINT_VICENTE_W VRG,33.73974,-118.4137,33.74,-118.41,0.3433444823371299,0.05,2013,365,365,1.0,17.202435616438358,21.129,2.364506493506494,189.18088636363635,27.0,10.0,strictly prior MUR days at the same source pixel
POINT_VICENTE_W VRG,33.73974,-118.4137,33.74,-118.41,0.3433444823371299,0.05,2014,365,365,1.0,18.55692602739726,22.878,3.2253095238095235,587.1535984848485,125.0,79.0,strictly prior MUR days at the same source pixel
POINT_VICENTE_W VRG,33.73974,-118.4137,33.74,-118.41,0.3433444823371299,0.05,2015,365,365,1.0,18.934794520547943,23.897,4.119175824175825,679.0442179487179,116.0,112.0,strictly prior MUR days at the same source pixel
POINT_VICENTE_W VRG,33.73974,-118.4137,33.74,-118.41,0.3433444823371299,0.05,2016,366,366,1.0,18.070699453551914,23.184,2.3323296703296696,327.9142512487512,73.0,56.0,strictly prior MUR days at the same source pixel
POINT_VICENTE_W VRG,33.73974,-118.4137,33.74,-118.41,0.3433444823371299,0.05,2017,365,365,1.0,17.83804383561644,22.791,2.1087619047619057,235.02263571428574,60.0,39.0,strictly prior MUR days at the same source pixel
POINT_VICENTE_W VRG,33.73974,-118.4137,33.74,-118.41,0.3433444823371299,0.05,2018,365,365,1.0,18.125104109589042,23.813,2.997089285714286,328.1004551282051,76.0,74.0,strictly prior MUR days at the same source pixel
POINT_VICENTE_W VRG,33.73974,-118.4137,33.74,-118.41,0.3433444823371299,0.05,2019,365,365,1.0,17.642435616438355,22.585,1.8300672268907563,174.7991491596639,57.0,30.0,strictly prior MUR days at the same source pixel
POINT_VICENTE_W VRG,33.73974,-118.4137,33.74,-118.41,0.3433444823371299,0.05,2020,366,366,1.0,17.72005737704918,23.317,2.83555462184874,244.02917156862745,33.0,13.0,strictly prior MUR days at the same source pixel
POINT_VICENTE_W VRG,33.73974,-118.4137,33.74,-118.41,0.3433444823371299,0.05,2021,365,363,0.9945205479452055,17.031305785123966,21.388,1.4588174603174602,61.94101461988305,9.0,7.0,strictly prior MUR days at the same source pixel
PT_JOE UCSC,36.60509,-121.9715,36.61,-121.97,0.5621455938694889,0.05,2002,214,214,1.0,13.180892523364488,14.91,,,,,strictly prior MUR days at the same source pixel
PT_JOE UCSC,36.60509,-121.9715,36.61,-121.97,0.5621455938694889,0.05,2003,365,365,1.0,13.445060273972603,17.099,,,,,strictly prior MUR days at the same source pixel
PT_JOE UCSC,36.60509,-121.9715,36.61,-121.97,0.5621455938694889,0.05,2004,366,366,1.0,13.206377049180327,15.865,1.9185,142.1495,21.0,10.0,strictly prior MUR days at the same source pixel
PT_JOE UCSC,36.60509,-121.9715,36.61,-121.97,0.5621455938694889,0.05,2005,365,365,1.0,13.412452054794521,15.424,2.5885000000000002,219.10433333333333,28.0,11.0,strictly prior MUR days at the same source pixel
PT_JOE UCSC,36.60509,-121.9715,36.61,-121.97,0.5621455938694889,0.05,2006,365,365,1.0,13.574736986301371,16.826999999999998,2.444428571428571,221.37041666666664,105.0,53.0,strictly prior MUR days at the same source pixel
PT_JOE UCSC,36.60509,-121.9715,36.61,-121.97,0.5621455938694889,0.05,2007,365,365,1.0,12.808164383561643,17.265,1.5731428571428567,66.3372,22.0,12.0,strictly prior MUR days at the same source pixel
PT_JOE UCSC,36.60509,-121.9715,36.61,-121.97,0.5621455938694889,0.05,2008,366,366,1.0,12.648008196721312,16.488999999999997,2.4900952380952384,87.01066666666667,50.0,35.0,strictly prior MUR days at the same source pixel
PT_JOE UCSC,36.60509,-121.9715,36.61,-121.97,0.5621455938694889,0.05,2009,365,365,1.0,12.89532602739726,15.342,2.538244897959184,99.55783333333332,15.0,7.0,strictly prior MUR days at the same source pixel
PT_JOE UCSC,36.60509,-121.9715,36.61,-121.97,0.5621455938694889,0.05,2010,365,365,1.0,13.03148493150685,15.251,1.1595306122448987,122.55483928571431,5.0,4.0,strictly prior MUR days at the same source pixel
PT_JOE UCSC,36.60509,-121.9715,36.61,-121.97,0.5621455938694889,0.05,2011,365,365,1.0,12.98578904109589,16.18,2.0460000000000003,91.9924861111111,39.0,30.0,strictly prior MUR days at the same source pixel
PT_JOE UCSC,36.60509,-121.9715,36.61,-121.97,0.5621455938694889,0.05,2012,366,366,1.0,13.033527322404373,16.192,1.997628571428571,134.56969999999998,42.0,21.0,strictly prior MUR days at the same source pixel
PT_JOE UCSC,36.60509,-121.9715,36.61,-121.97,0.5621455938694889,0.05,2013,365,365,1.0,12.896515068493152,15.173,1.810350649350649,80.45619999999997,8.0,3.0,strictly prior MUR days at the same source pixel
PT_JOE UCSC,36.60509,-121.9715,36.61,-121.97,0.5621455938694889,0.05,2014,365,365,1.0,14.637008219178082,18.135,3.558976190476191,587.6486515151515,171.0,171.0,strictly prior MUR days at the same source pixel
PT_JOE UCSC,36.60509,-121.9715,36.61,-121.97,0.5621455938694889,0.05,2015,365,365,1.0,14.83212602739726,18.38,3.5906483516483525,614.3951153846153,137.0,131.0,strictly prior MUR days at the same source pixel
PT_JOE UCSC,36.60509,-121.9715,36.61,-121.97,0.5621455938694889,0.05,2016,366,366,1.0,13.798508196721311,16.158,2.145663265306122,267.6271446886447,35.0,9.0,strictly prior MUR days at the same source pixel
PT_JOE UCSC,36.60509,-121.9715,36.61,-121.97,0.5621455938694889,0.05,2017,365,365,1.0,13.502134246575343,18.086,2.7989238095238096,159.4201238095238,50.0,43.0,strictly prior MUR days at the same source pixel
PT_JOE UCSC,36.60509,-121.9715,36.61,-121.97,0.5621455938694889,0.05,2018,365,365,1.0,13.855315068493152,16.959,3.0896696428571433,282.40571249999994,68.0,25.0,strictly prior MUR days at the same source pixel
PT_JOE UCSC,36.60509,-121.9715,36.61,-121.97,0.5621455938694889,0.05,2019,365,365,1.0,13.921224657534248,16.697,2.495723214285714,251.29162132352943,30.0,10.0,strictly prior MUR days at the same source pixel
PT_JOE UCSC,36.60509,-121.9715,36.61,-121.97,0.5621455938694889,0.05,2020,366,366,1.0,13.777021857923499,16.994999999999997,2.5142184873949582,241.4842385620915,41.0,10.0,strictly prior MUR days at the same source pixel
PT_JOE UCSC,36.60509,-121.9715,36.61,-121.97,0.5621455938694889,0.05,2021,365,363,0.9945205479452055,13.373903581267218,17.454,1.6905338345864653,139.4346520467836,64.0,49.0,strictly prior MUR days at the same source pixel
PURISIMA_N UCSC,34.7295,-120.6317,34.73,-120.63,0.1650041426031307,0.05,2002,214,214,1.0,13.957920560747663,15.444,,,,,strictly prior MUR days at the same source pixel
PURISIMA_N UCSC,34.7295,-120.6317,34.73,-120.63,0.1650041426031307,0.05,2003,365,365,1.0,13.554676712328767,17.743,,,,,strictly prior MUR days at the same source pixel
PURISIMA_N UCSC,34.7295,-120.6317,34.73,-120.63,0.1650041426031307,0.05,2004,366,366,1.0,13.799825136612021,19.207,3.986071428571429,270.9175,75.0,33.0,strictly prior MUR days at the same source pixel
PURISIMA_N UCSC,34.7295,-120.6317,34.73,-120.63,0.1650041426031307,0.05,2005,365,364,0.9972602739726028,13.647706043956042,16.229,2.6193571428571434,205.97783333333334,14.0,8.0,strictly prior MUR days at the same source pixel
PURISIMA_N UCSC,34.7295,-120.6317,34.73,-120.63,0.1650041426031307,0.05,2006,365,365,1.0,14.064887671232878,18.772,3.4859642857142856,286.4589166666666,78.0,40.0,strictly prior MUR days at the same source pixel
PURISIMA_N UCSC,34.7295,-120.6317,34.73,-120.63,0.1650041426031307,0.05,2007,365,365,1.0,13.442931506849312,17.401,2.193428571428572,94.8737,36.0,18.0,strictly prior MUR days at the same source pixel
PURISIMA_N UCSC,34.7295,-120.6317,34.73,-120.63,0.1650041426031307,0.05,2008,366,366,1.0,13.648420765027323,17.914,2.1512857142857142,184.10453333333336,82.0,38.0,strictly prior MUR days at the same source pixel
PURISIMA_N UCSC,34.7295,-120.6317,34.73,-120.63,0.1650041426031307,0.05,2009,365,365,1.0,14.027835616438356,17.975,2.4641020408163277,221.22854761904765,52.0,25.0,strictly prior MUR days at the same source pixel
PURISIMA_N UCSC,34.7295,-120.6317,34.73,-120.63,0.1650041426031307,0.05,2010,365,365,1.0,13.420591780821917,16.349,1.2549387755102042,122.60726785714286,3.0,2.0,strictly prior MUR days at the same source pixel
PURISIMA_N UCSC,34.7295,-120.6317,34.73,-120.63,0.1650041426031307,0.05,2011,365,365,1.0,13.50375890410959,16.662,1.649714285714286,83.91912500000001,23.0,6.0,strictly prior MUR days at the same source pixel
PURISIMA_N UCSC,34.7295,-120.6317,34.73,-120.63,0.1650041426031307,0.05,2012,366,366,1.0,13.997502732240436,18.298,2.7765142857142857,231.4291333333333,90.0,49.0,strictly prior MUR days at the same source pixel
PURISIMA_N UCSC,34.7295,-120.6317,34.73,-120.63,0.1650041426031307,0.05,2013,365,365,1.0,13.936482191780822,17.179000000000002,2.5082857142857145,206.6017818181818,43.0,15.0,strictly prior MUR days at the same source pixel
PURISIMA_N UCSC,34.7295,-120.6317,34.73,-120.63,0.1650041426031307,0.05,2014,365,365,1.0,15.400873972602739,20.029,4.519678571428571,629.5847424242422,167.0,86.0,strictly prior MUR days at the same source pixel
PURISIMA_N UCSC,34.7295,-120.6317,34.73,-120.63,0.1650041426031307,0.05,2015,365,365,1.0,15.804369863013697,21.132,5.064032967032967,723.9416025641026,141.0,126.0,strictly prior MUR days at the same source pixel
PURISIMA_N UCSC,34.7295,-120.6317,34.73,-120.63,0.1650041426031307,0.05,2016,366,366,1.0,14.509549180327868,17.54,2.1250476190476193,251.94885531135532,27.0,9.0,strictly prior MUR days at the same source pixel
PURISIMA_N UCSC,34.7295,-120.6317,34.73,-120.63,0.1650041426031307,0.05,2017,365,365,1.0,14.535564383561644,19.535,3.176942857142858,249.2112,73.0,30.0,strictly prior MUR days at the same source pixel
PURISIMA_N UCSC,34.7295,-120.6317,34.73,-120.63,0.1650041426031307,0.05,2018,365,365,1.0,14.923112328767122,19.41,3.539919642857143,364.0012541666666,102.0,33.0,strictly prior MUR days at the same source pixel
PURISIMA_N UCSC,34.7295,-120.6317,34.73,-120.63,0.1650041426031307,0.05,2019,365,365,1.0,14.542528767123288,18.07,2.249232142857143,228.1992169117647,24.0,10.0,strictly prior MUR days at the same source pixel
PURISIMA_N UCSC,34.7295,-120.6317,34.73,-120.63,0.1650041426031307,0.05,2020,366,366,1.0,14.583459016393443,18.867,2.5305079365079375,286.2475,53.0,28.0,strictly prior MUR days at the same source pixel
PURISIMA_N UCSC,34.7295,-120.6317,34.73,-120.63,0.1650041426031307,0.05,2021,365,363,0.9945205479452055,13.78345179063361,17.237000000000002,2.7212857142857136,102.03678362573098,27.0,6.0,strictly prior MUR days at the same source pixel
PURISIMA_S UCSC,34.72695,-120.6271,34.73,-120.63,0.4304137496916889,0.05,2002,214,214,1.0,13.957920560747663,15.444,,,,,strictly prior MUR days at the same source pixel
PURISIMA_S UCSC,34.72695,-120.6271,34.73,-120.63,0.4304137496916889,0.05,2003,365,365,1.0,13.554676712328767,17.743,,,,,strictly prior MUR days at the same source pixel
PURISIMA_S UCSC,34.72695,-120.6271,34.73,-120.63,0.4304137496916889,0.05,2004,366,366,1.0,13.799825136612021,19.207,3.986071428571429,270.9175,75.0,33.0,strictly prior MUR days at the same source pixel
PURISIMA_S UCSC,34.72695,-120.6271,34.73,-120.63,0.4304137496916889,0.05,2005,365,364,0.9972602739726028,13.647706043956042,16.229,2.6193571428571434,205.97783333333334,14.0,8.0,strictly prior MUR days at the same source pixel
PURISIMA_S UCSC,34.72695,-120.6271,34.73,-120.63,0.4304137496916889,0.05,2006,365,365,1.0,14.064887671232878,18.772,3.4859642857142856,286.4589166666666,78.0,40.0,strictly prior MUR days at the same source pixel
PURISIMA_S UCSC,34.72695,-120.6271,34.73,-120.63,0.4304137496916889,0.05,2007,365,365,1.0,13.442931506849312,17.401,2.193428571428572,94.8737,36.0,18.0,strictly prior MUR days at the same source pixel
PURISIMA_S UCSC,34.72695,-120.6271,34.73,-120.63,0.4304137496916889,0.05,2008,366,366,1.0,13.648420765027323,17.914,2.1512857142857142,184.10453333333336,82.0,38.0,strictly prior MUR days at the same source pixel
PURISIMA_S UCSC,34.72695,-120.6271,34.73,-120.63,0.4304137496916889,0.05,2009,365,365,1.0,14.027835616438356,17.975,2.4641020408163277,221.22854761904765,52.0,25.0,strictly prior MUR days at the same source pixel
PURISIMA_S UCSC,34.72695,-120.6271,34.73,-120.63,0.4304137496916889,0.05,2010,365,365,1.0,13.420591780821917,16.349,1.2549387755102042,122.60726785714286,3.0,2.0,strictly prior MUR days at the same source pixel
PURISIMA_S UCSC,34.72695,-120.6271,34.73,-120.63,0.4304137496916889,0.05,2011,365,365,1.0,13.50375890410959,16.662,1.649714285714286,83.91912500000001,23.0,6.0,strictly prior MUR days at the same source pixel
PURISIMA_S UCSC,34.72695,-120.6271,34.73,-120.63,0.4304137496916889,0.05,2012,366,366,1.0,13.997502732240436,18.298,2.7765142857142857,231.4291333333333,90.0,49.0,strictly prior MUR days at the same source pixel
PURISIMA_S UCSC,34.72695,-120.6271,34.73,-120.63,0.4304137496916889,0.05,2013,365,365,1.0,13.936482191780822,17.179000000000002,2.5082857142857145,206.6017818181818,43.0,15.0,strictly prior MUR days at the same source pixel
PURISIMA_S UCSC,34.72695,-120.6271,34.73,-120.63,0.4304137496916889,0.05,2014,365,365,1.0,15.400873972602739,20.029,4.519678571428571,629.5847424242422,167.0,86.0,strictly prior MUR days at the same source pixel
PURISIMA_S UCSC,34.72695,-120.6271,34.73,-120.63,0.4304137496916889,0.05,2015,365,365,1.0,15.804369863013697,21.132,5.064032967032967,723.9416025641026,141.0,126.0,strictly prior MUR days at the same source pixel
PURISIMA_S UCSC,34.72695,-120.6271,34.73,-120.63,0.4304137496916889,0.05,2016,366,366,1.0,14.509549180327868,17.54,2.1250476190476193,251.94885531135532,27.0,9.0,strictly prior MUR days at the same source pixel
PURISIMA_S UCSC,34.72695,-120.6271,34.73,-120.63,0.4304137496916889,0.05,2017,365,365,1.0,14.535564383561644,19.535,3.176942857142858,249.2112,73.0,30.0,strictly prior MUR days at the same source pixel
PURISIMA_S UCSC,34.72695,-120.6271,34.73,-120.63,0.4304137496916889,0.05,2018,365,365,1.0,14.923112328767122,19.41,3.539919642857143,364.0012541666666,102.0,33.0,strictly prior MUR days at the same source pixel
PURISIMA_S UCSC,34.72695,-120.6271,34.73,-120.63,0.4304137496916889,0.05,2019,365,365,1.0,14.542528767123288,18.07,2.249232142857143,228.1992169117647,24.0,10.0,strictly prior MUR days at the same source pixel
PURISIMA_S UCSC,34.72695,-120.6271,34.73,-120.63,0.4304137496916889,0.05,2020,366,366,1.0,14.583459016393443,18.867,2.5305079365079375,286.2475,53.0,28.0,strictly prior MUR days at the same source pixel
PURISIMA_S UCSC,34.72695,-120.6271,34.73,-120.63,0.4304137496916889,0.05,2021,365,363,0.9945205479452055,13.78345179063361,17.237000000000002,2.7212857142857136,102.03678362573098,27.0,6.0,strictly prior MUR days at the same source pixel
Pebble Beach,38.69121,-123.442,38.69,-123.44,0.2196215872794337,0.05,2002,214,214,1.0,11.650285046728973,14.138,,,,,strictly prior MUR days at the same source pixel
Pebble Beach,38.69121,-123.442,38.69,-123.44,0.2196215872794337,0.05,2003,365,365,1.0,11.433000000000003,14.424,,,,,strictly prior MUR days at the same source pixel
Pebble Beach,38.69121,-123.442,38.69,-123.44,0.2196215872794337,0.05,2004,366,366,1.0,11.757967213114751,16.326,4.1636428571428565,221.342,60.0,19.0,strictly prior MUR days at the same source pixel
Pebble Beach,38.69121,-123.442,38.69,-123.44,0.2196215872794337,0.05,2005,365,365,1.0,12.017386301369863,13.78,3.4697142857142853,264.43733333333336,62.0,32.0,strictly prior MUR days at the same source pixel
Pebble Beach,38.69121,-123.442,38.69,-123.44,0.2196215872794337,0.05,2006,365,365,1.0,12.08153698630137,16.097,3.5299285714285715,238.77733333333333,81.0,43.0,strictly prior MUR days at the same source pixel
Pebble Beach,38.69121,-123.442,38.69,-123.44,0.2196215872794337,0.05,2007,365,365,1.0,11.293509589041097,15.302,2.154142857142857,109.35675,42.0,20.0,strictly prior MUR days at the same source pixel
Pebble Beach,38.69121,-123.442,38.69,-123.44,0.2196215872794337,0.05,2008,366,366,1.0,11.10357650273224,14.857,2.5979523809523806,123.65759999999996,50.0,29.0,strictly prior MUR days at the same source pixel
Pebble Beach,38.69121,-123.442,38.69,-123.44,0.2196215872794337,0.05,2009,365,365,1.0,11.457953424657536,15.579,2.7588163265306127,153.61971428571428,47.0,23.0,strictly prior MUR days at the same source pixel
Pebble Beach,38.69121,-123.442,38.69,-123.44,0.2196215872794337,0.05,2010,365,365,1.0,11.582769863013699,14.181,1.9390892857142856,150.85153571428572,9.0,4.0,strictly prior MUR days at the same source pixel
Pebble Beach,38.69121,-123.442,38.69,-123.44,0.2196215872794337,0.05,2011,365,365,1.0,11.244027397260274,14.537,1.966,73.02816666666668,31.0,12.0,strictly prior MUR days at the same source pixel
Pebble Beach,38.69121,-123.442,38.69,-123.44,0.2196215872794337,0.05,2012,366,366,1.0,11.187669398907104,14.288,2.1133714285714285,118.69144444444444,44.0,17.0,strictly prior MUR days at the same source pixel
Pebble Beach,38.69121,-123.442,38.69,-123.44,0.2196215872794337,0.05,2013,365,365,1.0,11.25568493150685,15.043,2.6664805194805195,127.26264545454545,32.0,14.0,strictly prior MUR days at the same source pixel
Pebble Beach,38.69121,-123.442,38.69,-123.44,0.2196215872794337,0.05,2014,365,365,1.0,13.158643835616438,17.954,5.085607142857143,639.80875,161.0,145.0,strictly prior MUR days at the same source pixel
Pebble Beach,38.69121,-123.442,38.69,-123.44,0.2196215872794337,0.05,2015,365,365,1.0,13.068394520547946,16.794,4.453219780219778,563.5791025641025,155.0,47.0,strictly prior MUR days at the same source pixel
Pebble Beach,38.69121,-123.442,38.69,-123.44,0.2196215872794337,0.05,2016,366,366,1.0,12.26908469945355,15.549,2.5936020408163256,299.33984432234433,47.0,27.0,strictly prior MUR days at the same source pixel
Pebble Beach,38.69121,-123.442,38.69,-123.44,0.2196215872794337,0.05,2017,365,365,1.0,12.152342465753424,15.715,2.2658285714285715,232.2026904761905,60.0,22.0,strictly prior MUR days at the same source pixel
Pebble Beach,38.69121,-123.442,38.69,-123.44,0.2196215872794337,0.05,2018,365,365,1.0,12.12965479452055,15.07,2.030321428571429,242.31751666666668,33.0,14.0,strictly prior MUR days at the same source pixel
Pebble Beach,38.69121,-123.442,38.69,-123.44,0.2196215872794337,0.05,2019,365,365,1.0,12.235295890410958,15.781,2.9841964285714275,251.7156654411765,26.0,8.0,strictly prior MUR days at the same source pixel
Pebble Beach,38.69121,-123.442,38.69,-123.44,0.2196215872794337,0.05,2020,366,366,1.0,12.069795081967213,15.482,2.604857142857143,220.67874836601308,41.0,26.0,strictly prior MUR days at the same source pixel
Pebble Beach,38.69121,-123.442,38.69,-123.44,0.2196215872794337,0.05,2021,365,363,0.9945205479452055,11.939126721763087,15.493,2.6023007518797,235.29897368421052,86.0,47.0,strictly prior MUR days at the same source pixel
Point Arena Lighthouse,38.9512,-123.744,38.95,-123.74,0.3707448861623302,0.05,2002,214,214,1.0,11.754682242990652,14.166,,,,,strictly prior MUR days at the same source pixel
Point Arena Lighthouse,38.9512,-123.744,38.95,-123.74,0.3707448861623302,0.05,2003,365,365,1.0,11.613287671232877,14.81,,,,,strictly prior MUR days at the same source pixel
Point Arena Lighthouse,38.9512,-123.744,38.95,-123.74,0.3707448861623302,0.05,2004,366,366,1.0,12.024065573770491,15.888,3.6660714285714278,240.47350000000003,71.0,17.0,strictly prior MUR days at the same source pixel
Point Arena Lighthouse,38.9512,-123.744,38.95,-123.74,0.3707448861623302,0.05,2005,365,365,1.0,12.113816438356166,13.829,3.282928571428571,225.454,60.0,27.0,strictly prior MUR days at the same source pixel
Point Arena Lighthouse,38.9512,-123.744,38.95,-123.74,0.3707448861623302,0.05,2006,365,365,1.0,12.118871232876712,15.329,2.7556071428571434,203.82041666666663,75.0,21.0,strictly prior MUR days at the same source pixel
Point Arena Lighthouse,38.9512,-123.744,38.95,-123.74,0.3707448861623302,0.05,2007,365,365,1.0,11.658235616438354,15.671,2.789714285714286,170.90654999999998,69.0,36.0,strictly prior MUR days at the same source pixel
Point Arena Lighthouse,38.9512,-123.744,38.95,-123.74,0.3707448861623302,0.05,2008,366,366,1.0,11.072265027322404,14.761,2.330857142857142,107.04923333333333,39.0,26.0,strictly prior MUR days at the same source pixel
Point Arena Lighthouse,38.9512,-123.744,38.95,-123.74,0.3707448861623302,0.05,2009,365,365,1.0,11.469589041095892,15.551,2.6076326530612244,129.73857142857145,37.0,20.0,strictly prior MUR days at the same source pixel
Point Arena Lighthouse,38.9512,-123.744,38.95,-123.74,0.3707448861623302,0.05,2010,365,365,1.0,11.528786301369863,13.855,2.0065714285714287,114.53419642857142,3.0,2.0,strictly prior MUR days at the same source pixel
Point Arena Lighthouse,38.9512,-123.744,38.95,-123.74,0.3707448861623302,0.05,2011,365,365,1.0,11.369353424657534,15.143,2.2710634920634925,74.541875,36.0,13.0,strictly prior MUR days at the same source pixel
Point Arena Lighthouse,38.9512,-123.744,38.95,-123.74,0.3707448861623302,0.05,2012,366,366,1.0,11.556986338797815,14.978,2.471342857142857,171.6320777777778,80.0,24.0,strictly prior MUR days at the same source pixel
Point Arena Lighthouse,38.9512,-123.744,38.95,-123.74,0.3707448861623302,0.05,2013,365,365,1.0,11.673657534246576,15.787,3.0192467532467524,183.65452727272725,70.0,25.0,strictly prior MUR days at the same source pixel
Point Arena Lighthouse,38.9512,-123.744,38.95,-123.74,0.3707448861623302,0.05,2014,365,365,1.0,13.36589315068493,17.621,4.385416666666666,648.2117045454544,158.0,141.0,strictly prior MUR days at the same source pixel
Point Arena Lighthouse,38.9512,-123.744,38.95,-123.74,0.3707448861623302,0.05,2015,365,365,1.0,13.184161643835614,16.544,4.232989010989011,549.2151923076923,135.0,46.0,strictly prior MUR days at the same source pixel
Point Arena Lighthouse,38.9512,-123.744,38.95,-123.74,0.3707448861623302,0.05,2016,366,366,1.0,12.440950819672128,15.282,2.415021978021978,297.07619780219784,33.0,18.0,strictly prior MUR days at the same source pixel
Point Arena Lighthouse,38.9512,-123.744,38.95,-123.74,0.3707448861623302,0.05,2017,365,365,1.0,12.305057534246574,16.07,2.3422952380952387,233.23595238095237,52.0,20.0,strictly prior MUR days at the same source pixel
Point Arena Lighthouse,38.9512,-123.744,38.95,-123.74,0.3707448861623302,0.05,2018,365,365,1.0,12.318887671232877,15.743,2.1604375,239.73275833333332,36.0,11.0,strictly prior MUR days at the same source pixel
Point Arena Lighthouse,38.9512,-123.744,38.95,-123.74,0.3707448861623302,0.05,2019,365,365,1.0,12.55849315068493,16.695,2.8492521008403355,291.4213860294118,68.0,27.0,strictly prior MUR days at the same source pixel
Point Arena Lighthouse,38.9512,-123.744,38.95,-123.74,0.3707448861623302,0.05,2020,366,366,1.0,12.196494535519129,16.919,3.5440873015873016,230.8742091503268,56.0,50.0,strictly prior MUR days at the same source pixel
Point Arena Lighthouse,38.9512,-123.744,38.95,-123.74,0.3707448861623302,0.05,2021,365,363,0.9945205479452055,11.780837465564739,14.646,2.004045112781955,145.6841783625731,32.0,8.0,strictly prior MUR days at the same source pixel
Point Arena MPA (M2),38.9448,-123.741,38.94,-123.74,0.540697885621162,0.05,2002,214,214,1.0,11.754742990654208,14.171,,,,,strictly prior MUR days at the same source pixel
Point Arena MPA (M2),38.9448,-123.741,38.94,-123.74,0.540697885621162,0.05,2003,365,365,1.0,11.613315068493153,14.746,,,,,strictly prior MUR days at the same source pixel
Point Arena MPA (M2),38.9448,-123.741,38.94,-123.74,0.540697885621162,0.05,2004,366,366,1.0,12.029207650273225,15.895,3.6824285714285705,242.5555,73.0,17.0,strictly prior MUR days at the same source pixel
