outcome,axis,left_out_overlap_cluster,reference_estimate_per_sd,estimate_per_sd,absolute_change,same_direction_as_reference,n,remaining_overlap_clusters,years
trajectory_false_positive,depth_m,s300_c137,-0.007607234633647584,-0.009432874098114268,0.0018256394644666834,True,410,95,14
trajectory_false_positive,depth_m,s300_c138,-0.007607234633647584,-0.009330896494813147,0.001723661861165563,True,411,95,14
trajectory_false_positive,depth_m,s300_c139,-0.007607234633647584,-0.008993903149665833,0.0013866685160182487,True,402,95,14
trajectory_false_positive,depth_m,s300_c140,-0.007607234633647584,-0.008251852204190483,0.0006446175705428986,True,414,95,14
trajectory_false_positive,depth_m,s300_c141,-0.007607234633647584,-0.007570148052990049,3.7086580657535485e-05,True,414,95,14
trajectory_false_positive,kelp_species_contrast,s300_c000,0.005035397405056232,0.004943130911823877,9.226649323235483e-05,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c001,0.005035397405056232,0.010118905942242618,0.005083508537186386,True,400,95,14
trajectory_false_positive,kelp_species_contrast,s300_c002,0.005035397405056232,-0.006824324162443652,0.011859721567499884,False,402,95,14
trajectory_false_positive,kelp_species_contrast,s300_c003,0.005035397405056232,0.012646459253355065,0.007611061848298833,True,403,95,14
trajectory_false_positive,kelp_species_contrast,s300_c004,0.005035397405056232,0.011747943226401967,0.006712545821345735,True,405,95,14
trajectory_false_positive,kelp_species_contrast,s300_c006,0.005035397405056232,0.005574802185849222,0.0005394047807929896,True,403,95,14
trajectory_false_positive,kelp_species_contrast,s300_c007,0.005035397405056232,0.0054215437127589534,0.00038614630770272135,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c008,0.005035397405056232,0.004903604681198402,0.00013179272385782995,True,401,95,14
trajectory_false_positive,kelp_species_contrast,s300_c010,0.005035397405056232,0.003984594312350209,0.0010508030927060229,True,404,95,14
trajectory_false_positive,kelp_species_contrast,s300_c011,0.005035397405056232,0.005481789629792698,0.00044639222473646586,True,406,95,14
trajectory_false_positive,kelp_species_contrast,s300_c012,0.005035397405056232,0.006123961321079105,0.0010885639160228729,True,404,95,14
trajectory_false_positive,kelp_species_contrast,s300_c013,0.005035397405056232,0.006031735634969337,0.0009963382299131053,True,388,95,14
trajectory_false_positive,kelp_species_contrast,s300_c014,0.005035397405056232,0.005070385181754827,3.498777669859454e-05,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c015,0.005035397405056232,0.005440425376117438,0.0004050279710612059,True,404,95,14
trajectory_false_positive,kelp_species_contrast,s300_c016,0.005035397405056232,0.004214399115757397,0.0008209982892988348,True,367,95,14
trajectory_false_positive,kelp_species_contrast,s300_c019,0.005035397405056232,0.005066133277902167,3.07358728459349e-05,True,404,95,14
trajectory_false_positive,kelp_species_contrast,s300_c020,0.005035397405056232,0.005270438567197045,0.000235041162140813,True,405,95,14
trajectory_false_positive,kelp_species_contrast,s300_c021,0.005035397405056232,0.000780761299374523,0.004254636105681709,True,404,95,14
trajectory_false_positive,kelp_species_contrast,s300_c022,0.005035397405056232,0.007301955481898617,0.002266558076842385,True,405,95,14
trajectory_false_positive,kelp_species_contrast,s300_c023,0.005035397405056232,0.003012803363354695,0.002022594041701537,True,404,95,14
trajectory_false_positive,kelp_species_contrast,s300_c025,0.005035397405056232,0.004947083786052849,8.831361900338286e-05,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c026,0.005035397405056232,0.00583776339440787,0.0008023659893516381,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c027,0.005035397405056232,0.005834981913996354,0.0007995845089401217,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c029,0.005035397405056232,0.005200122480343267,0.00016472507528703453,True,406,95,14
trajectory_false_positive,kelp_species_contrast,s300_c031,0.005035397405056232,0.006390654101419778,0.0013552566963635458,True,404,95,14
trajectory_false_positive,kelp_species_contrast,s300_c032,0.005035397405056232,0.0060821944665195235,0.0010467970614632914,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c033,0.005035397405056232,0.005272703828784375,0.00023730642372814248,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c034,0.005035397405056232,0.0037498100998083206,0.0012855873052479115,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c035,0.005035397405056232,-0.0002634872245610917,0.005298884629617324,False,406,95,14
trajectory_false_positive,kelp_species_contrast,s300_c038,0.005035397405056232,0.004583885056129888,0.0004515123489263438,True,406,95,14
trajectory_false_positive,kelp_species_contrast,s300_c040,0.005035397405056232,0.005186100084501148,0.00015070267944491608,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c044,0.005035397405056232,0.005178541741079932,0.00014314433602369975,True,406,95,14
trajectory_false_positive,kelp_species_contrast,s300_c046,0.005035397405056232,0.0049831169670084274,5.228043804780466e-05,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c047,0.005035397405056232,0.006894493202564526,0.0018590957975082936,True,406,95,14
trajectory_false_positive,kelp_species_contrast,s300_c048,0.005035397405056232,0.0046607068903594985,0.0003746905146967336,True,406,95,14
trajectory_false_positive,kelp_species_contrast,s300_c050,0.005035397405056232,0.006338958883141243,0.0013035614780850108,True,403,95,14
trajectory_false_positive,kelp_species_contrast,s300_c051,0.005035397405056232,-0.0056717537905347955,0.010707151195591028,False,405,95,14
trajectory_false_positive,kelp_species_contrast,s300_c052,0.005035397405056232,-0.0072160506727488895,0.012251448077805122,False,406,95,14
trajectory_false_positive,kelp_species_contrast,s300_c053,0.005035397405056232,0.005510091908042469,0.0004746945029862372,True,404,95,14
trajectory_false_positive,kelp_species_contrast,s300_c054,0.005035397405056232,0.0070076766495221,0.001972279244465868,True,400,95,14
trajectory_false_positive,kelp_species_contrast,s300_c055,0.005035397405056232,0.005539317396603856,0.0005039199915476238,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c057,0.005035397405056232,0.005338053848584792,0.00030265644352855947,True,399,95,14
trajectory_false_positive,kelp_species_contrast,s300_c058,0.005035397405056232,0.005441240914501464,0.000405843509445232,True,403,95,14
trajectory_false_positive,kelp_species_contrast,s300_c059,0.005035397405056232,0.0053449687459850015,0.0003095713409287694,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c060,0.005035397405056232,0.005816588673854706,0.0007811912687984736,True,397,95,14
trajectory_false_positive,kelp_species_contrast,s300_c061,0.005035397405056232,0.005568513346512007,0.0005331159414557751,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c063,0.005035397405056232,0.002989522826479546,0.002045874578576686,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c066,0.005035397405056232,0.005769621419440284,0.0007342240143840516,True,403,95,14
trajectory_false_positive,kelp_species_contrast,s300_c067,0.005035397405056232,0.004922683506146639,0.00011271389890959299,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c068,0.005035397405056232,0.0037692446766860073,0.0012661527283702248,True,393,95,14
trajectory_false_positive,kelp_species_contrast,s300_c069,0.005035397405056232,0.0013837087899254315,0.0036516886151308006,True,406,95,14
trajectory_false_positive,kelp_species_contrast,s300_c071,0.005035397405056232,0.006086079734984082,0.0010506823299278496,True,395,95,14
trajectory_false_positive,kelp_species_contrast,s300_c072,0.005035397405056232,0.004939465714923111,9.593169013312128e-05,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c073,0.005035397405056232,0.004885858879230723,0.00014953852582550928,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c074,0.005035397405056232,0.004945502426113368,8.989497894286436e-05,True,405,95,14
trajectory_false_positive,kelp_species_contrast,s300_c075,0.005035397405056232,0.0055404995991806885,0.0005051021941244564,True,406,95,14
trajectory_false_positive,kelp_species_contrast,s300_c078,0.005035397405056232,0.00540869244365999,0.00037329503860375826,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c079,0.005035397405056232,0.005566588971728608,0.000531191566672376,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c080,0.005035397405056232,0.004950860754559281,8.453665049695108e-05,True,400,95,14
trajectory_false_positive,kelp_species_contrast,s300_c081,0.005035397405056232,0.00542073055813869,0.000385333153082458,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c087,0.005035397405056232,0.0016049541398420984,0.0034304432652141337,True,403,95,14
trajectory_false_positive,kelp_species_contrast,s300_c089,0.005035397405056232,0.0027157299184979757,0.0023196674865582564,True,398,95,14
trajectory_false_positive,kelp_species_contrast,s300_c091,0.005035397405056232,0.004814719024066435,0.0002206783809897972,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c092,0.005035397405056232,0.0030203033030207632,0.002015094102035469,True,404,95,14
trajectory_false_positive,kelp_species_contrast,s300_c093,0.005035397405056232,0.0054543038345841455,0.0004189064295279134,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c094,0.005035397405056232,0.0048296889689847,0.00020570843607153194,True,406,95,14
trajectory_false_positive,kelp_species_contrast,s300_c096,0.005035397405056232,0.004574968605332366,0.00046042879972386583,True,405,95,14
trajectory_false_positive,kelp_species_contrast,s300_c099,0.005035397405056232,0.008395232041508147,0.0033598346364519145,True,405,95,14
trajectory_false_positive,kelp_species_contrast,s300_c102,0.005035397405056232,0.006365998647854667,0.0013306012427984348,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c104,0.005035397405056232,0.00527098903063947,0.00023559162558323826,True,404,95,14
trajectory_false_positive,kelp_species_contrast,s300_c106,0.005035397405056232,0.004369668136012226,0.0006657292690440061,True,400,95,14
trajectory_false_positive,kelp_species_contrast,s300_c107,0.005035397405056232,0.006072459611054612,0.0010370622059983799,True,406,95,14
trajectory_false_positive,kelp_species_contrast,s300_c109,0.005035397405056232,0.017165055411454862,0.01212965800639863,True,403,95,14
trajectory_false_positive,kelp_species_contrast,s300_c110,0.005035397405056232,0.004770189470557778,0.00026520793449845426,True,406,95,14
trajectory_false_positive,kelp_species_contrast,s300_c111,0.005035397405056232,0.010444524344011715,0.005409126938955483,True,402,95,14
trajectory_false_positive,kelp_species_contrast,s300_c113,0.005035397405056232,0.004314038788500438,0.0007213586165557943,True,406,95,14
trajectory_false_positive,kelp_species_contrast,s300_c114,0.005035397405056232,0.004559119983802026,0.0004762774212542058,True,405,95,14
trajectory_false_positive,kelp_species_contrast,s300_c118,0.005035397405056232,0.005129757057000323,9.435965194409118e-05,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c120,0.005035397405056232,0.004240006174816114,0.0007953912302401181,True,401,95,14
trajectory_false_positive,kelp_species_contrast,s300_c123,0.005035397405056232,0.004906629167101894,0.00012876823795433812,True,398,95,14
trajectory_false_positive,kelp_species_contrast,s300_c124,0.005035397405056232,0.005647567123692555,0.0006121697186363233,True,404,95,14
trajectory_false_positive,kelp_species_contrast,s300_c125,0.005035397405056232,0.005459749743387702,0.00042435233833146985,True,406,95,14
trajectory_false_positive,kelp_species_contrast,s300_c126,0.005035397405056232,0.0052780253796235015,0.00024262797456726937,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c127,0.005035397405056232,0.002046128958674367,0.0029892684463818653,True,400,95,14
trajectory_false_positive,kelp_species_contrast,s300_c128,0.005035397405056232,0.0042327351487365765,0.0008026622563196556,True,405,95,14
trajectory_false_positive,kelp_species_contrast,s300_c129,0.005035397405056232,0.005743408981259114,0.000708011576202882,True,405,95,14
trajectory_false_positive,kelp_species_contrast,s300_c130,0.005035397405056232,0.006020029945273078,0.0009846325402168461,True,393,95,14
trajectory_false_positive,kelp_species_contrast,s300_c131,0.005035397405056232,0.004782294980739163,0.00025310242431706917,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c132,0.005035397405056232,0.005406109965951932,0.00037071256089570015,True,406,95,14
trajectory_false_positive,kelp_species_contrast,s300_c134,0.005035397405056232,0.005397482096804268,0.00036208469174803595,True,405,95,14
trajectory_false_positive,kelp_species_contrast,s300_c135,0.005035397405056232,0.004612184828511997,0.00042321257654423516,True,404,95,14
trajectory_false_positive,kelp_species_contrast,s300_c137,0.005035397405056232,0.003075545643018429,0.001959851762037803,True,403,95,14
trajectory_false_positive,kelp_species_contrast,s300_c138,0.005035397405056232,0.007925622958930303,0.0028902255538740713,True,404,95,14
trajectory_false_positive,kelp_species_contrast,s300_c139,0.005035397405056232,0.006886356145567776,0.0018509587405115442,True,396,95,14
trajectory_false_positive,kelp_species_contrast,s300_c140,0.005035397405056232,0.004769398159451297,0.0002659992456049351,True,407,95,14
trajectory_false_positive,kelp_species_contrast,s300_c141,0.005035397405056232,0.005088046090959929,5.264868590369731e-05,True,407,95,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c000,-0.09291502490476164,-0.01889424327920619,0.07402078162555545,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c001,-0.09291502490476164,0.11163125323651879,0.20454627814128043,False,723,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c002,-0.09291502490476164,-0.22363260608850904,0.1307175811837474,True,723,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c003,-0.09291502490476164,-0.14248980677092793,0.04957478186616629,True,722,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c004,-0.09291502490476164,-0.13797653075362626,0.04506150584886462,True,728,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c006,-0.09291502490476164,-0.12680302581950542,0.03388800091474378,True,728,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c007,-0.09291502490476164,-0.08753779366647627,0.005377231238285374,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c008,-0.09291502490476164,-0.09064428651060008,0.002270738394161559,True,725,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c009,-0.09291502490476164,-0.0636086196253614,0.029306405279400233,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c010,-0.09291502490476164,-0.11959917030512429,0.026684145400362652,True,726,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c011,-0.09291502490476164,-0.23980208622472024,0.1468870613199586,True,729,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c012,-0.09291502490476164,-0.1830671889253813,0.09015216402061965,True,725,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c013,-0.09291502490476164,0.07309948626744112,0.16601451117220276,False,712,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c014,-0.09291502490476164,-0.10168647577439233,0.008771450869630687,True,732,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c015,-0.09291502490476164,-0.1925445222976731,0.09962949739291146,True,728,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c016,-0.09291502490476164,-0.30707384961949363,0.214158824714732,True,660,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c019,-0.09291502490476164,-0.1869744389284798,0.09405941402371817,True,729,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c020,-0.09291502490476164,-0.1779291947153018,0.08501416981054016,True,730,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c021,-0.09291502490476164,-0.02549087714122583,0.06742414776353581,True,730,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c022,-0.09291502490476164,0.04684015536223579,0.13975518026699743,False,730,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c023,-0.09291502490476164,-0.09987426609682498,0.006959241192063342,True,728,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c025,-0.09291502490476164,-0.1007669877708871,0.007851962866125467,True,732,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c026,-0.09291502490476164,-0.07124915941234561,0.02166586549241603,True,732,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c027,-0.09291502490476164,-0.05871839326059458,0.03419663164416706,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c028,-0.09291502490476164,-0.13514622739073,0.04223120248596837,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c029,-0.09291502490476164,-0.0648124762272948,0.028102548677466838,True,732,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c030,-0.09291502490476164,-0.0582873381910094,0.03462768671375224,True,732,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c031,-0.09291502490476164,-0.04785072233224125,0.04506430257252039,True,730,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c032,-0.09291502490476164,-0.09756044046464532,0.004645415559883681,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c033,-0.09291502490476164,-0.061388232035505474,0.031526792869256165,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c034,-0.09291502490476164,-0.09133856858836817,0.0015764563163934708,True,732,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c035,-0.09291502490476164,-0.07644649964330519,0.01646852526145645,True,728,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c037,-0.09291502490476164,-0.055497239660598996,0.037417785244162644,True,730,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c038,-0.09291502490476164,-0.10194357500856543,0.009028550103803795,True,727,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c039,-0.09291502490476164,-0.07103814135409825,0.02187688355066339,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c040,-0.09291502490476164,-0.1030326053709705,0.010117580466208864,True,732,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c041,-0.09291502490476164,-0.12626448806233384,0.0333494631575722,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c044,-0.09291502490476164,-0.09179718869197734,0.0011178362127843011,True,731,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c045,-0.09291502490476164,-0.09345105705188392,0.0005360321471222784,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c046,-0.09291502490476164,-0.09660201187140943,0.003686986966647793,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c047,-0.09291502490476164,-0.10028216064735579,0.00736713574259415,True,732,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c048,-0.09291502490476164,-0.07321768546262297,0.019697339442138667,True,730,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c049,-0.09291502490476164,-0.09061544580269487,0.0022995791020667677,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c050,-0.09291502490476164,-0.09572336007308307,0.0028083351683214353,True,728,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c051,-0.09291502490476164,-0.14040628414857442,0.04749125924381278,True,722,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c052,-0.09291502490476164,-0.14326222334190453,0.05034719843714289,True,728,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c053,-0.09291502490476164,-0.09996910028177541,0.007054075377013774,True,730,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c054,-0.09291502490476164,0.30421467570224947,0.39712970060701114,False,722,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c055,-0.09291502490476164,-0.06988979787141386,0.023025227033347778,True,731,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c057,-0.09291502490476164,-0.4161157806318131,0.3232007557270514,True,718,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c058,-0.09291502490476164,-0.18650856832837454,0.0935935434236129,True,724,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c059,-0.09291502490476164,-0.006139525406913593,0.08677549949784805,True,731,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c060,-0.09291502490476164,-0.09398607720225155,0.0010710522974899106,True,722,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c061,-0.09291502490476164,-0.05205475027885442,0.04086027462590722,True,728,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c062,-0.09291502490476164,-0.00930195192996025,0.08361307297480139,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c063,-0.09291502490476164,0.00924954794386268,0.10216457284862432,False,729,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c065,-0.09291502490476164,-0.09514375348651305,0.00222872858175141,True,725,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c066,-0.09291502490476164,-0.08717455780629413,0.005740467098467511,True,727,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c067,-0.09291502490476164,-0.08777870743783772,0.0051363174669239176,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c068,-0.09291502490476164,-0.1442859825273676,0.05137095762260596,True,709,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c069,-0.09291502490476164,-0.08590719525280427,0.00700782965195737,True,728,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c071,-0.09291502490476164,-0.05982037055297501,0.03309465435178663,True,713,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c072,-0.09291502490476164,-0.10063560571076455,0.007720580806002908,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c073,-0.09291502490476164,-0.0925154594331252,0.00039956547163644274,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c074,-0.09291502490476164,-0.08871738007419305,0.0041976448305685865,True,729,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c075,-0.09291502490476164,-0.11130489154009898,0.018389866635337343,True,729,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c077,-0.09291502490476164,-0.16212982207023607,0.06921479716547443,True,732,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c078,-0.09291502490476164,-0.1863002283204938,0.09338520341573217,True,731,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c079,-0.09291502490476164,-0.10038070610572053,0.00746568120095889,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c080,-0.09291502490476164,0.09367394334852713,0.18658896825328877,False,721,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c081,-0.09291502490476164,-0.09327106220408588,0.00035603729932423556,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c084,-0.09291502490476164,-0.09309375806693981,0.00017873316217817403,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c085,-0.09291502490476164,-0.09222608266289262,0.0006889422418690228,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c086,-0.09291502490476164,0.05599114151279283,0.14890616641755447,False,732,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c087,-0.09291502490476164,-0.18898126112944036,0.09606623622467872,True,726,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c088,-0.09291502490476164,-0.0701850571696169,0.02272996773514474,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c089,-0.09291502490476164,-0.3012496344187144,0.20833460951395275,True,720,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c090,-0.09291502490476164,-0.08907089965214648,0.003844125252615155,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c091,-0.09291502490476164,-0.07898188230372608,0.013933142601035564,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c092,-0.09291502490476164,-0.13512294754539275,0.04220792264063111,True,730,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c093,-0.09291502490476164,-0.08439531315548579,0.008519711749275849,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c094,-0.09291502490476164,-0.11671597373738157,0.023800948832619934,True,732,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c096,-0.09291502490476164,-0.10796064862854296,0.01504562372378132,True,730,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c097,-0.09291502490476164,-0.12389024595142228,0.030975221046660645,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c098,-0.09291502490476164,-0.23281072527863822,0.13989570037387658,True,732,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c099,-0.09291502490476164,-0.1012985252403574,0.008383500335595762,True,731,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c101,-0.09291502490476164,-0.09480399454443214,0.0018889696396705014,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c102,-0.09291502490476164,-0.01879847334978424,0.0741165515549774,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c103,-0.09291502490476164,0.04299441749605115,0.1359094424008128,False,729,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c104,-0.09291502490476164,0.041713041124884886,0.13462806602964653,False,728,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c105,-0.09291502490476164,-0.12193431469991348,0.029019289795151837,True,730,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c106,-0.09291502490476164,-0.1401919698704699,0.04727694496570825,True,724,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c107,-0.09291502490476164,-0.19213527314260814,0.0992202482378465,True,727,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c109,-0.09291502490476164,-0.02643118298677477,0.06648384191798687,True,726,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c110,-0.09291502490476164,-0.12859719094767796,0.035682166042916325,True,728,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c111,-0.09291502490476164,0.049524230321763896,0.14243925522652554,False,725,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c112,-0.09291502490476164,-0.11025677264302894,0.0173417477382673,True,732,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c113,-0.09291502490476164,-0.13150491877144027,0.03858989386667863,True,727,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c114,-0.09291502490476164,-0.052694957394061936,0.0402200675106997,True,729,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c115,-0.09291502490476164,-0.12759792185564417,0.03468289695088253,True,731,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c118,-0.09291502490476164,-0.16236370564226754,0.0694486807375059,True,732,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c119,-0.09291502490476164,-0.05226689421985248,0.04064813068490916,True,730,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c120,-0.09291502490476164,-0.11718063576617371,0.024265610861412074,True,724,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c123,-0.09291502490476164,-0.06593037916326894,0.026984645741492702,True,721,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c124,-0.09291502490476164,-0.08918987619251173,0.0037251487122499094,True,730,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c125,-0.09291502490476164,-0.13285557286297506,0.03994054795821342,True,729,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c126,-0.09291502490476164,-0.13553468535597102,0.04261966045120938,True,730,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c127,-0.09291502490476164,-0.10919066281384457,0.01627563790908293,True,720,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c128,-0.09291502490476164,-0.11211962347274607,0.019204598567984427,True,724,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c129,-0.09291502490476164,-0.03332695402813024,0.0595880708766314,True,724,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c130,-0.09291502490476164,-0.15887383577799924,0.0659588108732376,True,711,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c131,-0.09291502490476164,-0.06138823203550961,0.03152679286925203,True,733,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c132,-0.09291502490476164,-0.08813963660890459,0.004775388295857053,True,727,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c134,-0.09291502490476164,-0.09290961004359788,5.414861163760554e-06,True,728,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c135,-0.09291502490476164,-0.09565642364295945,0.0027413987381978144,True,729,119,14
mur_signed_rank_gain_pp,grazing_log1p,s300_c137,-0.09291502490476164,-0.05022867642906137,0.04268634847570027,True,727,119,14
