scope,domain,model,n,events,prevalence,ap,ap_lift,estimable,region_group,year,top10_k,top10_tp,top10_recall,top20_k,top20_tp,top20_recall
region_year,full_oisst_domain,current_plus_trajectory,16,0,0.0,,,False,Northern California,2007,2,0,,4,0,
region_year,full_oisst_domain,current_plus_trajectory,16,11,0.6875,0.9536042240587695,0.26610422405876955,True,Northern California,2008,2,2,0.18181818181818182,4,4,0.36363636363636365
region_year,full_oisst_domain,current_plus_trajectory,16,15,0.9375,0.9698826173826173,0.032382617382617274,True,Northern California,2009,2,2,0.13333333333333333,4,4,0.26666666666666666
region_year,full_oisst_domain,current_plus_trajectory,15,5,0.3333333333333333,0.6385281385281385,0.3051948051948052,True,Northern California,2010,2,1,0.2,3,2,0.4
region_year,full_oisst_domain,current_plus_trajectory,14,0,0.0,,,False,Northern California,2011,2,0,,3,0,
region_year,full_oisst_domain,current_plus_trajectory,16,9,0.5625,0.7919753086419754,0.2294753086419754,True,Northern California,2012,2,1,0.1111111111111111,4,3,0.3333333333333333
region_year,full_oisst_domain,current_plus_trajectory,16,16,1.0,,,False,Northern California,2013,2,2,0.125,4,4,0.25
region_year,full_oisst_domain,current_plus_trajectory,6,6,1.0,,,False,Northern California,2014,1,1,0.16666666666666666,2,2,0.3333333333333333
region_year,full_oisst_domain,current_plus_trajectory,3,2,0.6666666666666666,1.0,0.33333333333333337,True,Northern California,2016,1,1,0.5,1,1,0.5
region_year,full_oisst_domain,current_plus_trajectory,1,1,1.0,,,False,Northern California,2017,1,1,1.0,1,1,1.0
region_year,full_oisst_domain,current_plus_trajectory,7,7,1.0,,,False,Northern California,2021,1,1,0.14285714285714285,2,2,0.2857142857142857
region_year,full_oisst_domain,current_plus_trajectory,3,2,0.6666666666666666,0.8333333333333333,0.16666666666666663,True,Oregon,2005,1,1,0.5,1,1,0.5
region_year,full_oisst_domain,current_plus_trajectory,5,4,0.8,0.8875,0.08749999999999991,True,Oregon,2006,1,1,0.25,1,1,0.25
region_year,full_oisst_domain,current_plus_trajectory,1,0,0.0,,,False,Oregon,2007,1,0,,1,0,
region_year,full_oisst_domain,current_plus_trajectory,4,2,0.5,1.0,0.5,True,Oregon,2008,1,1,0.5,1,1,0.5
region_year,full_oisst_domain,current_plus_trajectory,4,0,0.0,,,False,Oregon,2009,1,0,,1,0,
region_year,full_oisst_domain,current_plus_trajectory,4,2,0.5,1.0,0.5,True,Oregon,2010,1,1,0.5,1,1,0.5
region_year,full_oisst_domain,current_plus_trajectory,5,3,0.6,0.8055555555555556,0.2055555555555556,True,Oregon,2011,1,1,0.3333333333333333,1,1,0.3333333333333333
region_year,full_oisst_domain,current_plus_trajectory,3,0,0.0,,,False,Oregon,2012,1,0,,1,0,
region_year,full_oisst_domain,current_plus_trajectory,5,4,0.8,0.8041666666666667,0.004166666666666652,True,Oregon,2013,1,1,0.25,1,1,0.25
region_year,full_oisst_domain,current_plus_trajectory,5,2,0.4,0.5,0.09999999999999998,True,Oregon,2014,1,0,0.0,1,0,0.0
region_year,full_oisst_domain,current_plus_trajectory,4,1,0.25,0.25,0.0,True,Oregon,2015,1,0,0.0,1,0,0.0
region_year,full_oisst_domain,current_plus_trajectory,4,0,0.0,,,False,Oregon,2016,1,0,,1,0,
region_year,full_oisst_domain,current_plus_trajectory,5,3,0.6,0.6388888888888888,0.03888888888888886,True,Oregon,2017,1,0,0.0,1,0,0.0
region_year,full_oisst_domain,current_plus_trajectory,3,3,1.0,,,False,Oregon,2018,1,1,0.3333333333333333,1,1,0.3333333333333333
region_year,full_oisst_domain,current_plus_trajectory,2,0,0.0,,,False,Oregon,2019,1,0,,1,0,
region_year,full_oisst_domain,current_plus_trajectory,4,3,0.75,0.9166666666666665,0.16666666666666652,True,Oregon,2020,1,1,0.3333333333333333,1,1,0.3333333333333333
region_year,full_oisst_domain,current_plus_trajectory,3,1,0.3333333333333333,0.3333333333333333,0.0,True,Oregon,2021,1,0,0.0,1,0,0.0
region_year,full_oisst_domain,current_plus_trajectory,2,1,0.5,1.0,0.5,True,Oregon,2022,1,1,1.0,1,1,1.0
region_year,full_oisst_domain,current_plus_trajectory,2,1,0.5,1.0,0.5,True,Oregon,2023,1,1,1.0,1,1,1.0
region_year,full_oisst_domain,current_plus_trajectory,2,1,0.5,1.0,0.5,True,Oregon,2024,1,1,1.0,1,1,1.0
region_year,full_oisst_domain,current_plus_trajectory,50,33,0.66,0.7076945397923271,0.04769453979232707,True,Southern California,2005,5,2,0.06060606060606061,10,7,0.21212121212121213
region_year,full_oisst_domain,current_plus_trajectory,41,7,0.17073170731707318,0.8233516483516483,0.6526199410345751,True,Southern California,2006,5,4,0.5714285714285714,9,5,0.7142857142857143
region_year,full_oisst_domain,current_plus_trajectory,50,24,0.48,0.6412300046397569,0.1612300046397569,True,Southern California,2007,5,4,0.16666666666666666,10,8,0.3333333333333333
region_year,full_oisst_domain,current_plus_trajectory,50,12,0.24,0.5104988885100281,0.2704988885100281,True,Southern California,2008,5,3,0.25,10,6,0.5
region_year,full_oisst_domain,current_plus_trajectory,49,11,0.22448979591836735,0.4223462339780804,0.19785643805971306,True,Southern California,2009,5,2,0.18181818181818182,10,5,0.45454545454545453
region_year,full_oisst_domain,current_plus_trajectory,49,31,0.6326530612244898,0.6910273120187134,0.05837425079422354,True,Southern California,2010,5,4,0.12903225806451613,10,7,0.22580645161290322
region_year,full_oisst_domain,current_plus_trajectory,47,26,0.5531914893617021,0.6655035206352213,0.11231203127351919,True,Southern California,2011,5,2,0.07692307692307693,10,7,0.2692307692307692
region_year,full_oisst_domain,current_plus_trajectory,45,3,0.06666666666666667,0.08463758463758464,0.017970917970917974,True,Southern California,2012,5,0,0.0,9,0,0.0
region_year,full_oisst_domain,current_plus_trajectory,52,43,0.8269230769230769,0.8603264852693739,0.03340340834629707,True,Southern California,2013,6,5,0.11627906976744186,11,9,0.20930232558139536
region_year,full_oisst_domain,current_plus_trajectory,43,23,0.5348837209302325,0.6664787359778443,0.13159501504761184,True,Southern California,2014,5,5,0.21739130434782608,9,6,0.2608695652173913
region_year,full_oisst_domain,current_plus_trajectory,34,14,0.4117647058823529,0.7624743326357656,0.35070962675341266,True,Southern California,2015,4,3,0.21428571428571427,7,5,0.35714285714285715
region_year,full_oisst_domain,current_plus_trajectory,35,8,0.22857142857142856,0.6836760461760462,0.4551046176046176,True,Southern California,2016,4,3,0.375,7,4,0.5
region_year,full_oisst_domain,current_plus_trajectory,40,9,0.225,0.4114434921187795,0.1864434921187795,True,Southern California,2017,4,2,0.2222222222222222,8,3,0.3333333333333333
region_year,full_oisst_domain,current_plus_trajectory,45,37,0.8222222222222222,0.9457393832530114,0.12351716103078925,True,Southern California,2018,5,5,0.13513513513513514,9,9,0.24324324324324326
region_year,full_oisst_domain,current_plus_trajectory,26,8,0.3076923076923077,0.5709325396825397,0.26324023199023194,True,Southern California,2019,3,2,0.25,6,4,0.5
region_year,full_oisst_domain,current_plus_trajectory,39,13,0.3333333333333333,0.342107923087419,0.008774589754085682,True,Southern California,2020,4,1,0.07692307692307693,8,2,0.15384615384615385
region_year,full_oisst_domain,current_plus_trajectory,40,12,0.3,0.8084725907306552,0.5084725907306553,True,Southern California,2021,4,4,0.3333333333333333,8,6,0.5
region_year,full_oisst_domain,current_plus_trajectory,41,27,0.6585365853658537,0.7281331105194311,0.0695965251535774,True,Southern California,2022,5,3,0.1111111111111111,9,6,0.2222222222222222
region_year,full_oisst_domain,current_plus_trajectory,29,1,0.034482758620689655,1.0,0.9655172413793104,True,Southern California,2023,3,1,1.0,6,1,1.0
region_year,full_oisst_domain,current_plus_trajectory,37,9,0.24324324324324326,0.27141910568866445,0.028175862445421196,True,Southern California,2024,4,0,0.0,8,2,0.2222222222222222
region_year,full_oisst_domain,current_plus_trajectory,15,2,0.13333333333333333,1.0,0.8666666666666667,True,Washington outer coast,2005,2,2,1.0,3,2,1.0
region_year,full_oisst_domain,current_plus_trajectory,15,5,0.3333333333333333,0.6602564102564104,0.32692307692307704,True,Washington outer coast,2006,2,1,0.2,3,2,0.4
region_year,full_oisst_domain,current_plus_trajectory,14,0,0.0,,,False,Washington outer coast,2007,2,0,,3,0,
region_year,full_oisst_domain,current_plus_trajectory,14,4,0.2857142857142857,0.7321428571428572,0.4464285714285715,True,Washington outer coast,2008,2,2,0.5,3,2,0.5
region_year,full_oisst_domain,current_plus_trajectory,15,12,0.8,0.9075829263329264,0.10758292633292632,True,Washington outer coast,2009,2,2,0.16666666666666666,3,3,0.25
region_year,full_oisst_domain,current_plus_trajectory,15,1,0.06666666666666667,1.0,0.9333333333333333,True,Washington outer coast,2010,2,1,1.0,3,1,1.0
region_year,full_oisst_domain,current_plus_trajectory,9,4,0.4444444444444444,0.8928571428571428,0.4484126984126984,True,Washington outer coast,2011,1,1,0.25,2,2,0.5
region_year,full_oisst_domain,current_plus_trajectory,8,5,0.625,0.8350000000000001,0.21000000000000008,True,Washington outer coast,2012,1,1,0.2,2,2,0.4
region_year,full_oisst_domain,current_plus_trajectory,11,2,0.18181818181818182,0.375,0.19318181818181818,True,Washington outer coast,2013,2,1,0.5,3,1,0.5
region_year,full_oisst_domain,current_plus_trajectory,15,1,0.06666666666666667,0.3333333333333333,0.26666666666666666,True,Washington outer coast,2014,2,0,0.0,3,1,1.0
region_year,full_oisst_domain,current_plus_trajectory,15,6,0.4,0.7972222222222222,0.39722222222222214,True,Washington outer coast,2015,2,2,0.3333333333333333,3,2,0.3333333333333333
region_year,full_oisst_domain,current_plus_trajectory,15,2,0.13333333333333333,0.5,0.3666666666666667,True,Washington outer coast,2016,2,1,0.5,3,1,0.5
region_year,full_oisst_domain,current_plus_trajectory,15,1,0.06666666666666667,0.3333333333333333,0.26666666666666666,True,Washington outer coast,2017,2,0,0.0,3,1,1.0
region_year,full_oisst_domain,current_plus_trajectory,15,0,0.0,,,False,Washington outer coast,2018,2,0,,3,0,
