label_target,feature_set,model,split,evaluation_type,year,budget_type,budget_value,k_selected,n_candidates,n_positive,base_prevalence,hits,false_alerts,missed_declines,precision_at_k,recall_at_k,false_discovery_rate_at_k,lift_at_k,expected_random_hits,enrichment_over_random
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2021.0,fixed_k,1.0,1,50,24,0.48,1,0,23,1.0,0.041666666666666664,0.0,2.0833333333333335,0.48,2.0833333333333335
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2021.0,fixed_k,3.0,3,50,24,0.48,3,0,21,1.0,0.125,0.0,2.0833333333333335,1.44,2.0833333333333335
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2021.0,fixed_k,5.0,5,50,24,0.48,5,0,19,1.0,0.20833333333333334,0.0,2.0833333333333335,2.4,2.0833333333333335
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2021.0,fixed_k,10.0,10,50,24,0.48,10,0,14,1.0,0.4166666666666667,0.0,2.0833333333333335,4.8,2.0833333333333335
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2021.0,fixed_k,15.0,15,50,24,0.48,12,3,12,0.8,0.5,0.2,1.6666666666666667,7.199999999999999,1.6666666666666667
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2021.0,fixed_k,20.0,20,50,24,0.48,14,6,10,0.7,0.5833333333333334,0.3,1.4583333333333333,9.6,1.4583333333333335
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2021.0,percent,0.1,5,50,24,0.48,5,0,19,1.0,0.20833333333333334,0.0,2.0833333333333335,2.4,2.0833333333333335
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2021.0,percent,0.2,10,50,24,0.48,10,0,14,1.0,0.4166666666666667,0.0,2.0833333333333335,4.8,2.0833333333333335
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2021.0,percent,0.3,15,50,24,0.48,12,3,12,0.8,0.5,0.2,1.6666666666666667,7.199999999999999,1.6666666666666667
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2021.0,percent,0.4,20,50,24,0.48,14,6,10,0.7,0.5833333333333334,0.3,1.4583333333333333,9.6,1.4583333333333335
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2021.0,percent,0.5,25,50,24,0.48,17,8,7,0.68,0.7083333333333334,0.32,1.4166666666666667,12.0,1.4166666666666667
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2022.0,fixed_k,1.0,1,50,42,0.84,1,0,41,1.0,0.023809523809523808,0.0,1.1904761904761905,0.84,1.1904761904761905
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2022.0,fixed_k,3.0,3,50,42,0.84,3,0,39,1.0,0.07142857142857142,0.0,1.1904761904761905,2.52,1.1904761904761905
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2022.0,fixed_k,5.0,5,50,42,0.84,5,0,37,1.0,0.11904761904761904,0.0,1.1904761904761905,4.2,1.1904761904761905
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2022.0,fixed_k,10.0,10,50,42,0.84,10,0,32,1.0,0.23809523809523808,0.0,1.1904761904761905,8.4,1.1904761904761905
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2022.0,fixed_k,15.0,15,50,42,0.84,15,0,27,1.0,0.35714285714285715,0.0,1.1904761904761905,12.6,1.1904761904761905
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2022.0,fixed_k,20.0,20,50,42,0.84,20,0,22,1.0,0.47619047619047616,0.0,1.1904761904761905,16.8,1.1904761904761905
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2022.0,percent,0.1,5,50,42,0.84,5,0,37,1.0,0.11904761904761904,0.0,1.1904761904761905,4.2,1.1904761904761905
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2022.0,percent,0.2,10,50,42,0.84,10,0,32,1.0,0.23809523809523808,0.0,1.1904761904761905,8.4,1.1904761904761905
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2022.0,percent,0.3,15,50,42,0.84,15,0,27,1.0,0.35714285714285715,0.0,1.1904761904761905,12.6,1.1904761904761905
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2022.0,percent,0.4,20,50,42,0.84,20,0,22,1.0,0.47619047619047616,0.0,1.1904761904761905,16.8,1.1904761904761905
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2022.0,percent,0.5,25,50,42,0.84,23,2,19,0.92,0.5476190476190477,0.08,1.0952380952380953,21.0,1.0952380952380953
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2023.0,fixed_k,1.0,1,50,37,0.74,1,0,36,1.0,0.02702702702702703,0.0,1.3513513513513513,0.74,1.3513513513513513
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2023.0,fixed_k,3.0,3,50,37,0.74,3,0,34,1.0,0.08108108108108109,0.0,1.3513513513513513,2.2199999999999998,1.3513513513513515
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2023.0,fixed_k,5.0,5,50,37,0.74,5,0,32,1.0,0.13513513513513514,0.0,1.3513513513513513,3.7,1.3513513513513513
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2023.0,fixed_k,10.0,10,50,37,0.74,8,2,29,0.8,0.21621621621621623,0.2,1.0810810810810811,7.4,1.081081081081081
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2023.0,fixed_k,15.0,15,50,37,0.74,13,2,24,0.8666666666666667,0.35135135135135137,0.13333333333333333,1.1711711711711712,11.1,1.1711711711711712
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2023.0,fixed_k,20.0,20,50,37,0.74,17,3,20,0.85,0.4594594594594595,0.15,1.1486486486486487,14.8,1.1486486486486487
decline_event_next,canopy_noaa,LightGBM,test,annual_topk,2023.0,percent,0.1,5,50,37,0.74,5,0,32,1.0,0.13513513513513514,0.0,1.3513513513513513,3.7,1.3513513513513513
