cell_id,year,split,region,latitude,longitude,current_relative_canopy,next_relative_canopy,q25,q50,q75,current_reference_state,next_reference_state,transition_type,near_zero_current_flag,near_zero_next_flag,current_at_risk_flag,current_reference_or_high_flag,current_high_flag,persistent_low_flag,recovery_from_low_flag,new_low_transition_flag,stable_non_low_flag,actionable_low_entry_flag,sharp_drop_30_flag,sharp_drop_50_flag,high_to_low_transition_flag,reference_to_low_transition_flag,absolute_canopy_change,proportional_drop,decline_event_next,decline_event_next_p25_full,decline_50pct_next,relative_canopy_change_next,relative_canopy_pct_change_next
cell_231,2008,train,Central California,35.448156,-120.937281,0.230591,0.258378,0.076065,0.125723,0.225257,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.027787,-0.120502,0,0,0,0.027787,0.120502
cell_231,2009,train,Central California,35.448156,-120.937281,0.258378,0.338735,0.076065,0.125723,0.225257,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.080357,-0.311006,0,0,0,0.080357,0.311006
cell_231,2010,train,Central California,35.448156,-120.937281,0.338735,0.052409,0.076065,0.125723,0.225257,high_above_p75,low_below_p25,new_low_transition,False,False,True,True,True,False,False,True,False,True,True,True,True,True,-0.286326,0.845281,1,1,1,-0.286326,-0.845281
cell_231,2011,train,Central California,35.448156,-120.937281,0.052409,0.131857,0.076065,0.125723,0.225257,low_below_p25,upper_mid_p50_p75,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.079449,-1.515951,0,0,0,0.079449,1.515951
cell_231,2012,train,Central California,35.448156,-120.937281,0.131857,0.244332,0.076065,0.125723,0.225257,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.112474,-0.852997,0,0,0,0.112474,0.852997
cell_231,2013,train,Central California,35.448156,-120.937281,0.244332,0.186174,0.076065,0.125723,0.225257,high_above_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,-0.058158,0.238027,0,0,0,-0.058158,-0.238027
cell_231,2014,train,Central California,35.448156,-120.937281,0.186174,0.261938,0.076065,0.125723,0.225257,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.075764,-0.406952,0,0,0,0.075764,0.406952
cell_231,2015,train,Central California,35.448156,-120.937281,0.261938,0.168133,0.076065,0.125723,0.225257,high_above_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,True,False,False,False,-0.093805,0.358121,0,0,0,-0.093805,-0.358121
cell_231,2016,train,Central California,35.448156,-120.937281,0.168133,0.052496,0.076065,0.125723,0.225257,upper_mid_p50_p75,low_below_p25,new_low_transition,False,False,True,True,False,False,False,True,False,True,True,True,False,True,-0.115636,0.687769,1,1,1,-0.115636,-0.687769
cell_231,2017,validation,Central California,35.448156,-120.937281,0.052496,0.197270,0.076065,0.125723,0.225257,low_below_p25,upper_mid_p50_p75,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.144774,-2.757802,0,0,0,0.144774,2.757802
cell_231,2018,validation,Central California,35.448156,-120.937281,0.197270,0.019251,0.076065,0.125723,0.225257,upper_mid_p50_p75,low_below_p25,new_low_transition,False,True,True,True,False,False,False,True,False,True,True,True,False,True,-0.178019,0.902411,1,1,1,-0.178019,-0.902411
cell_231,2019,validation,Central California,35.448156,-120.937281,0.019251,0.160575,0.076065,0.125723,0.225257,low_below_p25,upper_mid_p50_p75,recovery_from_low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.141324,-7.340970,0,0,0,0.141324,7.340970
cell_231,2020,validation,Central California,35.448156,-120.937281,0.160575,0.138572,0.076065,0.125723,0.225257,upper_mid_p50_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,-0.022003,0.137028,0,0,0,-0.022003,-0.137028
cell_231,2021,test,Central California,35.448156,-120.937281,0.138572,0.173199,0.076065,0.125723,0.225257,upper_mid_p50_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.034627,-0.249886,0,0,0,0.034627,0.249886
cell_231,2022,test,Central California,35.448156,-120.937281,0.173199,0.010350,0.076065,0.125723,0.225257,upper_mid_p50_p75,low_below_p25,new_low_transition,False,True,True,True,False,False,False,True,False,True,True,True,False,True,-0.162849,0.940243,1,1,1,-0.162849,-0.940243
cell_231,2023,test,Central California,35.448156,-120.937281,0.010350,0.066638,0.076065,0.125723,0.225257,low_below_p25,low_below_p25,persistent_low,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0.056288,-5.438474,1,1,0,0.056288,5.438474
cell_231,2024,test,Central California,35.448156,-120.937281,0.066638,0.077779,0.076065,0.125723,0.225257,low_below_p25,lower_mid_p25_p50,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.011142,-0.167197,0,0,0,0.011142,0.167197
cell_240,1984,pre_modeling,Central California,35.268085,-120.935106,0.002291,0.062110,0.044398,0.103484,0.195945,low_below_p25,lower_mid_p25_p50,recovery_from_low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.059819,-26.112361,0,0,0,0.059819,26.112361
cell_240,1985,pre_modeling,Central California,35.268085,-120.935106,0.062110,0.039336,0.044398,0.103484,0.195945,lower_mid_p25_p50,low_below_p25,new_low_transition,False,True,True,False,False,False,False,True,False,True,True,False,False,False,-0.022774,0.366673,1,1,0,-0.022774,-0.366673
cell_240,1986,pre_modeling,Central California,35.268085,-120.935106,0.039336,0.094605,0.044398,0.103484,0.195945,low_below_p25,lower_mid_p25_p50,recovery_from_low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.055269,-1.405057,0,0,0,0.055269,1.405057
cell_240,1987,pre_modeling,Central California,35.268085,-120.935106,0.094605,0.046664,0.044398,0.103484,0.195945,lower_mid_p25_p50,lower_mid_p25_p50,stable_non_low,False,True,True,False,False,False,False,False,True,False,True,True,False,False,-0.047941,0.506746,0,0,1,-0.047941,-0.506746
cell_240,1988,pre_modeling,Central California,35.268085,-120.935106,0.046664,0.048247,0.044398,0.103484,0.195945,lower_mid_p25_p50,lower_mid_p25_p50,stable_non_low,True,True,False,False,False,False,False,False,True,False,False,False,False,False,0.001583,-0.033914,0,0,0,0.001583,0.033914
cell_240,1989,train,Central California,35.268085,-120.935106,0.048247,0.147791,0.044398,0.103484,0.195945,lower_mid_p25_p50,upper_mid_p50_p75,stable_non_low,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.099544,-2.063217,0,0,0,0.099544,2.063217
cell_240,1990,train,Central California,35.268085,-120.935106,0.147791,0.034163,0.044398,0.103484,0.195945,upper_mid_p50_p75,low_below_p25,new_low_transition,False,True,True,True,False,False,False,True,False,True,True,True,False,True,-0.113628,0.768845,1,1,1,-0.113628,-0.768845
cell_240,1991,train,Central California,35.268085,-120.935106,0.034163,0.188732,0.044398,0.103484,0.195945,low_below_p25,upper_mid_p50_p75,recovery_from_low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.154570,-4.524533,0,0,0,0.154570,4.524533
cell_240,1992,train,Central California,35.268085,-120.935106,0.188732,0.006385,0.044398,0.103484,0.195945,upper_mid_p50_p75,low_below_p25,new_low_transition,False,True,True,True,False,False,False,True,False,True,True,True,False,True,-0.182348,0.966170,1,1,1,-0.182348,-0.966170
cell_240,1993,train,Central California,35.268085,-120.935106,0.006385,0.070127,0.044398,0.103484,0.195945,low_below_p25,lower_mid_p25_p50,recovery_from_low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.063742,-9.983362,0,0,0,0.063742,9.983362
cell_240,1994,train,Central California,35.268085,-120.935106,0.070127,0.040308,0.044398,0.103484,0.195945,lower_mid_p25_p50,low_below_p25,new_low_transition,False,True,True,False,False,False,False,True,False,True,True,False,False,False,-0.029819,0.425218,1,0,0,-0.029819,-0.425218
cell_240,1995,train,Central California,35.268085,-120.935106,0.040308,0.043642,0.044398,0.103484,0.195945,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.003335,-0.082734,1,0,0,0.003335,0.082734
cell_240,1996,train,Central California,35.268085,-120.935106,0.043642,0.088992,0.044398,0.103484,0.195945,low_below_p25,lower_mid_p25_p50,recovery_from_low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.045350,-1.039119,0,0,0,0.045350,1.039119
cell_240,1997,train,Central California,35.268085,-120.935106,0.088992,0.008916,0.044398,0.103484,0.195945,lower_mid_p25_p50,low_below_p25,new_low_transition,False,True,True,False,False,False,False,True,False,True,True,True,False,False,-0.080076,0.899809,1,1,1,-0.080076,-0.899809
cell_240,1998,train,Central California,35.268085,-120.935106,0.008916,0.180047,0.044398,0.103484,0.195945,low_below_p25,upper_mid_p50_p75,recovery_from_low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.171131,-19.193291,0,0,0,0.171131,19.193291
cell_240,1999,train,Central California,35.268085,-120.935106,0.180047,0.190424,0.044398,0.103484,0.195945,upper_mid_p50_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.010377,-0.057635,0,0,0,0.010377,0.057635
cell_240,2000,train,Central California,35.268085,-120.935106,0.190424,0.221431,0.044398,0.103484,0.195945,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.031006,-0.162828,0,0,0,0.031006,0.162828
cell_240,2001,train,Central California,35.268085,-120.935106,0.221431,0.201918,0.044398,0.103484,0.195945,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,-0.019513,0.088123,0,0,0,-0.019513,-0.088123
cell_240,2002,train,Central California,35.268085,-120.935106,0.201918,0.131425,0.044398,0.103484,0.195945,high_above_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,True,False,False,False,-0.070493,0.349117,0,0,0,-0.070493,-0.349117
cell_240,2003,train,Central California,35.268085,-120.935106,0.131425,0.358409,0.044398,0.103484,0.195945,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.226984,-1.727103,0,0,0,0.226984,1.727103
cell_240,2004,train,Central California,35.268085,-120.935106,0.358409,0.205849,0.044398,0.103484,0.195945,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,True,False,False,False,-0.152559,0.425658,0,0,0,-0.152559,-0.425658
cell_240,2005,train,Central California,35.268085,-120.935106,0.205849,0.141547,0.044398,0.103484,0.195945,high_above_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,True,False,False,False,-0.064302,0.312375,0,0,0,-0.064302,-0.312375
cell_240,2006,train,Central California,35.268085,-120.935106,0.141547,0.234870,0.044398,0.103484,0.195945,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.093323,-0.659307,0,0,0,0.093323,0.659307
cell_240,2007,train,Central California,35.268085,-120.935106,0.234870,0.311962,0.044398,0.103484,0.195945,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.077092,-0.328231,0,0,0,0.077092,0.328231
cell_240,2008,train,Central California,35.268085,-120.935106,0.311962,0.222596,0.044398,0.103484,0.195945,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,-0.089366,0.286463,0,0,0,-0.089366,-0.286463
cell_240,2009,train,Central California,35.268085,-120.935106,0.222596,0.094654,0.044398,0.103484,0.195945,high_above_p75,lower_mid_p25_p50,stable_non_low,False,False,True,True,True,False,False,False,True,False,True,True,False,False,-0.127942,0.574773,0,0,1,-0.127942,-0.574773
cell_240,2010,train,Central California,35.268085,-120.935106,0.094654,0.021375,0.044398,0.103484,0.195945,lower_mid_p25_p50,low_below_p25,new_low_transition,False,True,True,False,False,False,False,True,False,True,True,True,False,False,-0.073279,0.774183,1,1,1,-0.073279,-0.774183
cell_240,2011,train,Central California,35.268085,-120.935106,0.021375,0.112314,0.044398,0.103484,0.195945,low_below_p25,upper_mid_p50_p75,recovery_from_low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.090940,-4.254600,0,0,0,0.090940,4.254600
cell_240,2012,train,Central California,35.268085,-120.935106,0.112314,0.197785,0.044398,0.103484,0.195945,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.085471,-0.760995,0,0,0,0.085471,0.760995
cell_240,2013,train,Central California,35.268085,-120.935106,0.197785,0.176111,0.044398,0.103484,0.195945,high_above_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,-0.021674,0.109584,0,0,0,-0.021674,-0.109584
cell_240,2014,train,Central California,35.268085,-120.935106,0.176111,0.270938,0.044398,0.103484,0.195945,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.094827,-0.538452,0,0,0,0.094827,0.538452
cell_240,2015,train,Central California,35.268085,-120.935106,0.270938,0.159293,0.044398,0.103484,0.195945,high_above_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,True,False,False,False,-0.111645,0.412069,0,0,0,-0.111645,-0.412069
cell_240,2016,train,Central California,35.268085,-120.935106,0.159293,0.030091,0.044398,0.103484,0.195945,upper_mid_p50_p75,low_below_p25,new_low_transition,False,True,True,True,False,False,False,True,False,True,True,True,False,True,-0.129202,0.811098,1,1,1,-0.129202,-0.811098
cell_240,2017,validation,Central California,35.268085,-120.935106,0.030091,0.153582,0.044398,0.103484,0.195945,low_below_p25,upper_mid_p50_p75,recovery_from_low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.123491,-4.103960,0,0,0,0.123491,4.103960
cell_240,2018,validation,Central California,35.268085,-120.935106,0.153582,0.086324,0.044398,0.103484,0.195945,upper_mid_p50_p75,lower_mid_p25_p50,stable_non_low,False,False,True,True,False,False,False,False,True,False,True,False,False,False,-0.067258,0.437931,0,0,0,-0.067258,-0.437931
cell_240,2019,validation,Central California,35.268085,-120.935106,0.086324,0.123269,0.044398,0.103484,0.195945,lower_mid_p25_p50,upper_mid_p50_p75,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.036946,-0.427989,0,0,0,0.036946,0.427989
cell_240,2020,validation,Central California,35.268085,-120.935106,0.123269,0.031604,0.044398,0.103484,0.195945,upper_mid_p50_p75,low_below_p25,new_low_transition,False,True,True,True,False,False,False,True,False,True,True,True,False,True,-0.091665,0.743618,1,1,1,-0.091665,-0.743618
cell_240,2021,test,Central California,35.268085,-120.935106,0.031604,0.044963,0.044398,0.103484,0.195945,low_below_p25,lower_mid_p25_p50,recovery_from_low,True,True,False,False,False,False,True,False,False,False,False,False,False,False,0.013359,-0.422705,0,0,0,0.013359,0.422705
cell_240,2022,test,Central California,35.268085,-120.935106,0.044963,0.014017,0.044398,0.103484,0.195945,lower_mid_p25_p50,low_below_p25,new_low_transition,True,True,False,False,False,False,False,True,False,False,False,False,False,False,-0.030947,0.688266,1,1,1,-0.030947,-0.688266
cell_240,2023,test,Central California,35.268085,-120.935106,0.014017,0.010727,0.044398,0.103484,0.195945,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.003290,0.234709,1,1,0,-0.003290,-0.234709
cell_240,2024,test,Central California,35.268085,-120.935106,0.010727,0.003734,0.044398,0.103484,0.195945,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.006993,0.651902,1,1,1,-0.006993,-0.651902
cell_246,1984,pre_modeling,Central California,35.178875,-120.824143,0.000262,0.001111,0.003631,0.015695,0.038838,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.000849,-3.237320,1,1,0,0.000849,3.237320
cell_246,1985,pre_modeling,Central California,35.178875,-120.824143,0.001111,0.025012,0.003631,0.015695,0.038838,low_below_p25,upper_mid_p50_p75,recovery_from_low,True,True,False,False,False,False,True,False,False,False,False,False,False,False,0.023901,-21.511192,0,0,0,0.023901,21.511192
cell_246,1986,pre_modeling,Central California,35.178875,-120.824143,0.025012,0.009003,0.003631,0.015695,0.038838,upper_mid_p50_p75,lower_mid_p25_p50,stable_non_low,True,True,False,True,False,False,False,False,True,False,False,False,False,False,-0.016009,0.640048,0,0,1,-0.016009,-0.640048
cell_246,1987,pre_modeling,Central California,35.178875,-120.824143,0.009003,0.002493,0.003631,0.015695,0.038838,lower_mid_p25_p50,low_below_p25,new_low_transition,True,True,False,False,False,False,False,True,False,False,False,False,False,False,-0.006511,0.723132,1,1,1,-0.006511,-0.723132
cell_246,1988,pre_modeling,Central California,35.178875,-120.824143,0.002493,0.000614,0.003631,0.015695,0.038838,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.001879,0.753679,1,1,1,-0.001879,-0.753679
cell_246,1989,train,Central California,35.178875,-120.824143,0.000614,0.006293,0.003631,0.015695,0.038838,low_below_p25,lower_mid_p25_p50,recovery_from_low,True,True,False,False,False,False,True,False,False,False,False,False,False,False,0.005679,-9.248335,0,1,0,0.005679,9.248335
cell_246,1990,train,Central California,35.178875,-120.824143,0.006293,0.001449,0.003631,0.015695,0.038838,lower_mid_p25_p50,low_below_p25,new_low_transition,True,True,False,False,False,False,False,True,False,False,False,False,False,False,-0.004844,0.769749,1,1,1,-0.004844,-0.769749
cell_246,1991,train,Central California,35.178875,-120.824143,0.001449,0.017459,0.003631,0.015695,0.038838,low_below_p25,upper_mid_p50_p75,recovery_from_low,True,True,False,False,False,False,True,False,False,False,False,False,False,False,0.016011,-11.050384,0,0,0,0.016011,11.050384
cell_246,1992,train,Central California,35.178875,-120.824143,0.017459,0.001928,0.003631,0.015695,0.038838,upper_mid_p50_p75,low_below_p25,new_low_transition,True,True,False,True,False,False,False,True,False,False,False,False,False,True,-0.015531,0.889573,1,1,1,-0.015531,-0.889573
cell_246,1993,train,Central California,35.178875,-120.824143,0.001928,0.007231,0.003631,0.015695,0.038838,low_below_p25,lower_mid_p25_p50,recovery_from_low,True,True,False,False,False,False,True,False,False,False,False,False,False,False,0.005303,-2.750372,0,1,0,0.005303,2.750372
cell_246,1994,train,Central California,35.178875,-120.824143,0.007231,0.004129,0.003631,0.015695,0.038838,lower_mid_p25_p50,lower_mid_p25_p50,stable_non_low,True,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.003102,0.428962,0,1,0,-0.003102,-0.428962
cell_246,1995,train,Central California,35.178875,-120.824143,0.004129,0.001335,0.003631,0.015695,0.038838,lower_mid_p25_p50,low_below_p25,new_low_transition,True,True,False,False,False,False,False,True,False,False,False,False,False,False,-0.002794,0.676715,1,1,1,-0.002794,-0.676715
cell_246,1996,train,Central California,35.178875,-120.824143,0.001335,0.003465,0.003631,0.015695,0.038838,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.002130,-1.595532,1,1,0,0.002130,1.595532
cell_246,1997,train,Central California,35.178875,-120.824143,0.003465,0.015047,0.003631,0.015695,0.038838,low_below_p25,lower_mid_p25_p50,recovery_from_low,True,True,False,False,False,False,True,False,False,False,False,False,False,False,0.011582,-3.343028,0,0,0,0.011582,3.343028
cell_246,1998,train,Central California,35.178875,-120.824143,0.015047,0.070265,0.003631,0.015695,0.038838,lower_mid_p25_p50,high_above_p75,stable_non_low,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.055218,-3.669703,0,0,0,0.055218,3.669703
cell_246,1999,train,Central California,35.178875,-120.824143,0.070265,0.038933,0.003631,0.015695,0.038838,high_above_p75,high_above_p75,stable_non_low,False,True,True,True,True,False,False,False,True,False,True,False,False,False,-0.031332,0.445908,0,0,0,-0.031332,-0.445908
cell_246,2000,train,Central California,35.178875,-120.824143,0.038933,0.052807,0.003631,0.015695,0.038838,high_above_p75,high_above_p75,stable_non_low,True,False,False,True,True,False,False,False,True,False,False,False,False,False,0.013874,-0.356354,0,0,0,0.013874,0.356354
cell_246,2001,train,Central California,35.178875,-120.824143,0.052807,0.056557,0.003631,0.015695,0.038838,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.003750,-0.071011,0,0,0,0.003750,0.071011
cell_246,2002,train,Central California,35.178875,-120.824143,0.056557,0.055704,0.003631,0.015695,0.038838,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,-0.000852,0.015073,0,0,0,-0.000852,-0.015073
cell_246,2003,train,Central California,35.178875,-120.824143,0.055704,0.051723,0.003631,0.015695,0.038838,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,-0.003982,0.071482,0,0,0,-0.003982,-0.071482
cell_246,2004,train,Central California,35.178875,-120.824143,0.051723,0.046512,0.003631,0.015695,0.038838,high_above_p75,high_above_p75,stable_non_low,False,True,True,True,True,False,False,False,True,False,False,False,False,False,-0.005210,0.100734,0,0,0,-0.005210,-0.100734
cell_246,2005,train,Central California,35.178875,-120.824143,0.046512,0.017289,0.003631,0.015695,0.038838,high_above_p75,upper_mid_p50_p75,stable_non_low,True,True,False,True,True,False,False,False,True,False,False,False,False,False,-0.029223,0.628286,0,0,1,-0.029223,-0.628286
cell_246,2006,train,Central California,35.178875,-120.824143,0.017289,0.035735,0.003631,0.015695,0.038838,upper_mid_p50_p75,upper_mid_p50_p75,stable_non_low,True,True,False,True,False,False,False,False,True,False,False,False,False,False,0.018446,-1.066908,0,0,0,0.018446,1.066908
cell_246,2007,train,Central California,35.178875,-120.824143,0.035735,0.038551,0.003631,0.015695,0.038838,upper_mid_p50_p75,upper_mid_p50_p75,stable_non_low,True,True,False,True,False,False,False,False,True,False,False,False,False,False,0.002815,-0.078783,0,0,0,0.002815,0.078783
cell_246,2008,train,Central California,35.178875,-120.824143,0.038551,0.016344,0.003631,0.015695,0.038838,upper_mid_p50_p75,upper_mid_p50_p75,stable_non_low,True,True,False,True,False,False,False,False,True,False,False,False,False,False,-0.022207,0.576039,0,0,1,-0.022207,-0.576039
cell_246,2009,train,Central California,35.178875,-120.824143,0.016344,0.073568,0.003631,0.015695,0.038838,upper_mid_p50_p75,high_above_p75,stable_non_low,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0.057224,-3.501232,0,0,0,0.057224,3.501232
cell_246,2010,train,Central California,35.178875,-120.824143,0.073568,0.007911,0.003631,0.015695,0.038838,high_above_p75,lower_mid_p25_p50,stable_non_low,False,True,True,True,True,False,False,False,True,False,True,True,False,False,-0.065658,0.892474,0,0,1,-0.065658,-0.892474
cell_246,2011,train,Central California,35.178875,-120.824143,0.007911,0.011382,0.003631,0.015695,0.038838,lower_mid_p25_p50,lower_mid_p25_p50,stable_non_low,True,True,False,False,False,False,False,False,True,False,False,False,False,False,0.003472,-0.438886,0,0,0,0.003472,0.438886
cell_246,2012,train,Central California,35.178875,-120.824143,0.011382,0.025175,0.003631,0.015695,0.038838,lower_mid_p25_p50,upper_mid_p50_p75,stable_non_low,True,True,False,False,False,False,False,False,True,False,False,False,False,False,0.013792,-1.211731,0,0,0,0.013792,1.211731
cell_246,2013,train,Central California,35.178875,-120.824143,0.025175,0.021979,0.003631,0.015695,0.038838,upper_mid_p50_p75,upper_mid_p50_p75,stable_non_low,True,True,False,True,False,False,False,False,True,False,False,False,False,False,-0.003196,0.126936,0,0,0,-0.003196,-0.126936
cell_246,2014,train,Central California,35.178875,-120.824143,0.021979,0.045429,0.003631,0.015695,0.038838,upper_mid_p50_p75,high_above_p75,stable_non_low,True,True,False,True,False,False,False,False,True,False,False,False,False,False,0.023450,-1.066935,0,0,0,0.023450,1.066935
cell_246,2015,train,Central California,35.178875,-120.824143,0.045429,0.052928,0.003631,0.015695,0.038838,high_above_p75,high_above_p75,stable_non_low,True,False,False,True,True,False,False,False,True,False,False,False,False,False,0.007499,-0.165062,0,0,0,0.007499,0.165062
cell_246,2016,train,Central California,35.178875,-120.824143,0.052928,0.032309,0.003631,0.015695,0.038838,high_above_p75,upper_mid_p50_p75,stable_non_low,False,True,True,True,True,False,False,False,True,False,True,False,False,False,-0.020619,0.389561,0,0,0,-0.020619,-0.389561
cell_246,2017,validation,Central California,35.178875,-120.824143,0.032309,0.063061,0.003631,0.015695,0.038838,upper_mid_p50_p75,high_above_p75,stable_non_low,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0.030751,-0.951783,0,0,0,0.030751,0.951783
cell_246,2018,validation,Central California,35.178875,-120.824143,0.063061,0.031562,0.003631,0.015695,0.038838,high_above_p75,upper_mid_p50_p75,stable_non_low,False,True,True,True,True,False,False,False,True,False,True,False,False,False,-0.031499,0.499495,0,0,0,-0.031499,-0.499495
cell_246,2019,validation,Central California,35.178875,-120.824143,0.031562,0.065995,0.003631,0.015695,0.038838,upper_mid_p50_p75,high_above_p75,stable_non_low,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0.034433,-1.090956,0,0,0,0.034433,1.090956
cell_246,2020,validation,Central California,35.178875,-120.824143,0.065995,0.042057,0.003631,0.015695,0.038838,high_above_p75,high_above_p75,stable_non_low,False,True,True,True,True,False,False,False,True,False,True,False,False,False,-0.023938,0.362729,0,0,0,-0.023938,-0.362729
cell_246,2021,test,Central California,35.178875,-120.824143,0.042057,0.069613,0.003631,0.015695,0.038838,high_above_p75,high_above_p75,stable_non_low,True,False,False,True,True,False,False,False,True,False,False,False,False,False,0.027556,-0.655206,0,0,0,0.027556,0.655206
cell_246,2022,test,Central California,35.178875,-120.824143,0.069613,0.026201,0.003631,0.015695,0.038838,high_above_p75,upper_mid_p50_p75,stable_non_low,False,True,True,True,True,False,False,False,True,False,True,True,False,False,-0.043412,0.623619,0,0,1,-0.043412,-0.623619
cell_246,2023,test,Central California,35.178875,-120.824143,0.026201,0.053773,0.003631,0.015695,0.038838,upper_mid_p50_p75,high_above_p75,stable_non_low,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0.027572,-1.052333,0,0,0,0.027572,1.052333
cell_246,2024,test,Central California,35.178875,-120.824143,0.053773,0.061370,0.003631,0.015695,0.038838,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.007597,-0.141283,0,0,0,0.007597,0.141283
cell_247,1984,pre_modeling,Central California,35.179606,-120.714262,0.080655,0.205187,0.101871,0.121911,0.192856,low_below_p25,high_above_p75,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.124532,-1.544001,0,0,0,0.124532,1.544001
cell_247,1985,pre_modeling,Central California,35.179606,-120.714262,0.205187,0.186021,0.101871,0.121911,0.192856,high_above_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,-0.019165,0.093405,0,0,0,-0.019165,-0.093405
cell_247,1986,pre_modeling,Central California,35.179606,-120.714262,0.186021,0.252489,0.101871,0.121911,0.192856,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.066468,-0.357312,0,0,0,0.066468,0.357312
cell_247,1987,pre_modeling,Central California,35.179606,-120.714262,0.252489,0.188053,0.101871,0.121911,0.192856,high_above_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,-0.064435,0.255201,0,0,0,-0.064435,-0.255201
