label_target,feature_set,model,split,threshold,n_obs,n_positive,n_negative,tp,fp,tn,fn,precision,recall,specificity,false_positive_rate,f1,f2,alerts,alerts_per_100_cell_years,false_alerts_per_100_cell_years,missed_declines_per_100_true_declines
decline_event_next,canopy_only,Random Forest,test,0.25,200,134,66,125,49,17,9,0.7183908045977011,0.9328358208955224,0.25757575757575757,0.7424242424242424,0.8116883116883117,0.8802816901408451,174,87.0,24.5,6.7164179104477615
decline_event_next,canopy_only,Random Forest,test,0.26,200,134,66,125,49,17,9,0.7183908045977011,0.9328358208955224,0.25757575757575757,0.7424242424242424,0.8116883116883117,0.8802816901408451,174,87.0,24.5,6.7164179104477615
decline_event_next,canopy_only,Random Forest,test,0.27,200,134,66,125,48,18,9,0.7225433526011561,0.9328358208955224,0.2727272727272727,0.7272727272727273,0.8143322475570033,0.8815232722143865,173,86.5,24.0,6.7164179104477615
decline_event_next,canopy_only,Random Forest,test,0.28,200,134,66,125,45,21,9,0.7352941176470589,0.9328358208955224,0.3181818181818182,0.6818181818181818,0.8223684210526315,0.8852691218130312,170,85.0,22.5,6.7164179104477615
decline_event_next,canopy_only,Random Forest,test,0.29,200,134,66,122,43,23,12,0.7393939393939394,0.9104477611940298,0.3484848484848485,0.6515151515151515,0.8160535117056856,0.8701854493580599,165,82.5,21.5,8.955223880597014
decline_event_next,canopy_only,Random Forest,test,0.3,200,134,66,122,40,26,12,0.7530864197530864,0.9104477611940298,0.3939393939393939,0.6060606060606061,0.8243243243243243,0.8739255014326647,162,81.0,20.0,8.955223880597014
decline_event_next,canopy_only,Random Forest,test,0.31,200,134,66,121,37,29,13,0.7658227848101266,0.9029850746268657,0.4393939393939394,0.5606060606060606,0.8287671232876711,0.8717579250720462,158,79.0,18.5,9.701492537313433
decline_event_next,canopy_only,Random Forest,test,0.32,200,134,66,118,36,30,16,0.7662337662337663,0.8805970149253731,0.45454545454545453,0.5454545454545454,0.8194444444444445,0.8550724637681159,154,77.0,18.0,11.940298507462686
decline_event_next,canopy_only,Random Forest,test,0.33,200,134,66,117,35,31,17,0.7697368421052632,0.8731343283582089,0.4696969696969697,0.5303030303030303,0.8181818181818181,0.8502906976744186,152,76.0,17.5,12.686567164179104
decline_event_next,canopy_only,Random Forest,test,0.34,200,134,66,114,35,31,20,0.7651006711409396,0.8507462686567164,0.4696969696969697,0.5303030303030303,0.8056537102473499,0.832116788321168,149,74.5,17.5,14.925373134328357
decline_event_next,canopy_only,Random Forest,test,0.35,200,134,66,110,34,32,24,0.7638888888888888,0.8208955223880597,0.48484848484848486,0.5151515151515151,0.7913669064748201,0.8088235294117647,144,72.0,17.0,17.91044776119403
decline_event_next,canopy_only,Random Forest,test,0.36,200,134,66,109,33,33,25,0.7676056338028169,0.8134328358208955,0.5,0.5,0.7898550724637681,0.8038348082595871,142,71.0,16.5,18.65671641791045
decline_event_next,canopy_only,Random Forest,test,0.37,200,134,66,108,31,35,26,0.7769784172661871,0.8059701492537313,0.5303030303030303,0.4696969696969697,0.7912087912087912,0.8,139,69.5,15.5,19.402985074626866
decline_event_next,canopy_only,Random Forest,test,0.38,200,134,66,108,29,37,26,0.7883211678832117,0.8059701492537313,0.5606060606060606,0.4393939393939394,0.7970479704797049,0.8023774145616641,137,68.5,14.499999999999998,19.402985074626866
decline_event_next,canopy_only,Random Forest,test,0.39,200,134,66,105,25,41,29,0.8076923076923077,0.7835820895522388,0.6212121212121212,0.3787878787878788,0.7954545454545455,0.7882882882882883,130,65.0,12.5,21.641791044776117
decline_event_next,canopy_only,Random Forest,test,0.4,200,134,66,103,24,42,31,0.8110236220472441,0.7686567164179104,0.6363636363636364,0.36363636363636365,0.789272030651341,0.7767722473604827,127,63.5,12.0,23.134328358208954
decline_event_next,canopy_only,Random Forest,test,0.41,200,134,66,102,23,43,32,0.816,0.7611940298507462,0.6515151515151515,0.3484848484848485,0.7876447876447876,0.7715582450832074,125,62.5,11.5,23.88059701492537
decline_event_next,canopy_only,Random Forest,test,0.42,200,134,66,100,21,45,34,0.8264462809917356,0.746268656716418,0.6818181818181818,0.3181818181818182,0.7843137254901961,0.7610350076103501,121,60.5,10.5,25.37313432835821
decline_event_next,canopy_only,Random Forest,test,0.43,200,134,66,96,20,46,38,0.8275862068965517,0.7164179104477612,0.696969696969697,0.30303030303030304,0.768,0.736196319018405,116,57.99999999999999,10.0,28.35820895522388
decline_event_next,canopy_only,Random Forest,test,0.44,200,134,66,94,19,47,40,0.831858407079646,0.7014925373134329,0.7121212121212122,0.2878787878787879,0.7611336032388664,0.724191063174114,113,56.49999999999999,9.5,29.850746268656714
decline_event_next,canopy_only,Random Forest,test,0.45,200,134,66,91,17,49,43,0.8425925925925926,0.6791044776119403,0.7424242424242424,0.25757575757575757,0.7520661157024793,0.7065217391304348,108,54.0,8.5,32.08955223880597
decline_event_next,canopy_only,Random Forest,test,0.46,200,134,66,89,15,51,45,0.8557692307692307,0.664179104477612,0.7727272727272727,0.22727272727272727,0.7478991596638657,0.6953125,104,52.0,7.5,33.582089552238806
decline_event_next,canopy_only,Random Forest,test,0.47,200,134,66,85,13,53,49,0.8673469387755102,0.6343283582089553,0.803030303030303,0.19696969696969696,0.7327586206896551,0.6703470031545742,98,49.0,6.5,36.56716417910448
decline_event_next,canopy_only,Random Forest,test,0.48,200,134,66,84,12,54,50,0.875,0.6268656716417911,0.8181818181818182,0.18181818181818182,0.7304347826086957,0.6645569620253164,96,48.0,6.0,37.3134328358209
decline_event_next,canopy_only,Random Forest,test,0.49,200,134,66,81,10,56,53,0.8901098901098901,0.6044776119402985,0.8484848484848485,0.15151515151515152,0.7199999999999999,0.645933014354067,91,45.5,5.0,39.55223880597015
decline_event_next,canopy_only,Random Forest,test,0.5,200,134,66,79,8,58,55,0.9080459770114943,0.5895522388059702,0.8787878787878788,0.12121212121212122,0.7149321266968326,0.6340288924558587,87,43.5,4.0,41.04477611940299
decline_event_next,canopy_only,Random Forest,test,0.51,200,134,66,75,7,59,59,0.9146341463414634,0.5597014925373134,0.8939393939393939,0.10606060606060606,0.6944444444444443,0.6067961165048543,82,41.0,3.5000000000000004,44.02985074626866
decline_event_next,canopy_only,Random Forest,test,0.52,200,134,66,71,7,59,63,0.9102564102564102,0.5298507462686567,0.8939393939393939,0.10606060606060606,0.6698113207547169,0.5781758957654722,78,39.0,3.5000000000000004,47.01492537313433
decline_event_next,canopy_only,Random Forest,test,0.53,200,134,66,67,7,59,67,0.9054054054054054,0.5,0.8939393939393939,0.10606060606060606,0.6442307692307693,0.5491803278688525,74,37.0,3.5000000000000004,50.0
decline_event_next,canopy_only,Random Forest,test,0.54,200,134,66,64,6,60,70,0.9142857142857143,0.47761194029850745,0.9090909090909091,0.09090909090909091,0.6274509803921569,0.528052805280528,70,35.0,3.0,52.23880597014925
decline_event_next,canopy_only,Random Forest,test,0.55,200,134,66,64,5,61,70,0.927536231884058,0.47761194029850745,0.9242424242424242,0.07575757575757576,0.6305418719211823,0.5289256198347106,69,34.5,2.5,52.23880597014925
decline_event_next,canopy_only,Random Forest,test,0.56,200,134,66,63,5,61,71,0.9264705882352942,0.4701492537313433,0.9242424242424242,0.07575757575757576,0.6237623762376238,0.521523178807947,68,34.0,2.5,52.98507462686567
decline_event_next,canopy_only,Random Forest,test,0.57,200,134,66,61,5,61,73,0.9242424242424242,0.4552238805970149,0.9242424242424242,0.07575757575757576,0.61,0.5066445182724253,66,33.0,2.5,54.47761194029851
decline_event_next,canopy_only,Random Forest,test,0.58,200,134,66,57,4,62,77,0.9344262295081968,0.4253731343283582,0.9393939393939394,0.06060606060606061,0.5846153846153846,0.47738693467336685,61,30.5,2.0,57.46268656716418
decline_event_next,canopy_only,Random Forest,test,0.59,200,134,66,53,3,63,81,0.9464285714285714,0.39552238805970147,0.9545454545454546,0.045454545454545456,0.5578947368421052,0.4476351351351351,56,28.000000000000004,1.5,60.447761194029844
decline_event_next,canopy_only,Random Forest,test,0.6,200,134,66,51,2,64,83,0.9622641509433962,0.3805970149253731,0.9696969696969697,0.030303030303030304,0.5454545454545454,0.432937181663837,53,26.5,1.0,61.940298507462686
decline_event_next,canopy_only,Random Forest,test,0.61,200,134,66,51,1,65,83,0.9807692307692307,0.3805970149253731,0.9848484848484849,0.015151515151515152,0.5483870967741935,0.4336734693877551,52,26.0,0.5,61.940298507462686
decline_event_next,canopy_only,Random Forest,test,0.62,200,134,66,49,1,65,85,0.98,0.3656716417910448,0.9848484848484849,0.015151515151515152,0.5326086956521738,0.4180887372013652,50,25.0,0.5,63.43283582089553
decline_event_next,canopy_only,Random Forest,test,0.63,200,134,66,46,1,65,88,0.9787234042553191,0.34328358208955223,0.9848484848484849,0.015151515151515152,0.5082872928176795,0.3945111492281303,47,23.5,0.5,65.67164179104478
decline_event_next,canopy_only,Random Forest,test,0.64,200,134,66,42,1,65,92,0.9767441860465116,0.31343283582089554,0.9848484848484849,0.015151515151515152,0.4745762711864407,0.36269430051813467,43,21.5,0.5,68.65671641791045
decline_event_next,canopy_only,Random Forest,test,0.65,200,134,66,42,0,66,92,1.0,0.31343283582089554,1.0,0.0,0.4772727272727273,0.3633217993079585,42,21.0,0.0,68.65671641791045
decline_event_next,canopy_only,Random Forest,test,0.66,200,134,66,41,0,66,93,1.0,0.30597014925373134,1.0,0.0,0.4685714285714285,0.35528596187175043,41,20.5,0.0,69.40298507462687
decline_event_next,canopy_only,Random Forest,test,0.67,200,134,66,41,0,66,93,1.0,0.30597014925373134,1.0,0.0,0.4685714285714285,0.35528596187175043,41,20.5,0.0,69.40298507462687
decline_event_next,canopy_only,Random Forest,test,0.68,200,134,66,38,0,66,96,1.0,0.2835820895522388,1.0,0.0,0.4418604651162791,0.3310104529616725,38,19.0,0.0,71.64179104477611
decline_event_next,canopy_only,Random Forest,test,0.69,200,134,66,36,0,66,98,1.0,0.26865671641791045,1.0,0.0,0.42352941176470593,0.31468531468531463,36,18.0,0.0,73.13432835820896
decline_event_next,canopy_only,Random Forest,test,0.7,200,134,66,36,0,66,98,1.0,0.26865671641791045,1.0,0.0,0.42352941176470593,0.31468531468531463,36,18.0,0.0,73.13432835820896
decline_event_next,canopy_only,Random Forest,test,0.71,200,134,66,35,0,66,99,1.0,0.26119402985074625,1.0,0.0,0.4142011834319526,0.30647985989492116,35,17.5,0.0,73.88059701492537
decline_event_next,canopy_only,Random Forest,test,0.72,200,134,66,34,0,66,100,1.0,0.2537313432835821,1.0,0.0,0.40476190476190477,0.29824561403508776,34,17.0,0.0,74.6268656716418
decline_event_next,canopy_only,Random Forest,test,0.73,200,134,66,33,0,66,101,1.0,0.2462686567164179,1.0,0.0,0.39520958083832336,0.2899824253075571,33,16.5,0.0,75.3731343283582
decline_event_next,canopy_only,Random Forest,test,0.74,200,134,66,32,0,66,102,1.0,0.23880597014925373,1.0,0.0,0.38554216867469876,0.28169014084507044,32,16.0,0.0,76.11940298507463
decline_event_next,canopy_only,Random Forest,test,0.75,200,134,66,32,0,66,102,1.0,0.23880597014925373,1.0,0.0,0.38554216867469876,0.28169014084507044,32,16.0,0.0,76.11940298507463
decline_event_next,canopy_only,Random Forest,test,0.76,200,134,66,31,0,66,103,1.0,0.23134328358208955,1.0,0.0,0.37575757575757573,0.2733686067019401,31,15.5,0.0,76.86567164179104
decline_event_next,canopy_only,Random Forest,test,0.77,200,134,66,29,0,66,105,1.0,0.21641791044776118,1.0,0.0,0.35582822085889565,0.2566371681415929,29,14.499999999999998,0.0,78.35820895522389
decline_event_next,canopy_only,Random Forest,test,0.78,200,134,66,28,0,66,106,1.0,0.208955223880597,1.0,0.0,0.345679012345679,0.2482269503546099,28,14.000000000000002,0.0,79.1044776119403
decline_event_next,canopy_only,Random Forest,test,0.79,200,134,66,24,0,66,110,1.0,0.1791044776119403,1.0,0.0,0.30379746835443033,0.21428571428571427,24,12.0,0.0,82.08955223880598
decline_event_next,canopy_only,Random Forest,test,0.8,200,134,66,23,0,66,111,1.0,0.17164179104477612,1.0,0.0,0.2929936305732484,0.2057245080500894,23,11.5,0.0,82.83582089552239
decline_event_next,canopy_only,Random Forest,test,0.81,200,134,66,23,0,66,111,1.0,0.17164179104477612,1.0,0.0,0.2929936305732484,0.2057245080500894,23,11.5,0.0,82.83582089552239
decline_event_next,canopy_only,Random Forest,test,0.82,200,134,66,20,0,66,114,1.0,0.14925373134328357,1.0,0.0,0.2597402597402597,0.17985611510791366,20,10.0,0.0,85.07462686567165
decline_event_next,canopy_only,Random Forest,test,0.83,200,134,66,20,0,66,114,1.0,0.14925373134328357,1.0,0.0,0.2597402597402597,0.17985611510791366,20,10.0,0.0,85.07462686567165
decline_event_next,canopy_only,Random Forest,test,0.84,200,134,66,16,0,66,118,1.0,0.11940298507462686,1.0,0.0,0.21333333333333335,0.14492753623188404,16,8.0,0.0,88.05970149253731
decline_event_next,canopy_only,Random Forest,test,0.85,200,134,66,14,0,66,120,1.0,0.1044776119402985,1.0,0.0,0.18918918918918917,0.12727272727272726,14,7.000000000000001,0.0,89.55223880597015
decline_event_next,canopy_only,Random Forest,test,0.86,200,134,66,13,0,66,121,1.0,0.09701492537313433,1.0,0.0,0.17687074829931973,0.11839708561020038,13,6.5,0.0,90.29850746268657
decline_event_next,canopy_only,Random Forest,test,0.87,200,134,66,12,0,66,122,1.0,0.08955223880597014,1.0,0.0,0.1643835616438356,0.1094890510948905,12,6.0,0.0,91.04477611940298
decline_event_next,canopy_only,Random Forest,test,0.88,200,134,66,10,0,66,124,1.0,0.07462686567164178,1.0,0.0,0.13888888888888887,0.09157509157509158,10,5.0,0.0,92.53731343283582
decline_event_next,canopy_only,Random Forest,test,0.89,200,134,66,9,0,66,125,1.0,0.06716417910447761,1.0,0.0,0.12587412587412586,0.08256880733944953,9,4.5,0.0,93.28358208955224
decline_event_next,canopy_only,Random Forest,test,0.9,200,134,66,9,0,66,125,1.0,0.06716417910447761,1.0,0.0,0.12587412587412586,0.08256880733944953,9,4.5,0.0,93.28358208955224
decline_event_next,canopy_only,Random Forest,test,0.91,200,134,66,9,0,66,125,1.0,0.06716417910447761,1.0,0.0,0.12587412587412586,0.08256880733944953,9,4.5,0.0,93.28358208955224
decline_event_next,canopy_only,Random Forest,test,0.92,200,134,66,7,0,66,127,1.0,0.05223880597014925,1.0,0.0,0.09929078014184396,0.06445672191528544,7,3.5000000000000004,0.0,94.77611940298507
decline_event_next,canopy_only,Random Forest,test,0.93,200,134,66,6,0,66,128,1.0,0.04477611940298507,1.0,0.0,0.08571428571428572,0.055350553505535055,6,3.0,0.0,95.52238805970148
decline_event_next,canopy_only,Random Forest,test,0.94,200,134,66,5,0,66,129,1.0,0.03731343283582089,1.0,0.0,0.07194244604316546,0.046210720887245836,5,2.5,0.0,96.26865671641791
decline_event_next,canopy_only,Random Forest,test,0.95,200,134,66,5,0,66,129,1.0,0.03731343283582089,1.0,0.0,0.07194244604316546,0.046210720887245836,5,2.5,0.0,96.26865671641791
decline_event_next,canopy_only,Random Forest,test,0.96,200,134,66,3,0,66,131,1.0,0.022388059701492536,1.0,0.0,0.043795620437956206,0.027829313543599254,3,1.5,0.0,97.76119402985076
decline_event_next,canopy_only,Random Forest,test,0.97,200,134,66,1,0,66,133,1.0,0.007462686567164179,1.0,0.0,0.014814814814814815,0.009310986964618248,1,0.5,0.0,99.25373134328358
decline_event_next,canopy_only,Random Forest,test,0.98,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,Random Forest,test,0.99,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,Random Forest,test,1.0,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.0,200,134,66,134,66,0,0,0.67,1.0,0.0,1.0,0.8023952095808384,0.9103260869565217,200,100.0,33.0,0.0
decline_event_next,canopy_only,SVM,test,0.01,200,134,66,134,66,0,0,0.67,1.0,0.0,1.0,0.8023952095808384,0.9103260869565217,200,100.0,33.0,0.0
decline_event_next,canopy_only,SVM,test,0.02,200,134,66,134,66,0,0,0.67,1.0,0.0,1.0,0.8023952095808384,0.9103260869565217,200,100.0,33.0,0.0
decline_event_next,canopy_only,SVM,test,0.03,200,134,66,134,66,0,0,0.67,1.0,0.0,1.0,0.8023952095808384,0.9103260869565217,200,100.0,33.0,0.0
decline_event_next,canopy_only,SVM,test,0.04,200,134,66,134,66,0,0,0.67,1.0,0.0,1.0,0.8023952095808384,0.9103260869565217,200,100.0,33.0,0.0
decline_event_next,canopy_only,SVM,test,0.05,200,134,66,134,66,0,0,0.67,1.0,0.0,1.0,0.8023952095808384,0.9103260869565217,200,100.0,33.0,0.0
decline_event_next,canopy_only,SVM,test,0.06,200,134,66,134,66,0,0,0.67,1.0,0.0,1.0,0.8023952095808384,0.9103260869565217,200,100.0,33.0,0.0
decline_event_next,canopy_only,SVM,test,0.07,200,134,66,134,66,0,0,0.67,1.0,0.0,1.0,0.8023952095808384,0.9103260869565217,200,100.0,33.0,0.0
decline_event_next,canopy_only,SVM,test,0.08,200,134,66,134,66,0,0,0.67,1.0,0.0,1.0,0.8023952095808384,0.9103260869565217,200,100.0,33.0,0.0
decline_event_next,canopy_only,SVM,test,0.09,200,134,66,134,66,0,0,0.67,1.0,0.0,1.0,0.8023952095808384,0.9103260869565217,200,100.0,33.0,0.0
decline_event_next,canopy_only,SVM,test,0.1,200,134,66,134,66,0,0,0.67,1.0,0.0,1.0,0.8023952095808384,0.9103260869565217,200,100.0,33.0,0.0
decline_event_next,canopy_only,SVM,test,0.11,200,134,66,134,66,0,0,0.67,1.0,0.0,1.0,0.8023952095808384,0.9103260869565217,200,100.0,33.0,0.0
decline_event_next,canopy_only,SVM,test,0.12,200,134,66,134,66,0,0,0.67,1.0,0.0,1.0,0.8023952095808384,0.9103260869565217,200,100.0,33.0,0.0
decline_event_next,canopy_only,SVM,test,0.13,200,134,66,134,66,0,0,0.67,1.0,0.0,1.0,0.8023952095808384,0.9103260869565217,200,100.0,33.0,0.0
decline_event_next,canopy_only,SVM,test,0.14,200,134,66,134,66,0,0,0.67,1.0,0.0,1.0,0.8023952095808384,0.9103260869565217,200,100.0,33.0,0.0
decline_event_next,canopy_only,SVM,test,0.15,200,134,66,134,66,0,0,0.67,1.0,0.0,1.0,0.8023952095808384,0.9103260869565217,200,100.0,33.0,0.0
decline_event_next,canopy_only,SVM,test,0.16,200,134,66,134,66,0,0,0.67,1.0,0.0,1.0,0.8023952095808384,0.9103260869565217,200,100.0,33.0,0.0
decline_event_next,canopy_only,SVM,test,0.17,200,134,66,134,66,0,0,0.67,1.0,0.0,1.0,0.8023952095808384,0.9103260869565217,200,100.0,33.0,0.0
decline_event_next,canopy_only,SVM,test,0.18,200,134,66,134,66,0,0,0.67,1.0,0.0,1.0,0.8023952095808384,0.9103260869565217,200,100.0,33.0,0.0
decline_event_next,canopy_only,SVM,test,0.19,200,134,66,134,66,0,0,0.67,1.0,0.0,1.0,0.8023952095808384,0.9103260869565217,200,100.0,33.0,0.0
decline_event_next,canopy_only,SVM,test,0.2,200,134,66,134,66,0,0,0.67,1.0,0.0,1.0,0.8023952095808384,0.9103260869565217,200,100.0,33.0,0.0
decline_event_next,canopy_only,SVM,test,0.21,200,134,66,134,66,0,0,0.67,1.0,0.0,1.0,0.8023952095808384,0.9103260869565217,200,100.0,33.0,0.0
decline_event_next,canopy_only,SVM,test,0.22,200,134,66,134,66,0,0,0.67,1.0,0.0,1.0,0.8023952095808384,0.9103260869565217,200,100.0,33.0,0.0
decline_event_next,canopy_only,SVM,test,0.23,200,134,66,134,65,1,0,0.6733668341708543,1.0,0.015151515151515152,0.9848484848484849,0.8048048048048049,0.9115646258503401,199,99.5,32.5,0.0
decline_event_next,canopy_only,SVM,test,0.24,200,134,66,128,55,11,6,0.6994535519125683,0.9552238805970149,0.16666666666666666,0.8333333333333334,0.807570977917981,0.890125173852573,183,91.5,27.500000000000004,4.477611940298507
decline_event_next,canopy_only,SVM,test,0.25,200,134,66,120,51,15,14,0.7017543859649122,0.8955223880597015,0.22727272727272727,0.7727272727272727,0.7868852459016393,0.8486562942008488,171,85.5,25.5,10.44776119402985
decline_event_next,canopy_only,SVM,test,0.26,200,134,66,113,45,21,21,0.7151898734177216,0.8432835820895522,0.3181818181818182,0.6818181818181818,0.773972602739726,0.814121037463977,158,79.0,22.5,15.671641791044777
decline_event_next,canopy_only,SVM,test,0.27,200,134,66,109,35,31,25,0.7569444444444444,0.8134328358208955,0.4696969696969697,0.5303030303030303,0.7841726618705036,0.801470588235294,144,72.0,17.5,18.65671641791045
decline_event_next,canopy_only,SVM,test,0.28,200,134,66,103,29,37,31,0.7803030303030303,0.7686567164179104,0.5606060606060606,0.4393939393939394,0.7744360902255639,0.7709580838323354,132,66.0,14.499999999999998,23.134328358208954
decline_event_next,canopy_only,SVM,test,0.29,200,134,66,98,25,41,36,0.7967479674796748,0.7313432835820896,0.6212121212121212,0.3787878787878788,0.7626459143968871,0.7435508345978755,123,61.5,12.5,26.865671641791046
decline_event_next,canopy_only,SVM,test,0.3,200,134,66,95,24,42,39,0.7983193277310925,0.7089552238805971,0.6363636363636364,0.36363636363636365,0.7509881422924902,0.7251908396946565,119,59.5,12.0,29.1044776119403
decline_event_next,canopy_only,SVM,test,0.31,200,134,66,92,21,45,42,0.8141592920353983,0.6865671641791045,0.6818181818181818,0.3181818181818182,0.7449392712550607,0.7087827426810478,113,56.49999999999999,10.5,31.343283582089555
decline_event_next,canopy_only,SVM,test,0.32,200,134,66,87,18,48,47,0.8285714285714286,0.6492537313432836,0.7272727272727273,0.2727272727272727,0.7280334728033472,0.6786271450858034,105,52.5,9.0,35.07462686567165
decline_event_next,canopy_only,SVM,test,0.33,200,134,66,82,16,50,52,0.8367346938775511,0.6119402985074627,0.7575757575757576,0.24242424242424243,0.706896551724138,0.6466876971608831,98,49.0,8.0,38.80597014925373
decline_event_next,canopy_only,SVM,test,0.34,200,134,66,76,9,57,58,0.8941176470588236,0.5671641791044776,0.8636363636363636,0.13636363636363635,0.6940639269406393,0.6119162640901771,85,42.5,4.5,43.28358208955223
decline_event_next,canopy_only,SVM,test,0.35,200,134,66,70,4,62,64,0.9459459459459459,0.5223880597014925,0.9393939393939394,0.06060606060606061,0.673076923076923,0.5737704918032787,74,37.0,2.0,47.76119402985074
decline_event_next,canopy_only,SVM,test,0.36,200,134,66,65,2,64,69,0.9701492537313433,0.48507462686567165,0.9696969696969697,0.030303030303030304,0.6467661691542289,0.538971807628524,67,33.5,1.0,51.49253731343284
decline_event_next,canopy_only,SVM,test,0.37,200,134,66,47,2,64,87,0.9591836734693877,0.35074626865671643,0.9696969696969697,0.030303030303030304,0.5136612021857924,0.4017094017094017,49,24.5,1.0,64.92537313432835
decline_event_next,canopy_only,SVM,test,0.38,200,134,66,29,0,66,105,1.0,0.21641791044776118,1.0,0.0,0.35582822085889565,0.2566371681415929,29,14.499999999999998,0.0,78.35820895522389
decline_event_next,canopy_only,SVM,test,0.39,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.4,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.41,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.42,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.43,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.44,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.45,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.46,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.47,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.48,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.49,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.5,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.51,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.52,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.53,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.54,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.55,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.56,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.57,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.58,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.59,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.6,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.61,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.62,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.63,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.64,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.65,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.66,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.67,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.68,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.69,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.7,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.71,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.72,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.73,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
decline_event_next,canopy_only,SVM,test,0.74,200,134,66,0,0,66,134,,0.0,1.0,0.0,,,0,0.0,0.0,100.0
