target,feature_set,model_family,model_variant,model,selection_rule,threshold,precision_floor_target,precision_floor_used,precision_floor_fallback_used,validation_precision,validation_recall,validation_f1,validation_f2,test_precision,test_recall,test_f1,test_f2,test_pr_auc,test_roc_auc,test_false_positives,test_false_negatives,test_true_positives,test_true_negatives,test_predicted_positive_rate
decline_event_next,environment_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),max_recall_precision_ge_0.65,0.6,0.65,0.65,False,0.8571428571428571,0.17475728155339806,0.2903225806451613,0.20785219399538107,0.6666666666666666,0.04477611940298507,0.08391608391608392,0.05504587155963303,0.6977819411151741,0.5385572139303482,3,128,6,63,0.045
decline_event_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),default_0.5,0.5,,,False,0.5490196078431373,0.27184466019417475,0.36363636363636365,0.3023758099352052,0.7058823529411765,0.1791044776119403,0.2857142857142857,0.21052631578947367,0.7514920774528686,0.6465400271370421,10,110,24,56,0.17
decline_event_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),max_f1,0.05,,,False,0.5154639175257731,0.970873786407767,0.6734006734006734,0.8250825082508251,0.6632653061224489,0.9701492537313433,0.7878787878787878,0.8879781420765027,0.7514920774528686,0.6465400271370421,66,4,130,0,0.98
decline_event_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),max_f2,0.05,,,False,0.5154639175257731,0.970873786407767,0.6734006734006734,0.8250825082508251,0.6632653061224489,0.9701492537313433,0.7878787878787878,0.8879781420765027,0.7514920774528686,0.6465400271370421,66,4,130,0,0.98
decline_event_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),recall_ge_0.70_then_max_f1,0.05,,,False,0.5154639175257731,0.970873786407767,0.6734006734006734,0.8250825082508251,0.6632653061224489,0.9701492537313433,0.7878787878787878,0.8879781420765027,0.7514920774528686,0.6465400271370421,66,4,130,0,0.98
decline_event_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),max_recall_precision_ge_0.65,0.6,0.65,0.65,False,0.6511627906976745,0.27184466019417475,0.3835616438356164,0.3076923076923077,0.7142857142857143,0.07462686567164178,0.13513513513513514,0.09090909090909091,0.7514920774528686,0.6465400271370421,4,124,10,62,0.07
decline_event_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),default_0.5,0.5,,,False,0.4050632911392405,0.3106796116504854,0.3516483516483517,0.3258655804480652,0.8076923076923077,0.31343283582089554,0.45161290322580644,0.35714285714285715,0.7569313786052866,0.6470488466757123,10,92,42,56,0.26
decline_event_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),max_f1,0.05,,,False,0.515,1.0,0.6798679867986799,0.8415032679738562,0.67,1.0,0.8023952095808383,0.9103260869565217,0.7569313786052866,0.6470488466757123,66,0,134,0,1.0
decline_event_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),max_f2,0.05,,,False,0.515,1.0,0.6798679867986799,0.8415032679738562,0.67,1.0,0.8023952095808383,0.9103260869565217,0.7569313786052866,0.6470488466757123,66,0,134,0,1.0
decline_event_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),recall_ge_0.70_then_max_f1,0.05,,,False,0.515,1.0,0.6798679867986799,0.8415032679738562,0.67,1.0,0.8023952095808383,0.9103260869565217,0.7569313786052866,0.6470488466757123,66,0,134,0,1.0
decline_event_next,environment_only,XGBoost,cost_sensitive,XGBoost (cost_sensitive),max_recall_precision_ge_0.65,0.75,0.65,0.65,False,0.7,0.20388349514563106,0.3157894736842105,0.23755656108597284,0.7142857142857143,0.07462686567164178,0.13513513513513514,0.09090909090909091,0.7569313786052866,0.6470488466757123,4,124,10,62,0.07
decline_event_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),default_0.5,0.5,,,False,0.5128205128205128,0.1941747572815534,0.28169014084507044,0.22172949002217296,0.6363636363636364,0.1044776119402985,0.1794871794871795,0.12544802867383512,0.710217952810963,0.5708955223880596,8,120,14,58,0.11
decline_event_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),max_f1,0.05,,,False,0.46938775510204084,0.6699029126213593,0.552,0.6171735241502684,0.7101449275362319,0.7313432835820896,0.7205882352941176,0.7270029673590505,0.710217952810963,0.5708955223880596,40,36,98,26,0.69
decline_event_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),max_f2,0.05,,,False,0.46938775510204084,0.6699029126213593,0.552,0.6171735241502684,0.7101449275362319,0.7313432835820896,0.7205882352941176,0.7270029673590505,0.710217952810963,0.5708955223880596,40,36,98,26,0.69
decline_event_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),recall_ge_0.70_then_max_f1,0.05,,,False,0.46938775510204084,0.6699029126213593,0.552,0.6171735241502684,0.7101449275362319,0.7313432835820896,0.7205882352941176,0.7270029673590505,0.710217952810963,0.5708955223880596,40,36,98,26,0.69
decline_event_next,environment_only,LightGBM,unweighted,LightGBM (unweighted),max_recall_precision_ge_0.65,0.65,0.65,0.65,False,0.7619047619047619,0.1553398058252427,0.25806451612903225,0.18475750577367206,0.6363636363636364,0.05223880597014925,0.09655172413793103,0.06398537477148081,0.710217952810963,0.5708955223880596,4,127,7,62,0.055
decline_event_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),default_0.5,0.5,,,False,0.48484848484848486,0.3106796116504854,0.378698224852071,0.33472803347280333,0.7894736842105263,0.22388059701492538,0.3488372093023256,0.2613240418118467,0.6973986739118496,0.5115332428765265,8,104,30,58,0.19
decline_event_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),max_f1,0.05,,,False,0.5,0.8155339805825242,0.6199261992619927,0.7241379310344828,0.6303030303030303,0.7761194029850746,0.6956521739130435,0.7417974322396577,0.6973986739118496,0.5115332428765265,61,30,104,5,0.825
decline_event_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),max_f2,0.05,,,False,0.5,0.8155339805825242,0.6199261992619927,0.7241379310344828,0.6303030303030303,0.7761194029850746,0.6956521739130435,0.7417974322396577,0.6973986739118496,0.5115332428765265,61,30,104,5,0.825
decline_event_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),recall_ge_0.70_then_max_f1,0.05,,,False,0.5,0.8155339805825242,0.6199261992619927,0.7241379310344828,0.6303030303030303,0.7761194029850746,0.6956521739130435,0.7417974322396577,0.6973986739118496,0.5115332428765265,61,30,104,5,0.825
decline_event_next,environment_only,LightGBM,cost_sensitive,LightGBM (cost_sensitive),max_recall_precision_ge_0.65,0.8,0.65,0.65,False,0.75,0.08737864077669903,0.1565217391304348,0.10613207547169812,0.5,0.022388059701492536,0.04285714285714286,0.027675276752767528,0.6973986739118496,0.5115332428765265,3,131,3,63,0.03
decline_event_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),default_0.5,0.5,,,False,0.75,0.34951456310679613,0.4768211920529801,0.391304347826087,0.8356164383561644,0.4552238805970149,0.5893719806763285,0.5008210180623974,0.8298957636699715,0.6526458616010854,12,73,61,54,0.365
decline_event_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),max_f1,0.4,,,False,0.6461538461538462,0.8155339805825242,0.721030042918455,0.7749077490774908,0.7789473684210526,0.5522388059701493,0.6462882096069869,0.5863708399366085,0.8298957636699715,0.6526458616010854,21,60,74,45,0.475
decline_event_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),max_f2,0.05,,,False,0.515,1.0,0.6798679867986799,0.8415032679738562,0.67,1.0,0.8023952095808383,0.9103260869565217,0.8298957636699715,0.6526458616010854,66,0,134,0,1.0
decline_event_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),recall_ge_0.70_then_max_f1,0.4,,,False,0.6461538461538462,0.8155339805825242,0.721030042918455,0.7749077490774908,0.7789473684210526,0.5522388059701493,0.6462882096069869,0.5863708399366085,0.8298957636699715,0.6526458616010854,21,60,74,45,0.475
decline_event_next,canopy_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),max_recall_precision_ge_0.65,0.45,0.65,0.65,False,0.75,0.49514563106796117,0.5964912280701754,0.53125,0.7875,0.4701492537313433,0.5887850467289719,0.5113636363636364,0.8298957636699715,0.6526458616010854,17,71,63,49,0.4
decline_event_next,canopy_plus_environment,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),default_0.5,0.5,,,False,0.5343915343915344,0.9805825242718447,0.6917808219178082,0.8402662229617305,0.6917293233082706,0.6865671641791045,0.6891385767790262,0.6875934230194319,0.8017616395445619,0.6287878787878787,41,42,92,25,0.665
decline_event_next,canopy_plus_environment,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),max_f1,0.55,,,False,0.550561797752809,0.9514563106796117,0.697508896797153,0.8305084745762712,0.7192982456140351,0.6119402985074627,0.6612903225806451,0.6307692307692307,0.8017616395445619,0.6287878787878787,32,52,82,34,0.57
decline_event_next,canopy_plus_environment,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),max_f2,0.45,,,False,0.5257731958762887,0.9902912621359223,0.6868686868686869,0.8415841584158416,0.6890243902439024,0.8432835820895522,0.7583892617449665,0.8071428571428572,0.8017616395445619,0.6287878787878787,51,21,113,15,0.82
decline_event_next,canopy_plus_environment,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),recall_ge_0.70_then_max_f1,0.55,,,False,0.550561797752809,0.9514563106796117,0.697508896797153,0.8305084745762712,0.7192982456140351,0.6119402985074627,0.6612903225806451,0.6307692307692307,0.8017616395445619,0.6287878787878787,32,52,82,34,0.57
decline_event_next,canopy_plus_environment,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),max_recall_precision_ge_0.65,0.65,0.65,0.65,False,0.6666666666666666,0.6407766990291263,0.6534653465346535,0.6457925636007827,0.7654320987654321,0.4626865671641791,0.5767441860465117,0.5024311183144247,0.8017616395445619,0.6287878787878787,19,72,62,47,0.405
decline_event_next,canopy_plus_environment,SVM,unweighted,SVM (unweighted),default_0.5,0.5,,,False,0.8181818181818182,0.34951456310679613,0.4897959183673469,0.39473684210526316,0.975,0.291044776119403,0.4482758620689655,0.3385416666666667,0.8212328506295751,0.6538896426956129,1,95,39,65,0.2
decline_event_next,canopy_plus_environment,SVM,unweighted,SVM (unweighted),max_f1,0.05,,,False,0.515,1.0,0.6798679867986799,0.8415032679738562,0.67,1.0,0.8023952095808383,0.9103260869565217,0.8212328506295751,0.6538896426956129,66,0,134,0,1.0
decline_event_next,canopy_plus_environment,SVM,unweighted,SVM (unweighted),max_f2,0.05,,,False,0.515,1.0,0.6798679867986799,0.8415032679738562,0.67,1.0,0.8023952095808383,0.9103260869565217,0.8212328506295751,0.6538896426956129,66,0,134,0,1.0
decline_event_next,canopy_plus_environment,SVM,unweighted,SVM (unweighted),recall_ge_0.70_then_max_f1,0.05,,,False,0.515,1.0,0.6798679867986799,0.8415032679738562,0.67,1.0,0.8023952095808383,0.9103260869565217,0.8212328506295751,0.6538896426956129,66,0,134,0,1.0
decline_event_next,canopy_plus_environment,SVM,unweighted,SVM (unweighted),max_recall_precision_ge_0.65,0.45,0.65,0.65,False,0.7551020408163265,0.3592233009708738,0.4868421052631579,0.40130151843817785,0.9375,0.3358208955223881,0.4945054945054945,0.3852739726027397,0.8212328506295751,0.6538896426956129,3,89,45,63,0.24
decline_event_next,canopy_plus_environment,SVM,cost_sensitive,SVM (cost_sensitive),default_0.5,0.5,,,False,0.44545454545454544,0.47572815533980584,0.460093896713615,0.46934865900383144,0.72,0.13432835820895522,0.22641509433962265,0.16042780748663102,0.778701499395152,0.6472184531886024,7,116,18,59,0.125
decline_event_next,canopy_plus_environment,SVM,cost_sensitive,SVM (cost_sensitive),max_f1,0.05,,,False,0.515,1.0,0.6798679867986799,0.8415032679738562,0.67,1.0,0.8023952095808383,0.9103260869565217,0.778701499395152,0.6472184531886024,66,0,134,0,1.0
decline_event_next,canopy_plus_environment,SVM,cost_sensitive,SVM (cost_sensitive),max_f2,0.05,,,False,0.515,1.0,0.6798679867986799,0.8415032679738562,0.67,1.0,0.8023952095808383,0.9103260869565217,0.778701499395152,0.6472184531886024,66,0,134,0,1.0
decline_event_next,canopy_plus_environment,SVM,cost_sensitive,SVM (cost_sensitive),recall_ge_0.70_then_max_f1,0.05,,,False,0.515,1.0,0.6798679867986799,0.8415032679738562,0.67,1.0,0.8023952095808383,0.9103260869565217,0.778701499395152,0.6472184531886024,66,0,134,0,1.0
decline_event_next,canopy_plus_environment,SVM,cost_sensitive,SVM (cost_sensitive),max_recall_precision_ge_0.65,0.05,0.65,0.5,True,0.515,1.0,0.6798679867986799,0.8415032679738562,0.67,1.0,0.8023952095808383,0.9103260869565217,0.778701499395152,0.6472184531886024,66,0,134,0,1.0
decline_event_next,canopy_plus_environment,Random Forest,unweighted,Random Forest (unweighted),default_0.5,0.5,,,False,0.6585365853658537,0.2621359223300971,0.375,0.2980132450331126,0.875,0.15671641791044777,0.26582278481012656,0.1875,0.8150800993587355,0.6477838082315693,3,113,21,63,0.12
decline_event_next,canopy_plus_environment,Random Forest,unweighted,Random Forest (unweighted),max_f1,0.05,,,False,0.515,1.0,0.6798679867986799,0.8415032679738562,0.67,1.0,0.8023952095808383,0.9103260869565217,0.8150800993587355,0.6477838082315693,66,0,134,0,1.0
decline_event_next,canopy_plus_environment,Random Forest,unweighted,Random Forest (unweighted),max_f2,0.05,,,False,0.515,1.0,0.6798679867986799,0.8415032679738562,0.67,1.0,0.8023952095808383,0.9103260869565217,0.8150800993587355,0.6477838082315693,66,0,134,0,1.0
decline_event_next,canopy_plus_environment,Random Forest,unweighted,Random Forest (unweighted),recall_ge_0.70_then_max_f1,0.05,,,False,0.515,1.0,0.6798679867986799,0.8415032679738562,0.67,1.0,0.8023952095808383,0.9103260869565217,0.8150800993587355,0.6477838082315693,66,0,134,0,1.0
decline_event_next,canopy_plus_environment,Random Forest,unweighted,Random Forest (unweighted),max_recall_precision_ge_0.65,0.5,0.65,0.65,False,0.6585365853658537,0.2621359223300971,0.375,0.2980132450331126,0.875,0.15671641791044777,0.26582278481012656,0.1875,0.8150800993587355,0.6477838082315693,3,113,21,63,0.12
decline_event_next,canopy_plus_environment,Random Forest,cost_sensitive,Random Forest (cost_sensitive),default_0.5,0.5,,,False,0.5576923076923077,0.2815533980582524,0.3741935483870968,0.3125,0.6666666666666666,0.04477611940298507,0.08391608391608392,0.05504587155963303,0.7818685740011313,0.6097919493441881,3,128,6,63,0.045
decline_event_next,canopy_plus_environment,Random Forest,cost_sensitive,Random Forest (cost_sensitive),max_f1,0.05,,,False,0.515,1.0,0.6798679867986799,0.8415032679738562,0.67,1.0,0.8023952095808383,0.9103260869565217,0.7818685740011313,0.6097919493441881,66,0,134,0,1.0
decline_event_next,canopy_plus_environment,Random Forest,cost_sensitive,Random Forest (cost_sensitive),max_f2,0.05,,,False,0.515,1.0,0.6798679867986799,0.8415032679738562,0.67,1.0,0.8023952095808383,0.9103260869565217,0.7818685740011313,0.6097919493441881,66,0,134,0,1.0
decline_event_next,canopy_plus_environment,Random Forest,cost_sensitive,Random Forest (cost_sensitive),recall_ge_0.70_then_max_f1,0.05,,,False,0.515,1.0,0.6798679867986799,0.8415032679738562,0.67,1.0,0.8023952095808383,0.9103260869565217,0.7818685740011313,0.6097919493441881,66,0,134,0,1.0
decline_event_next,canopy_plus_environment,Random Forest,cost_sensitive,Random Forest (cost_sensitive),max_recall_precision_ge_0.65,0.55,0.65,0.65,False,0.6571428571428571,0.22330097087378642,0.3333333333333333,0.25727069351230425,0.75,0.04477611940298507,0.08450704225352113,0.05514705882352941,0.7818685740011313,0.6097919493441881,2,128,6,64,0.04
decline_event_next,canopy_plus_environment,XGBoost,unweighted,XGBoost (unweighted),default_0.5,0.5,,,False,0.5490196078431373,0.27184466019417475,0.36363636363636365,0.3023758099352052,0.7727272727272727,0.2537313432835821,0.38202247191011235,0.29310344827586204,0.783848590529574,0.6962912709181366,10,100,34,56,0.22
decline_event_next,canopy_plus_environment,XGBoost,unweighted,XGBoost (unweighted),max_f1,0.05,,,False,0.5126903553299492,0.9805825242718447,0.6733333333333333,0.8292282430213465,0.7049180327868853,0.9626865671641791,0.8138801261829653,0.8970792767732962,0.783848590529574,0.6962912709181366,54,5,129,12,0.915
decline_event_next,canopy_plus_environment,XGBoost,unweighted,XGBoost (unweighted),max_f2,0.05,,,False,0.5126903553299492,0.9805825242718447,0.6733333333333333,0.8292282430213465,0.7049180327868853,0.9626865671641791,0.8138801261829653,0.8970792767732962,0.783848590529574,0.6962912709181366,54,5,129,12,0.915
decline_event_next,canopy_plus_environment,XGBoost,unweighted,XGBoost (unweighted),recall_ge_0.70_then_max_f1,0.05,,,False,0.5126903553299492,0.9805825242718447,0.6733333333333333,0.8292282430213465,0.7049180327868853,0.9626865671641791,0.8138801261829653,0.8970792767732962,0.783848590529574,0.6962912709181366,54,5,129,12,0.915
decline_event_next,canopy_plus_environment,XGBoost,unweighted,XGBoost (unweighted),max_recall_precision_ge_0.65,0.7,0.65,0.65,False,0.9473684210526315,0.17475728155339806,0.29508196721311475,0.2088167053364269,0.875,0.05223880597014925,0.09859154929577464,0.06433823529411764,0.783848590529574,0.6962912709181366,1,127,7,65,0.04
decline_event_next,canopy_plus_environment,XGBoost,cost_sensitive,XGBoost (cost_sensitive),default_0.5,0.5,,,False,0.4657534246575342,0.3300970873786408,0.38636363636363635,0.35051546391752575,0.8333333333333334,0.373134328358209,0.5154639175257731,0.41946308724832215,0.7954220052258505,0.7039800995024876,10,84,50,56,0.3
decline_event_next,canopy_plus_environment,XGBoost,cost_sensitive,XGBoost (cost_sensitive),max_f1,0.05,,,False,0.5125628140703518,0.9902912621359223,0.6754966887417219,0.8346972176759411,0.6767676767676768,1.0,0.8072289156626506,0.9128065395095368,0.7954220052258505,0.7039800995024876,64,0,134,2,0.99
decline_event_next,canopy_plus_environment,XGBoost,cost_sensitive,XGBoost (cost_sensitive),max_f2,0.05,,,False,0.5125628140703518,0.9902912621359223,0.6754966887417219,0.8346972176759411,0.6767676767676768,1.0,0.8072289156626506,0.9128065395095368,0.7954220052258505,0.7039800995024876,64,0,134,2,0.99
decline_event_next,canopy_plus_environment,XGBoost,cost_sensitive,XGBoost (cost_sensitive),recall_ge_0.70_then_max_f1,0.05,,,False,0.5125628140703518,0.9902912621359223,0.6754966887417219,0.8346972176759411,0.6767676767676768,1.0,0.8072289156626506,0.9128065395095368,0.7954220052258505,0.7039800995024876,64,0,134,2,0.99
decline_event_next,canopy_plus_environment,XGBoost,cost_sensitive,XGBoost (cost_sensitive),max_recall_precision_ge_0.65,0.75,0.65,0.65,False,0.6944444444444444,0.24271844660194175,0.3597122302158273,0.27901785714285715,0.8125,0.09701492537313433,0.17333333333333334,0.11775362318840579,0.7954220052258505,0.7039800995024876,3,121,13,63,0.08
decline_event_next,canopy_plus_environment,LightGBM,unweighted,LightGBM (unweighted),default_0.5,0.5,,,False,0.5510204081632653,0.2621359223300971,0.35526315789473684,0.2928416485900217,0.7714285714285715,0.20149253731343283,0.31952662721893493,0.23642732049036777,0.778673338068325,0.6745816372682044,8,107,27,58,0.175
decline_event_next,canopy_plus_environment,LightGBM,unweighted,LightGBM (unweighted),max_f1,0.05,,,False,0.4909090909090909,0.7864077669902912,0.6044776119402985,0.7019064124783362,0.76,0.8507462686567164,0.8028169014084507,0.8309037900874635,0.778673338068325,0.6745816372682044,36,20,114,30,0.75
decline_event_next,canopy_plus_environment,LightGBM,unweighted,LightGBM (unweighted),max_f2,0.05,,,False,0.4909090909090909,0.7864077669902912,0.6044776119402985,0.7019064124783362,0.76,0.8507462686567164,0.8028169014084507,0.8309037900874635,0.778673338068325,0.6745816372682044,36,20,114,30,0.75
decline_event_next,canopy_plus_environment,LightGBM,unweighted,LightGBM (unweighted),recall_ge_0.70_then_max_f1,0.05,,,False,0.4909090909090909,0.7864077669902912,0.6044776119402985,0.7019064124783362,0.76,0.8507462686567164,0.8028169014084507,0.8309037900874635,0.778673338068325,0.6745816372682044,36,20,114,30,0.75
decline_event_next,canopy_plus_environment,LightGBM,unweighted,LightGBM (unweighted),max_recall_precision_ge_0.65,0.7,0.65,0.65,False,0.7894736842105263,0.14563106796116504,0.2459016393442623,0.1740139211136891,0.8461538461538461,0.08208955223880597,0.14965986394557823,0.10018214936247723,0.778673338068325,0.6745816372682044,2,123,11,64,0.065
decline_event_next,canopy_plus_environment,LightGBM,cost_sensitive,LightGBM (cost_sensitive),default_0.5,0.5,,,False,0.4935064935064935,0.36893203883495146,0.4222222222222222,0.3885480572597137,0.8,0.26865671641791045,0.4022346368715084,0.3098106712564544,0.7871349818587792,0.6882632293080054,9,98,36,57,0.225
decline_event_next,canopy_plus_environment,LightGBM,cost_sensitive,LightGBM (cost_sensitive),max_f1,0.05,,,False,0.4972067039106145,0.8640776699029126,0.6312056737588653,0.7529610829103215,0.6956521739130435,0.9552238805970149,0.8050314465408805,0.8888888888888888,0.7871349818587792,0.6882632293080054,56,6,128,10,0.92
decline_event_next,canopy_plus_environment,LightGBM,cost_sensitive,LightGBM (cost_sensitive),max_f2,0.05,,,False,0.4972067039106145,0.8640776699029126,0.6312056737588653,0.7529610829103215,0.6956521739130435,0.9552238805970149,0.8050314465408805,0.8888888888888888,0.7871349818587792,0.6882632293080054,56,6,128,10,0.92
decline_event_next,canopy_plus_environment,LightGBM,cost_sensitive,LightGBM (cost_sensitive),recall_ge_0.70_then_max_f1,0.05,,,False,0.4972067039106145,0.8640776699029126,0.6312056737588653,0.7529610829103215,0.6956521739130435,0.9552238805970149,0.8050314465408805,0.8888888888888888,0.7871349818587792,0.6882632293080054,56,6,128,10,0.92
decline_event_next,canopy_plus_environment,LightGBM,cost_sensitive,LightGBM (cost_sensitive),max_recall_precision_ge_0.65,0.8,0.65,0.65,False,0.8636363636363636,0.18446601941747573,0.304,0.21889400921658986,0.7777777777777778,0.05223880597014925,0.0979020979020979,0.06422018348623854,0.7871349818587792,0.6882632293080054,2,127,7,64,0.045
decline_event_next,canopy_plus_trajectory_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),default_0.5,0.5,,,False,0.6486486486486487,0.46601941747572817,0.5423728813559322,0.49382716049382713,0.746031746031746,0.35074626865671643,0.47715736040609136,0.39232053422370616,0.7333513789818996,0.5581184984170059,16,87,47,50,0.315
decline_event_next,canopy_plus_trajectory_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),max_f1,0.2,,,False,0.5260416666666666,0.9805825242718447,0.6847457627118644,0.8360927152317881,0.6589595375722543,0.8507462686567164,0.742671009771987,0.8039492242595204,0.7333513789818996,0.5581184984170059,59,20,114,7,0.865
decline_event_next,canopy_plus_trajectory_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),max_f2,0.05,,,False,0.515,1.0,0.6798679867986799,0.8415032679738562,0.67,1.0,0.8023952095808383,0.9103260869565217,0.7333513789818996,0.5581184984170059,66,0,134,0,1.0
decline_event_next,canopy_plus_trajectory_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),recall_ge_0.70_then_max_f1,0.2,,,False,0.5260416666666666,0.9805825242718447,0.6847457627118644,0.8360927152317881,0.6589595375722543,0.8507462686567164,0.742671009771987,0.8039492242595204,0.7333513789818996,0.5581184984170059,59,20,114,7,0.865
decline_event_next,canopy_plus_trajectory_plus_environment,Logistic Regression,unweighted,Logistic Regression (unweighted),max_recall_precision_ge_0.65,0.55,0.65,0.65,False,0.6774193548387096,0.4077669902912621,0.509090909090909,0.4430379746835443,0.7317073170731707,0.22388059701492538,0.34285714285714286,0.25996533795493937,0.7333513789818996,0.5581184984170059,11,104,30,55,0.205
decline_event_next,canopy_plus_trajectory_plus_environment,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),default_0.5,0.5,,,False,0.5357142857142857,0.8737864077669902,0.6642066420664207,0.7758620689655172,0.6829268292682927,0.6268656716417911,0.6536964980544747,0.637329286798179,0.7213069687326359,0.5511080958842154,39,50,84,27,0.615
decline_event_next,canopy_plus_trajectory_plus_environment,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),max_f1,0.35,,,False,0.5257731958762887,0.9902912621359223,0.6868686868686869,0.8415841584158416,0.6573033707865169,0.8731343283582089,0.75,0.819327731092437,0.7213069687326359,0.5511080958842154,61,17,117,5,0.89
decline_event_next,canopy_plus_trajectory_plus_environment,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),max_f2,0.35,,,False,0.5257731958762887,0.9902912621359223,0.6868686868686869,0.8415841584158416,0.6573033707865169,0.8731343283582089,0.75,0.819327731092437,0.7213069687326359,0.5511080958842154,61,17,117,5,0.89
decline_event_next,canopy_plus_trajectory_plus_environment,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),recall_ge_0.70_then_max_f1,0.35,,,False,0.5257731958762887,0.9902912621359223,0.6868686868686869,0.8415841584158416,0.6573033707865169,0.8731343283582089,0.75,0.819327731092437,0.7213069687326359,0.5511080958842154,61,17,117,5,0.89
decline_event_next,canopy_plus_trajectory_plus_environment,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),max_recall_precision_ge_0.65,0.75,0.65,0.65,False,0.6567164179104478,0.42718446601941745,0.5176470588235295,0.4592901878914405,0.65,0.19402985074626866,0.2988505747126437,0.22569444444444445,0.7213069687326359,0.5511080958842154,14,108,26,52,0.2
decline_event_next,canopy_plus_trajectory_plus_environment,SVM,unweighted,SVM (unweighted),default_0.5,0.5,,,False,0.7719298245614035,0.42718446601941745,0.55,0.4690831556503198,0.9642857142857143,0.20149253731343283,0.3333333333333333,0.2393617021276596,0.8034423030308788,0.6429217548620534,1,107,27,65,0.14
decline_event_next,canopy_plus_trajectory_plus_environment,SVM,unweighted,SVM (unweighted),max_f1,0.05,,,False,0.515,1.0,0.6798679867986799,0.8415032679738562,0.67,1.0,0.8023952095808383,0.9103260869565217,0.8034423030308788,0.6429217548620534,66,0,134,0,1.0
decline_event_next,canopy_plus_trajectory_plus_environment,SVM,unweighted,SVM (unweighted),max_f2,0.05,,,False,0.515,1.0,0.6798679867986799,0.8415032679738562,0.67,1.0,0.8023952095808383,0.9103260869565217,0.8034423030308788,0.6429217548620534,66,0,134,0,1.0
decline_event_next,canopy_plus_trajectory_plus_environment,SVM,unweighted,SVM (unweighted),recall_ge_0.70_then_max_f1,0.05,,,False,0.515,1.0,0.6798679867986799,0.8415032679738562,0.67,1.0,0.8023952095808383,0.9103260869565217,0.8034423030308788,0.6429217548620534,66,0,134,0,1.0
decline_event_next,canopy_plus_trajectory_plus_environment,SVM,unweighted,SVM (unweighted),max_recall_precision_ge_0.65,0.45,0.65,0.65,False,0.6865671641791045,0.44660194174757284,0.5411764705882353,0.4801670146137787,0.9487179487179487,0.27611940298507465,0.4277456647398844,0.3217391304347826,0.8034423030308788,0.6429217548620534,2,97,37,64,0.195
decline_event_next,canopy_plus_trajectory_plus_environment,SVM,cost_sensitive,SVM (cost_sensitive),default_0.5,0.5,,,False,0.5057471264367817,0.42718446601941745,0.4631578947368421,0.4408817635270541,0.8636363636363636,0.1417910447761194,0.24358974358974358,0.17025089605734767,0.7996351905673693,0.6764473089099954,3,115,19,63,0.11
decline_event_next,canopy_plus_trajectory_plus_environment,SVM,cost_sensitive,SVM (cost_sensitive),max_f1,0.05,,,False,0.515,1.0,0.6798679867986799,0.8415032679738562,0.67,1.0,0.8023952095808383,0.9103260869565217,0.7996351905673693,0.6764473089099954,66,0,134,0,1.0
decline_event_next,canopy_plus_trajectory_plus_environment,SVM,cost_sensitive,SVM (cost_sensitive),max_f2,0.05,,,False,0.515,1.0,0.6798679867986799,0.8415032679738562,0.67,1.0,0.8023952095808383,0.9103260869565217,0.7996351905673693,0.6764473089099954,66,0,134,0,1.0
