threshold,precision,recall,f1,f2,false_positives,false_negatives,true_positives,true_negatives,predicted_positive_rate,target,feature_set,model_family,model_variant,model,selection_split
0.65,0.46153846153846156,0.14634146341463414,0.2222222222222222,0.1694915254237288,7,35,6,152,0.065,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,unweighted,LightGBM (unweighted),validation
0.7,0.5,0.07317073170731707,0.1276595744680851,0.08823529411764706,3,38,3,156,0.03,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,unweighted,LightGBM (unweighted),validation
0.75,0.6666666666666666,0.04878048780487805,0.09090909090909091,0.059880239520958084,1,39,2,158,0.015,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,unweighted,LightGBM (unweighted),validation
0.8,0.0,0.0,0.0,0.0,1,41,0,158,0.005,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,unweighted,LightGBM (unweighted),validation
0.85,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,unweighted,LightGBM (unweighted),validation
0.9,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,unweighted,LightGBM (unweighted),validation
0.95,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,unweighted,LightGBM (unweighted),validation
0.05,0.3942307692307692,1.0,0.5655172413793104,0.7649253731343284,63,0,41,96,0.52,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.1,0.42105263157894735,0.975609756097561,0.5882352941176471,0.7722007722007722,55,1,40,104,0.475,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.15,0.44047619047619047,0.9024390243902439,0.592,0.7459677419354839,47,4,37,112,0.42,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.2,0.4430379746835443,0.8536585365853658,0.5833333333333334,0.720164609053498,44,6,35,115,0.395,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.25,0.47297297297297297,0.8536585365853658,0.6086956521739131,0.7352941176470589,39,6,35,120,0.37,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.3,0.4852941176470588,0.8048780487804879,0.6055045871559633,0.7112068965517241,35,8,33,124,0.34,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.35,0.49206349206349204,0.7560975609756098,0.5961538461538461,0.6828193832599119,32,10,31,127,0.315,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.4,0.5,0.7073170731707317,0.5858585858585859,0.6531531531531531,29,12,29,130,0.29,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.45,0.5185185185185185,0.6829268292682927,0.5894736842105263,0.6422018348623854,26,13,28,133,0.27,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.5,0.5333333333333333,0.5853658536585366,0.5581395348837209,0.5741626794258373,21,17,24,138,0.225,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.55,0.55,0.5365853658536586,0.5432098765432098,0.5392156862745098,18,19,22,141,0.2,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.6,0.5882352941176471,0.4878048780487805,0.5333333333333333,0.5050505050505051,14,21,20,145,0.17,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.65,0.5806451612903226,0.43902439024390244,0.5,0.46153846153846156,13,23,18,146,0.155,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.7,0.6086956521739131,0.34146341463414637,0.4375,0.37433155080213903,9,27,14,150,0.115,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.75,0.5714285714285714,0.1951219512195122,0.2909090909090909,0.2247191011235955,6,33,8,153,0.07,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.8,0.3333333333333333,0.07317073170731707,0.12,0.08670520231213873,6,38,3,153,0.045,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.85,0.0,0.0,0.0,0.0,4,41,0,155,0.02,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.9,0.0,0.0,0.0,0.0,1,41,0,158,0.005,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.95,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_current_plus_trajectory,LightGBM,cost_sensitive,LightGBM (cost_sensitive),validation
0.05,0.20603015075376885,1.0,0.3416666666666667,0.5647382920110193,158,0,41,1,0.995,actionable_decline_drop_next,environment_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.1,0.20707070707070707,1.0,0.34309623430962344,0.5662983425414365,157,0,41,2,0.99,actionable_decline_drop_next,environment_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.15,0.2,0.926829268292683,0.329004329004329,0.536723163841808,152,3,38,7,0.95,actionable_decline_drop_next,environment_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.2,0.21348314606741572,0.926829268292683,0.3470319634703196,0.5555555555555556,140,3,38,19,0.89,actionable_decline_drop_next,environment_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.25,0.24050632911392406,0.926829268292683,0.38190954773869346,0.5900621118012422,120,3,38,39,0.79,actionable_decline_drop_next,environment_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.3,0.23648648648648649,0.8536585365853658,0.37037037037037035,0.5608974358974359,113,6,35,46,0.74,actionable_decline_drop_next,environment_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.35,0.20168067226890757,0.5853658536585366,0.3,0.42402826855123676,95,17,24,64,0.595,actionable_decline_drop_next,environment_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.4,0.15294117647058825,0.3170731707317073,0.20634920634920634,0.26104417670682734,72,28,13,87,0.425,actionable_decline_drop_next,environment_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.45,0.09090909090909091,0.12195121951219512,0.10416666666666667,0.1141552511415525,50,36,5,109,0.275,actionable_decline_drop_next,environment_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.5,0.125,0.07317073170731707,0.09230769230769231,0.0797872340425532,21,38,3,138,0.12,actionable_decline_drop_next,environment_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.55,0.125,0.04878048780487805,0.07017543859649122,0.05555555555555555,14,39,2,145,0.08,actionable_decline_drop_next,environment_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.6,0.0,0.0,0.0,0.0,5,41,0,154,0.025,actionable_decline_drop_next,environment_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.65,0.0,0.0,0.0,0.0,2,41,0,157,0.01,actionable_decline_drop_next,environment_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.7,0.0,0.0,0.0,0.0,1,41,0,158,0.005,actionable_decline_drop_next,environment_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.75,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.8,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.85,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.9,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.95,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.05,0.205,1.0,0.34024896265560167,0.5631868131868132,159,0,41,0,1.0,actionable_decline_drop_next,environment_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.1,0.20603015075376885,1.0,0.3416666666666667,0.5647382920110193,158,0,41,1,0.995,actionable_decline_drop_next,environment_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.15,0.20603015075376885,1.0,0.3416666666666667,0.5647382920110193,158,0,41,1,0.995,actionable_decline_drop_next,environment_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.2,0.20707070707070707,1.0,0.34309623430962344,0.5662983425414365,157,0,41,2,0.99,actionable_decline_drop_next,environment_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.25,0.211340206185567,1.0,0.34893617021276596,0.5726256983240223,153,0,41,6,0.97,actionable_decline_drop_next,environment_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.3,0.20320855614973263,0.926829268292683,0.3333333333333333,0.5413105413105413,149,3,38,10,0.935,actionable_decline_drop_next,environment_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.35,0.21468926553672316,0.926829268292683,0.3486238532110092,0.5571847507331378,139,3,38,20,0.885,actionable_decline_drop_next,environment_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.4,0.21965317919075145,0.926829268292683,0.35514018691588783,0.5637982195845698,135,3,38,24,0.865,actionable_decline_drop_next,environment_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.45,0.2331288343558282,0.926829268292683,0.37254901960784315,0.581039755351682,125,3,38,34,0.815,actionable_decline_drop_next,environment_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.5,0.24666666666666667,0.9024390243902439,0.387434554973822,0.589171974522293,113,4,37,46,0.75,actionable_decline_drop_next,environment_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.55,0.21739130434782608,0.7317073170731707,0.33519553072625696,0.4966887417218543,108,11,30,51,0.69,actionable_decline_drop_next,environment_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.6,0.1896551724137931,0.5365853658536586,0.2802547770700637,0.39285714285714285,94,19,22,65,0.58,actionable_decline_drop_next,environment_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.65,0.11627906976744186,0.24390243902439024,0.15748031496062992,0.2,76,31,10,83,0.43,actionable_decline_drop_next,environment_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.7,0.10869565217391304,0.12195121951219512,0.11494252873563218,0.11904761904761904,41,36,5,118,0.23,actionable_decline_drop_next,environment_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.75,0.1111111111111111,0.07317073170731707,0.08823529411764706,0.07853403141361257,24,38,3,135,0.135,actionable_decline_drop_next,environment_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.8,0.14285714285714285,0.04878048780487805,0.07272727272727272,0.056179775280898875,12,39,2,147,0.07,actionable_decline_drop_next,environment_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.85,0.0,0.0,0.0,0.0,3,41,0,156,0.015,actionable_decline_drop_next,environment_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.9,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.95,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.05,0.21243523316062177,1.0,0.3504273504273504,0.5742296918767507,152,0,41,7,0.965,actionable_decline_drop_next,environment_only,SVM,unweighted,SVM (unweighted),validation
0.1,0.2342857142857143,1.0,0.37962962962962965,0.6047197640117994,134,0,41,25,0.875,actionable_decline_drop_next,environment_only,SVM,unweighted,SVM (unweighted),validation
0.15,0.25153374233128833,1.0,0.4019607843137255,0.6269113149847095,122,0,41,37,0.815,actionable_decline_drop_next,environment_only,SVM,unweighted,SVM (unweighted),validation
0.2,0.2689655172413793,0.9512195121951219,0.41935483870967744,0.6310679611650486,106,2,39,53,0.725,actionable_decline_drop_next,environment_only,SVM,unweighted,SVM (unweighted),validation
0.25,0.2542372881355932,0.7317073170731707,0.37735849056603776,0.5319148936170213,88,11,30,71,0.59,actionable_decline_drop_next,environment_only,SVM,unweighted,SVM (unweighted),validation
0.3,0.14473684210526316,0.2682926829268293,0.18803418803418803,0.22916666666666666,65,30,11,94,0.38,actionable_decline_drop_next,environment_only,SVM,unweighted,SVM (unweighted),validation
0.35,0.140625,0.21951219512195122,0.17142857142857143,0.19736842105263158,55,32,9,104,0.32,actionable_decline_drop_next,environment_only,SVM,unweighted,SVM (unweighted),validation
0.4,0.15217391304347827,0.17073170731707318,0.16091954022988506,0.16666666666666666,39,34,7,120,0.23,actionable_decline_drop_next,environment_only,SVM,unweighted,SVM (unweighted),validation
0.45,0.16216216216216217,0.14634146341463414,0.15384615384615385,0.14925373134328357,31,35,6,128,0.185,actionable_decline_drop_next,environment_only,SVM,unweighted,SVM (unweighted),validation
0.5,0.037037037037037035,0.024390243902439025,0.029411764705882353,0.02617801047120419,26,40,1,133,0.135,actionable_decline_drop_next,environment_only,SVM,unweighted,SVM (unweighted),validation
0.55,0.0,0.0,0.0,0.0,19,41,0,140,0.095,actionable_decline_drop_next,environment_only,SVM,unweighted,SVM (unweighted),validation
0.6,0.0,0.0,0.0,0.0,13,41,0,146,0.065,actionable_decline_drop_next,environment_only,SVM,unweighted,SVM (unweighted),validation
0.65,0.0,0.0,0.0,0.0,5,41,0,154,0.025,actionable_decline_drop_next,environment_only,SVM,unweighted,SVM (unweighted),validation
0.7,0.0,0.0,0.0,0.0,2,41,0,157,0.01,actionable_decline_drop_next,environment_only,SVM,unweighted,SVM (unweighted),validation
0.75,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,SVM,unweighted,SVM (unweighted),validation
0.8,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,SVM,unweighted,SVM (unweighted),validation
0.85,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,SVM,unweighted,SVM (unweighted),validation
0.9,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,SVM,unweighted,SVM (unweighted),validation
0.95,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,SVM,unweighted,SVM (unweighted),validation
0.05,0.24260355029585798,1.0,0.3904761904761905,0.6156156156156156,128,0,41,31,0.845,actionable_decline_drop_next,environment_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.1,0.22535211267605634,0.7804878048780488,0.34972677595628415,0.5228758169934641,110,9,32,49,0.71,actionable_decline_drop_next,environment_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.15,0.18421052631578946,0.5121951219512195,0.2709677419354839,0.3776978417266187,93,20,21,66,0.57,actionable_decline_drop_next,environment_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.2,0.17708333333333334,0.4146341463414634,0.24817518248175183,0.3269230769230769,79,24,17,80,0.48,actionable_decline_drop_next,environment_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.25,0.1728395061728395,0.34146341463414637,0.22950819672131148,0.2857142857142857,67,27,14,92,0.405,actionable_decline_drop_next,environment_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.3,0.1774193548387097,0.2682926829268293,0.21359223300970873,0.24336283185840707,51,30,11,108,0.31,actionable_decline_drop_next,environment_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.35,0.1702127659574468,0.1951219512195122,0.18181818181818182,0.1895734597156398,39,33,8,120,0.235,actionable_decline_drop_next,environment_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.4,0.175,0.17073170731707318,0.1728395061728395,0.1715686274509804,33,34,7,126,0.2,actionable_decline_drop_next,environment_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.45,0.13333333333333333,0.0975609756097561,0.11267605633802817,0.10309278350515463,26,37,4,133,0.15,actionable_decline_drop_next,environment_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.5,0.16,0.0975609756097561,0.12121212121212122,0.10582010582010581,21,37,4,138,0.125,actionable_decline_drop_next,environment_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.55,0.1111111111111111,0.024390243902439025,0.04,0.028901734104046242,8,40,1,151,0.045,actionable_decline_drop_next,environment_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.6,0.0,0.0,0.0,0.0,3,41,0,156,0.015,actionable_decline_drop_next,environment_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.65,0.0,0.0,0.0,0.0,1,41,0,158,0.005,actionable_decline_drop_next,environment_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.7,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.75,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.8,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.85,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.9,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.95,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.05,0.205,1.0,0.34024896265560167,0.5631868131868132,159,0,41,0,1.0,actionable_decline_drop_next,environment_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.1,0.2,0.8292682926829268,0.3222748815165877,0.5089820359281437,136,7,34,23,0.85,actionable_decline_drop_next,environment_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.15,0.2066115702479339,0.6097560975609756,0.30864197530864196,0.43859649122807015,96,16,25,63,0.605,actionable_decline_drop_next,environment_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.2,0.2926829268292683,0.5853658536585366,0.3902439024390244,0.4878048780487805,58,17,24,101,0.41,actionable_decline_drop_next,environment_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.25,0.3,0.5853658536585366,0.39669421487603307,0.4918032786885246,56,17,24,103,0.4,actionable_decline_drop_next,environment_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.3,0.35384615384615387,0.5609756097560976,0.4339622641509434,0.5021834061135371,42,18,23,117,0.325,actionable_decline_drop_next,environment_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.35,0.3617021276595745,0.4146341463414634,0.38636363636363635,0.4028436018957346,30,24,17,129,0.235,actionable_decline_drop_next,environment_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.4,0.38461538461538464,0.36585365853658536,0.375,0.3694581280788177,24,26,15,135,0.195,actionable_decline_drop_next,environment_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.45,0.32,0.1951219512195122,0.24242424242424243,0.21164021164021163,17,33,8,142,0.125,actionable_decline_drop_next,environment_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.5,0.4375,0.17073170731707318,0.24561403508771928,0.19444444444444445,9,34,7,150,0.08,actionable_decline_drop_next,environment_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.55,0.4444444444444444,0.0975609756097561,0.16,0.11560693641618497,5,37,4,154,0.045,actionable_decline_drop_next,environment_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.6,0.0,0.0,0.0,0.0,1,41,0,158,0.005,actionable_decline_drop_next,environment_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.65,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.7,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.75,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.8,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.85,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.9,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.95,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.05,0.205,1.0,0.34024896265560167,0.5631868131868132,159,0,41,0,1.0,actionable_decline_drop_next,environment_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.1,0.2011173184357542,0.8780487804878049,0.32727272727272727,0.5247813411078717,143,5,36,16,0.895,actionable_decline_drop_next,environment_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.15,0.19424460431654678,0.6585365853658537,0.3,0.44554455445544555,112,14,27,47,0.695,actionable_decline_drop_next,environment_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.2,0.21818181818181817,0.5853658536585366,0.31788079470198677,0.43795620437956206,86,17,24,73,0.55,actionable_decline_drop_next,environment_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.25,0.2926829268292683,0.5853658536585366,0.3902439024390244,0.4878048780487805,58,17,24,101,0.41,actionable_decline_drop_next,environment_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.3,0.35294117647058826,0.5853658536585366,0.44036697247706424,0.5172413793103449,44,17,24,115,0.34,actionable_decline_drop_next,environment_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.35,0.34545454545454546,0.4634146341463415,0.3958333333333333,0.4337899543378995,36,22,19,123,0.275,actionable_decline_drop_next,environment_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.4,0.3488372093023256,0.36585365853658536,0.35714285714285715,0.36231884057971014,28,26,15,131,0.215,actionable_decline_drop_next,environment_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.45,0.43333333333333335,0.3170731707317073,0.36619718309859156,0.33505154639175255,17,28,13,142,0.15,actionable_decline_drop_next,environment_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.5,0.35294117647058826,0.14634146341463414,0.20689655172413793,0.16574585635359115,11,35,6,148,0.085,actionable_decline_drop_next,environment_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.55,0.1,0.024390243902439025,0.0392156862745098,0.028735632183908046,9,40,1,150,0.05,actionable_decline_drop_next,environment_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.6,0.0,0.0,0.0,0.0,6,41,0,153,0.03,actionable_decline_drop_next,environment_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.65,0.0,0.0,0.0,0.0,4,41,0,155,0.02,actionable_decline_drop_next,environment_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.7,0.0,0.0,0.0,0.0,2,41,0,157,0.01,actionable_decline_drop_next,environment_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.75,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.8,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.85,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.9,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.95,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,environment_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.05,0.2236024844720497,0.8780487804878049,0.3564356435643564,0.5538461538461539,125,5,36,34,0.805,actionable_decline_drop_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),validation
0.1,0.25225225225225223,0.6829268292682927,0.3684210526315789,0.509090909090909,83,13,28,76,0.555,actionable_decline_drop_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),validation
0.15,0.27710843373493976,0.5609756097560976,0.3709677419354839,0.46558704453441296,60,18,23,99,0.415,actionable_decline_drop_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),validation
0.2,0.27419354838709675,0.4146341463414634,0.3300970873786408,0.37610619469026546,45,24,17,114,0.31,actionable_decline_drop_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),validation
0.25,0.32,0.3902439024390244,0.3516483516483517,0.37383177570093457,34,25,16,125,0.25,actionable_decline_drop_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),validation
0.3,0.3333333333333333,0.24390243902439024,0.28169014084507044,0.25773195876288657,20,31,10,139,0.15,actionable_decline_drop_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),validation
0.35,0.3,0.14634146341463414,0.19672131147540983,0.16304347826086957,14,35,6,145,0.1,actionable_decline_drop_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),validation
0.4,0.1875,0.07317073170731707,0.10526315789473684,0.08333333333333333,13,38,3,146,0.08,actionable_decline_drop_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),validation
0.45,0.375,0.07317073170731707,0.12244897959183673,0.0872093023255814,5,38,3,154,0.04,actionable_decline_drop_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),validation
0.5,0.5,0.07317073170731707,0.1276595744680851,0.08823529411764706,3,38,3,156,0.03,actionable_decline_drop_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),validation
0.55,0.6,0.07317073170731707,0.13043478260869565,0.08875739644970414,2,38,3,157,0.025,actionable_decline_drop_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),validation
0.6,0.75,0.07317073170731707,0.13333333333333333,0.08928571428571429,1,38,3,158,0.02,actionable_decline_drop_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),validation
0.65,0.75,0.07317073170731707,0.13333333333333333,0.08928571428571429,1,38,3,158,0.02,actionable_decline_drop_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),validation
0.7,0.75,0.07317073170731707,0.13333333333333333,0.08928571428571429,1,38,3,158,0.02,actionable_decline_drop_next,environment_only,XGBoost,unweighted,XGBoost (unweighted),validation
